layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, -0.03806383108359099, -0.001631641757465349, 0.9724516319242568, 0.19086633516730414, -0.11664791265357774, 1.4224169800046007, 1.365718994140625, -1.2960810546875, 1.101613037109375, 1722206086.6379445)",1722206086.6400073
"dim: []
data_offset: 0","(0.0, 1.0, -0.032786117564552804, 0.0032006199020384453, 0.9730845261877951, 0.2017312325531514, -0.12004528560892923, 1.4172823256822649, 1.371171142578125, -1.291608642578125, 1.1015220947265625, 1722206086.6674879)",1722206086.6682715
"dim: []
data_offset: 0","(0.0, 1.0, -0.031401248257381956, 0.005233755676850509, 0.9739643237577432, 0.2116627082201457, -0.12150296671444542, 1.4144991990852867, 1.3758226318359374, -1.2890565185546874, 1.1021656494140626, 1722206086.6975453)",1722206086.6999469
"dim: []
data_offset: 0","(0.0, 1.0, -0.02728901909005928, 0.009925383446976487, 0.9774795811707059, 0.1894322120697335, -0.10710985667123499, 1.4127884684879488, 1.3758226318359374, -1.2890565185546874, 1.1021656494140626, 1722206086.7229626)",1722206086.7233722
"dim: []
data_offset: 0","(0.0, 1.0, -0.023609962860719123, 0.011955990068475504, 0.9816965457992947, 0.1816139221603723, -0.09623455733747639, 1.4155962282820183, 1.381923095703125, -1.286115966796875, 1.1052724609375, 1722206086.7489297)",1722206086.7493634
"dim: []
data_offset: 0","(0.0, 1.0, -0.020674491528224603, 0.012915745566592094, 0.9854820931596023, 0.20018820173926502, -0.09162656624697456, 1.4238407764523542, 1.381923095703125, -1.286115966796875, 1.1052724609375, 1722206086.7778947)",1722206086.7782793
"dim: []
data_offset: 0","(0.0, 1.0, -0.016808521051409335, 0.012772400855003464, 0.9948527678555632, 0.20247008608207, -0.0914966124931426, 1.4289236727343506, 1.3881771240234375, -1.2831407470703124, 1.1118812255859376, 1722206086.8083048)",1722206086.8088863
"dim: []
data_offset: 0","(0.0, 1.0, -0.01550612781685082, 0.012904083881029677, 0.9962315230859687, 0.20504981615770887, -0.09140122836702755, 1.4342584660912423, 1.3881771240234375, -1.2831407470703124, 1.1118812255859376, 1722206086.818173)",1722206086.8186505
"dim: []
data_offset: 0","(0.0, 1.0, -0.011164768374775747, 0.013069610360511793, 1.0043609620397569, 0.1949282978498215, -0.0941806098709191, 1.4305984408930892, 1.394718505859375, -1.2814039306640626, 1.1221025390625, 1722206086.8476965)",1722206086.848273
"dim: []
data_offset: 0","(0.0, 1.0, -0.010073718977717253, 0.013496027709446454, 1.0063095416518801, 0.19492829784982157, -0.0941806098709191, 1.4305984408930892, 1.394718505859375, -1.2814039306640626, 1.1221025390625, 1722206086.867629)",1722206086.868291
"dim: []
data_offset: 0","(0.0, 1.0, -0.005121266788698779, 0.01346945877557896, 1.015224571496676, 0.20168973767262527, -0.09384950634451138, 1.4354425349150994, 1.4001080322265624, -1.280897705078125, 1.132523193359375, 1722206086.8975706)",1722206086.8994634
"dim: []
data_offset: 0","(0.0, 1.0, -0.0011015809582807633, 0.012457080391490478, 1.02510754340417, 0.2098266986111411, -0.09753002496445898, 1.4449603519910894, 1.4001080322265624, -1.280897705078125, 1.132523193359375, 1722206086.9177206)",1722206086.9192553
"dim: []
data_offset: 0","(0.0, 1.0, 0.0018679637957334252, 0.011026040065290881, 1.0343296802545556, 0.19555862470889088, -0.09869162550275815, 1.4435060370973494, 1.4070216064453125, -1.2816912841796875, 1.147899658203125, 1722206086.938296)",1722206086.9388492
"dim: []
data_offset: 0","(0.0, 1.0, 0.00667424361226054, 0.008928196728547128, 1.045020927704041, 0.2118430534903196, -0.10257325478280624, 1.4408001628595368, 1.4070216064453125, -1.2816912841796875, 1.147899658203125, 1722206086.9676902)",1722206086.9682899
"dim: []
data_offset: 0","(0.0, 1.0, 0.007763250482670552, 0.00835986628848861, 1.0476869512348554, 0.21184305349031948, -0.10257325478280624, 1.4408001628595368, 1.4070216064453125, -1.2816912841796875, 1.147899658203125, 1722206086.9887812)",1722206086.98953
"dim: []
data_offset: 0","(0.0, 1.0, 0.015390041458957596, 0.004107861060251475, 1.0662243796322675, 0.19737310861509333, -0.10116302235637951, 1.4385538748981013, 1.4200260009765624, -1.286688232421875, 1.1811824951171874, 1722206087.0192704)",1722206087.0198631
"dim: []
data_offset: 0","(0.0, 1.0, 0.01748323532432686, 0.0034810027332125228, 1.0711899558084346, 0.20465582076524183, -0.10512582201131442, 1.4438127280137674, 1.4200260009765624, -1.286688232421875, 1.1811824951171874, 1722206087.0375965)",1722206087.0381048
"dim: []
data_offset: 0","(0.0, 1.0, 0.022300380524297888, -0.00031358839654025696, 1.0854798554047689, 0.21512935027747587, -0.1104057056151054, 1.4568417560212548, 1.4200260009765624, -1.286688232421875, 1.1811824951171874, 1722206087.06765)",1722206087.0697672
"dim: []
data_offset: 0","(0.0, 1.0, 0.02814830743553132, -0.005686592736112413, 1.0987213142465988, 0.2151293502774759, -0.1104057056151054, 1.4568417560212548, 1.4274676513671876, -1.2912606201171875, 1.2017525634765625, 1722206087.0977888)",1722206087.0988894
"dim: []
data_offset: 0","(0.0, 1.0, 0.029116790569475567, -0.006634518376480975, 1.1011305394713955, 0.2179873667103227, -0.11037784794915052, 1.451830005889202, 1.4274676513671876, -1.2912606201171875, 1.2017525634765625, 1722206087.1180825)",1722206087.1184502
"dim: []
data_offset: 0","(0.0, 1.0, 0.03504392456891139, -0.01233421178969117, 1.115867180221813, 0.2042634781651346, -0.11016019137144473, 1.4438021562259182, 1.435189453125, -1.2970699462890625, 1.2228739013671874, 1722206087.1475654)",1722206087.1480145
"dim: []
data_offset: 0","(0.0, 1.0, 0.0433791721280094, -0.018508453802014855, 1.130354090920908, 0.1996381218331545, -0.11290127741212694, 1.440446060328775, 1.4412301025390626, -1.302604248046875, 1.2397557373046875, 1722206087.1776772)",1722206087.179018
