Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
116,0,0.049796,0.035647,1.457447,2173.624512,-3152.826660,1001.682373,-0.005141,-0.107324,-1.660900,2474.259521,-923.615906,1030.484863
117,0,0.051468,0.038776,1.458850,2172.195801,-3153.899414,1001.495483,-0.001547,-0.109433,-1.660702,2474.971680,-923.914734,1030.356445
118,0,0.054471,0.036214,1.458991,2170.898926,-3155.050049,1001.210327,0.000207,-0.111124,-1.661346,2475.670654,-924.260254,1030.087769
119,0,0.057677,0.044717,1.461644,2169.772461,-3156.203857,1001.112793,0.002375,-0.111770,-1.662291,2476.256348,-924.601196,1029.807495
120,0,0.058511,0.046229,1.461623,2168.308105,-3157.262451,1000.719299,0.003794,-0.112562,-1.662073,2476.980713,-924.854736,1029.565308
121,0,0.060037,0.047275,1.463354,2167.034180,-3158.573486,1000.463623,0.003632,-0.112880,-1.662375,2477.677734,-925.217529,1029.300415
122,0,0.064460,0.052852,1.463626,2166.099121,-3159.621582,1000.297180,0.004228,-0.113010,-1.663350,2478.449951,-925.627563,1029.038330
123,0,0.064172,0.057961,1.466183,2164.916748,-3161.031494,999.932434,0.002500,-0.112562,-1.663334,2479.242920,-926.006348,1028.668091
124,0,0.071648,0.060829,1.465948,2164.383789,-3162.190186,999.818604,-0.001734,-0.111053,-1.661881,2479.955078,-926.263245,1028.231201
125,0,0.071284,0.067047,1.468594,2163.112549,-3163.603271,999.248413,0.001766,-0.111698,-1.662426,2480.869141,-926.806702,1028.180908
126,0,0.079058,0.073819,1.469712,2162.619141,-3164.991211,999.024902,-0.003668,-0.109887,-1.661978,2481.683105,-927.152893,1027.692139
127,0,0.086437,0.078941,1.471210,2161.738281,-3166.429199,998.585510,-0.002467,-0.109615,-1.661295,2482.398193,-927.600098,1027.498901
128,0,0.092120,0.085215,1.468158,2161.137207,-3168.124268,998.251587,-0.002831,-0.110099,-1.662170,2483.232422,-928.122192,1027.226318
129,0,0.090222,0.093093,1.473271,2160.554443,-3169.180664,997.799438,-0.003420,-0.110840,-1.662535,2483.906738,-928.646118,1026.986816
130,0,0.090735,0.099543,1.475876,2159.718506,-3170.563232,997.265076,-0.000644,-0.112320,-1.662195,2484.685303,-929.105164,1026.875000
131,0,0.097885,0.102076,1.472776,2159.186768,-3172.180420,996.829102,-0.002641,-0.112278,-1.662973,2485.288086,-929.730591,1026.594971
132,0,0.096951,0.107805,1.474288,2158.485352,-3173.631348,996.355042,0.005744,-0.113925,-1.664650,2485.857666,-930.406799,1026.408203
133,0,0.095123,0.099660,1.480536,2158.071533,-3175.135254,996.350281,0.007517,-0.114778,-1.664357,2486.470459,-930.979126,1026.262939
134,0,0.088707,0.101600,1.480501,2157.436768,-3176.430420,995.953613,0.003886,-0.116091,-1.663203,2487.283691,-931.683655,1026.253784
135,0,0.084573,0.096014,1.483305,2156.918701,-3178.166992,995.776184,0.006373,-0.117191,-1.664417,2488.004639,-932.423645,1026.236572
136,0,0.084951,0.090538,1.482377,2156.689453,-3179.951660,995.764832,0.007080,-0.117828,-1.664358,2488.608154,-933.108582,1026.134888
137,0,0.082440,0.086811,1.480880,2156.123779,-3181.297607,995.323364,0.008074,-0.118069,-1.664651,2489.292480,-933.857727,1026.033447
138,0,0.068420,0.080651,1.482213,2155.847900,-3183.053711,995.201050,0.007729,-0.118566,-1.664962,2489.991943,-934.617554,1025.887085
139,0,0.071674,0.079601,1.482883,2155.511719,-3184.606445,994.914795,0.011934,-0.118930,-1.665141,2490.627930,-935.308044,1025.714111
140,0,0.071510,0.075445,1.484348,2155.320557,-3186.156982,994.635498,0.009801,-0.118396,-1.664267,2491.376953,-936.142334,1025.791138
141,0,0.073683,0.071083,1.482691,2155.616943,-3187.889648,994.562378,0.013448,-0.117850,-1.664838,2492.057617,-936.942749,1025.631470
142,0,0.077939,0.066342,1.479479,2155.374023,-3189.928711,994.203247,0.012931,-0.117721,-1.664778,2492.681641,-937.730713,1025.584961
143,0,0.065402,0.068740,1.488185,2155.304199,-3191.148438,993.744873,0.010141,-0.117341,-1.664797,2493.315186,-938.463867,1025.476074
144,0,0.065632,0.068794,1.485944,2156.043701,-3192.882812,993.839355,0.005935,-0.117258,-1.665062,2493.899414,-939.422668,1025.555420
145,0,0.060881,0.070967,1.486635,2156.073242,-3194.593506,993.525452,0.005575,-0.117889,-1.665276,2494.590576,-940.266785,1025.499390
146,0,0.058376,0.071693,1.488968,2156.449219,-3196.144531,993.414673,0.003464,-0.117886,-1.664697,2495.114258,-941.093506,1025.368652
147,0,0.056121,0.071131,1.489114,2156.871582,-3197.875977,993.189941,0.006986,-0.119303,-1.664844,2495.753418,-942.093445,1025.485840
148,0,0.055026,0.070802,1.488821,2157.331055,-3199.585449,993.114075,0.007523,-0.119876,-1.663680,2496.253906,-942.956238,1025.507568
149,0,0.052033,0.066775,1.492571,2157.728516,-3201.091309,992.900085,0.007918,-0.119873,-1.664174,2496.813232,-943.931274,1025.529053
150,0,0.047938,0.069849,1.491914,2158.311768,-3202.683105,992.827271,0.013722,-0.120525,-1.666123,2497.444092,-945.022217,1025.483154
151,0,0.044994,0.070051,1.491821,2158.452881,-3204.387939,992.521606,0.013235,-0.121515,-1.666232,2497.961182,-946.008301,1025.474609
152,0,0.041420,0.065448,1.492469,2158.976318,-3205.972168,992.294495,0.012324,-0.122243,-1.666321,2498.550293,-946.975769,1025.470093
153,0,0.039437,0.066551,1.494183,2159.595703,-3207.607666,992.284973,0.010760,-0.124242,-1.666543,2499.108398,-947.926086,1025.492432
154,0,0.013704,0.068650,1.490003,2161.166260,-3210.128174,992.917969,0.003490,-0.126410,-1.666055,2499.687988,-948.839233,1025.531494
155,0,0.018584,0.071833,1.493243,2161.300293,-3211.390625,992.261780,-0.000042,-0.128899,-1.665655,2500.149170,-949.688049,1025.526611
156,0,0.017596,0.066906,1.491082,2162.050293,-3213.088135,992.217346,-0.003844,-0.132399,-1.666120,2500.792236,-950.518616,1025.533813
157,0,0.014944,0.066064,1.491286,2162.870117,-3214.813477,992.078369,-0.007903,-0.135562,-1.664951,2501.325684,-951.339478,1025.493042
158,0,0.013811,0.063071,1.493003,2163.596436,-3216.323730,991.930298,-0.010997,-0.137990,-1.664554,2501.793701,-952.147278,1025.418457
159,0,0.013924,0.065624,1.486554,2164.391846,-3218.409668,991.549438,-0.015409,-0.139334,-1.663997,2502.129150,-953.035522,1025.268921
160,0,0.020364,0.062979,1.495545,2164.976807,-3219.311279,991.256348,-0.014002,-0.141620,-1.664122,2502.648682,-954.002380,1025.244263
161,0,0.013621,0.063411,1.495065,2165.819580,-3221.136475,990.956665,-0.012779,-0.142731,-1.664226,2503.087158,-954.885925,1024.869873
162,0,0.013121,0.066590,1.494146,2166.791748,-3222.786133,990.831543,-0.013020,-0.143494,-1.664717,2503.588379,-955.969788,1024.672729
163,0,0.018973,0.064150,1.493992,2167.691162,-3224.268555,990.453735,-0.019027,-0.142778,-1.663359,2503.988525,-957.003418,1024.424927
164,0,0.018095,0.060051,1.496482,2168.523926,-3225.902100,990.261475,-0.017035,-0.144118,-1.663933,2504.396729,-958.086426,1024.238159
165,0,0.015061,0.064555,1.495401,2169.824219,-3227.541504,990.133545,-0.013947,-0.144697,-1.664316,2504.865723,-959.254517,1023.967407
166,0,0.011742,0.062829,1.497813,2170.430664,-3229.102295,989.908386,-0.013171,-0.143534,-1.664497,2505.307861,-960.370850,1023.553589
