timestamp,data
1724803054.5830836,"[-0.007780805884457588, 0.04866711785971578, -0.019216491470119227, 0.0, 0.0, 0.0]"
1724803054.5841904,"[-0.007835344243460796, 0.04900824251761099, -0.019351186503788285, 0.0, 0.0, 0.0]"
1724803054.5953631,"[-0.008109745311785954, 0.05014423602201405, -0.02045674987925322, 0.0, 0.0, 0.0]"
1724803054.6072047,"[-0.007947535283994158, 0.05100414131004128, -0.020769170799101167, 0.0, 0.0, 0.0]"
1724803054.6156259,"[-0.007944184558923038, 0.0515774382901178, -0.021042777217129684, 0.0, 0.0, 0.0]"
1724803054.6303003,"[-0.007945139884833712, 0.052094408359226775, -0.021335918771333794, 0.0, 0.0, 0.0]"
1724803054.6360283,"[-0.02610566326453822, 0.025016324968694305, -0.010679726328090375, 0.0, 0.0, 0.0]"
1724803054.6396604,"[-0.026039127508903703, 0.025618553097275783, -0.010932293600387692, 0.0, 0.0, 0.0]"
1724803054.644671,"[-0.02516311759321348, 0.026383379449614414, -0.010054975568267266, 0.0, 0.0, 0.0]"
1724803054.655671,"[-0.02533694165385914, 0.02656583055584291, -0.010124396228212196, 0.0, 0.0, 0.0]"
1724803054.6649392,"[-0.024371701158885196, 0.027915487632399434, -0.009127740566294782, 0.0, 0.0, 0.0]"
1724803054.6747563,"[-0.023991925652307948, 0.028963850786204014, -0.008594292398669271, 0.0, 0.0, 0.0]"
1724803054.6841593,"[-0.023321229869129725, 0.030236259481122584, -0.0076802582941664505, 0.0, 0.0, 0.0]"
1724803054.6950617,"[-0.023075897112555702, 0.031044355437334265, -0.006929550196953127, 0.0, 0.0, 0.0]"
1724803054.70572,"[-0.022760793190288443, 0.03188302496242375, -0.006270774114396896, 0.0, 0.0, 0.0]"
1724803054.711767,"[-0.024524755533736287, 0.07527160945066665, -0.008108389198248474, 0.0, 0.0, 0.0]"
1724803054.7151194,"[-0.024696658025795185, 0.07579921418980684, -0.008165223701974514, 0.0, 0.0, 0.0]"
1724803054.72409,"[-0.024136524996136964, 0.07750774511438974, -0.007625732682992202, 0.0, 0.0, 0.0]"
1724803054.7342093,"[-0.02364851252596431, 0.07879885637426125, -0.006595319218711565, 0.0, 0.0, 0.0]"
1724803054.7443938,"[-0.02316651479181611, 0.07993803688159758, -0.005275463725954171, 0.0, 0.0, 0.0]"
1724803054.7554827,"[-0.02237271466368146, 0.08070416644309877, -0.004079553978021932, 0.0, 0.0, 0.0]"
1724803054.765128,"[-0.02173106956653759, 0.08160570367109582, -0.002585556505604004, 0.0, 0.0, 0.0]"
1724803054.7757196,"[-0.02114047860958226, 0.08262669923266265, -0.0008224630878802743, 0.0, 0.0, 0.0]"
1724803054.780481,"[-0.034482884425295256, 0.09029950188322763, -0.00789525739947103, 0.0, 0.0, 0.0]"
1724803054.7852635,"[-0.0342030736824785, 0.09113370045970216, -0.005914781992511748, 0.0, 0.0, 0.0]"
1724803054.7960823,"[-0.033928865287676385, 0.09202266998854941, -0.0038033651842819486, 0.0, 0.0, 0.0]"
1724803054.804737,"[-0.03344063675493573, 0.09316962544374865, -0.0018515795725241883, 0.0, 0.0, 0.0]"
1724803054.8161383,"[-0.032905587003476906, 0.09421454386733549, 7.378160657301103e-05, 0.0, 0.0, 0.0]"
1724803054.8165152,"[-0.036281282835848735, 0.06012181356179496, -0.00035805221793670404, 0.0, 0.0, 0.0]"
1724803054.8264124,"[-0.03574418846253535, 0.060791255512776386, 0.0014563684803487315, 0.0, 0.0, 0.0]"
1724803054.8340583,"[-0.035173100373610204, 0.061497380224761415, 0.0032509574987561827, 0.0, 0.0, 0.0]"
1724803054.8449297,"[-0.03453063425804432, 0.06216861618112091, 0.005172713474146937, 0.0, 0.0, 0.0]"
1724803054.8542233,"[-0.034000193694562836, 0.06222640299272185, 0.00748689710641683, 0.0, 0.0, 0.0]"
1724803054.8574893,"[-0.02572007921738459, 0.06623704716741083, 0.005380357919507042, 0.0, 0.0, 0.0]"
1724803054.8639858,"[-0.0250634145986241, 0.0664969802662343, 0.0074228173384285395, 0.0, 0.0, 0.0]"
1724803054.8783283,"[-0.024337033771296025, 0.06681646005219692, 0.009324610564918597, 0.0, 0.0, 0.0]"
1724803054.8842006,"[-0.02349854757081256, 0.06697736085616339, 0.010953732080425747, 0.0, 0.0, 0.0]"
1724803054.9017375,"[-0.02251501652309586, 0.06715797050843651, 0.01272098967788766, 0.0, 0.0, 0.0]"
1724803054.9061065,"[-0.03399032381394322, 0.03792661136037338, 0.01557479179455725, 0.0, 0.0, 0.0]"
1724803054.9119027,"[-0.03422857374721853, 0.038192452094207775, 0.01568396089592097, 0.0, 0.0, 0.0]"
1724803054.9200232,"[-0.033374338927987565, 0.03830411565628566, 0.017934215270536666, 0.0, 0.0, 0.0]"
1724803054.9251394,"[-0.03246597436726858, 0.03779263484235375, 0.01948940891992273, 0.0, 0.0, 0.0]"
1724803054.93418,"[-0.03159189547611583, 0.03760199291822042, 0.021471541688982777, 0.0, 0.0, 0.0]"
1724803054.9557607,"[-0.030685336981660094, 0.0375826533535794, 0.023706441675554767, 0.0, 0.0, 0.0]"
1724803054.9664295,"[-0.034439516523908656, 0.04819000456117412, 0.02866992474376201, 0.0, 0.0, 0.0]"
