layout,data,timestamp
"dim: []
data_offset: 0","(2.3386778783697237, -0.006623484778779599, 1.0403370968226844, 0.018349311758835325, -0.10949733159134296, 0.007964288507743484, 1.0, 0.0, -2.191098786858794, 0.08050644397735596, 0.7775439023971558, 0.10830402374267578, 1724804981.2528832, -0.20124173164367676, 0.01779577136039734, 1.11660635471344, -0.011333435773849487)",1724804981.2537425
"dim: []
data_offset: 0","(2.3052768214511965, 0.0004979482077820015, 1.0329156055103919, -0.010717799756354394, 0.12456325342268926, -0.010138655399105363, 1.0, 0.0, -2.209534203433201, -0.12912166118621826, 1.0715349912643433, 0.03474998474121094, 1724804981.2880673, -0.18396709859371185, 0.016337135806679726, 1.1089674234390259, -0.015247217379510403)",1724804981.2886245
"dim: []
data_offset: 0","(2.2661799647885297, 0.006146593404321289, 1.0297191664452032, -0.051274916275091564, 0.12893763825371973, -0.012696137568157361, 1.0, 0.0, -2.218513563807445, 0.3341209888458252, 0.8184866905212402, 0.03518176078796387, 1724804981.3239877, -0.15610414743423462, 0.02102169767022133, 1.0969182252883911, -0.015718521550297737)",1724804981.3244965
"dim: []
data_offset: 0","(2.2343911276083053, 0.008467291515102787, 1.0283926338128546, -0.07877802281931955, 0.13006348246645347, -0.013705924543083675, 1.0, 0.0, -2.692097927972119, 0.5153242349624634, 0.6102038621902466, 0.035234689712524414, 1724804981.3598318, -0.12099330127239227, 0.00869837962090969, 1.0978974103927612, -0.015487846918404102)",1724804981.3609846
"dim: []
data_offset: 0","(2.1985868778515965, 0.0026386461725247286, 1.0208407875804684, -0.10750350751762862, 0.11893626376235127, -0.015851240057142592, 1.0, 0.0, -2.1106949558969164, 0.1750626564025879, 0.9287776947021484, 0.048366546630859375, 1724804981.4086773, -0.10617365688085556, 0.015427693724632263, 1.0892330408096313, -0.02218610793352127)",1724804981.4090805
"dim: []
data_offset: 0","(2.1860531952070956, -0.013048622222695098, 1.0493724676119196, -0.11565524263006358, 0.08736981301664641, -0.009351886756089322, 1.0, 0.0, -2.3587011802860056, 0.26158738136291504, 0.8761946558952332, 0.057363033294677734, 1724804981.4667592, -0.08340848237276077, -0.013892613351345062, 1.098236322402954, 0.008629942312836647)",1724804981.4671414
"dim: []
data_offset: 0","(2.1783613723928514, -0.02459634116257756, 1.1268211787277373, -0.12506815140927918, 0.04778314021014439, 0.023564612686765143, 1.0, 0.0, -2.7362165806570267, -0.07217133045196533, 0.9704979062080383, 0.053897857666015625, 1724804981.5213253, -0.07094613462686539, -0.017329871654510498, 1.1072732210159302, 0.03208659216761589)",1724804981.5275488
"dim: []
data_offset: 0","(2.148195806532257, -0.040165457233688015, 1.1512038719538864, -0.1464157671783345, 0.012319837045934885, 0.05325623038220915, 1.0, 0.0, -2.3004612082512654, 0.06528609991073608, 0.719841718673706, 0.06722807884216309, 1724804981.594817, -0.07909347116947174, -0.04160888493061066, 1.1280882358551025, 0.05197666212916374)",1724804981.598398
"dim: []
data_offset: 0","(2.1269735585635496, -0.050639661957139925, 1.1572819279847535, -0.15139699437305726, -0.021293150480433724, 0.0612725637728971, 1.0, 0.0, -2.215288149050066, -0.14844465255737305, 0.8685969114303589, 0.05087542533874512, 1724804981.6489103, -0.07960015535354614, -0.12454112619161606, 1.1436243057250977, 0.08346084505319595)",1724804981.649323
"dim: []
data_offset: 0","(2.139796362236459, -0.05791077775993146, 1.1882686644579763, -0.1081010773550489, -0.04205530612156689, 0.0739657344255631, 1.0, 0.0, -2.1521920085372765, -0.19087809324264526, 0.7762658596038818, 0.06022834777832031, 1724804981.7098334, -0.07322920113801956, -0.15386608242988586, 1.1685031652450562, 0.1011635959148407)",1724804981.7114403
