Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,,,,,,,-0.023641,-0.159153,-1.614668,3272.012451,-883.634460,903.298706
2,0,,,,,,,-0.020585,-0.158571,-1.613464,3271.325928,-883.416199,903.368286
3,0,,,,,,,-0.022044,-0.158395,-1.613422,3270.482422,-883.095215,903.546082
4,0,2.376199,1.523371,-0.678915,3268.572021,-3466.098877,856.107239,-0.031854,-0.162885,-1.609679,3269.593994,-882.484985,903.873230
5,0,2.368340,1.521072,-0.681700,3269.257080,-3466.677246,856.069641,-0.029430,-0.155698,-1.614834,3268.664307,-882.299316,903.864807
6,0,2.368691,1.523198,-0.679500,3269.688721,-3466.935059,855.988464,-0.034184,-0.158525,-1.609109,3268.162109,-881.923279,904.181641
7,0,-0.029878,0.026114,1.569983,3211.861084,-3422.310303,889.392944,-0.030406,-0.151878,-1.613889,3267.217773,-881.622070,904.028564
8,0,-0.024959,0.020786,1.572042,3212.159668,-3423.018066,889.400757,-0.024939,-0.151890,-1.613588,3266.643555,-881.312988,904.049133
9,0,-0.027669,0.022555,1.571726,3212.470459,-3423.404541,889.338257,-0.028284,-0.150081,-1.613389,3265.805420,-880.797607,903.917114
10,0,-0.021216,0.019664,1.572283,3212.722656,-3423.675781,889.264099,-0.032865,-0.149829,-1.614341,3264.985352,-880.323303,904.066895
11,0,-0.022154,0.020007,1.572309,3212.925781,-3423.945068,889.118530,-0.032498,-0.148807,-1.614782,3264.237305,-879.906372,903.997620
12,0,-0.018201,0.017641,1.572456,3213.068604,-3424.180908,889.004028,-0.034664,-0.146917,-1.614564,3263.498047,-879.362671,903.842102
13,0,-0.013639,0.014068,1.572210,3213.194092,-3424.393066,889.045654,-0.036264,-0.146073,-1.615038,3262.719971,-878.688232,903.663696
14,0,-0.014849,0.023475,1.572395,3212.879395,-3424.512695,889.036987,-0.037343,-0.144630,-1.614813,3261.972168,-878.134033,903.438477
15,0,-0.007887,0.010318,1.572894,3213.481445,-3424.852295,888.961365,-0.029091,-0.143012,-1.614677,3261.262939,-877.567383,902.960510
16,0,-0.005843,0.010459,1.572504,3213.543945,-3424.973389,888.904358,-0.033495,-0.141997,-1.614531,3260.515137,-876.940674,902.771790
17,0,-0.003049,0.010833,1.572153,3213.694336,-3425.000488,888.721191,-0.038137,-0.141323,-1.615910,3259.620605,-876.200500,902.575989
18,0,-0.000457,0.012159,1.572620,3213.796875,-3425.136475,888.699158,-0.041644,-0.145594,-1.609881,3259.163574,-875.581726,902.461548
19,0,-0.022563,0.037832,1.555290,3220.427002,-3434.052246,883.382874,-0.032813,-0.140620,-1.614573,3258.376709,-875.081421,901.994080
20,0,-0.021046,0.039053,1.556160,3220.393066,-3434.170410,883.344238,-0.037321,-0.139777,-1.614084,3257.601074,-874.373474,901.904358
21,0,-0.018663,0.039237,1.555477,3220.402344,-3434.235596,883.295166,-0.038623,-0.138763,-1.614176,3256.807373,-873.556152,901.725830
22,0,-0.017479,0.039543,1.555646,3220.393799,-3434.219971,883.219421,-0.038993,-0.139223,-1.614187,3256.034912,-872.802490,901.480103
23,0,-0.015703,0.040999,1.554293,3220.452881,-3434.194092,883.222412,-0.039768,-0.139238,-1.614265,3255.255127,-872.012451,901.221375
24,0,-0.013210,0.040063,1.554696,3220.301514,-3434.195557,883.071594,-0.034652,-0.140350,-1.615673,3254.487061,-871.264404,900.885437
25,0,-0.012904,0.040975,1.554057,3220.350830,-3434.235840,883.129333,-0.038530,-0.135278,-1.620504,3253.633057,-870.189758,900.978882
26,0,-0.009700,0.041156,1.553851,3220.247314,-3434.175049,882.971375,-0.035357,-0.147702,-1.612974,3252.890137,-869.512939,900.953125
27,0,-0.011157,0.041505,1.553370,3220.123779,-3434.068604,882.935059,-0.031552,-0.142146,-1.610627,3252.832520,-869.088501,900.554260
28,0,-0.010066,0.041144,1.553085,3219.987305,-3434.031494,882.821899,-0.033555,-0.137430,-1.614447,3252.128662,-868.170959,900.516602
29,0,-0.007651,0.036656,1.551906,3219.795654,-3433.956055,882.778870,-0.033487,-0.134013,-1.612701,3251.686523,-867.423645,900.461792
30,0,-0.006717,0.032697,1.550079,3219.703857,-3433.866211,882.837952,-0.037406,-0.130050,-1.613336,3251.205078,-866.572327,900.477295
31,0,-0.008521,0.033427,1.546604,3219.452637,-3433.820801,882.727234,-0.039137,-0.126708,-1.613486,3250.836670,-865.837280,900.456116
32,0,-0.005639,0.028327,1.544444,3219.336426,-3433.817383,882.835205,-0.042613,-0.122974,-1.613760,3250.460449,-865.019226,900.417114
33,0,-0.008472,0.031003,1.545022,3218.977295,-3433.568848,882.645996,-0.044778,-0.120713,-1.614017,3249.938965,-864.115417,900.386292
34,0,-0.007068,0.026530,1.543011,3218.933838,-3433.623779,882.862488,-0.038949,-0.119977,-1.613511,3249.533203,-863.339478,900.319641
