timestamp,data
1722285528.103338,"[0.2, 0.024386585946405765, 0.2, 0.0, 0.0, 0.0]"
1722285528.1135347,"[0.2, 0.025194430297183597, 0.2, 0.0, 0.0, 0.0]"
1722285528.12342,"[0.2, 0.02608775746474864, 0.2, 0.0, 0.0, 0.0]"
1722285528.133297,"[0.2, 0.02710934731573546, 0.2, 0.0, 0.0, 0.0]"
1722285528.1435049,"[0.2, 0.02854760313621234, 0.2, 0.0, 0.0, 0.0]"
1722285528.153832,"[0.2, 0.029882995999280803, 0.2, 0.0, 0.0, 0.0]"
1722285528.1634555,"[0.2, 0.031060616289330205, 0.2, 0.0, 0.0, 0.0]"
1722285528.1733134,"[0.2, 0.03235964483396653, 0.2, 0.0, 0.0, 0.0]"
1722285528.183551,"[0.2, 0.03362149491654029, 0.2, 0.0, 0.0, 0.0]"
1722285528.1938508,"[0.2, 0.034719044705381515, 0.2, 0.0, 0.0, 0.0]"
1722285528.19587,"[0.2, 0.03367104784244704, 0.2, 0.0, 0.0, 0.0]"
1722285528.2035313,"[0.2, 0.03472676752627229, 0.2, 0.0, 0.0, 0.0]"
1722285528.2135499,"[0.2, 0.035790146213074976, 0.2, 0.0, 0.0, 0.0]"
1722285528.2235048,"[0.2, 0.03735498633299715, 0.2, 0.0, 0.0, 0.0]"
1722285528.233222,"[0.2, 0.038084243237402185, 0.2, 0.0, 0.0, 0.0]"
1722285528.2350209,"[0.2, 0.03793114418547073, 0.2, 0.0, 0.0, 0.0]"
1722285528.2433538,"[0.2, 0.03819701669144366, 0.2, 0.0, 0.0, 0.0]"
1722285528.2531612,"[0.2, 0.03972675277598152, 0.2, 0.0, 0.0, 0.0]"
1722285528.2654521,"[0.2, 0.04199444253976778, 0.2, 0.0, 0.0, 0.0]"
1722285528.268369,"[0.2, 0.04140928330933768, 0.2, 0.0, 0.0, 0.0]"
1722285528.2733698,"[0.2, 0.04169953529515079, 0.2, 0.0, 0.0, 0.0]"
1722285528.2833266,"[0.2, 0.04343108129162979, 0.2, 0.0, 0.0, 0.0]"
1722285528.2973137,"[0.2, 0.04422072624314913, 0.2, 0.0, 0.0, 0.0]"
1722285528.2978406,"[0.2, 0.03782943556987557, 0.2, 0.0, 0.0, 0.0]"
1722285528.3031085,"[0.2, 0.03809459516499152, 0.2, 0.0, 0.0, 0.0]"
1722285528.3144896,"[0.2, 0.039218146639897034, 0.2, 0.0, 0.0, 0.0]"
1722285528.3158078,"[0.2, 0.03057479391786144, 0.2, 0.0, 0.0, 0.0]"
1722285528.3233705,"[0.2, 0.030884862373665018, 0.2, 0.0, 0.0, 0.0]"
1722285528.334565,"[0.2, 0.031099842885841434, 0.2, 0.0, 0.0, 0.0]"
1722285528.3373141,"[0.2, 0.030670553070502437, 0.2, 0.0, 0.0, 0.0]"
1722285528.3432033,"[0.2, 0.03239126074433344, 0.2, 0.0, 0.0, 0.0]"
1722285528.3552659,"[0.2, 0.033281303489512255, 0.2, 0.0, 0.0, 0.0]"
1722285528.3585877,"[0.2, 0.03150693547397868, 0.2, 0.0, 0.0, 0.0]"
1722285528.3635466,"[0.2, 0.03172777847963741, 0.2, 0.0, 0.0, 0.0]"
1722285528.3740406,"[0.2, 0.032575602068005964, 0.2, 0.0, 0.0, 0.0]"
1722285528.3833652,"[0.2, 0.03347891184164434, 0.2, 0.0, 0.0, 0.0]"
1722285528.3859513,"[0.2, 0.032093630140645, 0.2, 0.0, 0.0, 0.0]"
1722285528.3939872,"[0.2, 0.032318585492098116, 0.2, 0.0, 0.0, 0.0]"
1722285528.4063904,"[0.2, 0.033270178909647286, 0.2, 0.0, 0.0, 0.0]"
1722285528.4080186,"[0.2, 0.03304932681884431, 0.2, 0.0, 0.0, 0.0]"
1722285528.4134815,"[0.2, 0.03397938305073585, 0.2, 0.0, 0.0, 0.0]"
1722285528.4233503,"[0.2, 0.03421593255230681, 0.2, 0.0, 0.0, 0.0]"
1722285528.4341705,"[0.2, 0.03533983477122232, 0.2, 0.0, 0.0, 0.0]"
1722285528.4361064,"[0.2, 0.0322493625703114, 0.2, 0.0, 0.0, 0.0]"
1722285528.4435072,"[0.2, 0.03247540950421545, 0.2, 0.0, 0.0, 0.0]"
1722285528.4544504,"[0.2, 0.03373755584410676, 0.2, 0.0, 0.0, 0.0]"
1722285528.4645135,"[0.2, 0.03491662599891454, 0.2, 0.0, 0.0, 0.0]"
1722285528.4691632,"[0.2, 0.03188369983498221, 0.2, 0.0, 0.0, 0.0]"
1722285528.4748971,"[0.2, 0.03210718371233022, 0.2, 0.0, 0.0, 0.0]"
1722285528.4834378,"[0.2, 0.034318012438687755, 0.2, 0.0, 0.0, 0.0]"
1722285528.4945338,"[0.2, 0.03495772543808666, 0.2, 0.0, 0.0, 0.0]"
1722285528.4960077,"[0.2, 0.03520971026730057, 0.2, 0.0, 0.0, 0.0]"
1722285528.5034344,"[0.2, 0.03672220737350007, 0.2, 0.0, 0.0, 0.0]"
1722285528.514499,"[0.2, 0.03773884252805149, 0.2, 0.0, 0.0, 0.0]"
1722285528.5242107,"[0.2, 0.03865125874407455, 0.2, 0.0, 0.0, 0.0]"
1722285528.5262167,"[0.2, 0.035611759013100465, 0.2, 0.0, 0.0, 0.0]"
1722285528.5350757,"[0.2, 0.03586137414636986, 0.2, 0.0, 0.0, 0.0]"
1722285528.5479357,"[0.2, 0.03600446190482894, 0.2, 0.0, 0.0, 0.0]"
1722285528.553187,"[0.2, 0.03701942326162921, 0.2, 0.0, 0.0, 0.0]"
1722285528.5630858,"[0.2, 0.03727713626773666, 0.2, 0.0, 0.0, 0.0]"
1722285528.5741913,"[0.2, 0.036244639169777236, 0.2, 0.0, 0.0, 0.0]"
1722285528.58327,"[0.2, 0.03671119250032654, 0.2, 0.0, 0.0, 0.0]"
1722285528.5936935,"[0.2, 0.03755063852837969, 0.2, 0.0, 0.0, 0.0]"
1722285528.596559,"[0.2, 0.030536701154270207, 0.2, 0.0, 0.0, 0.0]"
1722285528.6031795,"[0.2, 0.030750743452080512, 0.2, 0.0, 0.0, 0.0]"
1722285528.6141791,"[0.2, 0.03138908960249847, 0.2, 0.0, 0.0, 0.0]"
1722285528.6234453,"[0.2, 0.031708565835446526, 0.2, 0.0, 0.0, 0.0]"
1722285528.6280296,"[0.2, 0.03005634788159602, 0.2, 0.0, 0.0, 0.0]"
1722285528.6329796,"[0.2, 0.030817076742279816, 0.2, 0.0, 0.0, 0.0]"
1722285528.6432755,"[0.2, 0.03130709457212952, 0.2, 0.0, 0.0, 0.0]"
