layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, -0.013895905295855618, 0.0006526491315499384, 0.9150871760796919, 1.930885756827458, 0.03998798539609087, 1.2623292598196538, 0.01949884033203125, -0.6623588256835937, 1.103996337890625, 1722285528.1931286)",1722285528.1938112
"dim: []
data_offset: 0","(0.0, 1.0, -0.01624001894092042, -0.003355714014853674, 0.9036602075920165, 1.8140472828572762, 0.040956370313967275, 1.239343390412149, 0.016373449325561524, -0.6654976806640625, 1.1041751708984375, 1722285528.2331655)",1722285528.2338078
"dim: []
data_offset: 0","(0.0, 1.0, -0.018265489900104334, -0.007160412589058315, 0.8971504781841403, 1.804398436278708, 0.041214918379794116, 1.2798909572272892, 0.014675331115722657, -0.6675840454101563, 1.10321337890625, 1722285528.265375)",1722285528.2661436
"dim: []
data_offset: 0","(0.0, 1.0, -0.02049390319602478, -0.009415768252913412, 0.8945113153010109, 1.852203901356558, 0.034777497599744966, 1.402076547322876, 0.012437705993652343, -0.6712650146484375, 1.1029598388671875, 1722285528.2946727)",1722285528.297272
"dim: []
data_offset: 0","(0.0, 1.0, -0.02160753092423717, -0.010418562505004026, 0.897144196067207, 1.8086163296152504, 0.02529965468875934, 1.493459486491785, 0.012437705993652343, -0.6712650146484375, 1.1029598388671875, 1722285528.3128757)",1722285528.313867
"dim: []
data_offset: 0","(0.0, 1.0, -0.021337287599637437, -0.010530430673977152, 0.9010260079690886, 1.8086163296152504, 0.02529965468875934, 1.493459486491785, 0.010058573722839356, -0.674507568359375, 1.10415966796875, 1722285528.334059)",1722285528.3346264
"dim: []
data_offset: 0","(0.0, 1.0, -0.020559905913369578, -0.013065752207048335, 0.9141010593466065, 1.8068803346125701, 0.023741415402739843, 1.5218575165477222, 0.010058573722839356, -0.674507568359375, 1.10415966796875, 1722285528.3545444)",1722285528.355238
"dim: []
data_offset: 0","(0.0, 1.0, -0.022427332430127924, -0.014590346397444226, 0.9174908115155707, 1.856381824437509, 0.02290221217807563, 1.5021710857898305, 0.010058573722839356, -0.674507568359375, 1.10415966796875, 1722285528.3827722)",1722285528.3831491
"dim: []
data_offset: 0","(0.0, 1.0, -0.0228479306303773, -0.015439222642883544, 0.9178901832767663, 1.8306952781187316, 0.021586645530637934, 1.4684434811271037, 0.008988511085510255, -0.6782425537109374, 1.107625, 1722285528.4044325)",1722285528.4048882
"dim: []
data_offset: 0","(0.0, 1.0, -0.021086603032088647, -0.01887489840409948, 0.9148286800956542, 1.8564510084171397, 0.017820627249639513, 1.4920426469608006, 0.008988511085510255, -0.6782425537109374, 1.107625, 1722285528.4326077)",1722285528.4341345
"dim: []
data_offset: 0","(0.0, 1.0, -0.020868734156630653, -0.020555778272278964, 0.9124928427912702, 1.8561156827605936, 0.01885725425588314, 1.4920347290959417, 0.009641617774963378, -0.6824951171875, 1.1117088623046876, 1722285528.452499)",1722285528.4531634
"dim: []
data_offset: 0","(0.0, 1.0, -0.020253496796940797, -0.021656937103632715, 0.9131021073257377, 1.8320226268459257, 0.015590375787701644, 1.5458195360991946, 0.009641617774963378, -0.6824951171875, 1.1117088623046876, 1722285528.4636486)",1722285528.4642463
"dim: []
data_offset: 0","(0.0, 1.0, -0.018231419856329097, -0.024448577271624555, 0.9182818142110786, 1.8063104389849978, 0.01668426182568919, 1.580528428259734, 0.010676854133605957, -0.6858773803710938, 1.11429638671875, 1722285528.4928048)",1722285528.4944887
"dim: []
data_offset: 0","(0.0, 1.0, -0.014507771992481818, -0.027577175446280605, 0.9250710099500509, 1.8128280279544369, 0.014025346765285353, 1.5975395611671728, 0.012754242897033691, -0.6896953735351562, 1.117562255859375, 1722285528.5236151)",1722285528.5241783
"dim: []
data_offset: 0","(0.0, 1.0, -0.0146552726624894, -0.02803594050671107, 0.9266397729300797, 1.812828027954437, 0.014025346765285357, 1.5975395611671728, 0.012754242897033691, -0.6896953735351562, 1.117562255859375, 1722285528.5438538)",1722285528.5463595
"dim: []
data_offset: 0","(0.0, 1.0, -0.011876585654028663, -0.029539979369352272, 0.93035701159913, 1.814125320040277, 0.012801888819639829, 1.5949303306605263, 0.017252504348754884, -0.6922405395507812, 1.1213453369140625, 1722285528.572519)",1722285528.5743926
"dim: []
data_offset: 0","(0.0, 1.0, -0.007045311704618176, -0.030470361892113374, 0.9324214014178165, 1.8166393384102497, 0.00520335440960416, 1.5743535788483602, 0.017252504348754884, -0.6922405395507812, 1.1213453369140625, 1722285528.5928674)",1722285528.5937316
"dim: []
data_offset: 0","(0.0, 1.0, -0.0016302012082434864, -0.031085740040852374, 0.9352182209641166, 1.8055701380002582, 0.004026815895591573, 1.565504995065242, 0.02313456916809082, -0.6924508056640625, 1.1241981201171876, 1722285528.6225948)",1722285528.6234896
"dim: []
data_offset: 0","(0.0, 1.0, 0.0010785694113083731, -0.032138060235951935, 0.9371532283519565, 1.8276160428633512, 0.0030114793733804768, 1.5735774197628942, 0.02313456916809082, -0.6924508056640625, 1.1241981201171876, 1722285528.6526132)",1722285528.6534307
"dim: []
data_offset: 0","(0.0, 1.0, 0.004555061002812148, -0.031870969096179154, 0.9388729909882042, 1.8298947361161575, 0.0031137335830645554, 1.5747053533652735, 0.03098432731628418, -0.6939000244140625, 1.1286029052734374, 1722285528.6727006)",1722285528.6734364
"dim: []
data_offset: 0","(0.0, 1.0, 0.006501747933512997, -0.031706176859834546, 0.9399840505228736, 1.839232801969489, 0.003883090994360683, 1.578531576978543, 0.03098432731628418, -0.6939000244140625, 1.1286029052734374, 1722285528.692566)",1722285528.6933851
"dim: []
data_offset: 0","(0.0, 1.0, 0.015423287455228111, -0.03132975111149146, 0.9433493904653433, 1.8411677807877007, 0.011124805027363883, 1.5770743428075882, 0.04072896575927734, -0.6943981323242188, 1.133099853515625, 1722285528.722626)",1722285528.723501
"dim: []
data_offset: 0","(0.0, 1.0, 0.022202482490751452, -0.0312601906400961, 0.9464186853419547, 1.8411677807877007, 0.011124805027363883, 1.5770743428075882, 0.04072896575927734, -0.6943981323242188, 1.133099853515625, 1722285528.7430718)",1722285528.7438757
