timestamp,data
1724807079.044562,"[0.02992464177229323, -0.22684484211316092, -0.01541822424257089, 0.0, 0.0, 0.0]"
1724807079.0491424,"[0.03013439393424856, -0.22843487605320642, -0.015526295907822554, 0.0, 0.0, 0.0]"
1724807079.0671692,"[0.03157940915436661, -0.23004304120151786, -0.015659047077139367, 0.0, 0.0, 0.0]"
1724807079.0692668,"[0.03277852368842848, -0.23160097939339047, -0.01570484462462196, 0.0, 0.0, 0.0]"
1724807079.0758142,"[0.033003808329666616, -0.23319091456034383, -0.01581265156369922, 0.0, 0.0, 0.0]"
1724807079.0815322,"[0.04969380425004325, -0.22600149744372555, -0.011000849007595051, 0.0, 0.0, 0.0]"
1724807079.0841217,"[0.05004212530787065, -0.22758562008935915, -0.011077957762321185, 0.0, 0.0, 0.0]"
1724807079.0944371,"[0.051496278167836286, -0.22961876366253686, -0.010137674787979245, 0.0, 0.0, 0.0]"
1724807079.1060784,"[0.05260568753359162, -0.23128665069450882, -0.009889248912383988, 0.0, 0.0, 0.0]"
1724807079.127616,"[0.05380520901362415, -0.23301475022295073, -0.009647078091885964, 0.0, 0.0, 0.0]"
1724807079.1312857,"[0.05031313111614685, -0.23563440982957878, -0.013735256291815543, 0.0, 0.0, 0.0]"
1724807079.136033,"[0.050665793250138536, -0.2372860528891319, -0.013831531452739484, 0.0, 0.0, 0.0]"
1724807079.138152,"[0.05101845538413022, -0.23893769594868502, -0.013927806613663425, 0.0, 0.0, 0.0]"
1724807079.1466105,"[0.05137111751812191, -0.24058933900823815, -0.014024081774587365, 0.0, 0.0, 0.0]"
1724807079.1545238,"[0.05462846842554643, -0.24436391324448956, -0.011532491324124847, 0.0, 0.0, 0.0]"
1724807079.1655123,"[0.0550014905275762, -0.24603043666275784, -0.011610627240109164, 0.0, 0.0, 0.0]"
1724807079.173742,"[0.057175114305463216, -0.24878632685419763, -0.010091506123475277, 0.0, 0.0, 0.0]"
1724807079.1844194,"[0.057560757447277025, -0.250460486020876, -0.010158446312595448, 0.0, 0.0, 0.0]"
1724807079.1939151,"[0.06048391405258969, -0.2509122842334088, -0.006652120959736522, 0.0, 0.0, 0.0]"
1724807079.1969228,"[0.06741594926629271, -0.22489227284408345, -0.008947391139366675, 0.0, 0.0, 0.0]"
1724807079.2033331,"[0.06901857983122929, -0.22596013374270044, -0.007388201340011889, 0.0, 0.0, 0.0]"
1724807079.2143307,"[0.06949904271532344, -0.22753291728968067, -0.007439548204368607, 0.0, 0.0, 0.0]"
1724807079.2235024,"[0.07376295923141571, -0.2279774943194245, -0.0016694278375533873, 0.0, 0.0, 0.0]"
1724807079.2351687,"[0.08166304934571, -0.2586907504447474, 0.021164096964570635, 0.0, 0.0, 0.0]"
1724807079.2435632,"[0.08365355311583957, -0.26011325758565285, 0.023468581860005527, 0.0, 0.0, 0.0]"
1724807079.2544382,"[0.08405451340728524, -0.26289965522827385, 0.025127043334741937, 0.0, 0.0, 0.0]"
1724807079.2632306,"[0.08432426133927765, -0.2653179114079072, 0.026680174374660845, 0.0, 0.0, 0.0]"
1724807079.2734342,"[0.0856455637550241, -0.26673679565303304, 0.0285870459573457, 0.0, 0.0, 0.0]"
1724807079.2840018,"[0.08622965850264665, -0.26855553940094534, 0.028782730738850227, 0.0, 0.0, 0.0]"
1724807079.293582,"[0.08849682864872124, -0.26916274200811774, 0.032653213276167534, 0.0, 0.0, 0.0]"
1724807079.2960858,"[0.08175425500846417, -0.2519149131398031, 0.06393973940198999, 0.0, 0.0, 0.0]"
1724807079.3040857,"[0.08319949353619825, -0.25279974766015634, 0.06595465447378833, 0.0, 0.0, 0.0]"
1724807079.313588,"[0.08478080915405188, -0.2536227687901558, 0.06858310453464582, 0.0, 0.0, 0.0]"
1724807079.323366,"[0.08542442204323603, -0.2546966024529542, 0.0697415109783538, 0.0, 0.0, 0.0]"
1724807079.3336146,"[0.08654236037959201, -0.2556396618993434, 0.07159591192922737, 0.0, 0.0, 0.0]"
1724807079.3433945,"[0.08780917450065596, -0.2564019932756854, 0.07376853069942539, 0.0, 0.0, 0.0]"
1724807079.3535588,"[0.08991972534766063, -0.25596339384970684, 0.0746833188290177, 0.0, 0.0, 0.0]"
1724807079.3558,"[0.07127994694420421, -0.2761933966135044, 0.09958584363673947, 0.0, 0.0, 0.0]"
1724807079.363628,"[0.0717795727405421, -0.2781293316364963, 0.10028387525101568, 0.0, 0.0, 0.0]"
1724807079.3734317,"[0.07364338513432399, -0.27778252114110913, 0.10262663236756975, 0.0, 0.0, 0.0]"
1724807079.38378,"[0.07415257298625143, -0.27970245561140206, 0.10333619243162828, 0.0, 0.0, 0.0]"
1724807079.3941617,"[0.07466176083817887, -0.281622390081695, 0.10404575249568682, 0.0, 0.0, 0.0]"
1724807079.4034786,"[0.0771827619133361, -0.2768915193857907, 0.10762446573795009, 0.0, 0.0, 0.0]"
1724807079.4160564,"[0.07808192371052751, -0.2771249436487744, 0.10923166608077144, 0.0, 0.0, 0.0]"
1724807079.4169219,"[0.08395172829938355, -0.2596174324237026, 0.11794134649854157, 0.0, 0.0, 0.0]"
