layout,data,timestamp
"dim: []
data_offset: 0","(1.1168572804655637, -0.02995483908854526, 0.2766066863633821, 0.06140615739891254, -0.004465022868875862, 0.0012582869928220025, 1.0, 0.0, 0.0, 0.0, 0.0, 0.04359245300292969, 1724189087.568022, -0.03450680896639824, 0.003065643133595586, 0.26426175236701965, -0.00018528845976106822)",1724189087.5686545
"dim: []
data_offset: 0","(1.127713234785944, -0.028895017605495267, 0.27550226506785436, 0.12001753559220799, -0.002316657204931366, 0.0011553772622962218, 1.0, 0.0, 0.0, 0.0, 0.0, 0.024562835693359375, 1724189087.5932758, -0.026519203558564186, 0.0032706642523407936, 0.26379260420799255, -0.005761347711086273)",1724189087.5954514
"dim: []
data_offset: 0","(1.1316750472634358, -0.029382728913612963, 0.27529034974015526, 0.16268425297893707, -0.0012798553013001223, -0.000754965771259826, 1.0, 0.0, 0.0, 0.0, 0.0, 0.019191741943359375, 1724189087.6128845, -0.020802970975637436, -0.0005373290623538196, 0.26065585017204285, -0.014882372692227364)",1724189087.6138382
"dim: []
data_offset: 0","(1.140767908137493, -0.029564013307059205, 0.2751831904904244, 0.1593495099767006, -0.0020998197195535766, -0.001112667313515859, 1.0, 0.0, 0.0, 0.0, 0.0, 0.022345542907714844, 1724189087.635648, -0.026489030569791794, 0.002572288503870368, 0.2670811712741852, -0.01422690600156784)",1724189087.637186
"dim: []
data_offset: 0","(1.13154094015833, -0.029631221025107426, 0.27359700575870927, 0.09909306374046115, -0.002264653477771457, -0.00318399383224014, 1.0, 0.0, 0.0, 0.0, 0.0, 0.024219512939453125, 1724189087.6607344, -0.022388573735952377, -0.007287486921995878, 0.26281219720840454, -0.021347904577851295)",1724189087.6624837
"dim: []
data_offset: 0","(1.1387927634700967, -0.029582962082797027, 0.27448276693627977, 0.1461666262296647, -0.0021148576916581326, -0.004013820005917417, 1.0, 0.0, 0.0, 0.0, 0.0, 0.024598121643066406, 1724189087.6857421, -0.01805354654788971, -0.002387612359598279, 0.2661563456058502, -0.004768603015691042)",1724189087.6863656
"dim: []
data_offset: 0","(1.1530185744185077, -0.029560789199694102, 0.27484843822406035, 0.1266653446256633, -0.001850653895728728, -0.001978624297543697, 1.0, 0.0, 0.0, 0.0, 0.0, 0.023164033889770508, 1724189087.7095685, -0.04114937037229538, 0.007800658233463764, 0.2746785283088684, -0.007732877973467112)",1724189087.7104979
"dim: []
data_offset: 0","(1.152027491765271, -0.028713590689752162, 0.2735374407633135, 0.09236279232191144, -0.0005981105410453305, -0.002986795907913275, 1.0, 0.0, 0.0, 0.0, 0.0, 0.025107383728027344, 1724189087.7350872, -0.03549265116453171, 0.009441270492970943, 0.2627841532230377, -0.016998544335365295)",1724189087.7360353
"dim: []
data_offset: 0","(1.1471156755662717, -0.02837598417315253, 0.27292411277257994, 0.028286062770084, 0.0010570752875731517, -0.005357192866222643, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02497410774230957, 1724189087.7604809, -0.03896278515458107, -0.001792317721992731, 0.264053612947464, -0.02290280908346176)",1724189087.7615354
"dim: []
data_offset: 0","(1.1253133109474553, -0.028210975057598044, 0.2727107878394013, -0.029711659250276797, 0.0016423476065626937, -0.006040268284947919, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02433466911315918, 1724189087.7853558, -0.031483616679906845, -0.012263488955795765, 0.2652599811553955, -0.0277592483907938)",1724189087.787407
