layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, -0.07043349401805944, 0.037236506967294934, 0.9437637121050809, -0.004219478817276759, -0.021480422915040036, 0.9113134468174056, 1.680341796875, 2.324894287109375, 1.1095032958984374, 1724181268.65862)",1724181268.659014
"dim: []
data_offset: 0","(0.0, 1.0, -0.07133651991649319, 0.035669194106761316, 0.9450961624658115, -0.00461100761920423, -0.021956784331609178, 0.9115314630067702, 1.67658837890625, 2.322041259765625, 1.1106151123046875, 1724181268.687586)",1724181268.688327
"dim: []
data_offset: 0","(0.0, 1.0, -0.0736331476208656, 0.03498362207605806, 0.94575931665378, -8.582671189417967e-05, -0.012671358150902298, 0.9147391794614561, 1.6734022216796876, 2.318981201171875, 1.11117041015625, 1724181268.718663)",1724181268.7190883
"dim: []
data_offset: 0","(0.0, 1.0, -0.07414996541116875, 0.032972278239732006, 0.9441813549882329, -8.582671189433233e-05, -0.012671358150902298, 0.9147391794614561, 1.6734022216796876, 2.318981201171875, 1.11117041015625, 1724181268.7428048)",1724181268.7431445
"dim: []
data_offset: 0","(0.0, 1.0, -0.07470582625725122, 0.031328153222311195, 0.9401846602717842, -8.582671189436009e-05, -0.012671358150902298, 0.9147391794614561, 1.6712685546875, 2.316389404296875, 1.1098885498046875, 1724181268.7673707)",1724181268.768109
"dim: []
data_offset: 0","(0.0, 1.0, -0.07486422851449533, 0.030867123370511184, 0.9390153655769597, 0.003470889057765311, -0.010662253349354747, 0.9131056736745023, 1.6712685546875, 2.316389404296875, 1.1098885498046875, 1724181268.7870512)",1724181268.7875495
"dim: []
data_offset: 0","(0.0, 1.0, -0.07655827092954831, 0.02927269475958069, 0.9349156566114855, 0.003470889057765214, -0.010662253349354747, 0.9131056736745023, 1.66915966796875, 2.312912353515625, 1.10555322265625, 1724181268.818729)",1724181268.8226492
"dim: []
data_offset: 0","(0.0, 1.0, -0.0777002339589334, 0.02695106772025701, 0.9297250559998035, 0.003470889057765311, -0.010662253349354743, 0.9131056736745023, 1.66915966796875, 2.312912353515625, 1.10555322265625, 1724181268.8387294)",1724181268.8432384
"dim: []
data_offset: 0","(0.0, 1.0, -0.07871425816905134, 0.02464180006284034, 0.925893733423148, 0.004905958907183455, -0.0031543404825472125, 0.9037471253471179, 1.6676448974609375, 2.309236328125, 1.09891748046875, 1724181268.8676589)",1724181268.8682315
"dim: []
data_offset: 0","(0.0, 1.0, -0.08035240512178728, 0.020703942111705467, 0.9176387070678789, 0.019775126276699348, -0.00021303481721291276, 0.9001614112252588, 1.6670526123046876, 2.306229736328125, 1.09267724609375, 1724181268.9079707)",1724181268.9084654
"dim: []
data_offset: 0","(0.0, 1.0, -0.07999496676146924, 0.01691608289838526, 0.9109406139998024, 0.019952086494122487, -0.002109410941081663, 0.8970552636780346, 1.6667071533203126, 2.3026083984375, 1.0844549560546874, 1724181268.947604)",1724181268.9479876
"dim: []
data_offset: 0","(0.0, 1.0, -0.07934957174189775, 0.012644883123383868, 0.9035232468266569, 0.02516820815167299, -0.005251429943434249, 0.9046469884341044, 1.666895751953125, 2.299096435546875, 1.0764271240234375, 1724181268.9970424)",1724181268.9976785
"dim: []
data_offset: 0","(0.0, 1.0, -0.07875400751138736, 0.010905874089970126, 0.9011601855288817, 0.025168208151673005, -0.0052514299434342476, 0.9046469884341044, 1.666895751953125, 2.299096435546875, 1.0764271240234375, 1724181269.0171661)",1724181269.017952
"dim: []
data_offset: 0","(0.0, 1.0, -0.077855183750902, 0.008303319481352845, 0.8959765139020432, 0.03279386633888698, -0.007768003610887987, 0.9086045227402801, 1.667743896484375, 2.29541064453125, 1.068899169921875, 1724181269.0570939)",1724181269.0594528
"dim: []
data_offset: 0","(0.0, 1.0, -0.07662919580346471, 0.006591037544945106, 0.8914303926087388, 0.03279386633888698, -0.007768003610887988, 0.9086045227402801, 1.668851806640625, 2.2925244140625, 1.063379638671875, 1724181269.0980115)",1724181269.098434
"dim: []
data_offset: 0","(0.0, 1.0, -0.07529036547966769, 0.0047831549468894475, 0.8871368905427937, 0.03780463707041418, -0.012891847419092925, 0.9070363675111778, 1.668851806640625, 2.2925244140625, 1.063379638671875, 1724181269.137825)",1724181269.1406877
"dim: []
data_offset: 0","(0.0, 1.0, -0.07205294877347508, 0.0012075488031465765, 0.8825195162522727, 0.031936223869070746, -0.018623941243793393, 0.9118977340415704, 1.670864990234375, 2.289072021484375, 1.0572735595703124, 1724181269.1778727)",1724181269.1816797
"dim: []
data_offset: 0","(0.0, 1.0, -0.06852529143787774, -0.0006442200732569844, 0.8784333047610428, 0.0410036234662491, -0.024872263790375094, 0.9118998419193471, 1.6736871337890624, 2.2860029296875, 1.052230712890625, 1724181269.217071)",1724181269.2174394
"dim: []
data_offset: 0","(0.0, 1.0, -0.06654668518731144, -0.0018331807384887639, 0.8768536445396379, 0.041948984836930214, -0.02546201384996137, 0.9111921138980751, 1.6764564208984376, 2.283974853515625, 1.04898193359375, 1724181269.238054)",1724181269.241338
"dim: []
data_offset: 0","(0.0, 1.0, -0.06368340787005582, -0.004128453039189715, 0.8748961923099936, 0.04215910575482554, -0.0330566341651501, 0.9173610403658863, 1.6764564208984376, 2.283974853515625, 1.04898193359375, 1724181269.2672198)",1724181269.2714024
"dim: []
data_offset: 0","(0.0, 1.0, -0.06079040322159707, -0.005204879614282351, 0.8738023061025486, 0.04215910575482572, -0.0330566341651501, 0.9173610403658863, 1.6805308837890625, 2.281776611328125, 1.045907470703125, 1724181269.296955)",1724181269.2974155
"dim: []
data_offset: 0","(0.0, 1.0, -0.05803884502583281, -0.006067823824414437, 0.8735634018752582, 0.044620187136628936, -0.04319590759364108, 0.9213426901312648, 1.6805308837890625, 2.281776611328125, 1.045907470703125, 1724181269.3277125)",1724181269.3282752
