Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-0.090779,0.020487,1.586888,2672.056152,-3573.210938,849.192627,0.021303,-0.139475,-1.598421,2546.467285,-2109.732666,985.635132
2,0,-0.121975,0.032628,1.600996,2671.622070,-3573.321289,848.061096,0.022635,-0.140622,-1.598590,2546.217529,-2109.734131,985.785278
3,0,-0.118583,0.030079,1.596324,2671.774414,-3574.562744,847.020874,0.021294,-0.140557,-1.599258,2545.917236,-2109.785645,985.790955
4,0,-0.122750,0.028336,1.597731,2671.823242,-3575.644043,846.153564,0.018755,-0.141445,-1.603080,2543.201172,-2111.421875,987.556824
5,0,-0.115594,0.018503,1.597599,2672.052490,-3576.396484,845.563171,0.019667,-0.141206,-1.602364,2542.614014,-2111.146729,987.650146
6,0,-0.118004,0.014098,1.595978,2672.060059,-3577.396240,844.497192,0.020920,-0.141007,-1.602237,2542.152344,-2111.289307,987.713684
7,0,-0.071261,0.005693,1.585005,2672.444824,-3579.221191,843.153748,0.021461,-0.141504,-1.601160,2541.681152,-2111.361816,987.754700
8,0,-0.109578,0.007948,1.588682,2672.949463,-3580.127930,843.520752,0.022526,-0.141318,-1.601591,2541.217285,-2111.652344,987.769714
9,0,-0.104352,0.007652,1.587297,2672.525635,-3580.787842,842.154297,0.023899,-0.141231,-1.601158,2540.924316,-2111.885498,987.860413
10,0,-0.099637,0.002337,1.593415,2672.412354,-3581.659912,841.304077,0.028041,-0.140244,-1.600903,2540.464355,-2112.165527,987.735840
11,0,-0.095636,0.004247,1.590665,2672.241699,-3582.562500,840.352295,0.026195,-0.138678,-1.600191,2539.905273,-2112.320312,987.584045
12,0,-0.088867,0.003114,1.590401,2671.904541,-3583.310059,839.388428,0.022317,-0.140130,-1.599134,2539.366211,-2112.437012,987.749756
13,0,-0.086852,0.002592,1.590846,2671.531738,-3584.051025,838.317749,0.026296,-0.143554,-1.598818,2538.775146,-2112.703369,987.469971
14,0,-0.080281,0.001736,1.588794,2671.093262,-3584.833008,837.392151,0.022006,-0.140918,-1.598927,2538.324219,-2112.984619,987.668396
15,0,-0.072176,-0.001673,1.581774,2670.765137,-3585.875488,836.491394,0.027056,-0.140611,-1.599243,2537.733398,-2113.372314,987.545959
16,0,-0.072587,-0.002518,1.586378,2670.100098,-3586.437012,835.635132,0.021889,-0.140685,-1.599222,2537.184082,-2113.684814,987.608948
17,0,-0.069286,-0.004127,1.586637,2669.374512,-3586.925293,834.825623,0.022129,-0.141183,-1.599219,2536.367432,-2114.018066,987.625183
18,0,-0.069429,-0.001653,1.586625,2668.248047,-3587.747803,833.809143,0.024737,-0.138605,-1.599418,2535.647461,-2114.333008,987.637024
19,0,-0.031049,-0.004824,1.578457,2667.306396,-3588.552979,832.327515,0.024926,-0.141606,-1.599057,2535.068115,-2114.833740,987.473938
20,0,-0.066281,0.000346,1.588227,2666.048340,-3588.405029,831.914734,0.032566,-0.141419,-1.600968,2534.218994,-2115.354492,987.356873
21,0,-0.068904,-0.003145,1.586029,2664.764648,-3589.031006,831.028198,0.023460,-0.143479,-1.599844,2533.896484,-2116.154785,987.410583
22,0,-0.065971,0.001294,1.583514,2664.492676,-3590.397949,831.111511,0.022890,-0.143081,-1.599547,2533.147217,-2116.595703,987.356750
23,0,-0.066401,0.000873,1.583441,2663.166992,-3591.026367,830.415344,0.023657,-0.139854,-1.599001,2532.222412,-2116.878906,987.332947
24,0,-0.069591,0.001866,1.581327,2662.031250,-3591.579834,829.865417,0.021831,-0.140150,-1.597673,2531.368896,-2117.197998,987.481323
25,0,-0.065137,-0.002345,1.576470,2660.935547,-3592.532227,829.451294,0.030867,-0.140640,-1.598936,2530.364258,-2117.741211,987.216919
26,0,-0.065287,0.003183,1.574954,2659.938232,-3593.369141,829.203064,0.031622,-0.140809,-1.599316,2529.513428,-2118.403076,987.200317
27,0,-0.069636,0.008221,1.580225,2657.388672,-3593.302246,827.978760,0.024059,-0.144925,-1.599352,2528.986816,-2119.367188,987.632996
28,0,-0.063902,0.003021,1.571427,2656.774170,-3594.555420,828.031250,0.026257,-0.140902,-1.599645,2527.919189,-2119.669922,987.259705
29,0,-0.065886,0.011361,1.569163,2654.762939,-3594.846924,827.158875,0.021586,-0.139916,-1.598949,2527.020020,-2120.185303,987.303467
30,0,-0.065079,0.015477,1.569937,2653.349365,-3595.455566,826.869080,0.030935,-0.139476,-1.599718,2526.027588,-2120.792725,987.049744
31,0,-0.059529,0.003575,1.558926,2652.034180,-3596.452637,826.819519,0.024608,-0.138427,-1.599369,2525.212402,-2121.432617,987.171509
32,0,-0.063300,0.020468,1.562248,2649.915039,-3596.650391,825.844543,0.017982,-0.138525,-1.597973,2524.306396,-2122.249512,987.226013
33,0,-0.058032,0.022485,1.559168,2648.680420,-3597.281494,825.710876,0.018210,-0.137056,-1.598899,2523.307861,-2122.925537,987.213562
34,0,-0.060170,0.035367,1.558786,2647.130859,-3597.959473,825.462952,0.026644,-0.136716,-1.600332,2522.202881,-2123.607910,986.988037
35,0,-0.053216,0.035555,1.553736,2646.103027,-3599.200684,825.755737,0.021032,-0.135912,-1.601645,2521.347168,-2124.436035,987.227417
36,0,-0.047981,0.040102,1.551346,2644.487061,-3599.885498,825.420593,0.017420,-0.135453,-1.600758,2520.477539,-2125.248047,987.509338
37,0,-0.042462,0.043127,1.545182,2643.016602,-3601.040771,825.363220,0.013973,-0.140533,-1.598710,2519.796875,-2126.404541,987.497559
38,0,-0.037912,0.047240,1.548722,2641.384521,-3601.814941,825.083679,0.020308,-0.136242,-1.600906,2518.844238,-2127.169922,987.422119
39,0,-0.031706,0.047927,1.547844,2639.847412,-3602.766602,825.036133,0.013387,-0.134051,-1.600485,2517.908447,-2127.854004,987.619263
40,0,-0.023063,0.046329,1.542411,2638.003174,-3603.956543,824.667603,0.007094,-0.132338,-1.598974,2517.064453,-2128.625488,987.794678
41,0,-0.019332,0.048995,1.546429,2636.358398,-3604.953857,824.421448,0.004058,-0.129793,-1.598832,2516.193604,-2129.533447,987.856689
42,0,-0.012872,0.049149,1.542934,2634.625244,-3606.030518,823.945190,0.011623,-0.123239,-1.600431,2514.943115,-2130.062988,987.481323
43,0,-0.005140,0.047358,1.540893,2633.072998,-3607.459717,823.738525,0.003510,-0.121579,-1.601249,2514.107178,-2131.029541,987.587952
44,0,0.005239,0.043751,1.537252,2631.407227,-3608.850342,823.364136,-0.008022,-0.121493,-1.600947,2513.088867,-2131.983887,987.379578
45,0,0.011585,0.045544,1.537146,2629.729248,-3610.017090,822.914673,0.001644,-0.121800,-1.600066,2511.950928,-2132.692139,987.542053
46,0,0.018954,0.050398,1.542134,2628.190186,-3611.640381,822.704163,-0.000549,-0.121690,-1.601806,2510.950195,-2133.562500,987.454773
47,0,0.026548,0.046834,1.540876,2626.615479,-3613.130127,822.291931,0.001603,-0.126458,-1.602143,2510.171875,-2135.039062,987.600708
48,0,0.030323,0.044975,1.539329,2624.762695,-3614.715820,821.826782,-0.003014,-0.126358,-1.600675,2509.146240,-2135.901855,987.643494
49,0,0.037512,0.042156,1.536287,2623.364746,-3616.339844,821.601074,0.004244,-0.126434,-1.601533,2508.065674,-2136.930176,987.325745
50,0,0.039975,0.041376,1.537713,2621.587158,-3618.098389,821.231873,-0.001084,-0.125464,-1.601480,2507.039062,-2137.763184,987.435547
51,0,0.041428,0.035378,1.539285,2620.106445,-3619.720215,821.018188,-0.008298,-0.120691,-1.599969,2505.922119,-2138.324951,987.250427
52,0,0.037796,0.034160,1.538071,2618.598389,-3621.570801,820.760010,-0.010674,-0.124379,-1.601096,2505.396240,-2139.611328,987.252808
53,0,0.036784,0.030712,1.537479,2616.883789,-3623.428223,820.469727,-0.007055,-0.125161,-1.602083,2504.361816,-2140.531006,987.133972
54,0,0.040318,0.029416,1.534387,2615.574707,-3625.299316,820.391968,-0.011307,-0.120792,-1.602677,2503.353760,-2141.215088,986.707458
55,0,0.040817,0.030505,1.536253,2613.731689,-3626.980469,819.997131,-0.015314,-0.123411,-1.602300,2502.521973,-2142.093994,986.796082
56,0,0.039859,0.029370,1.536307,2612.300781,-3628.722412,819.975281,-0.015217,-0.128671,-1.602364,2501.717773,-2143.443359,986.528625
57,0,0.033543,0.031005,1.533562,2610.777344,-3630.655029,819.950562,-0.010083,-0.128034,-1.603103,2500.363525,-2143.934082,986.165894
58,0,0.043998,0.031361,1.538056,2608.737549,-3632.237305,819.370850,-0.017179,-0.133506,-1.602471,2499.701660,-2145.300781,986.141235
59,0,0.040995,0.035708,1.535656,2607.431152,-3634.255371,819.477234,-0.017895,-0.135159,-1.602289,2498.700684,-2146.236084,985.927612
60,0,0.040344,0.045551,1.536805,2606.258301,-3636.314209,819.650330,-0.017272,-0.136181,-1.603725,2497.822021,-2147.165283,985.753052
61,0,0.038426,0.040981,1.533438,2604.658447,-3638.173096,819.619324,-0.021472,-0.136515,-1.603046,2496.992920,-2148.184326,985.665771
62,0,0.032083,0.041632,1.534408,2602.838379,-3639.760498,819.532898,-0.022066,-0.134224,-1.602606,2495.917236,-2148.870605,985.456970
63,0,0.027537,0.052610,1.537505,2601.829834,-3641.871094,819.897644,-0.017934,-0.133387,-1.601660,2494.979980,-2149.739990,985.121460
64,0,0.019898,0.059501,1.538189,2600.358154,-3643.806396,820.039795,-0.026402,-0.137122,-1.601362,2494.402832,-2151.006104,984.865967
65,0,0.010559,0.062665,1.534238,2598.962646,-3645.788818,820.126892,-0.022927,-0.134451,-1.602664,2493.745605,-2152.005859,984.688904
66,0,0.006097,0.059997,1.527086,2597.324707,-3647.874023,820.384583,-0.031146,-0.133646,-1.601929,2493.071289,-2153.008545,984.436340
67,0,-0.006041,0.062973,1.533114,2595.786865,-3649.534424,820.553345,-0.030591,-0.133987,-1.603221,2492.460693,-2154.084961,984.198181
68,0,-0.017729,0.067496,1.536517,2593.984863,-3651.488281,820.610962,-0.033060,-0.131959,-1.602788,2491.480713,-2154.756836,983.771057
69,0,-0.027099,0.064097,1.534903,2592.408447,-3653.277100,820.738586,-0.031198,-0.135627,-1.602599,2490.825928,-2156.087158,983.730408
70,0,-0.039091,0.070522,1.537025,2590.792969,-3655.445557,821.025024,-0.029788,-0.134480,-1.601080,2490.133545,-2156.849609,983.330444
71,0,-0.049302,0.070610,1.535279,2589.156982,-3657.560303,821.203247,-0.034760,-0.134397,-1.600700,2489.492920,-2157.805176,983.264526
72,0,-0.059289,0.067275,1.534450,2586.973633,-3659.425537,821.094849,-0.033449,-0.132904,-1.600364,2488.562988,-2158.371826,983.259949
73,0,-0.031430,0.054365,1.519891,2586.080322,-3662.550293,821.277588,-0.036957,-0.134756,-1.600171,2488.218262,-2159.445557,983.052979
74,0,-0.048663,0.063070,1.531299,2584.640625,-3664.447021,821.607910,-0.034377,-0.135549,-1.600174,2487.598389,-2160.299072,982.739014
75,0,-0.083685,0.063411,1.539032,2582.595947,-3665.872070,821.889038,-0.040792,-0.135642,-1.600488,2486.933594,-2160.694580,982.684692
76,0,-0.091581,0.060902,1.541498,2580.126221,-3667.721191,821.370605,-0.042743,-0.139417,-1.600652,2486.552734,-2161.827393,982.518494
77,0,-0.096462,0.057534,1.539946,2578.447754,-3669.730713,821.356567,-0.044974,-0.141585,-1.600517,2486.012695,-2162.548096,982.415344
78,0,-0.044749,0.048731,1.531594,2576.370850,-3672.416992,820.200928,-0.044580,-0.147586,-1.598145,2485.365723,-2163.441162,982.004150
79,0,-0.103311,0.050149,1.541996,2574.905762,-3673.720459,821.128174,-0.047016,-0.145264,-1.600068,2484.916992,-2163.885498,982.249634
80,0,-0.109010,0.051711,1.544262,2573.170166,-3675.875000,821.177795,-0.044708,-0.147722,-1.598894,2484.272949,-2164.560547,981.968811
81,0,-0.111131,0.045683,1.545284,2571.287842,-3677.841309,821.000061,-0.049614,-0.148451,-1.598043,2483.805908,-2165.155029,981.944641
82,0,-0.112449,0.044964,1.545596,2569.237305,-3680.057129,820.868347,-0.052461,-0.149722,-1.600717,2482.822754,-2165.264160,981.954346
83,0,-0.112983,0.040147,1.542829,2567.625244,-3682.223145,821.030151,-0.055176,-0.149487,-1.600619,2482.471680,-2165.952393,981.705322
84,0,-0.114737,0.040941,1.545986,2565.542236,-3684.072266,820.747375,-0.051201,-0.150386,-1.602118,2482.262695,-2166.947510,981.784363
85,0,-0.113322,0.043075,1.546024,2563.768311,-3686.076172,820.728271,-0.052850,-0.149447,-1.600729,2481.725098,-2167.213135,981.531555
86,0,-0.105292,0.042442,1.543729,2561.759766,-3688.129395,820.604492,-0.049939,-0.149018,-1.598501,2481.657715,-2168.437988,981.220886
87,0,-0.101028,0.043237,1.543586,2560.084229,-3690.010986,820.786682,-0.056560,-0.147449,-1.601395,2481.158447,-2168.808838,981.128662
88,0,-0.097349,0.049378,1.548621,2558.143066,-3691.756836,820.825378,-0.050400,-0.147458,-1.601563,2480.857666,-2169.325439,980.917542
89,0,-0.089500,0.048038,1.547155,2556.377197,-3693.567383,820.950317,-0.049483,-0.150166,-1.601642,2480.510986,-2169.870850,980.602295
90,0,-0.080946,0.054525,1.542261,2554.175537,-3695.620850,820.750305,-0.036780,-0.148397,-1.597948,2480.282227,-2170.758789,980.166260
91,0,-0.025767,0.050450,1.533319,2552.425293,-3697.922607,820.285706,-0.037253,-0.148213,-1.598376,2479.995605,-2171.239990,979.949768
