Topic,Timestamp,Data
/aruco_detection,1722476621158069077,True
/aruco_detection,1722476621183699626,True
/aruco_detection,1722476621209766171,True
/aruco_detection,1722476621233292969,True
/aruco_detection,1722476621257165268,False
/aruco_detection,1722476621284501014,True
/aruco_detection,1722476621307023824,False
/aruco_detection,1722476621333048097,True
/aruco_detection,1722476621357868544,True
/aruco_detection,1722476621383132442,True
/aruco_detection,1722476621409016429,True
/aruco_detection,1722476621434121833,True
/aruco_detection,1722476621457217564,True
/aruco_detection,1722476621483842983,True
/aruco_detection,1722476621508661414,True
/aruco_detection,1722476621532594383,True
/aruco_detection,1722476621558945245,True
/aruco_detection,1722476621584222295,True
/aruco_detection,1722476621608541084,True
/aruco_detection,1722476621634341296,True
/aruco_detection,1722476621658416568,True
/aruco_detection,1722476621682058980,False
/aruco_detection,1722476621709379591,True
/aruco_detection,1722476621731933088,False
/aruco_detection,1722476621757251930,True
/aruco_detection,1722476621782948175,True
/aruco_detection,1722476621807824461,True
/aruco_detection,1722476621833725792,True
/aruco_detection,1722476621859192088,True
/aruco_detection,1722476621883919064,True
/aruco_detection,1722476621909062355,True
/aruco_detection,1722476621933907986,True
/aruco_detection,1722476621958155480,True
/aruco_detection,1722476621983069526,True
/aruco_detection,1722476622008881930,True
/aruco_detection,1722476622033849608,True
/aruco_detection,1722476622056864444,False
/aruco_detection,1722476622083528006,False
/aruco_detection,1722476622108267590,False
/aruco_detection,1722476622133280227,False
/aruco_detection,1722476622158154177,True
/aruco_detection,1722476622182839714,True
/aruco_detection,1722476622208864755,True
/aruco_detection,1722476622233252440,True
/aruco_detection,1722476622258264309,True
/aruco_detection,1722476622283129395,True
/aruco_detection,1722476622308036786,True
/aruco_detection,1722476622333068334,True
/aruco_detection,1722476622357538034,True
/aruco_detection,1722476622383048457,True
/aruco_detection,1722476622407304687,False
/aruco_detection,1722476622432996644,False
/aruco_detection,1722476622457663077,True
/aruco_detection,1722476622481825100,False
/aruco_detection,1722476622508465366,True
/aruco_detection,1722476622533734736,True
/aruco_detection,1722476622558420433,True
/aruco_detection,1722476622581412453,False
/aruco_detection,1722476622607077083,False
/aruco_detection,1722476622633844739,True
/aruco_detection,1722476622658849824,True
/aruco_detection,1722476622682947688,True
/aruco_detection,1722476622707712328,True
/aruco_detection,1722476622733661562,True
/aruco_detection,1722476622757159209,False
/aruco_detection,1722476622782484034,False
/aruco_detection,1722476622807135971,False
/aruco_detection,1722476622831598950,False
/aruco_detection,1722476622857860629,True
/aruco_detection,1722476622883534634,True
/aruco_detection,1722476622907091608,False
/aruco_detection,1722476622932731886,True
/aruco_detection,1722476622956893333,False
/aruco_detection,1722476622982257966,True
/aruco_detection,1722476623007811620,True
/aruco_detection,1722476623032449510,True
/aruco_detection,1722476623057456963,True
/aruco_detection,1722476623083156760,True
/aruco_detection,1722476623107888632,True
/aruco_detection,1722476623133765675,True
/aruco_detection,1722476623157641174,True
/aruco_detection,1722476623183228204,True
/aruco_detection,1722476623210338161,True
/aruco_detection,1722476623233314566,True
/aruco_detection,1722476623257548076,True
/aruco_detection,1722476623283481310,True
/aruco_detection,1722476623308961494,True
/aruco_detection,1722476623332641538,False
/aruco_detection,1722476623358903537,True
/aruco_detection,1722476623383678225,True
/aruco_detection,1722476623407953943,True
/aruco_detection,1722476623433356271,True
/aruco_detection,1722476623457502390,True
/aruco_detection,1722476623483744901,True
/aruco_detection,1722476623509107326,True
/aruco_detection,1722476623533406787,True
/aruco_detection,1722476623558209155,True
/aruco_detection,1722476623582753606,True
/aruco_detection,1722476623607486214,True
/aruco_detection,1722476623632847807,True
/aruco_detection,1722476623659277964,True
/aruco_detection,1722476623683009655,True
/aruco_detection,1722476623708161043,True
/aruco_detection,1722476623733991335,True
/aruco_detection,1722476623759192705,True
/aruco_detection,1722476623781747291,True
/aruco_detection,1722476623807878699,True
/aruco_detection,1722476623832351215,True
/aruco_detection,1722476623858673820,True
/aruco_detection,1722476623881945838,False
/aruco_detection,1722476623907518564,True
/aruco_detection,1722476623934240782,True
/aruco_detection,1722476623957993817,True
/aruco_detection,1722476623982930423,True
/aruco_detection,1722476624009075751,True
/aruco_detection,1722476624034149636,True
/aruco_detection,1722476624057503124,True
/aruco_detection,1722476624082769134,True
/aruco_detection,1722476624108494659,True
/aruco_detection,1722476624133690718,True
/aruco_detection,1722476624158436606,True
/aruco_detection,1722476624184622637,True
/aruco_detection,1722476624208340858,True
/aruco_detection,1722476624234846629,True
/aruco_detection,1722476624258982029,True
/aruco_detection,1722476624284353222,True
/aruco_detection,1722476624307438233,True
/aruco_detection,1722476624334563102,True
/aruco_detection,1722476624358988610,True
/aruco_detection,1722476624384265404,True
/aruco_detection,1722476624409581685,True
/aruco_detection,1722476624432422411,True
/aruco_detection,1722476624457484136,True
/aruco_detection,1722476624485566145,True
/aruco_detection,1722476624507160966,False
/aruco_detection,1722476624532838204,True
/aruco_detection,1722476624557463549,True
/aruco_detection,1722476624583262577,True
/aruco_detection,1722476624608263470,True
/aruco_detection,1722476624632240279,True
/aruco_detection,1722476624659140799,True
/aruco_detection,1722476624683514115,True
/aruco_detection,1722476624708355586,True
/aruco_detection,1722476624733790074,True
/aruco_detection,1722476624758124735,True
/aruco_detection,1722476624782751425,True
/aruco_detection,1722476624809061167,True
/aruco_detection,1722476624833661521,True
/aruco_detection,1722476624857943798,True
/aruco_detection,1722476624882436314,False
/aruco_detection,1722476624908993125,True
/aruco_detection,1722476624932730769,True
/aruco_detection,1722476624957562960,False
/aruco_detection,1722476624984575094,True
/aruco_detection,1722476625008649150,True
/aruco_detection,1722476625032361546,False
/aruco_detection,1722476625057552389,True
/aruco_detection,1722476625082950110,True
/aruco_detection,1722476625109095821,True
/aruco_detection,1722476625132917144,True
/aruco_detection,1722476625158459599,True
/aruco_detection,1722476625184322530,False
/aruco_detection,1722476625208605640,True
/aruco_detection,1722476625232913581,True
/aruco_detection,1722476625259848084,True
/aruco_detection,1722476625283603904,True
/aruco_detection,1722476625309088023,True
/aruco_detection,1722476625335223559,True
/aruco_detection,1722476625360268004,True
/aruco_detection,1722476625384100911,True
/aruco_detection,1722476625409787364,True
/aruco_detection,1722476625434596644,True
/aruco_detection,1722476625458971304,True
/aruco_detection,1722476625483022736,True
/aruco_detection,1722476625508786725,True
/aruco_detection,1722476625533674947,True
/aruco_detection,1722476625558237830,True
/aruco_detection,1722476625583384673,True
/aruco_detection,1722476625608004899,True
/aruco_detection,1722476625634048724,True
/aruco_detection,1722476625657907646,True
/aruco_detection,1722476625683420214,True
/aruco_detection,1722476625708568849,True
/aruco_detection,1722476625732725688,True
/aruco_detection,1722476625758756266,True
/aruco_detection,1722476625787607738,True
/aruco_detection,1722476625809889015,True
/aruco_detection,1722476625832199859,True
/aruco_detection,1722476625858014343,True
/aruco_detection,1722476625882933477,True
/aruco_detection,1722476625908394173,True
/aruco_detection,1722476625932657731,True
/aruco_detection,1722476625957384003,True
/aruco_detection,1722476625983488788,True
/aruco_detection,1722476626007528444,False
/aruco_detection,1722476626035059580,True
/aruco_detection,1722476626056922558,False
/aruco_detection,1722476626083409418,True
/aruco_detection,1722476626108408359,True
/aruco_detection,1722476626132760268,True
/aruco_detection,1722476626157854568,True
/aruco_detection,1722476626181724755,False
/aruco_detection,1722476626208097984,True
/aruco_detection,1722476626235624000,True
/aruco_detection,1722476626257685344,True
/aruco_detection,1722476626284819236,True
/aruco_detection,1722476626311297680,True
/aruco_detection,1722476626341954188,True
/aruco_detection,1722476626362026083,True
/aruco_detection,1722476626383466633,True
/aruco_detection,1722476626408053643,True
/aruco_detection,1722476626432906986,True
/aruco_detection,1722476626457748842,True
/aruco_detection,1722476626483123299,True
/aruco_detection,1722476626509642734,True
/aruco_detection,1722476626532190984,True
/aruco_detection,1722476626558734067,True
/aruco_detection,1722476626583182263,True
/aruco_detection,1722476626608725230,True
/aruco_detection,1722476626632371995,True
/aruco_detection,1722476626657406552,True
/aruco_detection,1722476626683726438,True
/aruco_detection,1722476626709324861,True
/aruco_detection,1722476626733377893,True
/aruco_detection,1722476626757684042,True
/aruco_detection,1722476626782827430,True
/aruco_detection,1722476626808240799,True
/aruco_detection,1722476626832798113,True
/aruco_detection,1722476626857372035,True
/aruco_detection,1722476626884228523,True
/aruco_detection,1722476626908586256,True
/aruco_detection,1722476626932798710,False
/aruco_detection,1722476626956471875,False
/aruco_detection,1722476626983086030,True
/aruco_detection,1722476627008553574,True
/aruco_detection,1722476627034522392,True
/aruco_detection,1722476627058957340,True
/aruco_detection,1722476627082953541,True
/aruco_detection,1722476627108225791,True
/aruco_detection,1722476627133773302,True
/aruco_detection,1722476627157145958,True
/aruco_detection,1722476627183130392,True
/aruco_detection,1722476627208416114,True
/aruco_detection,1722476627233445263,True
/aruco_detection,1722476627257762484,True
/aruco_detection,1722476627284029731,True
/aruco_detection,1722476627309501978,True
/aruco_detection,1722476627332335345,True
/aruco_detection,1722476627357626187,True
/aruco_detection,1722476627382705927,True
/aruco_detection,1722476627409243891,True
/aruco_detection,1722476627433284891,True
/aruco_detection,1722476627457029959,True
/aruco_detection,1722476627482188515,True
/aruco_detection,1722476627508091190,True
/aruco_detection,1722476627532149534,True
/aruco_detection,1722476627557376984,True
/aruco_detection,1722476627582443541,True
/aruco_detection,1722476627608309928,True
/aruco_detection,1722476627633606370,True
/aruco_detection,1722476627658166021,True
/aruco_detection,1722476627682918693,True
/aruco_detection,1722476627709353234,True
/aruco_detection,1722476627734347375,True
/aruco_detection,1722476627757547297,True
/aruco_detection,1722476627782812475,True
/aruco_detection,1722476627807486493,True
/aruco_detection,1722476627832905013,True
/aruco_detection,1722476627857247802,True
/aruco_detection,1722476627883693574,True
/aruco_detection,1722476627909873142,True
/aruco_detection,1722476627932262546,True
/aruco_detection,1722476627957466125,True
/aruco_detection,1722476627983052483,True
/aruco_detection,1722476628008820632,True
/aruco_detection,1722476628031956491,True
/aruco_detection,1722476628057064071,True
/aruco_detection,1722476628081826311,True
/aruco_detection,1722476628109165097,True
/aruco_detection,1722476628133451951,True
/aruco_detection,1722476628157786900,True
/aruco_detection,1722476628182368598,True
/aruco_detection,1722476628208527654,True
/aruco_detection,1722476628232867051,True
/aruco_detection,1722476628258222756,True
/aruco_detection,1722476628283357888,True
/aruco_detection,1722476628308239870,False
/aruco_detection,1722476628333644823,True
/aruco_detection,1722476628358817586,True
/aruco_detection,1722476628383107096,False
/aruco_detection,1722476628410425690,True
/aruco_detection,1722476628432161886,True
/aruco_detection,1722476628457498263,True
/aruco_detection,1722476628483172492,True
/aruco_detection,1722476628509371324,True
/aruco_detection,1722476628533052553,True
/aruco_detection,1722476628557492876,False
/aruco_detection,1722476628582483114,True
/aruco_detection,1722476628608516859,True
/aruco_detection,1722476628633945075,True
/aruco_detection,1722476628658538998,True
/aruco_detection,1722476628683355349,True
/aruco_detection,1722476628708717550,True
/aruco_detection,1722476628733105011,True
/aruco_detection,1722476628757101244,True
/aruco_detection,1722476628782096921,True
/aruco_detection,1722476628807636656,True
/aruco_detection,1722476628833982910,True
/aruco_detection,1722476628857981063,True
/aruco_detection,1722476628883184226,True
/aruco_detection,1722476628910086153,True
/aruco_detection,1722476628932736674,True
/aruco_detection,1722476628957818110,True
/aruco_detection,1722476628982912378,True
/aruco_detection,1722476629009201865,True
/aruco_detection,1722476629033832554,True
/aruco_detection,1722476629058354253,True
/aruco_detection,1722476629082670611,True
/aruco_detection,1722476629108225066,True
