Full Data:  [2.935904296875, 2.519527587890625, 0.15100888061523438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6579055786132812, 0.0, -0.0437469482421875, -0.05408477783203125, 0.7352523803710938, 0.6742172241210938, 1721062060.1143708]
Full Data:  [2.93586962890625, 2.5194921875, 0.1510483093261719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6574783325195312, 0.0, -0.04451751708984375, -0.0537872314453125, 0.7351303100585938, 0.6743240356445312, 1721062060.119453]
Full Data:  [2.935901611328125, 2.51953271484375, 0.15099734497070313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.658050537109375, 0.0, -0.044036865234375, -0.05538177490234375, 0.7354812622070312, 0.6738357543945312, 1721062060.1243968]
Full Data:  [2.93589208984375, 2.519534423828125, 0.15098471069335936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6583023071289062, 0.0, -0.04396820068359375, -0.0550994873046875, 0.735687255859375, 0.67364501953125, 1721062060.1290355]
Full Data:  [2.935839599609375, 2.51955224609375, 0.1510435791015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657745361328125, 0.0, -0.04537200927734375, -0.0517730712890625, 0.7355194091796875, 0.6739959716796875, 1721062060.1336]
Full Data:  [2.935859130859375, 2.519557861328125, 0.15100270080566405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6578598022460938, 0.0, -0.0447540283203125, -0.05560302734375, 0.7354965209960938, 0.6737594604492188, 1721062060.1379924]
Full Data:  [2.935892333984375, 2.519587646484375, 0.15095596313476561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6576309204101562, 0.0, -0.04744720458984375, -0.055908203125, 0.73455810546875, 0.6745681762695312, 1721062060.1442053]
Full Data:  [2.9358662109375, 2.51955810546875, 0.15099974060058594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6576766967773438, 0.0, -0.04436492919921875, -0.05429840087890625, 0.7349395751953125, 0.67449951171875, 1721062060.1491854]
Full Data:  [2.935864013671875, 2.5196005859375, 0.15098348999023437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.658447265625, 0.0, -0.04436492919921875, -0.05475616455078125, 0.7358474731445312, 0.6734695434570312, 1721062060.178053]
Full Data:  [2.935869873046875, 2.51959765625, 0.1510386199951172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6578216552734375, 0.0, -0.0434417724609375, -0.0540313720703125, 0.7352142333984375, 0.6742782592773438, 1721062060.2244081]
Full Data:  [2.9358798828125, 2.519559326171875, 0.15101181030273436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657958984375, 0.0, -0.04349517822265625, -0.053985595703125, 0.735321044921875, 0.674163818359375, 1721062060.2714555]
Full Data:  [2.935872802734375, 2.5195830078125, 0.15101400756835937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6575927734375, 0.0, -0.04380035400390625, -0.05411529541015625, 0.7349014282226562, 0.674591064453125, 1721062060.324175]
Full Data:  [2.935871337890625, 2.519638916015625, 0.1509888458251953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6570053100585938, 0.0, -0.0441131591796875, -0.0543060302734375, 0.7349395751953125, 0.6745071411132812, 1721062060.3665676]
Full Data:  [2.93586767578125, 2.519608642578125, 0.15100053405761718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65673828125, 0.0, -0.04387664794921875, -0.05487060546875, 0.7349166870117188, 0.6745071411132812, 1721062060.4122446]
Full Data:  [2.935873291015625, 2.51960302734375, 0.15100747680664062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6571121215820312, 0.0, -0.04373931884765625, -0.0541229248046875, 0.7349700927734375, 0.6745223999023438, 1721062060.465676]
Full Data:  [2.93585791015625, 2.5196484375, 0.1510201110839844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6574554443359375, 0.0, -0.044219970703125, -0.05417633056640625, 0.7350921630859375, 0.674346923828125, 1721062060.508333]
Full Data:  [2.93583935546875, 2.51960009765625, 0.1510106201171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65740966796875, 0.0, -0.0439910888671875, -0.05377960205078125, 0.7349395751953125, 0.6745681762695312, 1721062060.5478258]
Full Data:  [2.9358642578125, 2.519521240234375, 0.15098995971679688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6579513549804688, 0.0, -0.044708251953125, -0.0556640625, 0.7353973388671875, 0.6738662719726562, 1721062060.6000547]
Full Data:  [2.93584228515625, 2.51955859375, 0.15099484252929687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6580734252929688, 0.0, -0.0422515869140625, -0.0540008544921875, 0.735382080078125, 0.6741714477539062, 1721062060.6480618]
Full Data:  [2.935858642578125, 2.51956396484375, 0.15097943115234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6590194702148438, 0.0, -0.0438079833984375, -0.05440521240234375, 0.7361984252929688, 0.6731491088867188, 1721062060.6971686]
Full Data:  [2.935869873046875, 2.519625, 0.15103482055664064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6578369140625, 0.0, -0.0427093505859375, -0.054107666015625, 0.7349014282226562, 0.6746597290039062, 1721062060.7453573]
Full Data:  [2.9358623046875, 2.519571533203125, 0.1509856414794922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6576080322265625, 0.0, -0.0441131591796875, -0.0540313720703125, 0.7349166870117188, 0.674560546875, 1721062060.7838144]
Full Data:  [2.93587353515625, 2.51956982421875, 0.15098828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657806396484375, 0.0, -0.04410552978515625, -0.054290771484375, 0.73492431640625, 0.674530029296875, 1721062060.8374074]
Full Data:  [2.93586962890625, 2.5195556640625, 0.15100209045410157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6575775146484375, 0.0, -0.04340362548828125, -0.05377197265625, 0.7352828979492188, 0.674224853515625, 1721062060.8772275]
Full Data:  [2.93588818359375, 2.519575439453125, 0.15101564025878905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6578750610351562, 0.0, -0.04360198974609375, -0.05420684814453125, 0.735321044921875, 0.6741409301757812, 1721062060.9240048]
Full Data:  [2.935865966796875, 2.51955615234375, 0.15099649047851563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6574478149414062, 0.0, -0.0438385009765625, -0.05376434326171875, 0.7349014282226562, 0.67462158203125, 1721062060.9706132]
Full Data:  [2.935857421875, 2.519558349609375, 0.15099417114257813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657379150390625, 0.0, -0.044036865234375, -0.05391693115234375, 0.7349853515625, 0.67449951171875, 1721062061.015917]
Full Data:  [2.935856689453125, 2.519579833984375, 0.1510118865966797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6573333740234375, 0.0, -0.04436492919921875, -0.0543365478515625, 0.7350234985351562, 0.674407958984375, 1721062061.0640218]
Full Data:  [2.93586865234375, 2.51961328125, 0.15100352478027343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6567459106445312, 0.0, -0.04383087158203125, -0.05399322509765625, 0.734893798828125, 0.6746063232421875, 1721062061.1155894]
Full Data:  [2.93585107421875, 2.51954638671875, 0.15103813171386718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6571807861328125, 0.0, -0.04396820068359375, -0.0540313720703125, 0.7353439331054688, 0.674102783203125, 1721062061.1584888]
Full Data:  [2.935852294921875, 2.51960498046875, 0.15103517150878906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6575164794921875, 0.0, -0.04398345947265625, -0.05443572998046875, 0.7351608276367188, 0.6742706298828125, 1721062061.2064939]
Full Data:  [2.9358486328125, 2.519549072265625, 0.150977294921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.658294677734375, 0.0, -0.043243408203125, -0.05315399169921875, 0.735748291015625, 0.6737747192382812, 1721062061.2571292]
Full Data:  [2.93587158203125, 2.519536865234375, 0.1509830627441406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6579971313476562, 0.0, -0.0435638427734375, -0.0540313720703125, 0.7352981567382812, 0.6741790771484375, 1721062061.3015583]
Full Data:  [2.935849853515625, 2.519537841796875, 0.15107142639160157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6571273803710938, 0.0, -0.0446624755859375, -0.053253173828125, 0.7350082397460938, 0.6744842529296875, 1721062061.3468206]
Full Data:  [2.93585302734375, 2.519516845703125, 0.15108345031738282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6573333740234375, 0.0, -0.04345703125, -0.05512237548828125, 0.7349929809570312, 0.6744308471679688, 1721062061.4014652]
Full Data:  [2.93585546875, 2.51950244140625, 0.15106309509277344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657867431640625, 0.0, -0.0454254150390625, -0.05413055419921875, 0.7356796264648438, 0.6736297607421875, 1721062061.4429994]
Full Data:  [2.93585595703125, 2.5195390625, 0.1510945129394531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6569671630859375, 0.0, -0.04399871826171875, -0.05216217041015625, 0.73468017578125, 0.6749725341796875, 1721062061.4864473]
Full Data:  [2.93587939453125, 2.5196171875, 0.15107936096191407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657257080078125, 0.0, -0.04360198974609375, -0.05413818359375, 0.73529052734375, 0.6741790771484375, 1721062061.5363216]
Full Data:  [2.935838623046875, 2.51957763671875, 0.15107960510253907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6573104858398438, 0.0, -0.04351806640625, -0.05316925048828125, 0.7346343994140625, 0.6749801635742188, 1721062061.5901508]
Full Data:  [2.935847412109375, 2.519544921875, 0.15103372192382813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65716552734375, 0.0, -0.0436248779296875, -0.051300048828125, 0.7356185913085938, 0.674041748046875, 1721062061.6266286]
Full Data:  [2.9358369140625, 2.51946630859375, 0.1510929412841797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6568679809570312, 0.0, -0.04358673095703125, -0.052276611328125, 0.7350082397460938, 0.6746292114257812, 1721062061.6802568]
Full Data:  [2.9358388671875, 2.519515380859375, 0.15106434631347657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65692138671875, 0.0, -0.04390716552734375, -0.05217742919921875, 0.734619140625, 0.6750411987304688, 1721062061.725858]
Full Data:  [2.93586572265625, 2.519648193359375, 0.1510470428466797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6565322875976562, 0.0, -0.04276275634765625, -0.05419158935546875, 0.7348480224609375, 0.6747055053710938, 1721062061.7744098]
Full Data:  [2.9358544921875, 2.5195517578125, 0.1510301513671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65704345703125, 0.0, -0.04563140869140625, -0.0524139404296875, 0.73486328125, 0.6746444702148438, 1721062061.8146925]
Full Data:  [2.93586962890625, 2.519557861328125, 0.15105010986328124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657501220703125, 0.0, -0.04380035400390625, -0.05434417724609375, 0.7351531982421875, 0.6743011474609375, 1721062061.8636656]
Full Data:  [2.93586767578125, 2.519533447265625, 0.15108004760742189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6573333740234375, 0.0, -0.0424652099609375, -0.05405426025390625, 0.7352142333984375, 0.6743392944335938, 1721062061.9143023]
Full Data:  [2.935855712890625, 2.51950732421875, 0.15107427978515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6571426391601562, 0.0, -0.04531097412109375, -0.0525360107421875, 0.73480224609375, 0.6747283935546875, 1721062061.960642]
Full Data:  [2.93584814453125, 2.519576171875, 0.1510581817626953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6572799682617188, 0.0, -0.042449951171875, -0.0540313720703125, 0.7351531982421875, 0.674407958984375, 1721062062.0066764]
Full Data:  [2.935869873046875, 2.519622314453125, 0.15107415771484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65716552734375, 0.0, -0.04213714599609375, -0.0549774169921875, 0.7346878051757812, 0.6748580932617188, 1721062062.0573986]
Full Data:  [2.93589794921875, 2.51954150390625, 0.15100273132324218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6581649780273438, 0.0, -0.04425048828125, -0.05579376220703125, 0.7354812622070312, 0.673797607421875, 1721062062.0955641]
Full Data:  [2.935853759765625, 2.519517333984375, 0.150979248046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65802001953125, 0.0, -0.04421234130859375, -0.0542449951171875, 0.7350845336914062, 0.6743545532226562, 1721062062.2561479]
Full Data:  [2.935856689453125, 2.519572265625, 0.15101115417480468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6577377319335938, 0.0, -0.04410552978515625, -0.05414581298828125, 0.7349929809570312, 0.674468994140625, 1721062062.2616384]
Full Data:  [2.935852294921875, 2.519609130859375, 0.15099888610839843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657928466796875, 0.0, -0.04387664794921875, -0.0535430908203125, 0.7354660034179688, 0.6740188598632812, 1721062062.2669804]
Full Data:  [2.935855712890625, 2.519588134765625, 0.1510124053955078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6575851440429688, 0.0, -0.04383087158203125, -0.05426025390625, 0.7352981567382812, 0.6741485595703125, 1721062062.290454]
Full Data:  [2.935853271484375, 2.519572265625, 0.15103913879394532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6575775146484375, 0.0, -0.04267120361328125, -0.0536651611328125, 0.7349929809570312, 0.6745986938476562, 1721062062.4142087]
Full Data:  [2.9358798828125, 2.519559814453125, 0.15100701904296876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657867431640625, 0.0, -0.0446319580078125, -0.0556182861328125, 0.7352447509765625, 0.6740341186523438, 1721062062.418674]
Full Data:  [2.9358896484375, 2.519536865234375, 0.1509931335449219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65802001953125, 0.0, -0.04366302490234375, -0.05379486083984375, 0.7352523803710938, 0.6742401123046875, 1721062062.4251163]
Full Data:  [2.935866455078125, 2.519541015625, 0.15099749755859376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6575851440429688, 0.0, -0.0437774658203125, -0.0540618896484375, 0.73486328125, 0.6746368408203125, 1721062062.4913568]
Full Data:  [2.935878662109375, 2.519544189453125, 0.15100628662109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6580886840820312, 0.0, -0.04421234130859375, -0.05530548095703125, 0.7356414794921875, 0.6736602783203125, 1721062062.5169172]
Full Data:  [2.935872314453125, 2.51957861328125, 0.15103160095214843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6575698852539062, 0.0, -0.04383087158203125, -0.05397796630859375, 0.7349014282226562, 0.6745986938476562, 1721062062.5654855]
Full Data:  [2.935888671875, 2.519584716796875, 0.15104643249511718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6577224731445312, 0.0, -0.04364013671875, -0.0540618896484375, 0.7352523803710938, 0.674224853515625, 1721062062.6382782]
Full Data:  [2.935865234375, 2.51953173828125, 0.15104769897460937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657806396484375, 0.0, -0.04192352294921875, -0.05451202392578125, 0.735137939453125, 0.6744155883789062, 1721062062.6612995]
Full Data:  [2.93585205078125, 2.519556396484375, 0.15099806213378905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6580886840820312, 0.0, -0.04413604736328125, -0.05326080322265625, 0.7354202270507812, 0.674072265625, 1721062062.7075903]
Full Data:  [2.9358486328125, 2.519599609375, 0.15102804565429687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6580810546875, 0.0, -0.04278564453125, -0.053314208984375, 0.7354278564453125, 0.6741485595703125, 1721062062.7833526]
Full Data:  [2.93586181640625, 2.51956494140625, 0.15105001831054687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6574554443359375, 0.0, -0.0418853759765625, -0.05425262451171875, 0.7350234985351562, 0.6745758056640625, 1721062062.8079345]
Full Data:  [2.935878173828125, 2.519541015625, 0.1510186004638672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6577911376953125, 0.0, -0.0435791015625, -0.054046630859375, 0.7351760864257812, 0.67431640625, 1721062062.8583527]
Full Data:  [2.935873291015625, 2.519595947265625, 0.15106962585449218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657470703125, 0.0, -0.04207611083984375, -0.05355072021484375, 0.735198974609375, 0.6744155883789062, 1721062062.8967931]
Full Data:  [2.935874755859375, 2.51960791015625, 0.1510330810546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657562255859375, 0.0, -0.04383087158203125, -0.0541229248046875, 0.734893798828125, 0.674591064453125, 1721062062.9498055]
Full Data:  [2.935893310546875, 2.519581298828125, 0.15100852966308595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6579513549804688, 0.0, -0.0438385009765625, -0.0555267333984375, 0.7355804443359375, 0.673736572265625, 1721062063.0064776]
Full Data:  [2.9358681640625, 2.5195283203125, 0.1510370635986328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6573257446289062, 0.0, -0.044952392578125, -0.052978515625, 0.7350311279296875, 0.674468994140625, 1721062063.040593]
Full Data:  [2.93588232421875, 2.519571533203125, 0.15102943420410156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6579666137695312, 0.0, -0.043243408203125, -0.05530548095703125, 0.7352523803710938, 0.6741485595703125, 1721062063.0932126]
Full Data:  [2.935859375, 2.51958251953125, 0.15107029724121093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6578903198242188, 0.0, -0.0423736572265625, -0.05385589599609375, 0.7352294921875, 0.674346923828125, 1721062063.1506255]
Full Data:  [2.935824462890625, 2.519549560546875, 0.1510983428955078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6571502685546875, 0.0, -0.04415130615234375, -0.05220794677734375, 0.7347335815429688, 0.674896240234375, 1721062063.1806073]
Full Data:  [2.9358623046875, 2.519568603515625, 0.1510682067871094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6571578979492188, 0.0, -0.04390716552734375, -0.05423736572265625, 0.7350082397460938, 0.6744613647460938, 1721062063.2288628]
Full Data:  [2.935874755859375, 2.5195908203125, 0.15103538513183593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6574478149414062, 0.0, -0.0434417724609375, -0.0542144775390625, 0.7352294921875, 0.6742477416992188, 1721062063.3012595]
Full Data:  [2.9358818359375, 2.519572265625, 0.15105836486816407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6575546264648438, 0.0, -0.04232025146484375, -0.05384063720703125, 0.7352218627929688, 0.6743545532226562, 1721062063.3228645]
Full Data:  [2.935857666015625, 2.51963134765625, 0.15105323791503905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6571502685546875, 0.0, -0.04251861572265625, -0.053863525390625, 0.7349472045898438, 0.6746444702148438, 1721062063.377213]
Full Data:  [2.935901611328125, 2.519681396484375, 0.15111827087402344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6573944091796875, 0.0, -0.04233551025390625, -0.0537872314453125, 0.7353134155273438, 0.6742630004882812, 1721062063.4087172]
Full Data:  [2.935874755859375, 2.519617919921875, 0.15104696655273436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.657745361328125, 0.0, -0.04250335693359375, -0.05367279052734375, 0.7350311279296875, 0.6745681762695312, 1721062063.4570508]
Full Data:  [2.93596142578125, 2.51987744140625, 0.151204833984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.656524658203125, 0.0, -0.04193878173828125, -0.05279541015625, 0.734405517578125, 0.67535400390625, 1721062063.534782]
Full Data:  [2.93586328125, 2.519579833984375, 0.15109942626953124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65655517578125, 0.0, -0.0453643798828125, -0.05219268798828125, 0.73468017578125, 0.6748809814453125, 1721062063.5542645]
Full Data:  [2.935868408203125, 2.519519287109375, 0.15104315185546874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6575469970703125, 0.0, -0.04340362548828125, -0.054046630859375, 0.7353286743164062, 0.6741561889648438, 1721062063.60586]
