layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, -0.7479740294877943, -0.07691995793684847, 1.0461621607468454, -0.879677117796063, -0.08456771548711617, 1.4184439056227172, 0.8625899658203126, 2.5962666015625, 1.2613421630859376, 1723767300.813361)",1723767300.813783
"dim: []
data_offset: 0","(0.0, 1.0, -0.7505918786984775, -0.07121461967627096, 1.0568955030739877, -0.879677117796063, -0.08456771548711617, 1.4184439056227172, 0.8515462646484375, 2.603568115234375, 1.2861085205078124, 1723767300.834797)",1723767300.8357456
"dim: []
data_offset: 0","(0.0, 1.0, -0.7523866968766115, -0.06212118586289156, 1.072740818818631, -0.9121071456740424, -0.08937118546134439, 1.4102842657488275, 0.8481236572265625, 2.61102783203125, 1.3131234130859375, 1723767300.8690872)",1723767300.8697476
"dim: []
data_offset: 0","(0.0, 1.0, -0.7539003372316064, -0.05331562992340165, 1.0907389815120776, -0.9161945447314278, -0.08880271069976754, 1.4095173090225215, 0.8481236572265625, 2.61102783203125, 1.3131234130859375, 1723767300.89361)",1723767300.8940773
"dim: []
data_offset: 0","(0.0, 1.0, -0.7532458477095355, -0.05113505145947629, 1.0971053165742557, -0.8982203328457462, -0.09042607674078183, 1.401348207953108, 0.8483443603515625, 2.615204345703125, 1.329333984375, 1723767300.9132578)",1723767300.917002
"dim: []
data_offset: 0","(0.0, 1.0, -0.7527084463579473, -0.04383499906536175, 1.112661073560408, -0.9009561639599707, -0.08624657910569683, 1.4011365922781764, 0.8483443603515625, 2.615204345703125, 1.329333984375, 1723767300.943121)",1723767300.9453008
"dim: []
data_offset: 0","(0.0, 1.0, -0.7506818174784224, -0.038808100019288916, 1.1250115988721088, -0.9059850604946673, -0.09079131845927808, 1.3963791164915205, 0.8512970581054687, 2.62190673828125, 1.3557779541015624, 1723767300.9629762)",1723767300.9659626
"dim: []
data_offset: 0","(0.0, 1.0, -0.746218628108666, -0.03192649599433853, 1.147127115625658, -0.9059850604946674, -0.09079131845927808, 1.3963791164915205, 0.8512970581054687, 2.62190673828125, 1.3557779541015624, 1723767300.993648)",1723767300.9946485
"dim: []
data_offset: 0","(0.0, 1.0, -0.7429249875086241, -0.026971078404614993, 1.1637663358818597, -0.8997549143275201, -0.08981465042263864, 1.4054102461951579, 0.8563955688476562, 2.627508056640625, 1.3808038330078125, 1723767301.0136755)",1723767301.0140333
"dim: []
data_offset: 0","(0.0, 1.0, -0.7386733304186216, -0.02431428359717349, 1.1758668164699788, -0.9329194821305479, -0.09510023099067075, 1.3805383700282796, 0.8563955688476562, 2.627508056640625, 1.3808038330078125, 1723767301.043232)",1723767301.0438607
"dim: []
data_offset: 0","(0.0, 1.0, -0.7364522536967565, -0.01994089959366035, 1.18656136119331, -0.9732141659415791, -0.10000247237854432, 1.343037858241659, 0.8685383911132812, 2.633043701171875, 1.4086368408203125, 1723767301.0630507)",1723767301.0638883
"dim: []
data_offset: 0","(0.0, 1.0, -0.7317151183467483, -0.017217767141376225, 1.1971680577729833, -0.8959940039068952, -0.10992768903283921, 1.2993482748368756, 0.8685383911132812, 2.633043701171875, 1.4086368408203125, 1723767301.0932264)",1723767301.0963383
"dim: []
data_offset: 0","(0.0, 1.0, -0.7283177904542233, -0.016121032805751088, 1.2032981853720845, -0.8985614517843541, -0.11726447492592523, 1.2522679656948095, 0.8734480590820313, 2.63249951171875, 1.421111083984375, 1723767301.113456)",1723767301.113863
"dim: []
data_offset: 0","(0.0, 1.0, -0.724284099648945, -0.013865248628196936, 1.2101757854565642, -0.898092119443172, -0.1216673872144708, 1.2078149388470258, 0.8734480590820313, 2.63249951171875, 1.421111083984375, 1723767301.1433468)",1723767301.1438541
"dim: []
data_offset: 0","(0.0, 1.0, -0.721275920183701, -0.01238613301347777, 1.21423385838068, -0.8963718276344251, -0.12144012294952744, 1.2099080944702763, 0.8816631469726562, 2.631156005859375, 1.4323765869140626, 1723767301.1642172)",1723767301.1648922
"dim: []
data_offset: 0","(0.0, 1.0, -0.7149604229023344, -0.012983645650188525, 1.2178097810593935, -0.9240366374852019, -0.12791200623000398, 1.16961070807478, 0.8816631469726562, 2.631156005859375, 1.4323765869140626, 1723767301.1935568)",1723767301.1960206
"dim: []
data_offset: 0","(0.0, 1.0, -0.7092343370223072, -0.016036536902908717, 1.216795772299984, -0.9405447633607452, -0.13910063664016845, 1.08552949770948, 0.891454345703125, 2.6279921875, 1.4388529052734376, 1723767301.2328968)",1723767301.2339377
"dim: []
data_offset: 0","(0.0, 1.0, -0.7033520244805527, -0.019420173027982858, 1.21183137508466, -0.9249742394375049, -0.14510441849982536, 1.0528955625804646, 0.9053812255859375, 2.62730810546875, 1.4428109130859375, 1723767301.2631123)",1723767301.2637231
"dim: []
data_offset: 0","(0.0, 1.0, -0.7033520244805527, -0.019420173027982858, 1.21183137508466, -0.9267614071124801, -0.14385080114523968, 1.054307947211161, 0.9053812255859375, 2.62730810546875, 1.4428109130859375, 1723767301.2739046)",1723767301.274297
"dim: []
data_offset: 0","(0.0, 1.0, -0.6989136368855061, -0.025776604847705414, 1.2122611664621294, -0.9671531448867284, -0.14830300518569955, 1.0461552799069844, 0.9172786865234375, 2.6201376953125, 1.443200439453125, 1723767301.3031847)",1723767301.3038883
"dim: []
data_offset: 0","(0.0, 1.0, -0.6942637756009733, -0.03103211110506114, 1.214132619736161, -0.9431294611268919, -0.15599584537103114, 1.0361632203530382, 0.9172786865234375, 2.6201376953125, 1.443200439453125, 1723767301.323687)",1723767301.324183
"dim: []
data_offset: 0","(0.0, 1.0, -0.691461601732577, -0.03671602421784344, 1.2143325609376152, -0.944662114699156, -0.1563580257988253, 1.0347765184557614, 0.9223573608398438, 2.607600830078125, 1.4384810791015625, 1723767301.344258)",1723767301.3446517
"dim: []
data_offset: 0","(0.0, 1.0, -0.6874219184840011, -0.04400650711120223, 1.213872265924201, -0.9150005803382661, -0.16086158264571732, 0.9976629549071936, 0.9223573608398438, 2.607600830078125, 1.4384810791015625, 1723767301.3641613)",1723767301.3646882
"dim: []
data_offset: 0","(0.0, 1.0, -0.6829083457004352, -0.05278476065194553, 1.2106912629625388, -0.9513356683747229, -0.16239872413324843, 0.9684141727331833, 0.925378173828125, 2.596179443359375, 1.432756591796875, 1723767301.3930552)",1723767301.3948348
"dim: []
data_offset: 0","(0.0, 1.0, -0.6787711745137114, -0.06757517704499807, 1.205558040550267, -0.9464640897074142, -0.1719318474632949, 0.9343956235134842, 0.925378173828125, 2.596179443359375, 1.432756591796875, 1723767301.4232578)",1723767301.425524
"dim: []
data_offset: 0","(0.0, 1.0, -0.6773329086043651, -0.08138213331681807, 1.2011719444331588, -0.9464640897074142, -0.1719318474632949, 0.9343956235134842, 0.9300582885742188, 2.58197412109375, 1.424291015625, 1723767301.4537866)",1723767301.4541876
"dim: []
data_offset: 0","(0.0, 1.0, -0.6772517482365747, -0.0908742615591413, 1.1981962625665963, -0.960437900195187, -0.17430951129072522, 0.9119826159257807, 0.9300582885742188, 2.58197412109375, 1.424291015625, 1723767301.4745255)",1723767301.4749277
"dim: []
data_offset: 0","(0.0, 1.0, -0.6744645999024493, -0.10432661530546909, 1.1915882746686783, -0.9533914327802319, -0.18247156137546836, 0.8789554739248426, 0.9328025512695313, 2.56772705078125, 1.4122662353515625, 1723767301.5060987)",1723767301.506581
"dim: []
data_offset: 0","(0.0, 1.0, -0.6745622889695185, -0.11825983622610237, 1.1787053100535898, -0.9820334971448665, -0.165919615625033, 0.8454797169834116, 0.9334512329101563, 2.559379150390625, 1.403720947265625, 1723767301.53339)",1723767301.5338187
"dim: []
data_offset: 0","(0.0, 1.0, -0.6754335611752516, -0.12124801074800115, 1.1759412955780162, -0.9743581726712645, -0.1544701140750357, 0.8212243092830922, 0.9334512329101563, 2.559379150390625, 1.403720947265625, 1723767301.5541449)",1723767301.5549445
"dim: []
data_offset: 0","(0.0, 1.0, -0.6795563459047504, -0.13924643559519087, 1.1450252155373124, -0.9751076209326094, -0.15995309619412265, 0.8107709684994209, 0.9333689575195312, 2.54502880859375, 1.387322998046875, 1723767301.5943758)",1723767301.594943
"dim: []
data_offset: 0","(0.0, 1.0, -0.6820029235985817, -0.14353704819906107, 1.1395089429339273, -0.9805707065921644, -0.1484735325405964, 0.7978800362370928, 0.9299114990234375, 2.52968896484375, 1.3681689453125, 1723767301.6133342)",1723767301.6160247
"dim: []
data_offset: 0","(0.0, 1.0, -0.6836842319966729, -0.14574387687563656, 1.130893671351838, -0.9805707065921645, -0.1484735325405964, 0.7978800362370928, 0.9299114990234375, 2.52968896484375, 1.3681689453125, 1723767301.633023)",1723767301.6362963
"dim: []
data_offset: 0","(0.0, 1.0, -0.6877740084815814, -0.14769515590427754, 1.1223424859291538, -1.0153680504529663, -0.14486419532979558, 0.7952886308499939, 0.9299114990234375, 2.52968896484375, 1.3681689453125, 1723767301.6533532)",1723767301.6537576
"dim: []
data_offset: 0","(0.0, 1.0, -0.6957856791293292, -0.15319049195238693, 1.107336019505512, -1.0153680504529663, -0.14486419532979558, 0.7952886308499939, 0.9240194702148438, 2.517671142578125, 1.3519005126953125, 1723767301.683667)",1723767301.6843846
"dim: []
data_offset: 0","(0.0, 1.0, -0.6994605371682056, -0.15583874071611725, 1.101189926910881, -0.9896834106143094, -0.146697423045804, 0.7790518777002367, 0.9240194702148438, 2.517671142578125, 1.3519005126953125, 1723767301.705701)",1723767301.709085
"dim: []
data_offset: 0","(0.0, 1.0, -0.7025690514473572, -0.1579368667025542, 1.0972462970269652, -0.9896834106143092, -0.146697423045804, 0.7790518777002367, 0.9138675537109375, 2.504094482421875, 1.33226904296875, 1723767301.7245815)",1723767301.725362
"dim: []
data_offset: 0","(0.0, 1.0, -0.7141810418722211, -0.16191860402753772, 1.0844805293558204, -0.9896834106143093, -0.146697423045804, 0.7790518777002367, 0.9138675537109375, 2.504094482421875, 1.33226904296875, 1723767301.7460225)",1723767301.7477682
"dim: []
data_offset: 0","(0.0, 1.0, -0.7218669840769958, -0.16442584633192642, 1.0772542153397413, -1.0105709749813618, -0.15280347007943282, 0.7727166395338743, 0.9000916748046875, 2.4924892578125, 1.31342138671875, 1723767301.7680552)",1723767301.7684903
"dim: []
data_offset: 0","(0.0, 1.0, -0.733922103936751, -0.16811502531754957, 1.065061082628381, -1.0067111108779019, -0.15152317906254625, 0.7764243438433722, 0.9000916748046875, 2.4924892578125, 1.31342138671875, 1723767301.7942863)",1723767301.794656
"dim: []
data_offset: 0","(0.0, 1.0, -0.7383027982962505, -0.1691440017035427, 1.0606765118930868, -1.021351526403302, -0.15548302974878841, 0.7785403398474655, 0.883243896484375, 2.482662353515625, 1.2954725341796876, 1723767301.8133407)",1723767301.814067
"dim: []
data_offset: 0","(0.0, 1.0, -0.7475466511942721, -0.1710769298374374, 1.0492784136674678, -1.021351526403302, -0.15548302974878841, 0.7785403398474655, 0.883243896484375, 2.482662353515625, 1.2954725341796876, 1723767301.8431764)",1723767301.8458447
"dim: []
data_offset: 0","(0.0, 1.0, -0.760872887195535, -0.17247894045065076, 1.031904247801104, -0.9981275752111523, -0.15987389853165487, 0.7740215930501144, 0.868279296875, 2.476270263671875, 1.281824951171875, 1723767301.8637767)",1723767301.8642514
"dim: []
data_offset: 0","(0.0, 1.0, -0.774524978340591, -0.1750775697797407, 1.0185629972192685, -0.9981275752111523, -0.15987389853165487, 0.7740215930501144, 0.8484493408203125, 2.470071533203125, 1.265626708984375, 1723767301.8931937)",1723767301.8953896
"dim: []
data_offset: 0","(0.0, 1.0, -0.7857842672671094, -0.17593287046081704, 1.009910974221806, -0.9869119428729562, -0.16270209070427857, 0.7799316662008025, 0.8484493408203125, 2.470071533203125, 1.265626708984375, 1723767301.9135308)",1723767301.9141266
"dim: []
data_offset: 0","(0.0, 1.0, -0.7992652931300624, -0.1758590248142061, 1.0020845489136927, -1.0352987474505773, -0.1659158083132692, 0.8824312118357267, 0.82618603515625, 2.46574072265625, 1.250638427734375, 1723767301.9433973)",1723767301.9462166
"dim: []
data_offset: 0","(0.0, 1.0, -0.8093060812141728, -0.17520961281159808, 1.002876586602599, -1.0352987474505773, -0.1659158083132692, 0.8824312118357267, 0.82618603515625, 2.46574072265625, 1.250638427734375, 1723767301.964061)",1723767301.9647272
"dim: []
data_offset: 0","(0.0, 1.0, -0.819904820621632, -0.1736627752361581, 0.9997252682413272, -0.9969043035318943, -0.1656895366575017, 0.9358626861497877, 0.8071409912109375, 2.46364013671875, 1.239953369140625, 1723767301.9835668)",1723767301.9874268
"dim: []
data_offset: 0","(0.0, 1.0, -0.834946239788936, -0.17159143095692883, 0.9922906856877183, -0.9820645530484615, -0.16728353754714378, 0.9923334988996264, 0.8071409912109375, 2.46364013671875, 1.239953369140625, 1723767302.0141325)",1723767302.0144856
"dim: []
data_offset: 0","(0.0, 1.0, -0.8526504181261909, -0.16781611194096213, 0.9828171795864241, -0.9820645530484615, -0.16728353754714378, 0.9923334988996264, 0.7835530395507813, 2.462627685546875, 1.228292724609375, 1723767302.0430942)",1723767302.0436528
"dim: []
data_offset: 0","(0.0, 1.0, -0.8600456807331605, -0.16591867215283793, 0.9788014660895898, -0.9586848841621962, -0.1644990002524512, 1.0131855577147735, 0.7835530395507813, 2.462627685546875, 1.228292724609375, 1723767302.0641086)",1723767302.0674834
