Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,0.064932,0.148131,1.636300,2354.520996,-3349.371094,1160.203979,-0.022923,-0.115124,-1.498289,2366.874023,-1854.591919,1112.097900
2,0,0.060102,0.149131,1.636700,2355.068115,-3347.598877,1159.684692,-0.018724,-0.112817,-1.499226,2366.112793,-1853.489990,1112.274170
3,0,0.041224,0.154136,1.633489,2355.496094,-3346.141846,1159.518555,-0.018102,-0.110987,-1.498444,2365.352295,-1852.599976,1112.571655
4,0,0.126224,0.157674,1.645638,2355.652832,-3344.479980,1158.129150,-0.016332,-0.108939,-1.498278,2364.646973,-1851.608521,1112.813599
5,0,0.126981,0.159141,1.650277,2356.658936,-3342.643311,1157.521729,-0.014214,-0.107191,-1.498588,2363.963379,-1850.616089,1113.019775
6,0,0.125926,0.161073,1.650113,2357.420898,-3340.990723,1156.757080,-0.012721,-0.105683,-1.498660,2363.344482,-1849.601929,1113.230591
7,0,0.112800,0.161355,1.644902,2358.508057,-3339.502441,1156.492676,-0.010570,-0.108555,-1.501473,2362.825195,-1848.338745,1113.261475
8,0,0.036876,0.161258,1.611338,2359.292725,-3338.044922,1156.520264,-0.010045,-0.107361,-1.501135,2362.233398,-1847.302734,1113.523071
9,0,0.034811,0.173213,1.622306,2359.538574,-3335.790527,1155.370239,-0.009872,-0.107904,-1.500620,2361.732178,-1846.306396,1113.823364
10,0,0.030223,0.173230,1.623043,2360.719238,-3334.075195,1154.692261,-0.011793,-0.107998,-1.499434,2361.220459,-1845.372437,1114.273193
11,0,0.028248,0.174410,1.625460,2361.886230,-3332.217773,1153.800537,-0.011638,-0.107724,-1.499382,2360.732666,-1844.352783,1114.646484
12,0,0.024915,0.169784,1.626437,2363.194580,-3330.473145,1153.199463,-0.011295,-0.108105,-1.499463,2360.273438,-1843.336304,1115.036499
13,0,0.021861,0.166097,1.626137,2364.788086,-3328.671387,1152.513306,-0.011291,-0.104535,-1.497424,2359.815430,-1842.454834,1115.520874
14,0,0.017597,0.163661,1.628692,2365.934082,-3326.651367,1151.706177,-0.011296,-0.104006,-1.497483,2359.428711,-1841.478516,1115.965332
15,0,0.019708,0.161610,1.633634,2367.775146,-3324.767334,1150.862305,-0.010999,-0.104081,-1.497458,2359.121338,-1840.521484,1116.383667
16,0,0.023346,0.153982,1.638206,2368.903809,-3322.820557,1150.194824,-0.009706,-0.108797,-1.499685,2358.853516,-1839.379639,1116.547974
17,0,0.001006,0.150393,1.628487,2370.771484,-3321.078369,1149.778687,-0.009508,-0.109933,-1.499385,2358.573242,-1838.482056,1116.891357
18,0,-0.003541,0.146527,1.628834,2372.351074,-3319.127441,1149.046265,-0.011350,-0.109340,-1.498284,2358.324219,-1837.669922,1117.302124
19,0,0.000183,0.139393,1.631165,2374.248779,-3317.262207,1148.609741,-0.011090,-0.109611,-1.497845,2358.118652,-1836.801147,1117.598633
20,0,-0.007464,0.131587,1.624601,2376.328369,-3315.638184,1148.110107,-0.010273,-0.105189,-1.496370,2357.929932,-1836.101440,1117.912598
21,0,-0.006957,0.118612,1.620584,2378.129395,-3313.454346,1147.360596,-0.009559,-0.104631,-1.496781,2357.770264,-1835.290771,1118.062256
22,0,-0.011147,0.120431,1.625525,2379.960205,-3311.684326,1146.802734,-0.009194,-0.104392,-1.496373,2357.660645,-1834.559570,1118.183350
23,0,-0.012832,0.111088,1.624826,2381.907715,-3309.644531,1146.310547,-0.008649,-0.107280,-1.497342,2357.580078,-1833.720703,1118.125732
24,0,-0.015010,0.105233,1.624491,2383.819092,-3307.645996,1145.773682,-0.006032,-0.105842,-1.498645,2357.591797,-1832.898071,1118.061157
