timestamp,data
1723771167.716299,"[0.2000012151134054, 0.01359699150400282, 0.03695679201059507, 0.0, 0.0, 0.0]"
1723771167.716826,"[0.20140309278943397, 0.013692297519217793, 0.03721583494524877, 0.0, 0.0, 0.0]"
1723771167.7275758,"[0.20213887597206542, 0.01602482900991219, 0.037299689835297224, 0.0, 0.0, 0.0]"
1723771167.7391353,"[0.20332232524620075, 0.016590272142415718, 0.037510127051151386, 0.0, 0.0, 0.0]"
1723771167.7471006,"[0.20444268774179666, 0.01761984066649467, 0.037721798976240936, 0.0, 0.0, 0.0]"
1723771167.7598186,"[0.2057904890734581, 0.01892244670297026, 0.037944846566788516, 0.0, 0.0, 0.0]"
1723771167.7651534,"[0.1913617842423277, 0.013924795228940391, 0.03706815586466058, 0.0, 0.0, 0.0]"
1723771167.7829566,"[0.1927031051599141, 0.014022398933816143, 0.037327979387076424, 0.0, 0.0, 0.0]"
1723771167.7901237,"[0.19431502814196974, 0.016329525480812436, 0.03798421991676461, 0.0, 0.0, 0.0]"
1723771167.7932158,"[0.18074836206918637, 0.01718510575574143, 0.03852137752237737, 0.0, 0.0, 0.0]"
1723771167.801869,"[0.18201528984069937, 0.017305562104496627, 0.03879138717790806, 0.0, 0.0, 0.0]"
1723771167.8157399,"[0.18348154040598555, 0.018371001688795463, 0.03960251190207425, 0.0, 0.0, 0.0]"
1723771167.8217678,"[0.1847498652998848, 0.018498081751818492, 0.03987631442023556, 0.0, 0.0, 0.0]"
1723771167.8254733,"[0.1871179115017576, 0.018906950344327367, 0.04062867550033284, 0.0, 0.0, 0.0]"
1723771167.8294525,"[0.18842948564779796, 0.019039475697208166, 0.04091345593608284, 0.0, 0.0, 0.0]"
1723771167.8410437,"[0.19001641878284775, 0.019693150361544596, 0.04208589978765212, 0.0, 0.0, 0.0]"
1723771167.8509834,"[0.18758948251141683, 0.019967248372781552, 0.04212583894093437, 0.0, 0.0, 0.0]"
1723771167.8568237,"[0.1891662306959532, 0.021011502377047794, 0.04331367784003842, 0.0, 0.0, 0.0]"
1723771167.8601904,"[0.19046673039694983, 0.02197262497924511, 0.04522324856283254, 0.0, 0.0, 0.0]"
1723771167.8625894,"[0.191783331815888, 0.02212463225789793, 0.04553605073428199, 0.0, 0.0, 0.0]"
1723771167.867105,"[0.17659095319514587, 0.018521311093595037, 0.04496000446099988, 0.0, 0.0, 0.0]"
1723771167.8696182,"[0.17782874025025203, 0.018651133367615563, 0.04527514467918446, 0.0, 0.0, 0.0]"
1723771167.8865883,"[0.17913595184296918, 0.01948075246824365, 0.04670791405318442, 0.0, 0.0, 0.0]"
1723771167.8931322,"[0.18225659620989382, 0.017719331246455, 0.05576533933314687, 0.0, 0.0, 0.0]"
1723771167.8950415,"[0.1834705879956262, 0.01673414105863528, 0.05793791516918597, 0.0, 0.0, 0.0]"
1723771167.8972514,"[0.18474764235419733, 0.016850565872691473, 0.05834128224831535, 0.0, 0.0, 0.0]"
1723771167.9070356,"[0.18605970378625244, 0.017008343368132308, 0.05986752769691786, 0.0, 0.0, 0.0]"
1723771167.9204543,"[0.18734747511136327, 0.01757051732329829, 0.061244860965015885, 0.0, 0.0, 0.0]"
1723771167.9234295,"[0.18223856715282238, 0.017096752105934577, 0.059636010538123396, 0.0, 0.0, 0.0]"
1723771167.935356,"[0.18233571967106094, 0.017339403255378527, 0.06002139005920572, 0.0, 0.0, 0.0]"
1723771167.9552114,"[0.17346217606550354, 0.016498851714015897, 0.06878103478549333, 0.0, 0.0, 0.0]"
1723771167.9578512,"[0.1743156100252224, 0.01668450081140156, 0.06885409978900683, 0.0, 0.0, 0.0]"
1723771167.972584,"[0.1752584146868023, 0.01699801187188864, 0.06918938199694333, 0.0, 0.0, 0.0]"
1723771167.975931,"[0.16634809816929788, 0.016027309078647613, 0.08995350570224195, 0.0, 0.0, 0.0]"
1723771167.994396,"[0.16751408951160604, 0.01613965003013346, 0.09058402092912682, 0.0, 0.0, 0.0]"
1723771167.9972947,"[0.16682689870851758, 0.014539557700466813, 0.08665215727537028, 0.0, 0.0, 0.0]"
1723771168.0038536,"[0.16903108637879408, 0.014626560928117585, 0.08783408470827833, 0.0, 0.0, 0.0]"
