Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-0.081066,-0.129229,-1.518952,2342.619629,-1545.647461,1079.165039,-0.067073,0.009093,1.482852,2405.198242,-3142.642822,1090.701660
2,0,-0.082600,-0.130566,-1.518824,2342.178955,-1546.464600,1079.183594,-0.065373,0.010649,1.479273,2401.948730,-3142.887451,1091.046875
3,0,-0.085040,-0.132044,-1.516783,2341.686035,-1547.317627,1079.254883,-0.067901,0.019614,1.477469,2398.647705,-3142.776367,1090.800049
4,0,-0.079901,-0.130681,-1.516582,2341.133545,-1547.974487,1079.305664,-0.069978,0.023197,1.472030,2395.718018,-3142.698486,1090.854980
5,0,-0.081300,-0.130832,-1.515758,2340.542969,-1548.538574,1079.166016,-0.067580,0.028361,1.472380,2392.216064,-3142.687988,1091.095581
6,0,-0.081677,-0.131747,-1.515478,2340.116699,-1549.217285,1079.123413,-0.069136,0.034153,1.466758,2389.236084,-3142.476807,1091.019531
7,0,-0.081179,-0.132681,-1.514414,2339.825195,-1550.191772,1079.159180,-0.067464,0.040812,1.466118,2385.695068,-3142.395752,1091.117920
8,0,-0.079677,-0.132339,-1.517047,2339.291748,-1550.682617,1078.985596,-0.057769,0.031633,1.461318,2382.473389,-3142.451416,1091.570435
9,0,-0.076872,-0.131709,-1.517033,2338.903076,-1551.331665,1078.731812,-0.068522,0.051122,1.462127,2378.938232,-3141.685791,1091.019775
10,0,-0.076109,-0.131976,-1.517605,2338.518555,-1551.947632,1078.484131,-0.066960,0.053385,1.459057,2375.392090,-3141.518066,1091.043091
11,0,-0.074801,-0.131179,-1.519268,2338.156494,-1552.399414,1078.215820,-0.064405,0.053477,1.454760,2372.588623,-3140.711426,1091.225220
12,0,-0.077308,-0.130747,-1.517185,2337.863525,-1553.080688,1078.059570,-0.062822,0.058708,1.454772,2368.997314,-3140.141846,1091.308838
13,0,-0.076902,-0.130233,-1.517680,2337.541504,-1553.605103,1077.806274,-0.059831,0.061873,1.453344,2365.568604,-3139.551270,1091.147705
14,0,-0.076962,-0.130051,-1.515668,2337.385498,-1554.297974,1077.533325,-0.059496,0.065681,1.452993,2362.052979,-3138.552734,1091.102783
15,0,-0.076350,-0.128882,-1.517061,2337.123779,-1554.596436,1077.229004,-0.046357,0.057425,1.448418,2359.209473,-3138.138184,1091.617310
16,0,-0.074191,-0.129318,-1.519228,2336.895020,-1554.862305,1076.891602,-0.049171,0.066404,1.447979,2356.189453,-3137.375977,1091.536377
17,0,-0.077558,-0.128612,-1.517196,2336.748779,-1555.338745,1076.722290,-0.048990,0.063909,1.444751,2352.642822,-3135.516846,1090.711914
18,0,-0.075765,-0.128829,-1.519139,2336.544922,-1555.513184,1076.471924,-0.046813,0.068977,1.444575,2349.137695,-3134.760010,1090.678589
19,0,-0.080988,-0.129014,-1.516314,2336.398438,-1555.865356,1076.341919,-0.047681,0.076241,1.444915,2345.905518,-3133.500488,1090.690063
20,0,-0.080824,-0.129066,-1.516676,2336.239258,-1556.077148,1076.227539,-0.042049,0.069948,1.444133,2342.438721,-3132.169922,1090.357178
21,0,-0.080222,-0.129022,-1.516829,2336.115967,-1556.288574,1076.178833,-0.032776,0.066126,1.443682,2339.409912,-3131.043945,1090.761475
22,0,-0.077964,-0.129324,-1.517630,2336.011963,-1556.538086,1076.158569,-0.072390,0.107063,1.475175,2335.204590,-3125.126709,1088.469849
23,0,-0.079743,-0.129084,-1.516351,2335.865479,-1556.590942,1076.063354,-0.068383,0.104111,1.474272,2331.890137,-3123.691162,1088.351318
24,0,-0.080007,-0.129075,-1.516161,2335.803467,-1556.705811,1076.071411,-0.072246,0.112073,1.473960,2328.878662,-3121.928955,1088.058105
25,0,-0.080190,-0.129672,-1.516403,2335.804932,-1556.817139,1076.078735,-0.071395,0.116411,1.474883,2325.719238,-3120.184570,1087.706055
26,0,-0.079878,-0.130009,-1.516666,2335.814697,-1556.919067,1076.103271,-0.068559,0.115904,1.474343,2322.710693,-3118.385498,1087.429810
27,0,-0.077690,-0.129995,-1.517603,2335.948975,-1557.107910,1076.236206,-0.065412,0.114478,1.474298,2319.717773,-3116.414062,1087.129639
28,0,-0.079380,-0.129095,-1.516629,2335.890381,-1557.008423,1076.162964,-0.056369,0.107020,1.473843,2316.946045,-3114.221924,1087.161377
29,0,-0.080233,-0.129531,-1.516045,2335.929199,-1556.997681,1076.191284,-0.053589,0.105443,1.472631,2313.860596,-3112.267822,1086.667358
30,0,-0.077797,-0.130125,-1.517743,2336.132812,-1557.101562,1076.307495,-0.047640,0.099519,1.471279,2310.904785,-3110.125244,1086.115601
31,0,-0.078231,-0.130417,-1.517576,2336.223145,-1557.004761,1076.306641,-0.046534,0.101622,1.472605,2308.004150,-3107.927246,1085.800415
32,0,-0.079890,-0.130386,-1.516948,2336.349609,-1556.852417,1076.281372,-0.034337,0.091792,1.471952,2305.092773,-3105.629395,1085.567749
33,0,-0.080406,-0.130369,-1.516866,2336.509033,-1556.725464,1076.327271,-0.033966,0.090383,1.471422,2302.414062,-3103.062500,1085.017456
34,0,-0.079836,-0.130589,-1.516809,2336.663330,-1556.553955,1076.338257,-0.026066,0.092769,1.471239,2299.476318,-3100.554199,1084.434814
