timestamp,data
1724776817.254073,"[0.03821042259781312, -0.010080959879606046, 0.09890726051977375, 0.0, 0.0, 0.0]"
1724776817.2554166,"[0.03847825266275107, -0.010151620813341602, 0.09960053571033291, 0.0, 0.0, 0.0]"
1724776817.2708957,"[0.03773902914063543, -0.010891164884996377, 0.10006732878917857, 0.0, 0.0, 0.0]"
1724776817.275942,"[0.03799980041874823, -0.010966514251941646, 0.10075901648830049, 0.0, 0.0, 0.0]"
1724776817.2866192,"[0.03826057169686103, -0.011041863618886916, 0.1014507041874224, 0.0, 0.0, 0.0]"
1724776817.2949107,"[0.03453004818645718, -0.014627159285707727, 0.10147501354205496, 0.0, 0.0, 0.0]"
1724776817.3053336,"[0.034762843099229904, -0.014727111079988574, 0.10216202335558466, 0.0, 0.0, 0.0]"
1724776817.3087606,"[0.0452178383680981, -0.01880967031087182, 0.09437095428581224, 0.0, 0.0, 0.0]"
1724776817.3159406,"[0.04336964635262779, -0.020801401753347708, 0.09418546745134773, 0.0, 0.0, 0.0]"
1724776817.3251154,"[0.04275990633412831, -0.021728812053110055, 0.09456871139411703, 0.0, 0.0, 0.0]"
1724776817.3349836,"[0.042382738585322176, -0.022885472961651637, 0.09355689720094021, 0.0, 0.0, 0.0]"
1724776817.3450477,"[0.04161698321320167, -0.024340190067605443, 0.09279261042310025, 0.0, 0.0, 0.0]"
1724776817.3550627,"[0.040886073484737204, -0.025450355706932236, 0.09272299613268245, 0.0, 0.0, 0.0]"
1724776817.3583543,"[0.043976918542391205, -0.010486953140615634, 0.08722639837528463, 0.0, 0.0, 0.0]"
1724776817.365772,"[0.043718484637893976, -0.011592600449256446, 0.08634504506630435, 0.0, 0.0, 0.0]"
1724776817.3754694,"[0.04402276198748878, -0.011673341760716943, 0.08694598183086762, 0.0, 0.0, 0.0]"
1724776817.3851767,"[0.0437487668999676, -0.012917188738101227, 0.08611069493570167, 0.0, 0.0, 0.0]"
1724776817.3953454,"[0.042258450463981086, -0.015051871238452098, 0.08643023612759586, 0.0, 0.0, 0.0]"
1724776817.40607,"[0.04254612398475891, -0.015155104799293481, 0.08701920406801804, 0.0, 0.0, 0.0]"
1724776817.415688,"[0.0424084155707957, -0.014812343844502413, 0.08862661624987574, 0.0, 0.0, 0.0]"
1724776817.418806,"[0.04049326003034707, -0.04434513491000139, 0.08978543907133749, 0.0, 0.0, 0.0]"
1724776817.426617,"[0.04012192110509541, -0.04510373816144689, 0.0911240172634825, 0.0, 0.0, 0.0]"
1724776817.4368641,"[0.039402141310779425, -0.04647707311809626, 0.09308781167671454, 0.0, 0.0, 0.0]"
1724776817.4458647,"[0.03888540961142302, -0.047824303438472375, 0.09778696031559388, 0.0, 0.0, 0.0]"
1724776817.456773,"[0.03856843823502387, -0.048849117229311435, 0.10008754419668135, 0.0, 0.0, 0.0]"
1724776817.4657521,"[0.037782775379643196, -0.05030522677091066, 0.10347443937976271, 0.0, 0.0, 0.0]"
1724776817.4768858,"[0.04770932763411858, -0.044333763628045406, 0.06151204059564389, 0.0, 0.0, 0.0]"
1724776817.4859881,"[0.04729116473972877, -0.04527888706200123, 0.06345243903113454, 0.0, 0.0, 0.0]"
1724776817.4962146,"[0.046900697625151755, -0.046177479154448, 0.06540896558939278, 0.0, 0.0, 0.0]"
1724776817.5050733,"[0.04651181045037235, -0.04780813953370559, 0.06837085829079421, 0.0, 0.0, 0.0]"
1724776817.5153828,"[0.04609782830209731, -0.04934106246876015, 0.0709259500248674, 0.0, 0.0, 0.0]"
1724776817.5248451,"[0.04587454430510678, -0.05028707694254067, 0.07225251491250084, 0.0, 0.0, 0.0]"
1724776817.537066,"[0.0476721350309622, -0.07178961738061705, 0.05027840424750978, 0.0, 0.0, 0.0]"
1724776817.5462081,"[0.047656026336031804, -0.07308968763856442, 0.05145818531827025, 0.0, 0.0, 0.0]"
1724776817.5556,"[0.04763440605245046, -0.07423257166188366, 0.05257685052629427, 0.0, 0.0, 0.0]"
1724776817.5659564,"[0.047423206803612075, -0.0746170418125823, 0.053607963117027514, 0.0, 0.0, 0.0]"
1724776817.5753064,"[0.047172480255881506, -0.07493904717252664, 0.05479941134459458, 0.0, 0.0, 0.0]"
1724776817.585539,"[0.04702663943370755, -0.07575296186162846, 0.05613221147820303, 0.0, 0.0, 0.0]"
1724776817.588525,"[0.056173148123569425, -0.05896370319862262, 0.05881347861953151, 0.0, 0.0, 0.0]"
1724776817.5979583,"[0.05616848639104006, -0.05988645385389121, 0.060276991496856454, 0.0, 0.0, 0.0]"
1724776817.606739,"[0.05655943089598036, -0.060303321775869154, 0.060696604212892726, 0.0, 0.0, 0.0]"
1724776817.6154208,"[0.05639228184306441, -0.060646447582722175, 0.0639148427268011, 0.0, 0.0, 0.0]"
1724776817.6256793,"[0.05657833328588533, -0.06120096373593471, 0.06516218689020205, 0.0, 0.0, 0.0]"
1724776817.635821,"[0.05679564418613595, -0.0628040142104855, 0.06716609623791416, 0.0, 0.0, 0.0]"
1724776817.646052,"[0.056971703408417486, -0.06404252455226966, 0.06886852768425886, 0.0, 0.0, 0.0]"
1724776817.6512852,"[0.050470950521671595, -0.07809049385200208, 0.06884653304448426, 0.0, 0.0, 0.0]"
1724776817.6559565,"[0.05054797720221382, -0.07886172536787209, 0.07031183819328776, 0.0, 0.0, 0.0]"
1724776817.665843,"[0.05149385760249729, -0.07983973476861647, 0.07179936263139881, 0.0, 0.0, 0.0]"
1724776817.6756105,"[0.05254342128867673, -0.08084878092314571, 0.07328210314738756, 0.0, 0.0, 0.0]"
1724776817.6859374,"[0.05301393230988605, -0.08151305054636039, 0.074444529733803, 0.0, 0.0, 0.0]"
1724776817.6962998,"[0.05318222340082403, -0.0820351750502542, 0.07557137551609289, 0.0, 0.0, 0.0]"
1724776817.700225,"[0.04972507344364303, -0.07812192515076158, 0.058603591018897436, 0.0, 0.0, 0.0]"
1724776817.7056983,"[0.05047617030829574, -0.07830490279935508, 0.05983497460387934, 0.0, 0.0, 0.0]"
1724776817.71582,"[0.0509022792566864, -0.07868828635983711, 0.06084834902581892, 0.0, 0.0, 0.0]"
1724776817.7267752,"[0.05116780018306984, -0.07914234563923211, 0.06184149941951883, 0.0, 0.0, 0.0]"
1724776817.7356658,"[0.05165805606872534, -0.07919637838990008, 0.06242967378013974, 0.0, 0.0, 0.0]"
1724776817.7392523,"[0.04957388613491544, -0.06234035866166344, 0.06280896128698193, 0.0, 0.0, 0.0]"
1724776817.7455418,"[0.050186562412258044, -0.062230994499255364, 0.0633820273040288, 0.0, 0.0, 0.0]"
1724776817.7563026,"[0.050661850066516745, -0.062378626543390076, 0.06421707055421488, 0.0, 0.0, 0.0]"
1724776817.7653508,"[0.05062261356122549, -0.0622612667812852, 0.06543082398665892, 0.0, 0.0, 0.0]"
1724776817.775404,"[0.050929231263688916, -0.06232221440614626, 0.06632280899931739, 0.0, 0.0, 0.0]"
1724776817.7874153,"[0.05135481071083231, -0.062290904202728536, 0.06734094008927591, 0.0, 0.0, 0.0]"
1724776817.7874558,"[0.04953469689627171, -0.0440915307818025, 0.0630612291366089, 0.0, 0.0, 0.0]"
1724776817.7948291,"[0.0498819027156381, -0.044400583567656256, 0.06350324709784681, 0.0, 0.0, 0.0]"
1724776817.8048959,"[0.050453058444909694, -0.04406786654670271, 0.06458380208693254, 0.0, 0.0, 0.0]"
1724776817.8165112,"[0.05079665893216508, -0.04414447235258519, 0.0644225074538719, 0.0, 0.0, 0.0]"
1724776817.8269594,"[0.05145387135315601, -0.04357440077442412, 0.06479168801503275, 0.0, 0.0, 0.0]"
1724776817.8285959,"[0.04976944626945543, -0.05294245357453812, 0.07098299508889716, 0.0, 0.0, 0.0]"
1724776817.8349776,"[0.050985268699099036, -0.053454908548310476, 0.07105248229561444, 0.0, 0.0, 0.0]"
1724776817.845157,"[0.05193686861194687, -0.0533547729529732, 0.07145137800384997, 0.0, 0.0, 0.0]"
1724776817.8556418,"[0.052591626495203686, -0.05323392174772025, 0.07209907244664394, 0.0, 0.0, 0.0]"
1724776817.8646097,"[0.053416703698726156, -0.05267794613511823, 0.07264018430065557, 0.0, 0.0, 0.0]"
1724776817.8750155,"[0.0537811380289258, -0.053036829248577666, 0.07313545956291735, 0.0, 0.0, 0.0]"
1724776817.886448,"[0.05504508856255695, -0.051728741940027405, 0.07343363765159044, 0.0, 0.0, 0.0]"
1724776817.8952093,"[0.05558603227568469, -0.051396983258937386, 0.07417698724123631, 0.0, 0.0, 0.0]"
1724776817.907223,"[0.056598872837447474, -0.049778282490117856, 0.0751253858490472, 0.0, 0.0, 0.0]"
1724776817.9133363,"[0.05487604359499678, -0.07054736911187029, 0.0743854520243764, 0.0, 0.0, 0.0]"
1724776817.9231918,"[0.05526068876038227, -0.07104186001686003, 0.07490684537968743, 0.0, 0.0, 0.0]"
1724776817.9389286,"[0.05608907803784409, -0.0706505576871069, 0.0754288022487864, 0.0, 0.0, 0.0]"
1724776817.9476671,"[0.05764502539919955, -0.07025376103591302, 0.07558895180843223, 0.0, 0.0, 0.0]"
1724776817.9490547,"[0.059297103934373055, -0.06982245342761273, 0.07573608407173885, 0.0, 0.0, 0.0]"
1724776817.9572988,"[0.058916473975192826, -0.06822886001087804, 0.07738155669804772, 0.0, 0.0, 0.0]"
