layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, -0.04773190557332924, -0.025594016001105592, 0.9167017275643277, 0.005092671959495636, -0.047567929915675475, 1.0269481694870055, 1.9797271728515624, 2.339150146484375, 1.012115234375, 1724776817.3044536)",1724776817.3053677
"dim: []
data_offset: 0","(0.0, 1.0, -0.04093307734387089, -0.018713564659859325, 0.9224174688713297, 0.010441827495371182, -0.030964678141886935, 1.0243174669732977, 1.9841270751953124, 2.342510498046875, 1.0127691650390624, 1724776817.3543475)",1724776817.3550656
"dim: []
data_offset: 0","(0.0, 1.0, -0.03700681778838501, -0.014280106298734935, 0.924966372259514, 0.010298392527441011, -0.06608517044593282, 1.0298559038849082, 1.9905599365234374, 2.347917724609375, 1.01162841796875, 1724776817.414602)",1724776817.4157257
"dim: []
data_offset: 0","(0.0, 1.0, -0.030885535349985775, -0.00785699354020078, 0.9094532445532253, 0.02484966048426491, -0.05964877347950616, 0.9813131050621551, 1.9947042236328125, 2.35135400390625, 1.0073301391601563, 1724776817.4742541)",1724776817.4768856
"dim: []
data_offset: 0","(0.0, 1.0, -0.026449019590599452, -0.0018657655513417348, 0.8984838139211028, 0.029242726940898453, -0.08573214099598782, 0.9572202674812778, 1.9984146728515626, 2.3551328125, 1.0005499267578124, 1724776817.534473)",1724776817.5371058
"dim: []
data_offset: 0","(0.0, 1.0, -0.023776842411363106, -0.00021294291809949281, 0.8937672283861737, 0.041845994181591836, -0.0690957737576119, 0.962474563222075, 2.000056396484375, 2.356950439453125, 0.9961935424804688, 1724776817.5847237)",1724776817.5866258
"dim: []
data_offset: 0","(0.0, 1.0, -0.021984586114696687, 0.0027922992758382913, 0.8850480280666554, 0.03697680468164864, -0.08843491316808937, 0.9654762208756323, 2.0021541748046876, 2.358885986328125, 0.9895921630859374, 1724776817.6453578)",1724776817.6460931
"dim: []
data_offset: 0","(0.0, 1.0, -0.02306777179006977, 0.004177103679499555, 0.8800889043325688, 0.03502226727960667, -0.08708682757139014, 0.9485510433733368, 2.0047542724609375, 2.36140380859375, 0.979121337890625, 1724776817.6952572)",1724776817.6963446
"dim: []
data_offset: 0","(0.0, 1.0, -0.023686830454830745, 0.002885843829220225, 0.8775733014177373, 0.034226587927079805, -0.06994167797178848, 0.9509482561922489, 2.0047542724609375, 2.36140380859375, 0.979121337890625, 1724776817.735021)",1724776817.7359524
"dim: []
data_offset: 0","(0.0, 1.0, -0.023732606610360373, 0.0003125939518393382, 0.8748807432954413, 0.03413502995070471, -0.05119620369045331, 0.9485504035017601, 2.0047216796875, 2.36119287109375, 0.9760271606445312, 1724776817.784296)",1724776817.7868896
"dim: []
data_offset: 0","(0.0, 1.0, -0.024348550498896487, -0.001723324981905722, 0.874930164115157, 0.0337933259841122, -0.06357198569982409, 0.9578542237984481, 2.00421630859375, 2.35996923828125, 0.973339111328125, 1724776817.8244724)",1724776817.825053
"dim: []
data_offset: 0","(0.0, 1.0, -0.028944127129129835, -0.0087897553108505, 0.8747182591128502, 0.03470353769429844, -0.09226063573749164, 0.9615473187813431, 2.0006973876953125, 2.3545068359375, 0.9706565551757812, 1724776817.9074533)",1724776817.9078648
"dim: []
data_offset: 0","(0.0, 1.0, -0.03366658168991093, -0.014116442094657317, 0.875655511046193, 0.03516107482316481, -0.09382305425689802, 0.9660545258803609, 1.998516845703125, 2.351182373046875, 0.970535888671875, 1724776817.9524086)",1724776817.952863
"dim: []
data_offset: 0","(0.0, 1.0, -0.0378239649448514, -0.021796078550749342, 0.8747639289510551, 0.03200314796903248, -0.06620024688932938, 0.9714583178018508, 1.9950595703125, 2.345979248046875, 0.9706009521484374, 1724776818.009119)",1724776818.0095053
"dim: []
data_offset: 0","(0.0, 1.0, -0.04366194953719996, -0.031307678947111575, 0.8719609235504291, 0.015863697467481702, -0.07130946807997857, 0.9637573209509801, 1.9923076171875, 2.3410986328125, 0.9714385375976563, 1724776818.0671613)",1724776818.0676875
"dim: []
data_offset: 0","(0.0, 1.0, -0.049349285500799825, -0.041057266802303274, 0.8764089335825097, 0.021727353205729008, -0.10370099612257591, 0.9603795658569759, 1.9889559326171875, 2.33411572265625, 0.9731602783203125, 1724776818.1209645)",1724776818.121578
"dim: []
data_offset: 0","(0.0, 1.0, -0.05582880518570962, -0.05069719921542627, 0.8852979752360699, 0.015028821255695969, -0.10054615912181306, 0.9807828190907587, 1.9808480224609375, 2.318882568359375, 0.9793746337890625, 1724776818.181945)",1724776818.1824172
"dim: []
data_offset: 0","(0.0, 1.0, -0.060873853902256886, -0.06813672945287928, 0.8874808312294482, 0.006976708045715679, -0.11079652523958457, 1.0050894402333386, 1.97795849609375, 2.311914306640625, 0.9830572509765625, 1724776818.2544577)",1724776818.2578661
"dim: []
data_offset: 0","(0.0, 1.0, -0.06146409842040159, -0.07918214390469756, 0.8909976477356794, 0.01690941512453057, -0.12347042904212378, 1.0119786250116367, 1.972548095703125, 2.295532958984375, 0.9917229614257812, 1724776818.3040807)",1724776818.3062558
"dim: []
data_offset: 0","(0.0, 1.0, -0.06247655210461604, -0.0873170097236341, 0.9016199511007116, 0.016844755965647523, -0.09681976812869386, 1.0458950719658264, 1.97051953125, 2.28938037109375, 0.995267822265625, 1724776818.364431)",1724776818.3652177
"dim: []
data_offset: 0","(0.0, 1.0, -0.06722941121344861, -0.09908485125410221, 0.909145734459455, 0.014126749660353433, -0.08784463417687008, 1.0612720294811306, 1.968986328125, 2.28136376953125, 1.000309326171875, 1724776818.4290771)",1724776818.4295108
"dim: []
data_offset: 0","(0.0, 1.0, -0.06744339513345014, -0.10410987765521396, 0.9136240411211116, 0.014778269242138722, -0.09356843919885328, 1.050701419170591, 1.968506591796875, 2.274402099609375, 1.0056066284179688, 1724776818.4555666)",1724776818.4565957
"dim: []
data_offset: 0","(0.0, 1.0, -0.06445599791123055, -0.11040377479340271, 0.9168106595274451, 0.014778269242138709, -0.0860129723085182, 1.0541585255224435, 1.96889794921875, 2.27024560546875, 1.0095172119140625, 1724776818.5050237)",1724776818.5079846
"dim: []
data_offset: 0","(0.0, 1.0, -0.06384340944344913, -0.11190404834961881, 0.9194859081296718, 0.03169642152698293, -0.08422752535215286, 1.048898102282874, 1.9700430908203126, 2.266087158203125, 1.0144647216796876, 1724776818.5468657)",1724776818.5480232
"dim: []
data_offset: 0","(0.0, 1.0, -0.05984764615979632, -0.11696135058990229, 0.9312418918804503, 0.04147334831620322, -0.05142061027335351, 1.0781430366268543, 1.9717757568359375, 2.2623369140625, 1.0198123168945312, 1724776818.6047535)",1724776818.6055963
