timestamp,data
1724776321.6683254,"[0.22785814923678202, -0.09926904241586759, 0.04559537718117392, 0.0, 0.0, 0.0]"
1724776321.6697617,"[0.22945528579685293, -0.09996485346083862, 0.045914970946462526, 0.0, 0.0, 0.0]"
1724776321.6840875,"[0.23029509962559305, -0.10035459089544925, 0.04652746000601127, 0.0, 0.0, 0.0]"
1724776321.691081,"[0.23124075806214633, -0.10055837322727595, 0.04908837721461946, 0.0, 0.0, 0.0]"
1724776321.6975732,"[0.23208267738053434, -0.1006578171388093, 0.05164909532348039, 0.0, 0.0, 0.0]"
1724776321.7082028,"[0.23366475175232077, -0.10134390800894141, 0.052002022321840397, 0.0, 0.0, 0.0]"
1724776321.7106853,"[0.2259907885548339, -0.08226144055411898, 0.05229318921402505, 0.0, 0.0, 0.0]"
1724776321.717949,"[0.22702552140865, -0.08245589794046933, 0.05333126971271866, 0.0, 0.0, 0.0]"
1724776321.7279618,"[0.22645446861410173, -0.08303034836405458, 0.0561861499231358, 0.0, 0.0, 0.0]"
1724776321.7385104,"[0.22801958700511343, -0.08360427240023097, 0.056574806657568824, 0.0, 0.0, 0.0]"
1724776321.7486296,"[0.22781595226811296, -0.08384292035620602, 0.05912880102375356, 0.0, 0.0, 0.0]"
1724776321.7512693,"[0.21692585579347354, -0.06804522515246861, 0.03603161809939217, 0.0, 0.0, 0.0]"
1724776321.758184,"[0.21816754775597788, -0.06845633692172343, 0.036732234978661994, 0.0, 0.0, 0.0]"
1724776321.7678297,"[0.21890063410087116, -0.06854303000480098, 0.03877282410526834, 0.0, 0.0, 0.0]"
1724776321.7786825,"[0.22041368250099663, -0.06901678878853816, 0.03904103368959939, 0.0, 0.0, 0.0]"
1724776321.7881098,"[0.22127151458800048, -0.06760423720645374, 0.04279441021697509, 0.0, 0.0, 0.0]"
1724776321.7904272,"[0.20222055269369177, -0.09408674847647394, 0.0132006558929177, 0.0, 0.0, 0.0]"
1724776321.798468,"[0.2035572670230521, -0.09425987403366043, 0.014028901549351677, 0.0, 0.0, 0.0]"
1724776321.808229,"[0.20450398372148693, -0.09420333288789355, 0.015430935051314005, 0.0, 0.0, 0.0]"
1724776321.817792,"[0.20570148080255585, -0.09458141081780362, 0.015978400983682285, 0.0, 0.0, 0.0]"
1724776321.8278537,"[0.206027227189255, -0.09380705665289744, 0.017915897773669302, 0.0, 0.0, 0.0]"
1724776321.8393877,"[0.1955653386562257, -0.08731945140274346, 0.02435962383387135, 0.0, 0.0, 0.0]"
1724776321.8476408,"[0.19631775194034315, -0.087149314765895, 0.02564031823447577, 0.0, 0.0, 0.0]"
