layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, -0.01641703353809925, 0.041856506024351016, 0.8636362883154101, 0.24759089701661324, -0.05424330770709639, 0.9247264626308599, 1.81422705078125, 2.557543212890625, 0.9818043823242187, 1724776321.7080185)",1724776321.7084544
"dim: []
data_offset: 0","(0.0, 1.0, -0.01119586776880983, 0.04101902065851574, 0.8574207401882631, 0.24222218806468732, -0.03847306479997563, 0.8995137519866184, 1.818393310546875, 2.556186279296875, 0.9799561767578125, 1724776321.7479415)",1724776321.7486646
"dim: []
data_offset: 0","(0.0, 1.0, -0.009187105671428962, 0.03828309888462251, 0.8507406978889457, 0.22705185775578107, -0.0716313269056508, 0.8661620248666533, 1.818393310546875, 2.556186279296875, 0.9799561767578125, 1724776321.7874987)",1724776321.7881095
"dim: []
data_offset: 0","(0.0, 1.0, -0.007022084875275912, 0.034900496944017007, 0.8457076540973673, 0.22144209579788496, -0.06710820796573003, 0.8741651585761889, 1.8218492431640625, 2.553983154296875, 0.9770614624023437, 1724776321.8372362)",1724776321.8394127
"dim: []
data_offset: 0","(0.0, 1.0, -0.004285733326861755, 0.030316906001031742, 0.8389648725206186, 0.22180314085553035, -0.09702320045392424, 0.8737856880281328, 1.8246124267578125, 2.551256103515625, 0.9727084350585937, 1724776321.877118)",1724776321.879912
"dim: []
data_offset: 0","(0.0, 1.0, -0.004494490863999211, 0.02797575046539477, 0.8338712110202887, 0.20973452058821684, -0.0805382248388724, 0.8785231074542594, 1.82633837890625, 2.5485517578125, 0.96815283203125, 1724776321.9173017)",1724776321.9200168
"dim: []
data_offset: 0","(0.0, 1.0, -0.003126603788843437, 0.02220229928892892, 0.8235990958033813, 0.19163505374872802, -0.10299615700230322, 0.8911294037312224, 1.828659423828125, 2.54469775390625, 0.9612699584960938, 1724776321.9686437)",1724776321.9716604
"dim: []
data_offset: 0","(0.0, 1.0, -0.0018090792406661354, 0.014296956995669822, 0.8116318446718243, 0.19253782837361505, -0.11951161780218428, 0.910167493774831, 1.8309893798828125, 2.540291015625, 0.9528721923828125, 1724776322.0274532)",1724776322.02943
"dim: []
data_offset: 0","(0.0, 1.0, -0.0009841072301859405, 0.009145808479652896, 0.8047527366628234, 0.19253782837361502, -0.10306196966032331, 0.9127819799923298, 1.8333056640625, 2.535345703125, 0.9433197021484375, 1724776322.067053)",1724776322.067647
"dim: []
data_offset: 0","(0.0, 1.0, -0.0007044816044252309, 0.006035337190669075, 0.7994891538247452, 0.17861218163166662, -0.09397390860050836, 0.9293857724004895, 1.8351851806640624, 2.53100390625, 0.93539599609375, 1724776322.0972762)",1724776322.1051188
"dim: []
data_offset: 0","(0.0, 1.0, 0.0015123892251427016, 0.0017100703470653974, 0.789293042238922, 0.1808254192775286, -0.11099586320643293, 0.9458900888248427, 1.8378995361328125, 2.52548583984375, 0.9256348876953125, 1724776322.1474237)",1724776322.1484342
"dim: []
data_offset: 0","(0.0, 1.0, 0.004657451332743499, -0.00861260567513309, 0.7805887938043078, 0.17905423794362252, -0.1448969981173275, 0.9497030942524491, 1.841276123046875, 2.519287353515625, 0.916611328125, 1724776322.1971412)",1724776322.1977432
"dim: []
data_offset: 0","(0.0, 1.0, 0.009001859392630986, -0.01710400568993211, 0.7756697409028404, 0.1859343469122301, -0.16106772477179923, 0.9630249110745347, 1.8444127197265625, 2.514023681640625, 0.910439208984375, 1724776322.2479618)",1724776322.2486043
"dim: []
data_offset: 0","(0.0, 1.0, 0.013587778030904236, -0.02001847307327065, 0.7773670211878924, 0.1815822219355868, -0.1338333600511062, 0.9838121995301262, 1.8487283935546874, 2.5080068359375, 0.9048495483398438, 1724776322.2878075)",1724776322.2883012
"dim: []
data_offset: 0","(0.0, 1.0, 0.019152531637063017, -0.025907282200807576, 0.7775538625651354, 0.18158222193558662, -0.13759565291304468, 0.980026482042791, 1.8537578125, 2.502022705078125, 0.901988037109375, 1724776322.3280194)",1724776322.3283756
"dim: []
data_offset: 0","(0.0, 1.0, 0.022750505227872128, -0.030816890866279367, 0.7768342509184731, 0.20631348277711148, -0.17208252608348987, 0.9995879604140536, 1.8583670654296875, 2.496666259765625, 0.9014911499023438, 1724776322.3574815)",1724776322.3617406
"dim: []
data_offset: 0","(0.0, 1.0, 0.029131497237443755, -0.03766978170919979, 0.7780989041317683, 0.20813034552408066, -0.17678863092563293, 1.0020053287196422, 1.8648990478515626, 2.49040380859375, 0.9028492431640625, 1724776322.4081933)",1724776322.4086866
