timestamp,data
1722274208.681811,"[0.10232579867990466, 0.03045996630345153, 0.1312879473553246, 0.0, 0.0, 0.0]"
1722274208.68183,"[0.10194145372174528, 0.03075010801541399, 0.1302931250622356, 0.0, 0.0, 0.0]"
1722274208.681855,"[0.10168367944356194, 0.030116877720305895, 0.1300629407044874, 0.0, 0.0, 0.0]"
1722274208.6822047,"[0.10133947816891078, 0.028829035210057228, 0.12962200698585788, 0.0, 0.0, 0.0]"
1722274208.6822307,"[0.10125105724329514, 0.028215732901872948, 0.12964529085684828, 0.0, 0.0, 0.0]"
1722274208.6822476,"[0.12623281005675877, 0.028055275255914242, 0.12742047133191817, 0.0, 0.0, 0.0]"
1722274208.6822574,"[0.12711761947304445, 0.02825192438153981, 0.12831360547676807, 0.0, 0.0, 0.0]"
1722274208.6823795,"[0.1242511060837728, 0.027572854430621848, 0.12789603448952444, 0.0, 0.0, 0.0]"
1722274208.682386,"[0.15001273978716972, 0.026729819935696092, 0.12575556012664066, 0.0, 0.0, 0.0]"
1722274208.6824033,"[0.1493936717706118, 0.026144380401067757, 0.1255916934624686, 0.0, 0.0, 0.0]"
1722274208.6824193,"[0.15043345341035863, 0.026326322143007827, 0.1264658305834217, 0.0, 0.0, 0.0]"
1722274208.6824288,"[0.1498947901003746, 0.025614484246292576, 0.1261437515630035, 0.0, 0.0, 0.0]"
1722274208.6824455,"[0.17606608615361194, 0.02345780565152975, 0.12695343524329208, 0.0, 0.0, 0.0]"
1722274208.6824713,"[0.1741837533883693, 0.022050948497129626, 0.12642749259732772, 0.0, 0.0, 0.0]"
1722274208.6824772,"[0.17130406725492697, 0.020178734419363003, 0.12492048895630137, 0.0, 0.0, 0.0]"
1722274208.6824973,"[0.17248764923136692, 0.020317946337554366, 0.12578369473963436, 0.0, 0.0, 0.0]"
1722274208.6825447,"[0.18874567176267462, 0.017278877035972064, 0.12235505617899817, 0.0, 0.0, 0.0]"
1722274208.6825504,"[0.19006865544325413, 0.01739999066005598, 0.12321268507744909, 0.0, 0.0, 0.0]"
1722274208.6825688,"[0.1913916391238336, 0.017521104284139898, 0.12407031397590002, 0.0, 0.0, 0.0]"
1722274208.6825917,"[0.1897315894827578, 0.016983039051781414, 0.12401228169345092, 0.0, 0.0, 0.0]"
1722274208.682607,"[0.18550691557814872, 0.015519252710606595, 0.12251856697144402, 0.0, 0.0, 0.0]"
1722274208.6826248,"[0.20004503714778982, 0.01598478675241167, 0.11820296070523993, 0.0, 0.0, 0.0]"
1722274208.682646,"[0.20144722198761078, 0.016096829650208946, 0.11903148613074395, 0.0, 0.0, 0.0]"
1722274208.6826613,"[0.20001260510775817, 0.01535106972199559, 0.11823706283092589, 0.0, 0.0, 0.0]"
1722274208.6826699,"[0.21496653593158266, 0.010180829122693748, 0.11425660680726132, 0.0, 0.0, 0.0]"
1722274208.6826863,"[0.2164733107161498, 0.010252190074488332, 0.11505747087366737, 0.0, 0.0, 0.0]"
1722274208.6827183,"[0.21508902422812023, 0.009461088533036541, 0.11250894785236584, 0.0, 0.0, 0.0]"
1722274208.682734,"[0.2120754746589859, 0.009318366629447376, 0.11090721971955378, 0.0, 0.0, 0.0]"
