layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, -0.05985757822308325, 0.0047813525919135885, 0.9284779420464416, 0.21850772343587316, 0.09565503482498672, 1.2154680172225518, 0.8195427856445312, 2.358738037109375, 1.055427001953125, 1724806080.0069196)",1724806080.0074253
"dim: []
data_offset: 0","(0.0, 1.0, -0.05285907512892188, -0.001729491169690897, 0.9284677552448511, 0.2151899571723069, 0.09442620108959418, 1.2121825217348, 0.8238684692382813, 2.35559814453125, 1.0556444091796875, 1724806080.0655854)",1724806080.0676324
"dim: []
data_offset: 0","(0.0, 1.0, -0.047811326985845504, -0.008055288584905325, 0.9266684393072249, 0.23391547434432597, 0.10324623210159214, 1.1817088107439977, 0.8301260986328125, 2.35322802734375, 1.05559423828125, 1724806080.1157227)",1724806080.1175199
"dim: []
data_offset: 0","(0.0, 1.0, -0.039438356342509084, -0.0071196335590733096, 0.930375396067314, 0.21243877572141612, 0.06179887978939701, 1.1921601392138574, 0.8369010009765625, 2.350574462890625, 1.0560882568359375, 1724806080.1691697)",1724806080.1714613
"dim: []
data_offset: 0","(0.0, 1.0, -0.03370418339450148, -0.006053724477456537, 0.9313715513848423, 0.24830130300465753, 0.07571266316556621, 1.1938933979524886, 0.842933349609375, 2.3493984375, 1.0571783447265626, 1724806080.215667)",1724806080.2162867
"dim: []
data_offset: 0","(0.0, 1.0, -0.016372688724165092, -0.0010039544695663572, 0.9359210382438928, 0.2222775408867954, 0.04756914361811223, 1.1961845459318703, 0.8509638061523438, 2.349602294921875, 1.0594632568359375, 1724806080.286231)",1724806080.2867672
"dim: []
data_offset: 0","(0.0, 1.0, -0.011447239519126582, 0.0019474421552821912, 0.9397165535402935, 0.20809308362525342, 0.07348825159577961, 1.18723905660242, 0.8595530395507812, 2.351553466796875, 1.062640869140625, 1724806080.3256972)",1724806080.3265724
"dim: []
data_offset: 0","(0.0, 1.0, -0.0005304523751710053, 0.009053371160234164, 0.9441181703096361, 0.2483964993766666, 0.06447994571931588, 1.194228518137977, 0.86875732421875, 2.35537255859375, 1.0666568603515625, 1724806080.3660724)",1724806080.368527
"dim: []
data_offset: 0","(0.0, 1.0, 0.012159784872773374, 0.018244934168776664, 0.9494718362789272, 0.21323879600446982, 0.07158315306016257, 1.183564476476223, 0.8868190307617188, 2.365932861328125, 1.0761988525390624, 1724806080.4257076)",1724806080.426772
"dim: []
data_offset: 0","(0.0, 1.0, 0.022593433590348284, 0.02611355136438343, 0.9576058470411928, 0.22846947944064602, 0.09635083537741229, 1.1860688782230142, 0.8868190307617188, 2.365932861328125, 1.0761988525390624, 1724806080.4658117)",1724806080.4680715
"dim: []
data_offset: 0","(0.0, 1.0, 0.04128613469945434, 0.041279964205848445, 0.9716830203147753, 0.20452135073907565, 0.12267947399515924, 1.1642311885418515, 0.9056776123046875, 2.38013134765625, 1.088795654296875, 1724806080.5264647)",1724806080.52723
"dim: []
data_offset: 0","(0.0, 1.0, 0.04815797891261585, 0.04806369539246667, 0.9780172164136014, 0.22557118087324723, 0.12142834508839856, 1.1596535515103792, 0.91614794921875, 2.389133056640625, 1.096403076171875, 1724806080.565702)",1724806080.5661943
"dim: []
data_offset: 0","(0.0, 1.0, 0.05723489081056969, 0.05874967522041481, 0.9856414449553553, 0.26642186045142385, 0.11129831379581645, 1.1410792096176565, 0.91614794921875, 2.389133056640625, 1.096403076171875, 1724806080.6065254)",1724806080.6074693
"dim: []
data_offset: 0","(0.0, 1.0, 0.07307618236568021, 0.0730425850438211, 0.9916446877795496, 0.213112102458399, 0.10939053768838428, 1.0922008988088199, 0.9347874145507813, 2.4069267578125, 1.1089388427734375, 1724806080.6770785)",1724806080.6778693
"dim: []
data_offset: 0","(0.0, 1.0, 0.08228096616047646, 0.08092374181563572, 0.993805637756198, 0.24248801387446545, 0.14736952282094049, 1.0824998595532531, 0.943063232421875, 2.414798828125, 1.1140789794921875, 1724806080.7258923)",1724806080.7269392
"dim: []
data_offset: 0","(0.0, 1.0, 0.09671351532126417, 0.09696980164787611, 1.0049540862625268, 0.22920731050689874, 0.1546967202445201, 1.0893085861403224, 0.9529425659179688, 2.424265869140625, 1.1202552490234374, 1724806080.7860112)",1724806080.7878106
"dim: []
data_offset: 0","(0.0, 1.0, 0.10292032694912803, 0.10402503417904053, 1.0140011166687033, 0.23518238521186877, 0.12988278354453875, 1.08926580122557, 0.96162109375, 2.433228515625, 1.126522216796875, 1724806080.836193)",1724806080.8369117
"dim: []
data_offset: 0","(0.0, 1.0, 0.11173788062551426, 0.11352281034816192, 1.0172917220583264, 0.20631806387185803, 0.1415733655148805, 1.0621714639066981, 0.9698115234375, 2.441584716796875, 1.133044189453125, 1724806080.8865895)",1724806080.8876653
