fn,timestamp
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0000.png,1722376908.7244189
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0001.png,1722376908.7681234
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0002.png,1722376908.8099208
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0003.png,1722376908.8433595
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0004.png,1722376908.8829336
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0005.png,1722376908.9172654
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0006.png,1722376908.9566445
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0007.png,1722376908.9894347
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0008.png,1722376909.0233767
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0009.png,1722376909.054594
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0010.png,1722376909.0832653
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0011.png,1722376909.108915
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0012.png,1722376909.1355438
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0013.png,1722376909.16258
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0014.png,1722376909.194183
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0015.png,1722376909.2263873
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0016.png,1722376909.248238
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0017.png,1722376909.2780752
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0018.png,1722376909.313652
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0019.png,1722376909.3432367
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0020.png,1722376909.365368
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0021.png,1722376909.4038472
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0022.png,1722376909.4339578
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0023.png,1722376909.463287
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0024.png,1722376909.493071
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0025.png,1722376909.5226858
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0026.png,1722376909.546609
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0027.png,1722376909.5839808
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0028.png,1722376909.6089594
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0029.png,1722376909.6378775
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0030.png,1722376909.6656659
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0031.png,1722376909.6940682
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0032.png,1722376909.7249148
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0033.png,1722376909.7587266
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0034.png,1722376909.7883577
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0035.png,1722376909.8140998
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0036.png,1722376909.840857
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0037.png,1722376909.865273
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0038.png,1722376909.8919218
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0039.png,1722376909.9224093
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0040.png,1722376909.9558673
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0041.png,1722376909.9839816
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0042.png,1722376910.0094624
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0043.png,1722376910.0337396
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0044.png,1722376910.056077
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0045.png,1722376910.0776207
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0046.png,1722376910.10043
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0047.png,1722376910.1260886
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0048.png,1722376910.1576703
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0049.png,1722376910.1835518
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0050.png,1722376910.209471
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0051.png,1722376910.2344365
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0052.png,1722376910.2657118
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0053.png,1722376910.3026676
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0054.png,1722376910.3353465
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0055.png,1722376910.3641238
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0056.png,1722376910.389552
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0057.png,1722376910.41617
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0058.png,1722376910.4458134
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0059.png,1722376910.4742956
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0060.png,1722376910.4987648
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0061.png,1722376910.526391
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0062.png,1722376910.5501232
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0063.png,1722376910.5768464
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0064.png,1722376910.6063185
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0065.png,1722376910.6323428
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0066.png,1722376910.658553
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0067.png,1722376910.6853461
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0068.png,1722376910.7069883
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0069.png,1722376910.7289472
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0070.png,1722376910.757684
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0071.png,1722376910.784823
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0072.png,1722376910.8117352
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0073.png,1722376910.8389614
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0074.png,1722376910.8637638
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0075.png,1722376910.8947253
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0076.png,1722376910.9250393
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0077.png,1722376910.9479342
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0078.png,1722376910.9732604
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0079.png,1722376910.999914
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0080.png,1722376911.0209227
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0081.png,1722376911.0464063
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0082.png,1722376911.0698144
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0083.png,1722376911.0913367
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0084.png,1722376911.1152387
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0085.png,1722376911.135768
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0086.png,1722376911.1690016
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0087.png,1722376911.2030132
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0088.png,1722376911.2278347
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0089.png,1722376911.2538517
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0090.png,1722376911.288504
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0091.png,1722376911.3182688
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0092.png,1722376911.3455803
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0093.png,1722376911.378451
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0094.png,1722376911.4008102
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0095.png,1722376911.4268055
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0096.png,1722376911.4524713
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0097.png,1722376911.476635
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0098.png,1722376911.498694
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0099.png,1722376911.5239952
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0100.png,1722376911.5524576
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0101.png,1722376911.5727646
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0102.png,1722376911.6001618
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0103.png,1722376911.6222932
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0104.png,1722376911.6432767
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0105.png,1722376911.6746588
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0106.png,1722376911.7092068
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0107.png,1722376911.7371533
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0108.png,1722376911.7658556
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0109.png,1722376911.7942166
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0110.png,1722376911.8161087
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0111.png,1722376911.8473763
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0112.png,1722376911.8722317
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0113.png,1722376911.9090095
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0114.png,1722376911.9421446
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0115.png,1722376911.9657362
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0116.png,1722376911.9965599
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0117.png,1722376912.020572
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0118.png,1722376912.0439978
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0119.png,1722376912.0692983
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0120.png,1722376912.0957139
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0121.png,1722376912.1368577
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0122.png,1722376912.1631463
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0123.png,1722376912.1917539
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0124.png,1722376912.22238
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0125.png,1722376912.2514603
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0126.png,1722376912.2766552
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0127.png,1722376912.3007452
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0128.png,1722376912.3307235
/home/younger/work/drone_agi/data_processing/exp_07-30-17-01/./pi_images/frame_0129.png,1722376912.3578737
