timestamp,data
1722284410.8676786,"[-0.2, -0.2, 0.0007356118448059491, 0.0, 0.0, 0.0]"
1722284410.8746667,"[-0.2, -0.2, 0.0006767666861725993, 0.0, 0.0, 0.0]"
1722284410.8843625,"[-0.2, -0.2, 0.0008184796389473776, 0.0, 0.0, 0.0]"
1722284410.8948822,"[-0.2, -0.2, 0.0008312531871079081, 0.0, 0.0, 0.0]"
1722284410.9042032,"[-0.2, -0.2, 0.000856316365367026, 0.0, 0.0, 0.0]"
1722284410.9146335,"[-0.2, -0.2, 0.001415436398009931, 0.0, 0.0, 0.0]"
1722284410.9241908,"[-0.2, -0.2, 0.0014321250160698581, 0.0, 0.0, 0.0]"
1722284410.9343054,"[-0.2, -0.2, 0.001695064687540603, 0.0, 0.0, 0.0]"
1722284410.9452615,"[-0.2, -0.2, 0.001625879332667011, 0.0, 0.0, 0.0]"
1722284410.9552104,"[-0.2, -0.2, 0.001630150896786511, 0.0, 0.0, 0.0]"
1722284410.9659107,"[-0.2, -0.2, 0.0014864546418797847, 0.0, 0.0, 0.0]"
1722284410.9755144,"[-0.2, -0.2, 0.0012242311841284053, 0.0, 0.0, 0.0]"
1722284410.9842658,"[-0.2, -0.2, 0.0007741147100710297, 0.0, 0.0, 0.0]"
1722284410.9943097,"[-0.2, -0.2, 0.0003469134901317244, 0.0, 0.0, 0.0]"
1722284411.004706,"[-0.2, -0.2, -4.109098661682592e-05, 0.0, 0.0, 0.0]"
1722284411.0143843,"[-0.2, -0.2, -3.557997729540334e-05, 0.0, 0.0, 0.0]"
1722284411.0255089,"[-0.2, -0.2, -0.0011330940896678166, 0.0, 0.0, 0.0]"
1722284411.034669,"[-0.2, -0.2, -0.001641156545549465, 0.0, 0.0, 0.0]"
1722284411.0453582,"[-0.2, -0.2, -0.0016469226420859798, 0.0, 0.0, 0.0]"
1722284411.054214,"[-0.2, -0.2, -0.0018143362562598056, 0.0, 0.0, 0.0]"
1722284411.0648658,"[-0.2, -0.2, -0.0015837175642660572, 0.0, 0.0, 0.0]"
