layout,data,timestamp
"dim: []
data_offset: 0","(0.7800313107511988, -0.006027669364727109, 0.9105611300174823, 0.0157925371924528, 0.0714856278358206, 0.004649840050836605, 1.0, 0.0, 0.0, 0.0, 0.0, 0.07578182220458984, 1724181268.645928, 0.14615987241268158, 0.0050555565394461155)",1724181268.6475425
"dim: []
data_offset: 0","(0.794242971403428, -0.014444788755987396, 0.9107509099557698, 0.0283726241619487, -0.08411064416194784, 0.006839391366526354, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03683781623840332, 1724181268.6834512, 0.13854441046714783, -0.0012802401324734092)",1724181268.6850073
"dim: []
data_offset: 0","(0.8206529656655002, -0.01966785889602602, 0.9113391900439829, 0.0346652502023556, -0.09326048539169744, 0.008658579412620814, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03234672546386719, 1724181268.716278, 0.12924893200397491, -0.0069733611308038235)",1724181268.7175746
"dim: []
data_offset: 0","(0.8347256083924419, -0.016601736288830226, 0.8955999747597979, 0.05089654885041997, -0.09152349803403027, 0.01102818206199104, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02286362648010254, 1724181268.7396696, 0.10669014602899551, 0.006095982622355223)",1724181268.7405105
"dim: []
data_offset: 0","(0.8438119615707659, -0.015346684697117014, 0.9093245935816278, 0.08143895110851727, -0.07972291189435, 0.028245054559676266, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02239203453063965, 1724181268.7633042, 0.10274310410022736, 0.008528824895620346)",1724181268.7638133
"dim: []
data_offset: 0","(0.8737231719998235, -0.01469928190137626, 0.9143045015265094, 0.10530282267818122, -0.07178400918833065, 0.02836612469149992, 1.0, 0.0, 0.0, 0.0, 0.0, 0.019908428192138672, 1724181268.7839468, 0.06409759074449539, 0.006774142384529114)",1724181268.785104
"dim: []
data_offset: 0","(0.9051971877999964, -0.01313703325341433, 0.9169944453628233, 0.12460108294257365, -0.06420680192803845, 0.021065562348368823, 1.0, 0.0, 0.0, 0.0, 0.0, 0.022948503494262695, 1724181268.807313, 0.05252610146999359, 0.008021094836294651)",1724181268.8091333
"dim: []
data_offset: 0","(0.9326765735083817, -0.012419866733504238, 0.9056117113135145, 0.15238444773085386, -0.0566415063881917, 7.36092441646671e-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.027362823486328125, 1724181268.835107, 0.03780021518468857, -0.0007275826646946371)",1724181268.8359644
"dim: []
data_offset: 0","(0.9401052631708702, -0.01204159997063982, 0.9099872558009687, 0.19415581639241097, -0.05110197725623796, -0.00118051509606012, 1.0, 0.0, 0.0, 0.0, 0.0, 0.027067899703979492, 1724181268.8626256, 0.013679503463208675, 0.004829753190279007)",1724181268.8634636
"dim: []
data_offset: 0","(0.9503076858437002, -0.007309019691814116, 0.9177630648209123, 0.24837295751875327, -0.041636379812266575, -0.030952769701615545, 1.0, 0.0, 0.0, 0.0, 0.0, 0.033870697021484375, 1724181268.8976727, 0.004076836165040731, 0.003681433852761984)",1724181268.902697
