timestamp,data
1722528247.2467983,"[-0.11122394929004725, -0.026268484912715093, 0.08831847385487236, 0.0, 0.0, 0.0]"
1722528247.2468154,"[-0.11199803449952866, -0.026451254943047207, 0.08893316511382453, 0.0, 0.0, 0.0]"
1722528247.246825,"[-0.10965780896396511, -0.025492259244840998, 0.08873876737480373, 0.0, 0.0, 0.0]"
1722528247.2468321,"[-0.10688090865933149, -0.02490865878911791, 0.08678253345781237, 0.0, 0.0, 0.0]"
1722528247.2468517,"[-0.10616591699895701, -0.024456211750928235, 0.08706868105600479, 0.0, 0.0, 0.0]"
1722528247.2468643,"[-0.10224088694218407, -0.022624493751877056, 0.08542368703725675, 0.0, 0.0, 0.0]"
1722528247.2468913,"[-0.10181339090665228, -0.02182440026135675, 0.08563532247228811, 0.0, 0.0, 0.0]"
1722528247.2469006,"[-0.09957130347583465, -0.021054643899801984, 0.08520522305647346, 0.0, 0.0, 0.0]"
1722528247.2469156,"[-0.09581272545904843, -0.018971502297537888, 0.08676841147846037, 0.0, 0.0, 0.0]"
1722528247.2469602,"[-0.09330940269149983, -0.01796332920362395, 0.08639113796701434, 0.0, 0.0, 0.0]"
1722528247.2470176,"[-0.09057406231264471, -0.017020292616048174, 0.0872116602440817, 0.0, 0.0, 0.0]"
1722528247.250876,"[-0.08294564025549378, -0.017023660998463253, 0.0898614739570891, 0.0, 0.0, 0.0]"
1722528247.2508998,"[-0.08352703493018182, -0.017142985725087993, 0.09049134410164814, 0.0, 0.0, 0.0]"
1722528247.2510421,"[-0.0792168856988551, -0.015474504399366895, 0.09051064115585086, 0.0, 0.0, 0.0]"
1722528247.2510805,"[-0.07763211336138341, -0.014544694161284481, 0.09113091991422458, 0.0, 0.0, 0.0]"
1722528247.2510946,"[-0.09461772470832798, -0.012395976600843973, 0.08998991738686728, 0.0, 0.0, 0.0]"
1722528247.2511058,"[-0.09461772470832798, -0.012395976600843973, 0.08998991738686728, 0.0, 0.0, 0.0]"
1722528247.2511125,"[-0.09528093305908729, -0.012482864287298487, 0.09062068783584064, 0.0, 0.0, 0.0]"
1722528247.2511206,"[-0.0959441414098466, -0.012569751973753, 0.09125145828481401, 0.0, 0.0, 0.0]"
1722528247.2511308,"[-0.08839401858408452, -0.010095099158792158, 0.0914789587185664, 0.0, 0.0, 0.0]"
1722528247.2511406,"[-0.07259402076146072, -0.009432029388496866, 0.10604259082042035, 0.0, 0.0, 0.0]"
1722528247.2511504,"[-0.07310285735558311, -0.009498141744023712, 0.10678588000841395, 0.0, 0.0, 0.0]"
1722528247.2511582,"[-0.06908955767772862, -0.008585690824168686, 0.10710837210915952, 0.0, 0.0, 0.0]"
1722528247.2656581,"[-0.0670201965998319, -0.00812697177061772, 0.10717300424428446, 0.0, 0.0, 0.0]"
1722528247.2711842,"[-0.07379320334471753, -0.008554119995860818, 0.11677657170681352, 0.0, 0.0, 0.0]"
