timestamp,data
1724777371.2257204,"[0.5313475846832864, 0.05058666722630958, 0.2932864464652924, 0.0, 0.0, 0.0]"
1724777371.2282236,"[0.5350719836413468, 0.050941246669484644, 0.29534219258537625, 0.0, 0.0, 0.0]"
1724777371.2379375,"[0.5395256794399043, 0.051492353283510116, 0.2965533141323144, 0.0, 0.0, 0.0]"
1724777371.2449136,"[0.5244237106334436, 0.03918703546333868, 0.30862282508351313, 0.0, 0.0, 0.0]"
1724777371.2547586,"[0.5280995777640518, 0.039461710945558344, 0.3107860691845658, 0.0, 0.0, 0.0]"
1724777371.26253,"[0.5324760267146322, 0.0398707640575867, 0.3122828127941799, 0.0, 0.0, 0.0]"
1724777371.2705364,"[0.5375665437162107, 0.03977795251698139, 0.31265475602313236, 0.0, 0.0, 0.0]"
1724777371.2777157,"[0.5412572028169408, 0.04005098745275976, 0.314800805290322, 0.0, 0.0, 0.0]"
1724777371.287599,"[0.5460704686188218, 0.040032956065815924, 0.31630225402054357, 0.0, 0.0, 0.0]"
1724777371.2919872,"[0.5238611778571198, 0.05219637356356655, 0.31099985504405064, 0.0, 0.0, 0.0]"
1724777371.3008819,"[0.5291899590471815, 0.05222931156664647, 0.3138036650027131, 0.0, 0.0, 0.0]"
1724777371.3093593,"[0.5328734966750085, 0.052592840415724464, 0.31598794369063393, 0.0, 0.0, 0.0]"
1724777371.3169744,"[0.5383632464475525, 0.05273979908494102, 0.31932665588449494, 0.0, 0.0, 0.0]"
1724777371.329497,"[0.5440352940527459, 0.052474330353692485, 0.32706048361637646, 0.0, 0.0, 0.0]"
1724777371.3377209,"[0.5491826214078622, 0.05262388990327704, 0.33216730427355223, 0.0, 0.0, 0.0]"
1724777371.3482125,"[0.5530928985867722, 0.05346248025001195, 0.34580561558811285, 0.0, 0.0, 0.0]"
1724777371.3623037,"[0.5567466162407159, 0.05397669376914675, 0.3507482239135513, 0.0, 0.0, 0.0]"
1724777371.3626828,"[0.37395580177321924, 0.05706888873131129, 0.2880911450867464, 0.0, 0.0, 0.0]"
1724777371.3679543,"[0.3772208647384997, 0.05742752034887296, 0.2927231341619752, 0.0, 0.0, 0.0]"
1724777371.3772447,"[0.381034116932457, 0.05746662342873653, 0.29797607126172376, 0.0, 0.0, 0.0]"
1724777371.3876579,"[0.38178835779865855, 0.05886398771922226, 0.30313322754816674, 0.0, 0.0, 0.0]"
1724777371.3976295,"[0.3835376653514895, 0.05966598325061388, 0.30781145844476243, 0.0, 0.0, 0.0]"
1724777371.406795,"[0.3850182228137217, 0.06012578972309605, 0.31105376075649716, 0.0, 0.0, 0.0]"
1724777371.4105172,"[0.37653474983837676, 0.026401245784234504, 0.27944750922260164, 0.0, 0.0, 0.0]"
1724777371.4176512,"[0.3776767074375269, 0.0263237574687569, 0.28076507601477474, 0.0, 0.0, 0.0]"
1724777371.428034,"[0.37559584161710874, 0.02558573865838657, 0.2757601344115391, 0.0, 0.0, 0.0]"
1724777371.439225,"[0.3763426377355547, 0.025402774561661557, 0.2742346968928225, 0.0, 0.0, 0.0]"
1724777371.448165,"[0.37609568059281456, 0.02522445425316818, 0.2730702051672257, 0.0, 0.0, 0.0]"
1724777371.456725,"[0.37847519194755636, 0.025471403090479006, 0.264042293701037, 0.0, 0.0, 0.0]"
1724777371.4668338,"[0.3800553839434899, 0.025618401979527874, 0.25766162004871285, 0.0, 0.0, 0.0]"
1724777371.4777186,"[0.380891224100488, 0.025639321353048302, 0.25411629775740624, 0.0, 0.0, 0.0]"
1724777371.4867666,"[0.37917316986508587, 0.02490774436940362, 0.24600729499512128, 0.0, 0.0, 0.0]"
1724777371.4887676,"[0.4845901285161641, 0.03299329275534485, 0.4031440248083272, 0.0, 0.0, 0.0]"
1724777371.496187,"[0.48798678829548303, 0.03322455415316269, 0.40596980068315186, 0.0, 0.0, 0.0]"
1724777371.5061421,"[0.488824528057508, 0.03311724894063463, 0.40722001069873814, 0.0, 0.0, 0.0]"
1724777371.5170705,"[0.4897575995575833, 0.03306330133192116, 0.4096259856155825, 0.0, 0.0, 0.0]"
1724777371.5269296,"[0.49101663352988584, 0.03259223435323594, 0.41143686420344144, 0.0, 0.0, 0.0]"
1724777371.5363896,"[0.4927475326366002, 0.03236350487321488, 0.41480857938436005, 0.0, 0.0, 0.0]"
1724777371.547323,"[0.49362662131601076, 0.032151086223486475, 0.4172229823835091, 0.0, 0.0, 0.0]"
1724777371.556622,"[0.4971348824286031, 0.031090309325298028, 0.4233480812133463, 0.0, 0.0, 0.0]"
1724777371.5680392,"[0.4986877912816029, 0.030554019265040398, 0.4270020351730821, 0.0, 0.0, 0.0]"
1724777371.577285,"[0.49924937216624127, 0.030251258920677256, 0.42941537449996675, 0.0, 0.0, 0.0]"
1724777371.5891252,"[0.4997899007449656, 0.029795499281463234, 0.4333418621920694, 0.0, 0.0, 0.0]"
1724777371.5922017,"[0.45994615086887347, -0.013511094406156417, 0.40529012949481524, 0.0, 0.0, 0.0]"
1724777371.5984604,"[0.4631700724871132, -0.013605798338909849, 0.4081309481594985, 0.0, 0.0, 0.0]"
1724777371.6078377,"[0.4631877255356274, -0.01409973086058814, 0.4107160766972682, 0.0, 0.0, 0.0]"
1724777371.6194162,"[0.4637113381815943, -0.014618437775971748, 0.412621950769859, 0.0, 0.0, 0.0]"
1724777371.6265883,"[0.4641190250772222, -0.015173955138321727, 0.41413111831925853, 0.0, 0.0, 0.0]"
1724777371.637042,"[0.4637994913013236, -0.015745714751043114, 0.4154818256170073, 0.0, 0.0, 0.0]"
1724777371.6488636,"[0.4669760019667101, -0.00110240700351406, 0.38749583779292734, 0.0, 0.0, 0.0]"
1724777371.6564982,"[0.46596824165200684, -0.0020270632107529008, 0.3881311466291645, 0.0, 0.0, 0.0]"
1724777371.6670296,"[0.4666735085276987, -0.0025489724436346733, 0.3895891340216034, 0.0, 0.0, 0.0]"
1724777371.6764417,"[0.4665129415946458, -0.0031553598073532077, 0.3906269903477887, 0.0, 0.0, 0.0]"
1724777371.6862135,"[0.46578133237098657, -0.003842309719745447, 0.3917956967623241, 0.0, 0.0, 0.0]"
1724777371.697688,"[0.4649583992617119, -0.004574320826069276, 0.3927413347509094, 0.0, 0.0, 0.0]"
1724777371.7036083,"[0.44508957089909695, -0.021992013597460537, 0.40307130207985226, 0.0, 0.0, 0.0]"
1724777371.7090228,"[0.44399836360091793, -0.022827381402233015, 0.4038374998590582, 0.0, 0.0, 0.0]"
1724777371.7167048,"[0.44708863399967264, -0.022986305924014884, 0.40664833327300437, 0.0, 0.0, 0.0]"
1724777371.7272537,"[0.4418559809854007, -0.024930669035786706, 0.4067635847175174, 0.0, 0.0, 0.0]"
1724777371.7379375,"[0.44043383401895686, -0.025953403758483904, 0.40762256290238014, 0.0, 0.0, 0.0]"
