Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-0.381653,2.714674,0.966144,891.479614,-3969.037354,2472.924316,0.014862,-0.114250,-1.594643,2392.975342,-1521.673584,1060.976685
2,0,-0.355438,2.772832,0.950659,900.355835,-3976.457764,2471.563477,0.020474,-0.112270,-1.596855,2392.054443,-1522.080688,1061.113159
3,0,-0.413105,2.669743,0.859798,903.578247,-3979.420654,2473.851562,0.021370,-0.111407,-1.596888,2391.136230,-1522.409424,1061.215698
4,0,0.039386,-0.020213,1.583648,2475.022217,-3087.879639,1269.165527,0.008271,-0.109582,-1.593388,2389.986328,-1522.270752,1060.777710
5,0,0.042681,-0.020536,1.585694,2474.253662,-3087.631348,1269.448242,0.007644,-0.109106,-1.593468,2388.921875,-1522.498413,1060.827271
6,0,0.049315,-0.020451,1.586678,2473.715820,-3087.000488,1269.564331,0.010139,-0.109436,-1.594190,2387.872314,-1522.915283,1060.956543
7,0,0.045467,-0.013062,1.586023,2472.355469,-3086.736816,1269.926514,0.010859,-0.109329,-1.595564,2386.886719,-1523.324463,1061.010620
8,0,0.045725,-0.011991,1.585762,2471.385498,-3086.405029,1270.268066,0.022538,-0.108584,-1.598765,2385.813477,-1523.828979,1061.201172
9,0,0.048878,-0.010401,1.587120,2470.468262,-3086.142334,1270.556519,0.017851,-0.108504,-1.596645,2384.814209,-1524.321533,1061.354492
10,0,0.037146,-0.008664,1.581760,2469.634033,-3086.092529,1271.112305,0.018088,-0.106879,-1.597282,2383.728271,-1524.738770,1061.428467
11,0,0.051425,-0.018070,1.589454,2468.765625,-3085.437500,1271.293213,0.021940,-0.105394,-1.599340,2382.627441,-1525.062744,1061.348267
12,0,0.038200,-0.012541,1.581630,2467.841553,-3085.526367,1271.895386,0.004090,-0.104020,-1.593942,2381.463867,-1525.215576,1061.071411
13,0,0.041961,-0.012818,1.581230,2466.869873,-3085.378662,1272.263550,0.005957,-0.103177,-1.594468,2380.467529,-1525.743652,1061.276733
14,0,0.041677,-0.014812,1.582582,2465.814941,-3085.145996,1272.645996,0.005076,-0.102438,-1.594110,2379.507080,-1526.313354,1061.324219
15,0,0.046999,-0.014443,1.580616,2464.281250,-3085.087646,1272.955811,0.004748,-0.102319,-1.593723,2378.454590,-1526.859375,1061.380249
16,0,0.053902,-0.012826,1.583786,2463.053955,-3084.731689,1273.178711,0.013529,-0.101018,-1.596822,2377.325684,-1527.130859,1061.190552
17,0,0.052683,-0.013703,1.582305,2461.885498,-3084.387207,1273.549194,0.007333,-0.100664,-1.594249,2376.189209,-1527.727905,1061.416260
18,0,0.060922,-0.019954,1.589066,2461.083496,-3084.089355,1273.867432,0.002899,-0.100177,-1.594125,2375.208496,-1528.420532,1061.659302
19,0,0.060743,-0.015817,1.581982,2459.823975,-3083.861084,1274.235718,0.003243,-0.099750,-1.594738,2374.232910,-1529.150879,1061.753784
20,0,0.059710,-0.016066,1.583554,2458.532715,-3083.685791,1274.636108,0.020254,-0.098457,-1.599672,2373.109131,-1529.758057,1061.846558
21,0,0.064477,-0.017000,1.585402,2457.379395,-3083.448975,1275.007202,0.007412,-0.098649,-1.596079,2372.181885,-1530.575806,1062.148926
22,0,0.058322,-0.010763,1.578315,2455.889160,-3083.468994,1275.479858,0.008765,-0.097013,-1.595602,2371.161865,-1531.113892,1062.012695
23,0,0.062692,-0.012253,1.579511,2454.784668,-3082.885742,1275.682861,0.010105,-0.096645,-1.595889,2370.157959,-1531.857666,1062.172974
24,0,0.068506,-0.013658,1.582387,2453.582031,-3082.557861,1276.009766,-0.006535,-0.096149,-1.591295,2369.270508,-1532.320190,1062.032959
25,0,0.071447,-0.007509,1.585691,2452.452637,-3082.288574,1276.219604,-0.005037,-0.093730,-1.591553,2368.148926,-1532.984253,1062.124512
26,0,0.060850,-0.005750,1.578935,2451.183838,-3082.127197,1276.736572,-0.004880,-0.092280,-1.592338,2367.105469,-1533.575439,1061.999023
27,0,0.072119,-0.002012,1.584539,2449.611816,-3081.593262,1276.825073,-0.002141,-0.091024,-1.594486,2366.348633,-1534.784790,1062.434937
28,0,0.077303,-0.001846,1.588874,2448.456299,-3081.430664,1277.006958,-0.001145,-0.091278,-1.595928,2365.378906,-1535.635376,1062.652710
29,0,0.066633,0.001042,1.585074,2447.313232,-3081.354004,1277.574219,-0.005268,-0.092492,-1.593941,2364.221436,-1536.006470,1062.350708
30,0,0.075432,-0.002524,1.583616,2445.844482,-3081.133057,1277.864380,-0.008308,-0.092410,-1.591549,2363.166504,-1536.867798,1062.577759
31,0,0.082395,0.006312,1.588014,2444.348633,-3080.561035,1277.905273,-0.002392,-0.091764,-1.594085,2362.411621,-1538.008789,1062.820679
32,0,0.073323,0.009191,1.587965,2443.364258,-3080.415283,1278.483643,0.000938,-0.091914,-1.595006,2361.461182,-1539.010254,1062.995239
33,0,0.074658,0.010973,1.588920,2441.664551,-3080.231934,1278.791748,-0.002463,-0.092244,-1.593257,2360.398926,-1539.481079,1062.692139
34,0,0.053742,0.057570,1.583538,2440.720703,-3079.459473,1279.672852,-0.005446,-0.091531,-1.592474,2359.590088,-1540.644775,1062.870850
35,0,0.077278,0.015144,1.590447,2439.526123,-3079.311523,1279.494385,-0.001928,-0.090481,-1.594192,2358.680176,-1541.462280,1062.871948
36,0,0.087074,0.010433,1.594364,2438.427979,-3079.481201,1280.025513,-0.008097,-0.090133,-1.592600,2357.915039,-1542.536743,1062.931030
37,0,0.088115,0.015565,1.592456,2437.251221,-3079.280518,1280.499634,-0.014251,-0.089080,-1.590794,2357.124268,-1543.456787,1062.845703
38,0,0.093398,0.019232,1.591931,2435.986816,-3078.875732,1280.828369,-0.008938,-0.089061,-1.591693,2356.143066,-1544.180664,1062.751831
39,0,0.097721,0.016718,1.594879,2434.846680,-3078.774170,1281.308594,-0.012002,-0.089485,-1.590362,2355.405518,-1545.301025,1062.967163
40,0,0.103864,0.019065,1.596104,2433.816895,-3078.678955,1281.740845,-0.014502,-0.090611,-1.590265,2354.688965,-1546.240356,1062.949463
41,0,0.114175,0.018006,1.596162,2432.543457,-3078.662109,1282.125610,-0.016073,-0.090522,-1.590361,2353.977295,-1547.027710,1062.728394
42,0,0.119084,0.014402,1.598832,2431.521729,-3078.576660,1282.622437,-0.018886,-0.090240,-1.590903,2353.288086,-1547.917969,1062.678711
43,0,0.123773,0.017840,1.603492,2430.489502,-3078.393066,1283.013916,-0.025895,-0.092517,-1.590202,2352.816406,-1548.960938,1062.840210
44,0,0.119344,0.020283,1.604522,2429.708984,-3078.189941,1283.504883,-0.026375,-0.094130,-1.590884,2352.160645,-1549.711304,1062.677002
45,0,0.124075,0.021890,1.603086,2428.754883,-3077.997559,1284.010864,-0.033605,-0.095666,-1.589418,2351.582520,-1550.487427,1062.511475
46,0,0.129964,0.021575,1.605792,2427.675781,-3077.907715,1284.423218,-0.040293,-0.097982,-1.588318,2351.139893,-1551.508545,1062.557983
47,0,0.140077,0.018756,1.607895,2426.744141,-3077.987793,1284.797607,-0.042387,-0.100471,-1.587905,2350.473633,-1552.433105,1062.556030
48,0,0.139740,0.019570,1.610812,2425.711426,-3077.832275,1285.307251,-0.038876,-0.097914,-1.588226,2349.820312,-1553.377686,1062.549927
49,0,0.145089,0.019828,1.616036,2424.769043,-3077.843262,1285.753906,-0.043637,-0.101799,-1.588141,2349.236328,-1554.399536,1062.427246
50,0,0.151644,0.022240,1.617553,2423.804932,-3077.805908,1286.065796,-0.042953,-0.102832,-1.587824,2348.587158,-1555.432007,1062.373657
51,0,0.142745,0.020528,1.614204,2423.285156,-3078.003174,1286.798828,-0.041011,-0.103577,-1.589349,2348.026123,-1556.546021,1062.381470
52,0,0.144085,0.020357,1.615959,2422.357422,-3078.020508,1287.211914,-0.037676,-0.098471,-1.588302,2347.455811,-1557.568726,1062.145508
53,0,0.147789,0.018998,1.618099,2421.668945,-3078.255127,1287.640869,-0.039371,-0.101791,-1.589026,2347.174072,-1558.879883,1062.156616
54,0,0.148072,0.017120,1.619148,2421.132080,-3078.580322,1288.089966,-0.032270,-0.101637,-1.592178,2346.739014,-1559.926147,1061.846069
55,0,0.150446,0.016214,1.622384,2420.375488,-3078.668213,1288.428711,-0.038435,-0.099962,-1.590755,2346.425049,-1561.055054,1061.625977
56,0,0.149872,0.014880,1.625064,2419.749756,-3078.874268,1288.833374,-0.033005,-0.096017,-1.590991,2346.153809,-1562.226318,1061.460205
57,0,0.148064,0.016655,1.625882,2419.143799,-3079.212646,1289.320435,-0.033145,-0.099857,-1.591860,2345.804199,-1563.217651,1061.140625
