layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, -0.07650846741394958, -0.03126897316478991, 0.9001708453430086, 0.5361360543540921, 0.014510273871820703, 1.2607115288517856, 1.528482177734375, 2.3532578125, 1.0523087158203126, 1724777371.2382529)",1724777371.2388606
"dim: []
data_offset: 0","(0.0, 1.0, -0.08028525219415977, -0.030655518007064606, 0.9037896889973196, 0.5317021051155597, 0.030321553912989775, 1.267107276665603, 1.5249833984375, 2.353847900390625, 1.05273583984375, 1724777371.2879436)",1724777371.2887893
"dim: []
data_offset: 0","(0.0, 1.0, -0.08846120677608842, -0.029781787253660253, 0.8755259382155888, 0.34840304763187796, 0.03688747528291836, 1.2120810142515075, 1.52210107421875, 2.35498876953125, 1.05310546875, 1724777371.358197)",1724777371.3617644
"dim: []
data_offset: 0","(1.0, 1.0, -0.08606159211502495, -0.03100697106326536, 0.8607321464472244, 0.35381545208868626, -0.00016439421252411462, 1.1871895170343758, 1.524490966796875, 2.356002685546875, 1.0531497802734375, 1724777371.4058223)",1724777371.4063387
"dim: []
data_offset: 0","(1.0, 1.0, -0.06499811169597125, -0.02761912697277646, 0.9170405936205568, 0.506320024227501, 0.01190183405574918, 1.3958167157297592, 1.53197021484375, 2.358685546875, 1.056472412109375, 1724777371.4856458)",1724777371.486749
"dim: []
data_offset: 0","(0.0, 1.0, -0.036151135992543514, -0.0198950686757858, 0.9218149065655818, 0.5011691337140844, -0.035679057468024605, 1.395284684012796, 1.5625220947265626, 2.36440185546875, 1.0806500244140624, 1724777371.5884213)",1724777371.5892007
"dim: []
data_offset: 0","(0.0, 1.0, -0.017539811322347706, -0.01722979148993214, 0.9283267058046956, 0.5279929012555846, -0.018517650138897165, 1.381008759301106, 1.5625220947265626, 2.36440185546875, 1.0806500244140624, 1724777371.6462774)",1724777371.6489127
"dim: []
data_offset: 0","(0.0, 1.0, 0.003646115317943004, -0.013276545869951117, 0.9379256247172617, 0.5236105673028694, -0.03896815053988165, 1.4088033140628835, 1.5947724609375, 2.369313232421875, 1.0900672607421875, 1724777371.6960237)",1724777371.6983004
"dim: []
data_offset: 0","(0.0, 1.0, 0.028587099732041592, -0.008490471705224469, 0.9483495117611073, 0.529079750207984, -0.039235287463179565, 1.416912278539785, 1.6125345458984375, 2.37182958984375, 1.0972894287109376, 1724777371.737075)",1724777371.7379913
"dim: []
data_offset: 0","(0.0, 1.0, 0.057865481247906865, -0.0018813059137802496, 0.967736060643424, 0.5202282759434487, -0.023611067305641487, 1.4113410829143807, 1.637129638671875, 2.375131103515625, 1.109241943359375, 1724777371.787153)",1724777371.788158
"dim: []
data_offset: 0","(0.0, 1.0, 0.10074254484352949, 0.00163379108153995, 1.0010868239990525, 0.5342422757027105, -0.017075172762220012, 1.424177086575217, 1.6628575439453126, 2.37805810546875, 1.123336181640625, 1724777371.8571186)",1724777371.8597138
"dim: []
data_offset: 0","(0.0, 1.0, 0.12568442467218902, 0.007972383039807466, 1.0171736030681973, 0.5342422757027105, -0.02841098676139604, 1.4280692531897494, 1.6906611328125, 2.381113037109375, 1.139558837890625, 1724777371.896694)",1724777371.8973305
"dim: []
data_offset: 0","(0.0, 1.0, 0.15764354475055176, 0.016385229855336744, 1.037630911619472, 0.5361442430315062, -0.0552259301360821, 1.324492880783118, 1.7140023193359375, 2.383772216796875, 1.15319677734375, 1724777371.9465017)",1724777371.947362
"dim: []
data_offset: 0","(0.0, 1.0, 0.19009301294195022, 0.025166458643062217, 1.0526424470093065, 0.3995151853270826, -0.05525236437428943, 1.2781666310848236, 1.743322998046875, 2.38726123046875, 1.169638671875, 1724777371.9964612)",1724777371.9970484
