timestamp,data
1722375363.5637271,"[0.014694800460858689, -0.10827649815904712, 0.01237891582386935, 0.0, 0.0, 0.0]"
1722375363.5637467,"[0.014378018098512321, -0.10631850099811124, 0.01377910242456131, 0.0, 0.0, 0.0]"
1722375363.563786,"[0.01446851457790871, -0.10663560978029867, 0.014010784390960483, 0.0, 0.0, 0.0]"
1722375363.563803,"[0.014560614811154546, -0.10647762674172237, 0.014347826373277738, 0.0, 0.0, 0.0]"
1722375363.5638096,"[0.014198513912575435, -0.10313944663357483, 0.014111115727579473, 0.0, 0.0, 0.0]"
1722375363.5638192,"[0.01429803620635517, -0.10386238668007185, 0.014210025417258769, 0.0, 0.0, 0.0]"
1722375363.5638564,"[0.014356120900197932, -0.10338559079512998, 0.01439300680736225, 0.0, 0.0, 0.0]"
1722375363.563863,"[0.0231455881260306, -0.10483671245421654, 0.014315460672185655, 0.0, 0.0, 0.0]"
1722375363.563883,"[0.023464763255343492, -0.10438992967258176, 0.014642806216747798, 0.0, 0.0, 0.0]"
1722375363.5639071,"[0.023628098730749243, -0.10511648406208907, 0.01474473937704703, 0.0, 0.0, 0.0]"
1722375363.5639129,"[0.016516115768391033, -0.10445327186566106, 0.014787328744243742, 0.0, 0.0, 0.0]"
1722375363.5721307,"[0.016631882934991904, -0.10518542096752317, 0.014890978244787505, 0.0, 0.0, 0.0]"
1722375363.590382,"[0.01717154866764818, -0.10439168372351, 0.014953947586424512, 0.0, 0.0, 0.0]"
1722375363.5947158,"[0.017562290333108497, -0.10177408617759047, 0.014320318458910521, 0.0, 0.0, 0.0]"
1722375363.6029954,"[0.01768539049899477, -0.10248745594051752, 0.014420694522874847, 0.0, 0.0, 0.0]"
1722375363.6083338,"[0.01856868770408113, -0.09741635861991238, 0.015571723998873495, 0.0, 0.0, 0.0]"
1722375363.613182,"[0.01869884205714712, -0.0980991835635099, 0.01568087159699644, 0.0, 0.0, 0.0]"
1722375363.6160455,"[0.018828996410213107, -0.09878200850710742, 0.015790019195119385, 0.0, 0.0, 0.0]"
1722375363.6188662,"[0.019271441990129805, -0.09811839206718745, 0.016294578590915453, 0.0, 0.0, 0.0]"
1722375363.6376061,"[0.019162044546726566, -0.09717193263272789, 0.016707210253722456, 0.0, 0.0, 0.0]"
1722375363.6426568,"[0.02028926423283677, -0.09812494588281483, 0.01585847921918507, 0.0, 0.0, 0.0]"
1722375363.6450844,"[0.02072511999199865, -0.09727083938148473, 0.016086354185521273, 0.0, 0.0, 0.0]"
1722375363.6498373,"[0.02086939269426321, -0.09794782336072354, 0.016198329862770578, 0.0, 0.0, 0.0]"
1722375363.672677,"[0.021637731574335423, -0.09713854941152873, 0.016579408518735718, 0.0, 0.0, 0.0]"
1722375363.682106,"[0.022260748804375268, -0.09163894471084255, 0.01565733974997995, 0.0, 0.0, 0.0]"
1722375363.683543,"[0.022416782090387243, -0.09228127376255407, 0.015767087458507845, 0.0, 0.0, 0.0]"
1722375363.6867466,"[0.023296324384142208, -0.09131540594174445, 0.015745693908973332, 0.0, 0.0, 0.0]"
1722375363.6892803,"[0.023457428994974813, -0.091946462585471, 0.015854522403075555, 0.0, 0.0, 0.0]"
1722375363.7125542,"[0.0248462756037669, -0.08916821031742019, 0.01587826370874645, 0.0, 0.0, 0.0]"
1722375363.7157106,"[0.031039693075806007, -0.0838364236083439, 0.015539031330407503, 0.0, 0.0, 0.0]"
1722375363.721267,"[0.03125726101792614, -0.08442406209157996, 0.01564794977431223, 0.0, 0.0, 0.0]"
1722375363.7270758,"[0.031474828960046275, -0.08501170057481601, 0.015756868218216955, 0.0, 0.0, 0.0]"
1722375363.7368457,"[0.01964831733037593, -0.07999753842095465, 0.015832218960087775, 0.0, 0.0, 0.0]"
1722375363.738827,"[0.02009091817724404, -0.07866028925149948, 0.01635832456783198, 0.0, 0.0, 0.0]"
1722375363.7415793,"[0.020230777030001968, -0.07920771606581262, 0.016472207869727643, 0.0, 0.0, 0.0]"
1722375363.7489583,"[0.020370635882759894, -0.07975514288012575, 0.01658609117162331, 0.0, 0.0, 0.0]"
1722375363.7590272,"[0.02051049473551782, -0.08030256969443887, 0.016699974473518973, 0.0, 0.0, 0.0]"
1722375363.7628284,"[0.02115889025277653, -0.07338607145733533, 0.016836261839615157, 0.0, 0.0, 0.0]"
1722375363.7692542,"[0.02173196638771308, -0.07212756683761772, 0.01623280791900578, 0.0, 0.0, 0.0]"
1722375363.7800512,"[0.022432673039214455, -0.07089739911658359, 0.016232588746158346, 0.0, 0.0, 0.0]"
1722375363.7899237,"[0.022587811420636372, -0.07138721955513827, 0.016344749657716505, 0.0, 0.0, 0.0]"
1722375363.792951,"[0.028875628205194223, -0.0664703852380424, 0.013890337036321844, 0.0, 0.0, 0.0]"
1722375363.7995036,"[0.03034244159920912, -0.06250001816131016, 0.014344167061656385, 0.0, 0.0, 0.0]"
1722375363.8110368,"[0.030862001795064903, -0.06205895652363146, 0.014479675810974955, 0.0, 0.0, 0.0]"
1722375363.8143272,"[0.018767727865169566, -0.05993364936924287, 0.01171261007627881, 0.0, 0.0, 0.0]"
1722375363.8191845,"[0.01927436590902695, -0.05929254175726372, 0.011814764174221656, 0.0, 0.0, 0.0]"
1722375363.82858,"[0.021819637282467837, -0.054260642459206525, 0.011931179854715144, 0.0, 0.0, 0.0]"
1722375363.8390234,"[0.022613954867780995, -0.05304541874809382, 0.011986698867587669, 0.0, 0.0, 0.0]"
1722375363.8414,"[0.02115374128343739, -0.04667254761081842, 0.010418305414787206, 0.0, 0.0, 0.0]"
