timestamp,data
1722376908.5965414,"[-0.02493116942588705, -0.030425641471440626, -0.04793209522613584, 0.0, 0.0, 0.0]"
1722376908.5981147,"[-0.026329436211755618, -0.03418526485938731, -0.04265636551725411, 0.0, 0.0, 0.0]"
1722376908.6133878,"[-0.02626311248837517, -0.033871700300725185, -0.04243856974379133, 0.0, 0.0, 0.0]"
1722376908.622452,"[-0.027173632056665828, -0.030915366170160774, -0.04125756414754752, 0.0, 0.0, 0.0]"
1722376908.625753,"[-0.02733248842693778, -0.02898972965736048, -0.040137151192254146, 0.0, 0.0, 0.0]"
1722376908.6403036,"[-0.02725550681394432, -0.029387025953986817, -0.03978884079553455, 0.0, 0.0, 0.0]"
1722376908.6431122,"[-0.02728363847287699, -0.029503236972525652, -0.039738394327465225, 0.0, 0.0, 0.0]"
1722376908.6468196,"[-0.027472206383217256, -0.02970717724167349, -0.040013021458683684, 0.0, 0.0, 0.0]"
1722376908.6545591,"[-0.02687570028403081, -0.02885836435255748, -0.038538305186262084, 0.0, 0.0, 0.0]"
1722376908.6585715,"[-0.027056693708067778, -0.03616398962032842, -0.03384579823095077, 0.0, 0.0, 0.0]"
1722376908.6635265,"[-0.026600241782861342, -0.03716277732832943, -0.03380715628368398, 0.0, 0.0, 0.0]"
1722376908.6781018,"[-0.026785362755248784, -0.03742148731491664, -0.03404245945690965, 0.0, 0.0, 0.0]"
1722376908.6858616,"[-0.025427138444818465, -0.037687593171086, -0.032747371093960365, 0.0, 0.0, 0.0]"
1722376908.6941137,"[-0.01839045708591538, -0.04676431669892107, -0.02781262928743372, 0.0, 0.0, 0.0]"
1722376908.7006176,"[-0.017186357744259435, -0.046711136754881755, -0.026996214430822944, 0.0, 0.0, 0.0]"
1722376908.720509,"[-0.017306822868635087, -0.04703855126484588, -0.02718544023290815, 0.0, 0.0, 0.0]"
1722376908.7233522,"[-0.01670781256366796, -0.04758321385082988, -0.026756640276529707, 0.0, 0.0, 0.0]"
1722376908.7337747,"[-0.016406793796711516, -0.047998875022818334, -0.02566225950404724, 0.0, 0.0, 0.0]"
1722376908.74686,"[-0.026339544339336045, -0.05111391019562167, -0.022883171949714554, 0.0, 0.0, 0.0]"
1722376908.7530072,"[-0.026524167313677183, -0.05147218526708631, -0.023043568014782648, 0.0, 0.0, 0.0]"
