timestamp,data
1724804630.1862159,"[-0.14311555208869156, -0.06863710055067149, 0.12644068299625624, 0.0, 0.0, 0.0]"
1724804630.1950314,"[-0.14443043882356293, -0.0682491452805234, 0.12766806425424843, 0.0, 0.0, 0.0]"
1724804630.2050776,"[-0.14551777778261532, -0.0680683824829394, 0.12867380392321137, 0.0, 0.0, 0.0]"
1724804630.2149248,"[-0.14670355995756942, -0.06780316294848801, 0.12973167584730746, 0.0, 0.0, 0.0]"
1724804630.2248755,"[-0.14796220824554376, -0.06749944577066022, 0.13081643863687523, 0.0, 0.0, 0.0]"
1724804630.237253,"[-0.1496052397022415, -0.06797218844914753, 0.13147711280068733, 0.0, 0.0, 0.0]"
1724804630.2494397,"[-0.15116367011577173, -0.06790965289414946, 0.13216961511205597, 0.0, 0.0, 0.0]"
1724804630.2550669,"[-0.15217419035698052, -0.06836269385183896, 0.13305272994327222, 0.0, 0.0, 0.0]"
1724804630.2653658,"[-0.1532038859142163, -0.06756571249705046, 0.13215899557570213, 0.0, 0.0, 0.0]"
1724804630.2672503,"[-0.1544820525929642, -0.08160544461882258, 0.1286641071214162, 0.0, 0.0, 0.0]"
1724804630.2750556,"[-0.15537406291587533, -0.08135590676796738, 0.12827200332699693, 0.0, 0.0, 0.0]"
1724804630.2849581,"[-0.1565573162942106, -0.08115401240003005, 0.12897348213213436, 0.0, 0.0, 0.0]"
1724804630.2954507,"[-0.15786281243835204, -0.08087740572183527, 0.13008935784619494, 0.0, 0.0, 0.0]"
1724804630.3065686,"[-0.15856219494355855, -0.08107214341675696, 0.1289384439171972, 0.0, 0.0, 0.0]"
1724804630.3074498,"[-0.14514604819957716, -0.04772484087663895, 0.12014211196875546, 0.0, 0.0, 0.0]"
1724804630.3148594,"[-0.14593633658839272, -0.04756915777917111, 0.12002421809741355, 0.0, 0.0, 0.0]"
1724804630.3247986,"[-0.14682503048319773, -0.04729243423574491, 0.12079052272842532, 0.0, 0.0, 0.0]"
1724804630.3354325,"[-0.14752124551004794, -0.04680794760352986, 0.12125154665855405, 0.0, 0.0, 0.0]"
1724804630.3459637,"[-0.14827820678153947, -0.04637821903635232, 0.12265296602889961, 0.0, 0.0, 0.0]"
1724804630.348033,"[-0.14577274657770073, -0.032534724839879556, 0.11930723988794639, 0.0, 0.0, 0.0]"
1724804630.3556519,"[-0.1464768988071992, -0.03203158074731997, 0.12117659092075471, 0.0, 0.0, 0.0]"
1724804630.3690796,"[-0.1470289707689023, -0.031614547674891046, 0.12461929472224086, 0.0, 0.0, 0.0]"
1724804630.3750584,"[-0.14746868469962937, -0.031248957348007703, 0.12824741226579928, 0.0, 0.0, 0.0]"
