Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-0.120155,0.114714,1.356430,2277.949951,-3230.853271,1167.706543,0.017755,-0.132778,-1.541817,2494.048340,-1339.059937,999.451782
2,0,-0.107061,0.117842,1.361813,2276.288818,-3230.015625,1167.162964,0.015045,-0.130883,-1.541588,2493.202637,-1338.673340,999.617676
3,0,-0.125307,0.112497,1.358552,2274.960693,-3229.839355,1168.055176,0.013339,-0.127676,-1.541084,2492.440186,-1338.357544,999.788696
4,0,-0.141264,0.121049,1.356724,2273.893066,-3229.264648,1168.068237,0.009739,-0.124922,-1.539927,2491.657471,-1338.027588,999.788635
5,0,-0.131703,0.120283,1.357919,2272.638916,-3228.568604,1167.650879,0.008426,-0.123402,-1.540836,2490.908447,-1337.778442,999.923950
6,0,-0.130564,0.122347,1.358146,2271.468506,-3228.046631,1167.468018,0.008574,-0.120629,-1.541170,2490.038574,-1337.430298,999.847839
7,0,-0.127230,0.124607,1.355280,2270.672852,-3227.692383,1167.337524,0.005001,-0.118946,-1.540816,2489.107910,-1337.166260,999.733887
8,0,-0.059679,0.079477,1.431211,2266.234863,-3221.176270,1167.265503,0.008410,-0.118427,-1.542219,2488.138184,-1336.907959,999.587036
9,0,-0.045281,0.046081,1.459775,2263.586670,-3218.950195,1168.908081,0.008836,-0.117992,-1.542575,2487.054688,-1336.645020,999.503296
10,0,-0.044369,0.046311,1.460096,2262.602051,-3218.417480,1168.697998,0.008013,-0.118557,-1.540664,2486.102539,-1336.415161,999.540222
11,0,-0.062034,0.052973,1.456746,2261.967529,-3218.130615,1168.986938,0.010561,-0.118872,-1.540908,2485.109863,-1336.339722,999.563599
12,0,0.006561,0.042723,1.470986,2259.505127,-3216.758301,1167.610107,0.006957,-0.119346,-1.540636,2484.136475,-1336.225342,999.576904
13,0,0.006204,0.046029,1.473692,2258.373291,-3215.988770,1167.197021,0.001287,-0.118813,-1.539931,2483.105713,-1336.141968,999.506348
14,0,0.004144,0.044177,1.474168,2257.298584,-3215.430420,1166.980835,0.002457,-0.118738,-1.540323,2482.321289,-1336.083496,999.425415
15,0,0.000471,0.044209,1.474397,2256.404053,-3214.828369,1166.753784,0.001424,-0.117504,-1.540771,2481.460449,-1336.055420,999.273865
16,0,0.028240,0.075602,1.512784,2252.891113,-3210.402344,1163.979370,0.000688,-0.116142,-1.540793,2480.581299,-1336.018677,999.139587
17,0,0.046818,0.072719,1.513963,2251.516846,-3209.418213,1163.248413,-0.001353,-0.115202,-1.540607,2479.687744,-1335.973633,998.966187
18,0,0.046223,0.069974,1.518117,2250.656250,-3208.710938,1162.978516,-0.004853,-0.113765,-1.540172,2478.815674,-1335.908691,998.678406
19,0,0.047133,0.072817,1.512987,2249.800049,-3208.215332,1162.553955,-0.006122,-0.112406,-1.540124,2477.911621,-1335.918335,998.510193
20,0,0.044039,0.067764,1.515530,2248.903320,-3207.613281,1162.139893,-0.003036,-0.110802,-1.540957,2477.038574,-1335.921875,998.222473
21,0,0.039141,0.072229,1.519353,2248.444824,-3207.045166,1161.764648,-0.002212,-0.110800,-1.541345,2476.272461,-1336.063721,998.110779
22,0,0.032578,0.075993,1.518919,2248.110352,-3206.444580,1161.619629,-0.002374,-0.110226,-1.542541,2475.500977,-1336.225586,997.925842
23,0,0.033116,0.075839,1.519882,2247.343506,-3205.661133,1161.281006,-0.004542,-0.109334,-1.542646,2474.718506,-1336.392090,997.672668
24,0,0.034958,0.078654,1.520113,2247.168457,-3205.204346,1161.019043,-0.008722,-0.109159,-1.542883,2473.941162,-1336.560547,997.469360
