layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, 0.3713879963276475, 0.12273925245209091, 1.1222403169375756, 0.5334296870299463, 0.22079423138091847, 1.4464667350267992, 1.3722410888671874, 0.5278306274414063, 1.2975897216796874, 1722539255.2981362)",1722539255.303547
"dim: []
data_offset: 0","(0.0, 1.0, 0.37107461424294724, 0.12012248827422715, 1.132965678551324, 0.5334296870299462, 0.22079423138091847, 1.4464667350267992, 1.3722410888671874, 0.5278306274414063, 1.2975897216796874, 1722539255.318791)",1722539255.319338
"dim: []
data_offset: 0","(0.0, 1.0, 0.37082355109763104, 0.11798452193691047, 1.1420900253387505, 0.5607431250082455, 0.2166444773560472, 1.4900838498992504, 1.3722410888671874, 0.5278306274414063, 1.2975897216796874, 1722539255.3384905)",1722539255.3424125
"dim: []
data_offset: 0","(0.0, 1.0, 0.37112625982574904, 0.11653507810297575, 1.1493874271652476, 0.5607431250082455, 0.2166444773560472, 1.4900838498992504, 1.3712066650390624, 0.5264218139648438, 1.3065987548828124, 1722539255.3644457)",1722539255.3648791
"dim: []
data_offset: 0","(0.0, 1.0, 0.37398635244428985, 0.11593411664926327, 1.1573735050745426, 0.5395735017550014, 0.21569109584645715, 1.5053744645987748, 1.372011474609375, 0.5256260375976562, 1.3197764892578125, 1722539255.3945608)",1722539255.3950238
"dim: []
data_offset: 0","(0.0, 1.0, 0.37638265646136926, 0.11495625399328262, 1.1702580309424202, 0.5395735017550015, 0.21569109584645715, 1.5053744645987748, 1.372011474609375, 0.5256260375976562, 1.3197764892578125, 1722539255.4224854)",1722539255.4238915
"dim: []
data_offset: 0","(0.0, 1.0, 0.3774652647618655, 0.11616213989511313, 1.1742151963839624, 0.5488768563788886, 0.2179075823773647, 1.5069304299810482, 1.3750867919921874, 0.5259069213867188, 1.3344024658203124, 1722539255.438845)",1722539255.4394262
"dim: []
data_offset: 0","(0.0, 1.0, 0.3801337240431189, 0.11789874894125832, 1.1821487680139653, 0.5465990855735862, 0.22409426722752768, 1.5009178733333224, 1.3750867919921874, 0.5259069213867188, 1.3344024658203124, 1722539255.468062)",1722539255.4687016
"dim: []
data_offset: 0","(0.0, 1.0, 0.3833455695000124, 0.11969083660025825, 1.1901077568144431, 0.546599085573586, 0.22409426722752768, 1.5009178733333224, 1.3790174560546875, 0.5258974609375, 1.346859130859375, 1722539255.493211)",1722539255.4938858
"dim: []
data_offset: 0","(0.0, 1.0, 0.38846712788785576, 0.12019598385065526, 1.1970458312769956, 0.5737452173149964, 0.22600879111883201, 1.5081824836634643, 1.3790174560546875, 0.5258974609375, 1.346859130859375, 1722539255.5218637)",1722539255.5223799
"dim: []
data_offset: 0","(0.0, 1.0, 0.3940872694913383, 0.12102184701137159, 1.2083274561694108, 0.5737452173149964, 0.22600879111883201, 1.5081824836634643, 1.3855653076171874, 0.5267255859375, 1.3632164306640624, 1722539255.5488906)",1722539255.54934
"dim: []
data_offset: 0","(0.0, 1.0, 0.39823586891374313, 0.1226930688455157, 1.2150894792958866, 0.5688736915514232, 0.2260512186391691, 1.5147478708653557, 1.3940595703125, 0.5287838134765624, 1.3806732177734375, 1722539255.576752)",1722539255.5771263
"dim: []
data_offset: 0","(0.0, 1.0, 0.40530273626729435, 0.125729757699792, 1.2254134020286789, 0.5769461813836843, 0.2333941933733141, 1.5116053983924715, 1.3940595703125, 0.5287838134765624, 1.3806732177734375, 1722539255.598254)",1722539255.5987089
"dim: []
data_offset: 0","(0.0, 1.0, 0.40892482421434595, 0.12789943750853738, 1.2311082577584267, 0.5749373227556598, 0.2324215895272121, 1.508151782635009, 1.3940595703125, 0.5287838134765624, 1.3806732177734375, 1722539255.6201367)",1722539255.6206994
"dim: []
data_offset: 0","(0.0, 1.0, 0.4157712494374046, 0.13058091137929206, 1.2436342270461445, 0.60029164561666, 0.23743384531982512, 1.5053927887326775, 1.4021611328125, 0.5311574096679688, 1.3953187255859374, 1722539255.6487205)",1722539255.6491404
"dim: []
data_offset: 0","(0.0, 1.0, 0.42382498632692067, 0.13354646573304615, 1.2574556192749466, 0.5851816444374779, 0.23339951895018735, 1.5027735026515356, 1.4021611328125, 0.5311574096679688, 1.3953187255859374, 1722539255.668959)",1722539255.6719234
"dim: []
data_offset: 0","(0.0, 1.0, 0.4318416050175766, 0.13674130904279558, 1.2697698398046047, 0.585181644437478, 0.23339951895018735, 1.5027735026515356, 1.4136112060546875, 0.535119384765625, 1.414368408203125, 1722539255.695565)",1722539255.696842
"dim: []
data_offset: 0","(0.0, 1.0, 0.4368578314545501, 0.14018513341442948, 1.2777085107026733, 0.5846161674495108, 0.2331693255519326, 1.507407307838092, 1.426412109375, 0.5401437377929688, 1.43370556640625, 1722539255.7180798)",1722539255.7187953
"dim: []
data_offset: 0","(0.0, 1.0, 0.44620171880111403, 0.14488452804014965, 1.2884512671604262, 0.5846161674495107, 0.2331693255519326, 1.507407307838092, 1.426412109375, 0.5401437377929688, 1.43370556640625, 1722539255.7450535)",1722539255.746719
"dim: []
data_offset: 0","(0.0, 1.0, 0.4553333560219047, 0.14977294396080038, 1.2987487442768761, 0.606655952094842, 0.2322602683277948, 1.5067722138298472, 1.4375274658203125, 0.5449087524414062, 1.4487120361328125, 1722539255.7782698)",1722539255.7787328
"dim: []
data_offset: 0","(0.0, 1.0, 0.4584071885035281, 0.15155872984322527, 1.3023197878086952, 0.5958558320326581, 0.2277912063474321, 1.4949610138883513, 1.4375274658203125, 0.5449087524414062, 1.4487120361328125, 1722539255.7890081)",1722539255.7895103
"dim: []
data_offset: 0","(0.0, 1.0, 0.46461672770105134, 0.15461421066917946, 1.3098114427897514, 0.5990829400087871, 0.2293840935909319, 1.498857541251458, 1.452136962890625, 0.5518088989257812, 1.4661146240234375, 1722539255.8208613)",1722539255.8214962
