Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-0.027375,0.038884,1.618825,2448.488037,-3044.361084,938.627380,-0.063156,-0.144815,-1.630167,2460.311523,-1429.655151,957.592041
2,0,-0.029766,0.051427,1.617320,2446.848389,-3044.216797,937.969421,-0.065534,-0.143511,-1.630379,2461.007568,-1429.442017,957.550110
3,0,-0.028298,0.048433,1.618116,2445.600586,-3043.836426,937.369263,-0.064399,-0.144026,-1.629698,2461.669434,-1429.253052,957.749451
4,0,-0.022048,0.052571,1.617236,2443.626953,-3043.977783,936.578186,-0.063664,-0.143965,-1.629534,2462.480713,-1428.937012,957.812500
5,0,-0.013375,0.053422,1.621791,2441.799561,-3043.826660,935.441101,-0.061923,-0.144456,-1.630151,2463.334473,-1428.658447,958.001892
6,0,-0.020048,0.053297,1.618523,2440.750000,-3043.122314,934.669983,-0.057888,-0.144742,-1.631303,2464.118896,-1428.340942,957.935242
7,0,-0.022980,0.049877,1.616624,2438.900635,-3043.166992,934.471252,-0.056982,-0.146821,-1.631219,2464.834717,-1428.001587,958.067017
8,0,-0.021175,0.058114,1.621789,2437.397949,-3042.343018,933.444885,-0.058312,-0.147287,-1.629904,2465.643555,-1427.539795,958.256165
9,0,-0.028379,0.058160,1.622259,2435.731689,-3042.035156,932.425293,-0.059740,-0.147101,-1.629052,2466.427490,-1427.043091,958.360352
10,0,-0.017743,0.053747,1.619036,2433.991211,-3041.871094,931.782776,-0.057472,-0.148539,-1.629213,2467.274414,-1426.593018,958.597473
11,0,-0.019590,0.061537,1.622612,2432.622803,-3041.181885,931.101562,-0.056060,-0.147785,-1.628434,2468.209229,-1426.027710,958.625244
12,0,-0.019330,0.059215,1.620888,2430.825195,-3040.994873,930.378845,-0.054805,-0.147246,-1.628661,2469.123291,-1425.426270,958.700256
13,0,-0.014838,0.052228,1.621487,2429.172363,-3040.683105,929.728516,-0.059203,-0.147132,-1.627364,2470.046631,-1424.874268,958.983948
14,0,-0.021376,0.057807,1.624101,2427.238037,-3040.447266,928.759338,-0.058159,-0.147622,-1.627076,2471.062500,-1424.164795,959.069946
15,0,0.004110,0.035622,1.626734,2425.699219,-3040.140625,928.512573,-0.054767,-0.148392,-1.628188,2471.967773,-1423.507812,959.076172
16,0,0.000950,0.038832,1.633777,2423.104248,-3039.205078,927.865845,-0.053264,-0.148455,-1.629171,2472.915527,-1422.892578,959.211243
17,0,-0.015040,0.053294,1.626097,2422.086182,-3039.321777,926.429504,-0.057784,-0.148772,-1.627769,2473.980225,-1422.132202,959.320129
18,0,-0.004643,0.039536,1.631412,2420.173828,-3038.705322,926.004578,-0.058298,-0.148843,-1.627449,2474.884766,-1421.305420,959.365967
19,0,-0.014211,0.040583,1.627564,2418.867432,-3038.605225,925.334167,-0.051522,-0.149275,-1.627004,2475.716553,-1420.499268,959.440125
20,0,-0.013339,0.041133,1.627758,2417.137939,-3038.302979,924.555115,-0.045559,-0.148579,-1.627898,2476.743896,-1419.690918,959.493896
21,0,-0.023242,0.051340,1.633118,2415.594482,-3037.928467,923.298523,-0.050519,-0.146888,-1.626120,2477.863281,-1419.057861,959.799133
22,0,-0.023677,0.050564,1.632306,2413.892090,-3037.631592,922.979553,-0.048620,-0.145304,-1.625688,2478.782471,-1418.365601,959.968872
23,0,-0.015502,0.045045,1.632606,2412.592773,-3037.044678,922.363831,-0.041797,-0.145428,-1.625845,2479.931885,-1417.658813,960.281189
24,0,-0.013719,0.047982,1.635933,2410.883545,-3036.584229,921.653687,-0.033719,-0.144070,-1.626364,2480.963867,-1416.890991,960.328491
25,0,-0.017005,0.052610,1.634261,2409.176270,-3036.321045,921.014160,-0.032303,-0.142950,-1.627197,2482.038330,-1416.163696,960.464478
26,0,-0.012530,0.044991,1.630947,2407.580078,-3035.892090,920.111023,-0.030807,-0.142249,-1.626951,2483.035645,-1415.337646,960.516357
27,0,-0.019617,0.049325,1.634647,2405.907227,-3035.466553,919.388977,-0.029875,-0.142366,-1.627457,2483.944824,-1414.583618,960.857910
28,0,0.003708,0.035881,1.639140,2403.830322,-3034.831787,919.691284,-0.025475,-0.142903,-1.626654,2484.897705,-1413.645020,961.079651
29,0,-0.000710,0.049379,1.637937,2403.021729,-3034.676270,918.215698,-0.021604,-0.142746,-1.627046,2485.847168,-1412.818115,961.364685
