Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-0.012315,-0.007051,1.592575,2459.460938,-3439.687744,957.810913,0.023135,-0.136716,-1.615042,2470.803467,-2135.941650,1085.981934
2,0,-0.022070,-0.023516,1.591496,2458.352295,-3441.226807,958.361877,0.019460,-0.148551,-1.620856,2469.997070,-2135.562012,1086.802734
3,0,-0.022983,-0.021441,1.592166,2456.830811,-3442.236816,958.749390,0.017948,-0.147822,-1.620759,2469.340820,-2134.854980,1087.055542
4,0,-0.023696,-0.023798,1.591717,2455.358887,-3443.339355,959.180786,0.018134,-0.147752,-1.620393,2468.670898,-2134.132568,1087.419922
5,0,-0.025700,-0.021563,1.590449,2453.760254,-3444.233398,959.574707,0.019858,-0.147995,-1.620941,2468.038574,-2133.445068,1087.898560
6,0,-0.022540,-0.017729,1.593098,2452.220947,-3445.115234,959.998474,0.017498,-0.147574,-1.620160,2467.380859,-2132.652100,1088.199097
7,0,-0.020862,-0.012422,1.589417,2450.638672,-3445.941895,960.419678,0.016595,-0.147353,-1.620092,2466.703125,-2131.889160,1088.634033
8,0,-0.018405,-0.009882,1.594772,2448.992188,-3446.927734,960.767395,0.015830,-0.148056,-1.620639,2466.071777,-2131.182861,1089.053223
9,0,-0.005163,-0.006093,1.591480,2446.987549,-3447.702881,961.006042,0.015929,-0.148059,-1.620939,2465.443604,-2130.466064,1089.470459
10,0,-0.011710,-0.008956,1.593515,2445.989014,-3448.369873,961.460632,0.015950,-0.148035,-1.621005,2464.750244,-2129.694824,1089.848022
11,0,-0.010184,-0.005700,1.590107,2444.215820,-3449.067139,961.793274,0.016216,-0.148450,-1.620776,2464.051514,-2128.868896,1090.226807
12,0,-0.006880,0.002900,1.589165,2442.084717,-3449.801270,961.943481,0.009833,-0.148138,-1.620515,2463.443359,-2128.180176,1090.701050
13,0,0.011481,0.011990,1.595131,2440.258545,-3449.974609,961.866943,0.005913,-0.147977,-1.619501,2462.824707,-2127.463867,1091.143188
14,0,0.002841,0.013086,1.589747,2438.952148,-3450.768555,962.282776,0.005703,-0.148442,-1.619688,2462.153809,-2126.651855,1091.489136
15,0,0.008675,0.019481,1.586254,2437.281006,-3451.216553,962.429810,0.008395,-0.147980,-1.620381,2461.501953,-2125.945557,1091.986084
16,0,0.028829,0.028284,1.592685,2435.177002,-3451.600586,962.044617,0.014029,-0.146446,-1.621583,2460.705811,-2125.115967,1092.172607
17,0,0.015393,0.027101,1.584280,2433.670410,-3452.303467,962.400635,0.014304,-0.146137,-1.621281,2460.000488,-2124.310547,1092.485718
18,0,0.021842,0.028246,1.585447,2431.909424,-3452.627441,962.302551,0.013939,-0.145593,-1.621458,2459.286865,-2123.510986,1092.831787
19,0,0.035734,0.037238,1.590734,2429.464844,-3452.725098,961.842896,0.017241,-0.134188,-1.616473,2458.345459,-2122.696045,1093.430298
