fn,timestamp
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0000.png,1724778746.0337992
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0001.png,1724778746.062702
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0002.png,1724778746.104642
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0003.png,1724778746.1440625
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0004.png,1724778746.1848235
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0005.png,1724778746.233758
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0006.png,1724778746.2761066
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0007.png,1724778746.3233852
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0008.png,1724778746.367109
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0009.png,1724778746.406367
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0010.png,1724778746.451576
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0011.png,1724778746.4980953
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0012.png,1724778746.5412538
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0013.png,1724778746.5834677
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0014.png,1724778746.6240468
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0015.png,1724778746.6647854
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0016.png,1724778746.710827
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0017.png,1724778746.7468033
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0018.png,1724778746.7886314
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0019.png,1724778746.8291934
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0020.png,1724778746.8632233
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0021.png,1724778746.9052982
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0022.png,1724778746.9343479
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0023.png,1724778746.9980726
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0024.png,1724778747.0444286
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0025.png,1724778747.087183
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0026.png,1724778747.137884
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0027.png,1724778747.1755683
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0028.png,1724778747.2133439
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0029.png,1724778747.2440515
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0030.png,1724778747.2837083
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0031.png,1724778747.3164756
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0032.png,1724778747.3485448
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0033.png,1724778747.3764346
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0034.png,1724778747.435503
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0035.png,1724778747.4735897
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0036.png,1724778747.5172253
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0037.png,1724778747.557153
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0038.png,1724778747.594437
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0039.png,1724778747.636317
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0040.png,1724778747.6841493
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0041.png,1724778747.7269795
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0042.png,1724778747.7643995
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0043.png,1724778747.8051949
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0044.png,1724778747.8518367
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0045.png,1724778747.8852339
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0046.png,1724778747.9155521
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0047.png,1724778747.945866
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0048.png,1724778747.976349
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0049.png,1724778748.0068574
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0050.png,1724778748.0397663
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0051.png,1724778748.072714
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0052.png,1724778748.1036434
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0053.png,1724778748.1405582
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0054.png,1724778748.1700544
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0055.png,1724778748.1991227
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0056.png,1724778748.2272313
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0057.png,1724778748.2556775
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0058.png,1724778748.2883942
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0059.png,1724778748.3320222
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0060.png,1724778748.3651767
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0061.png,1724778748.4029274
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0062.png,1724778748.433409
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0063.png,1724778748.46813
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0064.png,1724778748.4979358
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0065.png,1724778748.5279198
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0066.png,1724778748.5562549
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0067.png,1724778748.5862122
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0068.png,1724778748.6135838
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0069.png,1724778748.640458
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0070.png,1724778748.6817465
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0071.png,1724778748.7210636
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0072.png,1724778748.7643242
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0073.png,1724778748.8009033
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0074.png,1724778748.8420513
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0075.png,1724778748.8779116
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0076.png,1724778748.9152975
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0077.png,1724778748.94503
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0078.png,1724778748.9724183
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0079.png,1724778749.0092993
/home/younger/work/drone_agi/collected_data/exp_08-27-12-11/./pi_images/frame_0080.png,1724778749.0366833
