timestamp,data
1724807393.006961,"[-0.14602647843806846, -0.09544555098804085, -0.02662398356161287, 0.0, 0.0, 0.0]"
1724807393.0081909,"[-0.1470500285205783, -0.09611456185945236, -0.02681060026882044, 0.0, 0.0, 0.0]"
1724807393.0178213,"[-0.14904750356209778, -0.09903671074847417, -0.027564415042313703, 0.0, 0.0, 0.0]"
1724807393.028324,"[-0.15020730648681072, -0.10036042247816643, -0.027913609679698113, 0.0, 0.0, 0.0]"
1724807393.0506291,"[-0.15143601671594642, -0.10147191352771719, -0.028233675652257668, 0.0, 0.0, 0.0]"
1724807393.0551891,"[-0.152927093713155, -0.10185379721986447, -0.028819852693321418, 0.0, 0.0, 0.0]"
1724807393.0594285,"[-0.15425580801034555, -0.10263272735407676, -0.029240782737337802, 0.0, 0.0, 0.0]"
1724807393.068724,"[-0.1555139156142545, -0.10348794192947777, -0.029666284415565507, 0.0, 0.0, 0.0]"
1724807393.0726035,"[-0.16613971441245423, -0.10711074769151784, -0.023709117902668036, 0.0, 0.0, 0.0]"
1724807393.0828402,"[-0.16756695523244353, -0.1081721935018309, -0.023696201086426, 0.0, 0.0, 0.0]"
1724807393.0901098,"[-0.16902379393582384, -0.10915289077901065, -0.023783691464026552, 0.0, 0.0, 0.0]"
1724807393.0979016,"[-0.17053229267530548, -0.11020952312223097, -0.023732423828742518, 0.0, 0.0, 0.0]"
1724807393.1032684,"[-0.1666928910928116, -0.09205415575868607, -0.027177116389767157, 0.0, 0.0, 0.0]"
1724807393.1085029,"[-0.16813758247263244, -0.0932074601314897, -0.027890566398701046, 0.0, 0.0, 0.0]"
1724807393.1189365,"[-0.16950348910251675, -0.09423111199725837, -0.028587637419242425, 0.0, 0.0, 0.0]"
1724807393.1288216,"[-0.17081818073195218, -0.09519352596180072, -0.028540940338473892, 0.0, 0.0, 0.0]"
1724807393.1335256,"[-0.17328921761281924, -0.08259647380775366, -0.03689445420160094, 0.0, 0.0, 0.0]"
1724807393.1390224,"[-0.17457487435693633, -0.083346924110281, -0.03601453498343065, 0.0, 0.0, 0.0]"
1724807393.1484623,"[-0.1746178452809792, -0.08401861734191769, -0.03744032412546293, 0.0, 0.0, 0.0]"
1724807393.158669,"[-0.17488065921450388, -0.0846710075526598, -0.037804562810956545, 0.0, 0.0, 0.0]"
1724807393.1685128,"[-0.1758570974622665, -0.08536789383749017, -0.03622128087999926, 0.0, 0.0, 0.0]"
1724807393.1726084,"[-0.17666095897221434, -0.11736452916634041, -0.03333563309201376, 0.0, 0.0, 0.0]"
1724807393.1796544,"[-0.1774322261597774, -0.11850418696842535, -0.03164973167161468, 0.0, 0.0, 0.0]"
1724807393.1886733,"[-0.17866723047106225, -0.11932905756468354, -0.03186993777459597, 0.0, 0.0, 0.0]"
1724807393.1993752,"[-0.17956303153976028, -0.1204368018986476, -0.02963011802204328, 0.0, 0.0, 0.0]"
1724807393.2089212,"[-0.18018079073110257, -0.12151750204254211, -0.026226181138357046, 0.0, 0.0, 0.0]"
1724807393.2191544,"[-0.18109131382437285, -0.12243374138239456, -0.02469977951605491, 0.0, 0.0, 0.0]"
1724807393.2244167,"[-0.18443751278535983, -0.11761670710501783, -0.044807131602206826, 0.0, 0.0, 0.0]"
1724807393.2291772,"[-0.1849714099343138, -0.11811194717473267, -0.04034679516145206, 0.0, 0.0, 0.0]"
1724807393.2387838,"[-0.18475580812643333, -0.11864134254488042, -0.03390983933702465, 0.0, 0.0, 0.0]"
1724807393.2491422,"[-0.18603273958554878, -0.11946139967696973, -0.0341433568657716, 0.0, 0.0, 0.0]"
1724807393.2584548,"[-0.18666994832485487, -0.12076305869632395, -0.029552548539824357, 0.0, 0.0, 0.0]"
1724807393.2624238,"[-0.20909748975691786, -0.1561000748508907, -0.09325015512790806, 0.0, 0.0, 0.0]"
1724807393.26861,"[-0.21056312636736355, -0.15719423425405113, -0.09390377771058031, 0.0, 0.0, 0.0]"
1724807393.2788641,"[-0.21117741927359718, -0.1584165872348259, -0.09164128157915422, 0.0, 0.0, 0.0]"
1724807393.2887826,"[-0.21164135517880936, -0.15982281640012794, -0.08912232548725905, 0.0, 0.0, 0.0]"
1724807393.2990272,"[-0.21096888271816144, -0.16085351554934504, -0.0843122445825139, 0.0, 0.0, 0.0]"
1724807393.3040347,"[-0.23939901026884794, -0.14330229469000172, -0.09287215193705185, 0.0, 0.0, 0.0]"
1724807393.3087707,"[-0.24002713509187804, -0.14416345315039678, -0.09113786059218319, 0.0, 0.0, 0.0]"
1724807393.3188267,"[-0.24095433701418462, -0.145480853868539, -0.08999113804385055, 0.0, 0.0, 0.0]"
1724807393.3298135,"[-0.24167228491660675, -0.14664932631773933, -0.08900002842821385, 0.0, 0.0, 0.0]"
1724807393.338792,"[-0.24213657937936997, -0.1476000717221227, -0.08730126055992476, 0.0, 0.0, 0.0]"
1724807393.3424037,"[-0.22642876571037784, -0.16625801195048717, -0.07690698661715564, 0.0, 0.0, 0.0]"
1724807393.3483129,"[-0.22647636545528488, -0.16691724571110939, -0.07530899796978911, 0.0, 0.0, 0.0]"
1724807393.358915,"[-0.2264823142173307, -0.1675148583553092, -0.07351199577733018, 0.0, 0.0, 0.0]"
1724807393.3685572,"[-0.2265008811328421, -0.16827299977424293, -0.07140733239231166, 0.0, 0.0, 0.0]"
1724807393.3791833,"[-0.22657329252614591, -0.16917124004119272, -0.06917741667949438, 0.0, 0.0, 0.0]"
1724807393.3882253,"[-0.2265196592350688, -0.1707003121494904, -0.06828249446359243, 0.0, 0.0, 0.0]"
1724807393.398271,"[-0.22647173125320877, -0.171806218045979, -0.06688822353273358, 0.0, 0.0, 0.0]"
1724807393.4007025,"[-0.23228145891125193, -0.16942116337228072, -0.057696082256753996, 0.0, 0.0, 0.0]"
1724807393.4080245,"[-0.23215517571375144, -0.17027988406723849, -0.05569762272621219, 0.0, 0.0, 0.0]"
1724807393.4182124,"[-0.23222845082455426, -0.17150972454214541, -0.05308059311744183, 0.0, 0.0, 0.0]"
1724807393.4282656,"[-0.23223881343872788, -0.1724846035089065, -0.05055271597164316, 0.0, 0.0, 0.0]"
1724807393.4321358,"[-0.23106570977454932, -0.1578973475142749, -0.04441616892660724, 0.0, 0.0, 0.0]"
1724807393.4390452,"[-0.23268532923558588, -0.1590041046230198, -0.044727497213475985, 0.0, 0.0, 0.0]"
1724807393.4480426,"[-0.23242701651646713, -0.1596999109056397, -0.042357334388311726, 0.0, 0.0, 0.0]"
1724807393.4593148,"[-0.23403347290147455, -0.1608037875179398, -0.04264986717673164, 0.0, 0.0, 0.0]"
1724807393.4614437,"[-0.23618786624503343, -0.14519194927721168, -0.04743636680474636, 0.0, 0.0, 0.0]"
1724807393.469082,"[-0.23132147888854543, -0.14428266516311058, -0.040119232098107194, 0.0, 0.0, 0.0]"
1724807393.4784946,"[-0.23226545461466988, -0.1450719207633144, -0.039679034323244045, 0.0, 0.0, 0.0]"
1724807393.4887464,"[-0.22971371010151215, -0.14463231553054112, -0.03689545218417503, 0.0, 0.0, 0.0]"
1724807393.4984877,"[-0.22917755528639547, -0.14496221893958144, -0.03530733672830312, 0.0, 0.0, 0.0]"
1724807393.5100515,"[-0.2286455791860648, -0.1452914044015792, -0.03359696442104897, 0.0, 0.0, 0.0]"
1724807393.5116017,"[-0.24450212205241045, -0.1530448958963043, -0.03172898695685956, 0.0, 0.0, 0.0]"
1724807393.5222354,"[-0.24380424172596366, -0.15364542633197723, -0.029931114767732175, 0.0, 0.0, 0.0]"
1724807393.5288785,"[-0.2455011373460924, -0.15471486101703266, -0.0301393534265624, 0.0, 0.0, 0.0]"
1724807393.5387216,"[-0.2448509746284012, -0.15501594472145777, -0.028187945739991394, 0.0, 0.0, 0.0]"
1724807393.5486228,"[-0.24150264301524477, -0.15345181519424844, -0.0239116026468282, 0.0, 0.0, 0.0]"
1724807393.5523036,"[-0.229164441111437, -0.17304110978540857, -0.020157023718907246, 0.0, 0.0, 0.0]"
1724807393.5624106,"[-0.22815066517436963, -0.17274193438936614, -0.01811382629136907, 0.0, 0.0, 0.0]"
1724807393.5686069,"[-0.22707638704861344, -0.17263976632254643, -0.016085104886753094, 0.0, 0.0, 0.0]"
1724807393.5780058,"[-0.22604076602423478, -0.1725461796099041, -0.014149339108841228, 0.0, 0.0, 0.0]"
1724807393.5880215,"[-0.22486641268771965, -0.17231388558417457, -0.012237175589550063, 0.0, 0.0, 0.0]"
1724807393.5986054,"[-0.22366061520224542, -0.17212327810274056, -0.010489035848940354, 0.0, 0.0, 0.0]"
1724807393.6003208,"[-0.22943917864052, -0.1739727553312169, -0.00616345136056407, 0.0, 0.0, 0.0]"
1724807393.6083431,"[-0.2310473971823928, -0.17519219053213664, -0.006206653122437182, 0.0, 0.0, 0.0]"
1724807393.6181042,"[-0.22718285196984261, -0.17368549407542927, -0.002837322785653049, 0.0, 0.0, 0.0]"
1724807393.6287975,"[-0.22875271001810965, -0.17488582087687965, -0.002856604930012209, 0.0, 0.0, 0.0]"
1724807393.637638,"[-0.22408018205631694, -0.17295868959659774, 0.0005368650306597953, 0.0, 0.0, 0.0]"
1724807393.648961,"[-0.22274153652939557, -0.17229389887882923, 0.0021872202016418765, 0.0, 0.0, 0.0]"
1724807393.6604757,"[-0.22424755952245382, -0.17345938464640723, 0.0022033946105123265, 0.0, 0.0, 0.0]"
1724807393.6642158,"[-0.22237370085358774, -0.14227876196932765, 0.004648903160523948, 0.0, 0.0, 0.0]"
1724807393.6686835,"[-0.22168599393863714, -0.1418837743698639, 0.005875089842311122, 0.0, 0.0, 0.0]"
1724807393.678305,"[-0.21653399522599293, -0.13905170760435417, 0.009590058820042744, 0.0, 0.0, 0.0]"
1724807393.6882665,"[-0.2180300163897656, -0.14001245693435196, 0.009656763405922721, 0.0, 0.0, 0.0]"
1724807393.6990259,"[-0.21627438122610101, -0.13914278272475325, 0.011698377550183972, 0.0, 0.0, 0.0]"
1724807393.7090583,"[-0.21386284602017888, -0.13800253001926202, 0.013376765742809554, 0.0, 0.0, 0.0]"
1724807393.7179167,"[-0.2093608216898688, -0.13549209811178342, 0.01765802100876982, 0.0, 0.0, 0.0]"
1724807393.7216003,"[-0.19652823255551258, -0.1362953934675148, 0.00930148982743285, 0.0, 0.0, 0.0]"
