Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-0.067670,-0.003084,1.616035,3072.232666,-3557.017822,929.065491,0.008596,-0.121111,-1.654297,3093.547852,-1782.252808,1049.732056
2,0,-0.063040,-0.004479,1.615052,3072.790283,-3555.093750,929.250000,0.004822,-0.129913,-1.655310,3094.488281,-1781.949097,1049.473511
3,0,-0.065008,-0.000671,1.617429,3073.069580,-3552.988037,929.348511,0.019084,-0.135118,-1.657724,3095.451172,-1782.172241,1049.715088
4,0,-0.061681,-0.000746,1.616716,3073.477295,-3551.095947,929.572815,0.021466,-0.133560,-1.658782,3096.451904,-1782.166504,1049.733154
5,0,-0.054131,-0.005039,1.615314,3073.869629,-3549.021973,929.871948,0.022920,-0.133662,-1.658967,3097.471924,-1782.440430,1050.177979
6,0,-0.056735,0.000785,1.616396,3074.003174,-3547.079102,930.074829,0.022295,-0.135961,-1.658889,3098.322510,-1782.292480,1050.029053
7,0,-0.053639,-0.000180,1.616895,3074.077148,-3545.037109,930.253601,0.030501,-0.135806,-1.660547,3099.223389,-1782.706909,1050.436157
8,0,-0.048389,-0.005238,1.613512,3074.235352,-3543.212402,930.576965,0.014850,-0.135782,-1.657627,3100.287109,-1782.627441,1050.421753
9,0,-0.047323,-0.004365,1.614051,3074.243896,-3541.266602,931.021973,0.016090,-0.135323,-1.657015,3101.194580,-1782.717407,1050.592651
10,0,-0.049655,0.000443,1.616986,3073.891113,-3539.296387,931.145020,0.014121,-0.134812,-1.657091,3102.211914,-1782.927368,1050.683472
11,0,-0.046536,-0.002236,1.612038,3074.054199,-3537.523926,931.920837,0.023002,-0.134023,-1.658966,3103.142822,-1783.415894,1051.107178
12,0,-0.045597,-0.003538,1.608812,3073.361572,-3535.306641,932.056274,0.021530,-0.132998,-1.658207,3104.138916,-1783.505615,1051.147827
13,0,-0.041109,-0.009885,1.613049,3073.358398,-3533.363525,932.733948,0.022133,-0.133557,-1.657788,3105.047852,-1783.743774,1051.234619
14,0,-0.042168,-0.007755,1.609728,3073.170166,-3531.710938,933.485413,0.013493,-0.134436,-1.655628,3105.928955,-1783.791870,1051.029663
15,0,-0.046531,-0.000847,1.608478,3072.736572,-3529.968994,933.854736,0.020953,-0.132997,-1.657767,3106.839600,-1784.246338,1051.275513
16,0,-0.046418,-0.007437,1.604207,3071.896973,-3527.719727,934.238708,0.027201,-0.137137,-1.659451,3107.507812,-1784.325562,1051.063843
17,0,-0.042310,-0.006131,1.601141,3071.616211,-3526.375244,934.932739,0.026623,-0.136961,-1.659084,3108.376465,-1784.640381,1051.095215
18,0,-0.050117,-0.005089,1.602403,3071.625977,-3524.801270,936.057556,0.026154,-0.137464,-1.659138,3109.157471,-1784.904541,1051.099121
19,0,-0.044829,-0.000998,1.602673,3070.708740,-3522.656006,936.422668,0.020646,-0.133795,-1.656934,3110.025879,-1785.368530,1051.305420
