fn,timestamp
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0000.png,1722209134.286495
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0001.png,1722209134.309643
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0002.png,1722209134.3361475
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0003.png,1722209134.356829
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0004.png,1722209134.3806813
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0005.png,1722209134.4023008
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0006.png,1722209134.4259026
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0007.png,1722209134.446736
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0008.png,1722209134.4713824
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0009.png,1722209134.493044
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0010.png,1722209134.5206795
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0011.png,1722209134.5453336
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0012.png,1722209134.5682583
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0013.png,1722209134.5937479
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0014.png,1722209134.6206248
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0015.png,1722209134.6442745
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0016.png,1722209134.6705177
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0017.png,1722209134.6944294
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0018.png,1722209134.7215722
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0019.png,1722209134.7435281
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0020.png,1722209134.770378
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0021.png,1722209134.7961395
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0022.png,1722209134.81683
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0023.png,1722209134.8518624
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0024.png,1722209134.871849
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0025.png,1722209134.8922064
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0026.png,1722209134.9178855
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0027.png,1722209134.9454298
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0028.png,1722209134.9692981
/home/younger/work/drone_agi/data_processing/exp_07-28-18-24/./pi_images/frame_0029.png,1722209134.9970708
