layout,data,timestamp
"dim: []
data_offset: 0","(1.922089331527277, -0.033054624219748335, 1.2385215610890539, 0.011378883544266178, -0.024111873241240547, 0.022695603546821576, 1.0, 0.0, 0.0, 0.0, 0.0, 0.05602216720581055, 1722209151.9621925)",1722209151.9632735
"dim: []
data_offset: 0","(1.9487104483272824, -0.0470394608673398, 1.2522165839542923, 0.054732219176610156, -0.03129636343045636, 0.0438208455436645, 1.0, 0.0, 0.0, 0.0, 0.0, 0.016399860382080078, 1722209151.979189)",1722209151.979802
"dim: []
data_offset: 0","(1.951472808438132, -0.03539035955320474, 1.251549318481589, 0.0807030204041231, 0.04299704144802646, 0.059539099481078266, 1.0, 0.0, 0.0, 0.0, 0.0, 0.014149904251098633, 1722209152.0026016)",1722209152.003225
"dim: []
data_offset: 0","(1.9572272897240506, -0.041622553095370676, 1.2501623445296834, 0.04257678256158564, 0.039960696113547745, 0.05433996161070045, 1.0, 0.0, 0.0, 0.0, 0.0, 0.014075040817260742, 1722209152.0357058)",1722209152.036382
"dim: []
data_offset: 0","(1.9380683045315241, -0.04428197408465935, 1.246907243525443, -0.011845074849383325, 0.07151257673741689, 0.061926273840135486, 1.0, 0.0, 0.0, 0.0, 0.0, 0.016405820846557617, 1722209152.056275)",1722209152.0567112
"dim: []
data_offset: 0","(1.960199960879964, -0.0463508284688415, 1.2523491921402126, -0.002962400015884912, 0.13838755489644297, 0.07720741027462266, 1.0, 0.0, 0.0, 0.0, 0.0, 0.019931554794311523, 1722209152.0899968)",1722209152.0907817
"dim: []
data_offset: 0","(1.9566443072583783, -0.04354050004672424, 1.2510992202710332, -0.05760738938263898, 0.18893804243112777, 0.08020133449899872, 1.0, 0.0, 0.0, 0.0, 0.0, 0.021978378295898438, 1722209152.1131363)",1722209152.1137831
"dim: []
data_offset: 0","(1.9652773099280685, -0.037714717808585735, 1.2560771068979786, -0.0827448113625978, 0.2317361428469633, 0.11963161936225866, 1.0, 0.0, 0.0, 0.0, 0.0, 0.021089553833007812, 1722209152.1356628)",1722209152.1361952
"dim: []
data_offset: 0","(1.969904038232444, -0.037159386536672064, 1.2670034255005578, -0.12919070253160758, 0.26698271787560096, 0.15890494073015804, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0189816951751709, 1722209152.157065)",1722209152.1575646
"dim: []
data_offset: 0","(1.9455789339121203, -0.018529506500006107, 1.2631072059798325, -0.18489390944138223, 0.2914299848135863, 0.15396638520814926, 1.0, 0.0, 0.0, 0.0, 0.0, 0.018763303756713867, 1722209152.1824038)",1722209152.1829536
"dim: []
data_offset: 0","(1.9516651613085965, -0.010265680325350144, 1.2682213267966942, -0.0911413694740778, 0.2795741429158324, 0.14082478478694904, 1.0, 0.0, 0.0, 0.0, 0.0, 0.020090579986572266, 1722209152.2079115)",1722209152.208371
"dim: []
data_offset: 0","(1.956278439769983, 0.002491382684315439, 1.2597049435174683, -0.06973410100865678, 0.2703114180595118, 0.10485231854329632, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02655935287475586, 1722209152.2397432)",1722209152.2401755
"dim: []
data_offset: 0","(1.947578672939359, 0.0008602736036793851, 1.2669610384216072, -0.06466665938692548, 0.22700762288585807, 0.10109679400834409, 1.0, 0.0, 0.0, 0.0, 0.0, 0.020649433135986328, 1722209152.261076)",1722209152.261719
"dim: []
data_offset: 0","(1.944973794703246, -0.0017744029368077178, 1.2619653383162843, -0.055430055986170235, 0.18643154750704255, 0.059393818011325816, 1.0, 0.0, 0.0, 0.0, 0.0, 0.018587112426757812, 1722209152.2813954)",1722209152.2818842
"dim: []
data_offset: 0","(1.9417430898608339, -0.01063189952385293, 1.2715237922087788, 0.044854994359597736, 0.14646104811104851, 0.04765891240147764, 1.0, 0.0, 0.0, 0.0, 0.0, 0.018160581588745117, 1722209152.3060272)",1722209152.3065104
"dim: []
data_offset: 0","(1.9448052358972276, 0.0028672279904517536, 1.2763442117983343, 0.09713808140204322, 0.15289469510627318, -0.009718954316691827, 1.0, 0.0, 0.0, 0.0, 0.0, 0.018691301345825195, 1722209152.3316228)",1722209152.3321428
"dim: []
data_offset: 0","(1.9514033260469166, 0.010644679028991778, 1.2639391181269841, 0.1821730816486484, 0.10121100775311999, -0.09688612874785467, 1.0, 0.0, 0.0, 0.0, 0.0, 0.021743059158325195, 1722209152.359577)",1722209152.360076
"dim: []
data_offset: 0","(1.9515946862512772, 0.015766923568552745, 1.2605884957185427, 0.18110972261084718, 0.06866519692070684, -0.08807742625977533, 1.0, 0.0, 0.0, 0.0, 0.0, 0.01953721046447754, 1722209152.3827884)",1722209152.3832982
"dim: []
data_offset: 0","(1.9587329298840965, 0.012736178620615983, 1.2677317572786073, 0.15720353125509537, 0.03293043500742216, -0.05129055378094607, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02013421058654785, 1722209152.4079523)",1722209152.4084082
"dim: []
data_offset: 0","(1.94443171917429, 0.021755434651818433, 1.28549823253325, 0.0876730634647424, 0.020366259948323046, 0.011573194205683595, 1.0, 0.0, 0.0, 0.0, 0.0, 0.019762039184570312, 1722209152.4330573)",1722209152.4339776
"dim: []
data_offset: 0","(1.9551496801188846, 0.03209464395053506, 1.2711806865695818, 0.1500132357112557, -0.027237532263504848, -0.043486775393219115, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02102041244506836, 1722209152.458843)",1722209152.4597793
"dim: []
data_offset: 0","(1.9529602494458123, 0.0312525467557152, 1.2790880051573696, 0.1398678379133537, -0.07724452528612659, -0.03125763571190701, 1.0, 0.0, 0.0, 0.0, 0.0, 0.019741058349609375, 1722209152.482591)",1722209152.4830465
"dim: []
data_offset: 0","(1.9621279163463312, 0.014927712250021999, 1.284818370844682, 0.147702831769792, -0.13684155791104333, -0.0920657578576895, 1.0, 0.0, 0.0, 0.0, 0.0, 0.019391298294067383, 1722209152.5072477)",1722209152.5078568
"dim: []
data_offset: 0","(1.9574815069464848, 0.018768612115427876, 1.2688745974056208, 0.13020141841040972, -0.12756676346248524, -0.14690173101194856, 1.0, 0.0, 0.0, 0.0, 0.0, 0.01717686653137207, 1722209152.5303626)",1722209152.5308616
"dim: []
data_offset: 0","(1.9508399009295787, 0.0063922552951914315, 1.2731321855666948, 0.08140447116210528, -0.10136395331789166, -0.14687140707546664, 1.0, 0.0, 0.0, 0.0, 0.0, 0.018459320068359375, 1722209152.5565522)",1722209152.55751
"dim: []
data_offset: 0","(1.9576471211297455, 0.007492342869088245, 1.2675582111780923, 0.13036684547810057, -0.0736780955280413, -0.1563415075454073, 1.0, 0.0, 0.0, 0.0, 0.0, 0.01863551139831543, 1722209152.581803)",1722209152.582279
"dim: []
data_offset: 0","(1.9632484929498455, 0.01626190448432311, 1.2701301131773612, 0.17471964608839802, -0.007941293157770452, -0.14686000851810405, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0206756591796875, 1722209152.6085024)",1722209152.6089768
"dim: []
data_offset: 0","(1.96633390838597, 0.018765661692956556, 1.2837095949372759, 0.1709929539394079, 0.04837089913321554, -0.1462844459551096, 1.0, 0.0, 0.0, 0.0, 0.0, 0.022562742233276367, 1722209152.6357741)",1722209152.6361694
"dim: []
data_offset: 0","(1.9679154444354787, 0.028628615897407974, 1.2664294144501669, 0.16667414585170118, 0.09304226410672278, -0.19159389753646508, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02009749412536621, 1722209152.6580317)",1722209152.6586013
