Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
145,0,-0.043626,0.054397,1.547626,2323.479980,-3402.725586,1037.411621,0.006425,-0.104958,-1.600540,2357.984619,-1821.202759,1026.129272
146,0,-0.046116,0.057351,1.545136,2322.488525,-3403.109375,1037.026855,0.008933,-0.104524,-1.601382,2358.795410,-1820.608032,1026.186523
147,0,-0.046048,0.059266,1.544479,2321.248291,-3403.385986,1036.464111,0.006184,-0.106120,-1.599944,2359.578369,-1820.189819,1026.485596
148,0,-0.044776,0.058562,1.545037,2319.808105,-3403.615723,1035.841431,0.000464,-0.114914,-1.597770,2360.207275,-1819.616943,1026.332764
149,0,-0.040771,0.046273,1.541429,2318.308838,-3403.506592,1034.941895,0.000622,-0.115547,-1.597631,2361.047852,-1819.234497,1026.486816
150,0,-0.042810,0.058979,1.544710,2317.002441,-3403.983398,1034.671753,0.001636,-0.115628,-1.597644,2361.874756,-1818.904419,1026.620117
151,0,-0.044167,0.060964,1.543238,2315.874512,-3404.132812,1034.258423,0.008762,-0.106883,-1.599581,2362.885498,-1818.755981,1027.044678
152,0,-0.044758,0.067882,1.546365,2314.091309,-3404.401367,1033.724731,0.008952,-0.106736,-1.599870,2363.795654,-1818.489380,1027.128784
153,0,-0.043386,0.068261,1.546190,2312.787109,-3404.260986,1033.115845,0.010770,-0.106208,-1.601024,2364.695312,-1818.162964,1027.086914
154,0,-0.042135,0.061389,1.543371,2311.639893,-3404.174316,1032.531616,0.004348,-0.114407,-1.598675,2365.482910,-1817.812012,1026.773926
155,0,-0.042808,0.059862,1.541487,2310.137939,-3404.252930,1032.074097,0.001771,-0.113283,-1.597535,2366.505371,-1817.729736,1026.945190
156,0,-0.044706,0.060186,1.541174,2308.599854,-3404.099609,1031.515747,0.001988,-0.112853,-1.597630,2367.486328,-1817.574463,1026.981445
157,0,-0.046027,0.060923,1.539868,2307.091309,-3403.900879,1030.993774,0.007753,-0.110909,-1.599738,2368.450928,-1817.470459,1027.141357
158,0,-0.045928,0.055522,1.540049,2305.453613,-3403.746338,1030.422485,0.007473,-0.111212,-1.599955,2369.429932,-1817.337158,1027.128540
159,0,-0.047426,0.052152,1.540604,2304.005859,-3403.560059,1029.976074,0.003166,-0.113207,-1.597971,2370.434570,-1817.158569,1026.955078
160,0,-0.049741,0.051524,1.539430,2302.291748,-3403.421875,1029.355957,0.010569,-0.107036,-1.600799,2371.566895,-1817.183960,1027.113037
161,0,-0.052127,0.048910,1.537495,2300.777100,-3403.271240,1028.842773,0.010462,-0.107526,-1.601467,2372.594482,-1817.085083,1027.032227
162,0,-0.051337,0.049308,1.537302,2299.122803,-3402.976807,1028.297485,0.008694,-0.108213,-1.599930,2373.654053,-1817.111938,1027.155762
163,0,-0.052677,0.046784,1.535707,2297.854492,-3402.750977,1027.878662,0.009095,-0.109370,-1.600302,2374.674561,-1817.058960,1027.164062
164,0,-0.052396,0.042376,1.538074,2296.240723,-3402.434326,1027.230103,0.009958,-0.111549,-1.600167,2375.616455,-1817.082886,1027.149414
165,0,-0.051889,0.039671,1.535078,2294.519531,-3402.004150,1026.712402,0.012089,-0.114139,-1.600214,2376.620361,-1817.145996,1027.136841
166,0,-0.050210,0.037101,1.534036,2292.783691,-3401.600342,1026.152588,0.013760,-0.116495,-1.600172,2377.606934,-1817.255005,1027.140991
167,0,-0.051066,0.035065,1.532495,2291.067627,-3401.205566,1025.578735,0.021463,-0.118982,-1.602223,2378.464600,-1817.236206,1026.845703
168,0,-0.051648,0.037411,1.531316,2289.633057,-3400.794678,1025.167603,0.020998,-0.128390,-1.601082,2379.260254,-1817.406738,1026.675903
169,0,-0.052005,0.038907,1.531235,2287.797363,-3400.282959,1024.506226,0.018125,-0.132649,-1.599355,2380.146973,-1817.515747,1026.506348
170,0,-0.050156,0.037684,1.529759,2285.880127,-3399.602295,1023.796204,0.018457,-0.133542,-1.598046,2381.121582,-1817.826172,1026.637085
171,0,-0.047231,0.032003,1.527714,2284.474854,-3399.404053,1023.598999,0.020637,-0.135677,-1.597625,2382.135010,-1818.082520,1026.636963
172,0,-0.044891,0.029930,1.526787,2282.751221,-3398.875488,1023.208374,0.024421,-0.138579,-1.598609,2383.102051,-1818.262451,1026.484497
173,0,-0.046998,0.033442,1.526902,2280.554443,-3398.256592,1022.539978,0.023936,-0.139124,-1.597597,2384.060547,-1818.634155,1026.533813
174,0,-0.044398,0.030843,1.525696,2279.177002,-3397.795410,1022.235046,0.025531,-0.140558,-1.597362,2385.018555,-1818.944580,1026.486938
175,0,-0.041837,0.030113,1.525720,2277.285889,-3397.295410,1021.821716,0.033715,-0.140010,-1.600701,2386.055176,-1819.281494,1026.467896
176,0,-0.041301,0.028738,1.525139,2275.406738,-3396.581299,1021.379333,0.032448,-0.140563,-1.599151,2387.093994,-1819.745117,1026.582886
177,0,-0.037987,0.029092,1.523161,2273.499756,-3396.086426,1020.940186,0.032910,-0.141150,-1.599464,2388.062744,-1820.158081,1026.583740
178,0,-0.038170,0.030328,1.521958,2271.852295,-3395.537842,1020.642029,0.033389,-0.141625,-1.599505,2389.064453,-1820.649048,1026.574951
179,0,-0.032801,0.033287,1.522826,2269.190674,-3394.517090,1019.964844,0.033620,-0.142323,-1.598846,2390.023438,-1821.126587,1026.594116
180,0,-0.026772,0.031471,1.522916,2267.123535,-3393.972168,1019.579041,0.033957,-0.141453,-1.599203,2390.986084,-1821.620239,1026.576782
