layout,data,timestamp
"dim: []
data_offset: 0","(1.216086098831948, 0.048176173848397154, 0.9834317732891892, -0.0031911126558612918, -0.014087366071412765, -0.00018597817020702805, 1.0, 0.0, 0.0, 0.0, 0.0, 0.08199143409729004, 1724190877.6053364, 0.024045804515480995, 0.022534122690558434, 0.9807556867599487, 0.0031819718424230814)",1724190877.6059182
"dim: []
data_offset: 0","(1.1879761354845406, 0.05398009259465142, 0.9832949394177362, -0.025807704887381797, 0.019643826124959674, 0.00018200145575235417, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02235102653503418, 1724190877.6329148, 0.03999292850494385, 0.018618619069457054, 0.971742570400238, -0.0018197408644482493)",1724190877.633933
"dim: []
data_offset: 0","(1.1640450379004517, 0.05669846848485303, 0.9832444959522335, -0.05376654659530743, 0.028371250271834826, 0.00013008949380050055, 1.0, 0.0, 0.0, 0.0, 0.0, 0.033205509185791016, 1724190877.6707218, 0.049161698669195175, 0.0216636061668396, 0.9821097254753113, 0.0018121096072718501)",1724190877.6720312
"dim: []
data_offset: 0","(1.1440691866302375, 0.057156378780730765, 0.9840441118816333, -0.10113665804532096, 0.03058145788266901, 0.00030265128668118105, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02119278907775879, 1724190877.6923487, 0.04673612117767334, 0.007903506979346275, 0.9776775240898132, 0.005392709746956825)",1724190877.6929922
"dim: []
data_offset: 0","(1.1423087620467427, 0.05736608259923301, 0.9843703730956056, -0.15379365257465424, 0.029271868027593746, 0.0006084285449387474, 1.0, 0.0, 0.0, 0.0, 0.0, 0.021843433380126953, 1724190877.7261045, 0.0561983697116375, -0.022303085774183273, 0.9682174324989319, 0.022466346621513367)",1724190877.7266152
"dim: []
data_offset: 0","(1.1300849770457906, 0.058600340229251265, 0.9806955642245293, -0.19832467776099233, 0.028685765656669686, -0.0003856816288722927, 1.0, 0.0, 0.0, 0.0, 0.0, 0.01960468292236328, 1724190877.7467349, 0.056742001324892044, -0.01706140860915184, 0.982072114944458, -0.014124402776360512)",1724190877.7473202
"dim: []
data_offset: 0","(1.1263622253322572, 0.05908699620589269, 0.9791958244293832, -0.19883067066895802, 0.028841463717623698, -0.0018887970328436657, 1.0, 0.0, 0.0, 0.0, 0.0, 0.04221081733703613, 1724190877.7900095, 0.05990442633628845, -0.021359670907258987, 0.9890797734260559, -0.02543732337653637)",1724190877.7907047
"dim: []
data_offset: 0","(1.132767813301418, 0.05756031334409551, 0.9738470954888641, -0.20990666998111984, 0.025838537177738978, -0.004120545274405113, 1.0, 0.0, 0.0, 0.0, 0.0, 0.014935731887817383, 1724190877.805952, 0.04872644320130348, -0.023439083248376846, 0.9859343767166138, -0.07572794705629349)",1724190877.8072717
"dim: []
data_offset: 0","(1.1273113785392064, 0.05691379633385667, 0.9716578917257922, -0.23797191416241714, 0.021120946268450576, -0.0063509359135809525, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03190135955810547, 1724190877.838329, 0.044933244585990906, -0.02752567082643509, 0.9705234169960022, -0.09681867808103561)",1724190877.839001
"dim: []
data_offset: 0","(1.1229767862359, 0.05666426893776665, 0.9665520340605867, -0.25220161543020075, 0.01839961940043733, -0.008850692272200845, 1.0, 0.0, 0.0, 0.0, 0.0, 0.028635263442993164, 1724190877.867654, 0.049248334020376205, -0.017993450164794922, 0.9585227966308594, -0.14426909387111664)",1724190877.868207
"dim: []
data_offset: 0","(1.116559135453195, 0.05653192249656709, 0.9644606555849492, -0.24305015580517092, 0.016534869409036555, -0.010970726707421873, 1.0, 0.0, 0.0, 0.0, 0.0, 0.014786958694458008, 1724190877.8834336, 0.03905094042420387, -0.023495178669691086, 0.961294949054718, -0.14640478789806366)",1724190877.8840618
"dim: []
data_offset: 0","(1.106248551756637, 0.05645667661431927, 0.963591392064631, -0.2008634413751861, 0.01502047564566672, -0.011700689207892166, 1.0, 0.0, 0.0, 0.0, 0.0, 0.05647015571594238, 1724190877.9410174, 0.04255634546279907, -0.013304436579346657, 0.9593721032142639, -0.14308024942874908)",1724190877.9520013
"dim: []
data_offset: 0","(1.0915862620049137, 0.056436984873757846, 0.9549103938709286, -0.1751733905994615, 0.013753282779968384, -0.015697758861479134, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03251338005065918, 1724190877.9838834, 0.05058692395687103, -0.006173578090965748, 0.9487720131874084, -0.19242481887340546)",1724190877.9853833
"dim: []
data_offset: 0","(1.0872436139785269, 0.05595832620413436, 0.9392813809039045, -0.1635353881252899, 0.012117140499475642, -0.025322752462115086, 1.0, 0.0, 0.0, 0.0, 0.0, 0.023984670639038086, 1724190878.0083015, 0.05143201723694801, -0.02001151815056801, 0.9339755773544312, -0.23150509595870972)",1724190878.00968
"dim: []
data_offset: 0","(1.0811942761664486, 0.05574823150224868, 0.9328713357218448, -0.11633554854188283, 0.010271581184134088, -0.032327822838922056, 1.0, 0.0, 0.0, 0.0, 0.0, 0.024299144744873047, 1724190878.0330925, 0.05748824402689934, -0.024987928569316864, 0.9347708225250244, -0.24240781366825104)",1724190878.035367
"dim: []
data_offset: 0","(1.08945227357026, 0.05561803670232836, 0.9278040077607084, -0.04149416744279362, 0.009036656119165147, -0.035984306458107844, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03428816795349121, 1724190878.0680344, 0.04454383999109268, -0.026956291869282722, 0.9395897388458252, -0.24656163156032562)",1724190878.0708475
"dim: []
data_offset: 0","(1.0972724407619001, 0.05555148716177027, 0.9257217469625446, 0.003460805948258759, 0.008077540460023264, -0.03764063167363323, 1.0, 0.0, 0.0, 0.0, 0.0, 0.037743568420410156, 1724190878.106266, 0.04418003186583519, -0.02492591366171837, 0.945763111114502, -0.23358947038650513)",1724190878.1068807
"dim: []
data_offset: 0","(1.094606451640097, 0.05802390019653439, 0.9237094543086962, 0.014166322652598935, 0.010351852467355295, -0.03839807868927295, 1.0, 0.0, 0.0, 0.0, 0.0, 0.029112815856933594, 1724190878.1362844, 0.05202874913811684, 0.008141591213643551, 0.9358750581741333, -0.21163105964660645)",1724190878.136672
"dim: []
data_offset: 0","(1.0962634671255802, 0.055989785180478, 0.9234549021189908, 0.02847356104721736, 0.010510240264040238, -0.03812355374517111, 1.0, 0.0, 0.0, 0.0, 0.0, 0.021226167678833008, 1724190878.1580539, 0.043586552143096924, -0.0038355293218046427, 0.925155758857727, -0.17566166818141937)",1724190878.159178
"dim: []
data_offset: 0","(1.0854530885328924, 0.05518355469057645, 0.9233562845849855, 0.01736174367053243, 0.005838385290304117, -0.03725789197436524, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02850341796875, 1724190878.1870077, 0.044460028409957886, -0.021811053156852722, 0.9301970601081848, -0.1327584683895111)",1724190878.1877475
"dim: []
data_offset: 0","(1.086810254811905, 0.054041111291264765, 0.9217534748197102, -0.016979963631403354, 0.002876348096524752, -0.03726620927151309, 1.0, 0.0, 0.0, 0.0, 0.0, 0.027546405792236328, 1724190878.2166543, 0.03422737866640091, -0.032096363604068756, 0.9281735420227051, -0.12185125797986984)",1724190878.2171788
"dim: []
data_offset: 0","(1.0829759895034807, 0.055765071820295074, 0.9098338336666532, -0.04520729861782617, 0.003200026751848273, -0.04408725131675807, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03179144859313965, 1724190878.2504473, 0.05421164259314537, -0.03506079688668251, 0.9165446758270264, -0.15930092334747314)",1724190878.2540448
"dim: []
data_offset: 0","(1.0833123561808948, 0.05478849659390574, 0.8860864152411508, -0.06405490049277193, 0.004151156211803546, -0.06123512987429884, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02069878578186035, 1724190878.2749288, 0.05047718808054924, -0.03398635983467102, 0.9163253903388977, -0.19236542284488678)",1724190878.2758121
"dim: []
data_offset: 0","(1.0858245018627926, 0.05441213064129617, 0.876356872596017, -0.1002852406263963, 0.0019754073710839025, -0.07245665911843459, 1.0, 0.0, 0.0, 0.0, 0.0, 0.020517587661743164, 1724190878.3068295, 0.0483257882297039, -0.027269110083580017, 0.9108384251594543, -0.2231038361787796)",1724190878.307734
"dim: []
data_offset: 0","(1.0732810532398092, 0.05573938959648294, 0.8700008830828029, -0.14168044577511563, 0.0029633187618617355, -0.0773113680540541, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03170347213745117, 1724190878.3390691, 0.05151953548192978, -0.03131779655814171, 0.8971670866012573, -0.22120654582977295)",1724190878.343294
"dim: []
data_offset: 0","(1.064112248469078, 0.057145675321838965, 0.8746384057178712, -0.16624019180500293, 0.00634037263354066, -0.07378425845072233, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03383898735046387, 1724190878.3766649, 0.043548647314310074, -0.025155020877718925, 0.8975111842155457, -0.18038953840732574)",1724190878.3775086
"dim: []
data_offset: 0","(1.0538601350248078, 0.057569026651731185, 0.8771429139561293, -0.18658773928103226, 0.008312046999885562, -0.06865730098287359, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03744959831237793, 1724190878.4145389, 0.051068659871816635, -0.007239960134029388, 0.8869025707244873, -0.1323411911725998)",1724190878.4152555
"dim: []
data_offset: 0","(1.063021339355141, 0.05802052833855095, 0.8755962788822622, -0.1724635528826222, 0.008794285186515219, -0.06702883347394553, 1.0, 0.0, 0.0, 0.0, 0.0, 0.030520915985107422, 1724190878.4459503, 0.04883994534611702, 0.01556110568344593, 0.8839322328567505, -0.1133553758263588)",1724190878.446474
"dim: []
data_offset: 0","(1.0512314276303536, 0.05820541425963945, 0.8749969471234049, -0.1981684440508023, 0.008954567081776504, -0.06591290409630135, 1.0, 0.0, 0.0, 0.0, 0.0, 0.026446104049682617, 1724190878.473075, 0.0578170008957386, 0.02255753055214882, 0.8768866658210754, -0.09665561467409134)",1724190878.4735274
"dim: []
data_offset: 0","(1.0302155817485958, 0.059306363821084083, 0.8743968988807609, -0.24852742286777693, 0.009883319344423375, -0.064550608317517, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03806877136230469, 1724190878.5117676, 0.06315906345844269, 0.047083038836717606, 0.8752614855766296, -0.07955249398946762)",1724190878.5123394
"dim: []
data_offset: 0","(1.0285503018869049, 0.05879728624227339, 0.876764793335038, -0.19551052764082322, 0.00998967994882687, -0.06108675405036091, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03392839431762695, 1724190878.5466702, 0.07410623878240585, 0.03415246307849884, 0.8739686608314514, -0.06625737249851227)",1724190878.5471776
"dim: []
data_offset: 0","(1.030462226268733, 0.05962751514375114, 0.8778681923505429, -0.13812381790177658, 0.00952317805482043, -0.05777976240054706, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03678274154663086, 1724190878.5840611, 0.05922544002532959, 0.044051144272089005, 0.8746764063835144, -0.04689436033368111)",1724190878.5862036
