layout,data,timestamp
"dim: []
data_offset: 0","(1.4663550862339625, -0.06336478349008261, 0.9586174608367604, 0.01350563776404579, -0.08904639537512982, 0.005980246770777114, 1.0, 0.0, -2.191098786858794, 0.008290231227874756, 0.7424377202987671, 0.10477709770202637, 1724781409.4702928, -0.24091601371765137, 0.02581283077597618, 1.0263186693191528, -0.0026170676574110985)",1724781409.470737
"dim: []
data_offset: 0","(1.4724991738212934, -0.048517019490770565, 0.9532846408560434, -0.012794273778628155, 0.108002495464605, -0.007570598343823003, 1.0, 0.0, -2.209534657429226, -0.16335511207580566, 1.0385633707046509, 0.03216910362243652, 1724781409.5029292, -0.16599443554878235, 0.064544178545475, 1.0041124820709229, -0.019544431939721107)",1724781409.5034142
"dim: []
data_offset: 0","(1.462639290703067, -0.03930331343937785, 0.953632949214764, 0.02781797797171832, 0.12743760525835765, -0.0088572359691707, 1.0, 0.0, -2.218513563807445, 0.24620485305786133, 0.7933126091957092, 0.0537724494934082, 1724781409.557482, -0.12745457887649536, 0.08395826071500778, 1.0092973709106445, -0.02232477441430092)",1724781409.5580542
"dim: []
data_offset: 0","(1.484174653530696, -0.03739009280634522, 0.9495250175906028, 0.0594677849937648, 0.1331946235123868, -0.009589311326734146, 1.0, 0.0, -2.692097927972119, 0.4529110789299011, 0.5937353372573853, 0.05878400802612305, 1724781409.6169393, -0.10835813730955124, 0.08959165215492249, 1.0320651531219482, -0.02469494566321373)",1724781409.6174426
"dim: []
data_offset: 0","(1.5007885051249208, -0.037945721169378034, 0.9407987540163627, 0.10383408857690477, 0.12606399949623454, -0.012894705115402449, 1.0, 0.0, -2.1106949558969164, 0.12229150533676147, 0.9235245585441589, 0.05894184112548828, 1724781409.6765854, -0.08956949412822723, 0.10066486150026321, 1.0264317989349365, -0.04518231749534607)",1724781409.677054
"dim: []
data_offset: 0","(1.5442738488494496, -0.04080592493054485, 0.9410739452309742, 0.1574332894521161, 0.11366302281414052, -0.01503901820342727, 1.0, 0.0, -2.358701407284018, 0.2180870771408081, 0.8756347894668579, 0.06577610969543457, 1724781409.7430253, -0.07463451474905014, 0.11484529823064804, 1.007785677909851, -0.046166710555553436)",1724781409.743491
"dim: []
data_offset: 0","(1.5496381837571493, -0.046529627867613596, 0.9445706326194669, 0.20981101450718048, 0.09584418709038006, -0.013570385951275299, 1.0, 0.0, -2.736216126661002, -0.08493673801422119, 0.9462940692901611, 0.05594372749328613, 1724781409.7996924, -0.04914914444088936, 0.07947853952646255, 0.9984443187713623, -0.048558395355939865)",1724781409.8024144
"dim: []
data_offset: 0","(1.558387649922786, -0.05096296731463913, 0.9471031967736057, 0.2555236353043908, 0.07637017052488594, -0.011460045057861405, 1.0, 0.0, -2.3004612082512654, 0.08496350049972534, 0.6440606713294983, 0.0439295768737793, 1724781409.8453062, -0.047532323747873306, 0.06638934463262558, 0.9862471222877502, -0.031183963641524315)",1724781409.8483691
"dim: []
data_offset: 0","(1.5700746825509015, -0.059745269628462744, 0.9596197051912391, 0.30676518669923786, 0.055316092474384425, -0.005887398907871243, 1.0, 0.0, -2.2152883760480786, -0.10193115472793579, 0.7556309700012207, 0.04170346260070801, 1724781409.88768, -0.043771013617515564, 0.04300066456198692, 0.9719025492668152, -0.03117974102497101)",1724781409.889251
"dim: []
data_offset: 0","(1.5772138267814673, -0.06656636405298849, 0.9801559773838425, 0.3430980106232285, 0.03158982965728157, 0.005852410952768126, 1.0, 0.0, -2.1521920085372765, -0.1265331506729126, 0.6469686627388, 0.056416988372802734, 1724781409.9447248, -0.05396374687552452, 0.02779502607882023, 0.9629652500152588, 0.004175529349595308)",1724781409.9456363
