timestamp,data
1724781409.4304783,"[0.06156152873975928, 0.011266275469115359, 0.07567899560062563, 0.0, 0.0, 0.0]"
1724781409.4323132,"[0.061993034782327684, 0.01134524468969327, 0.07620945585016273, 0.0, 0.0, 0.0]"
1724781409.4420593,"[0.06355682037420855, 0.012257406522925762, 0.0772251180855134, 0.0, 0.0, 0.0]"
1724781409.4595537,"[0.06399626295567401, 0.012342215878639103, 0.07775897928354918, 0.0, 0.0, 0.0]"
1724781409.4632583,"[0.06443570553713947, 0.012427025234352443, 0.07829284048158497, 0.0, 0.0, 0.0]"
1724781409.4726944,"[0.06518313204424835, 0.012798420512248332, 0.07885187555186356, 0.0, 0.0, 0.0]"
1724781409.4888747,"[0.06562473339154776, 0.012885238647790054, 0.07938591320227488, 0.0, 0.0, 0.0]"
1724781409.4950733,"[0.07770300299796243, -0.002625714369296373, 0.08153856566839097, 0.0, 0.0, 0.0]"
1724781409.5014915,"[0.07824765021523786, -0.002644118909268076, 0.08211009767073951, 0.0, 0.0, 0.0]"
1724781409.5201612,"[0.08022223204483483, -0.001117633461998631, 0.08314187084162704, 0.0, 0.0, 0.0]"
1724781409.5227737,"[0.08077690216827141, -0.0011252093338354667, 0.08371662883347467, 0.0, 0.0, 0.0]"
1724781409.5271318,"[0.08220824059648574, -0.0003880545079364811, 0.08326817320876051, 0.0, 0.0, 0.0]"
1724781409.5424626,"[0.1170022757066993, 0.03643897264855609, 0.0806721456369336, 0.0, 0.0, 0.0]"
1724781409.5456777,"[0.11782238511585841, 0.036694386008242236, 0.08123760460167848, 0.0, 0.0, 0.0]"
1724781409.5505137,"[0.11864249452501752, 0.036949799367928374, 0.08180306356642333, 0.0, 0.0, 0.0]"
1724781409.5560565,"[0.11946260393417663, 0.03720521272761452, 0.08236852253116819, 0.0, 0.0, 0.0]"
1724781409.5723932,"[0.12023416031041159, 0.037442635191077885, 0.08320204531293214, 0.0, 0.0, 0.0]"
1724781409.573038,"[0.12322392363170327, 0.03851637816289938, 0.08423454608363984, 0.0, 0.0, 0.0]"
1724781409.5815349,"[0.12405890295584512, 0.03877740225730743, 0.08480514448766736, 0.0, 0.0, 0.0]"
1724781409.592079,"[0.12578966946108058, 0.03910544405594789, 0.08751123845378737, 0.0, 0.0, 0.0]"
1724781409.593407,"[0.15772777857174383, 0.05239847645318135, 0.07415328904118301, 0.0, 0.0, 0.0]"
1724781409.6037853,"[0.15883334711313454, 0.05276575549374103, 0.07467305508586419, 0.0, 0.0, 0.0]"
1724781409.6124399,"[0.16106093508653305, 0.053293602703557916, 0.07568033365454382, 0.0, 0.0, 0.0]"
