Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,0.312246,-0.211840,1.713288,2312.587646,-3192.737305,1029.852173,0.016457,-0.132625,-1.592713,2363.610352,-1463.060181,1068.065308
2,0,0.308664,-0.194395,1.713091,2313.554443,-3194.511719,1029.192749,0.014914,-0.130589,-1.593415,2362.810303,-1463.702515,1068.054077
3,0,0.295327,-0.155953,1.717463,2314.715576,-3196.321777,1028.710205,0.015544,-0.128246,-1.595240,2361.999023,-1464.238037,1067.896484
4,0,0.317088,-0.195220,1.713736,2315.895752,-3198.174316,1027.689819,0.009405,-0.125973,-1.594137,2361.187988,-1464.818970,1067.870483
5,0,0.255268,-0.143687,1.707610,2315.812988,-3199.897949,1028.039551,0.003143,-0.121993,-1.592871,2360.414062,-1465.309937,1067.624023
6,0,0.239135,-0.090868,1.704524,2316.695312,-3201.889648,1027.585938,0.002278,-0.120289,-1.593070,2359.667236,-1465.942871,1067.643677
7,0,0.176657,0.011412,1.716795,2318.372803,-3204.240967,1028.220825,0.000244,-0.117928,-1.593422,2359.000000,-1466.551392,1067.546265
8,0,0.177134,0.018931,1.713992,2319.368408,-3206.325195,1027.347046,0.000586,-0.115276,-1.594472,2358.174805,-1467.141846,1067.442871
9,0,0.189935,-0.001312,1.709203,2320.333008,-3208.169922,1026.234009,-0.004090,-0.113759,-1.594129,2357.420654,-1467.965088,1067.436523
10,0,0.375066,-0.225349,1.683643,2322.732422,-3210.165283,1021.860840,-0.005440,-0.112676,-1.593690,2356.420654,-1468.477539,1067.233154
11,0,0.308662,-0.171836,1.701413,2324.011230,-3212.170898,1022.239929,-0.009647,-0.111199,-1.593823,2355.603516,-1469.331787,1067.270874
12,0,0.281912,-0.115093,1.712943,2325.602051,-3214.528076,1021.998047,-0.008466,-0.112380,-1.594329,2354.800049,-1470.127075,1067.208374
13,0,0.236259,-0.072775,1.713054,2326.588135,-3216.739746,1022.003906,-0.009316,-0.113235,-1.593220,2353.822021,-1470.950073,1067.196777
14,0,0.201704,0.002699,1.693413,2326.998779,-3219.117920,1021.719116,-0.004093,-0.113101,-1.594771,2352.896240,-1471.719116,1066.965454
