timestamp,data
1722286620.9013407,"[0.5, -0.45482922351294747, 0.33365035198867565, 0.0, 0.0, 0.0]"
1722286620.9013486,"[0.5, -0.4580172788179448, 0.3359890226801851, 0.0, 0.0, 0.0]"
1722286620.9013653,"[0.5, -0.4600985442419859, 0.33815254197463357, 0.0, 0.0, 0.0]"
1722286620.9013906,"[0.5, -0.46207125529535803, 0.3402906757806578, 0.0, 0.0, 0.0]"
1722286620.9014146,"[0.5, -0.46434461871570176, 0.3431930408108839, 0.0, 0.0, 0.0]"
1722286620.901766,"[0.5, -0.4656316699314666, 0.34595645241939627, 0.0, 0.0, 0.0]"
1722286620.9018333,"[0.5, -0.4683517014604195, 0.34820325314721645, 0.0, 0.0, 0.0]"
1722286620.9018514,"[0.5, -0.4703247731571897, 0.35205090001475164, 0.0, 0.0, 0.0]"
1722286620.9018936,"[0.5, -0.472549704848352, 0.35521351774730225, 0.0, 0.0, 0.0]"
1722286620.9019122,"[0.5, -0.4749729165535586, 0.3583929291718208, 0.0, 0.0, 0.0]"
1722286620.901927,"[0.5, -0.4772138914998113, 0.3640049903508108, 0.0, 0.0, 0.0]"
1722286620.9019382,"[0.5, -0.48014819758338867, 0.36747749560564136, 0.0, 0.0, 0.0]"
1722286620.9019516,"[0.5, -0.4482707769755717, 0.3233991257444565, 0.0, 0.0, 0.0]"
1722286620.9019635,"[0.5, -0.4504001560391698, 0.32854626646090207, 0.0, 0.0, 0.0]"
1722286620.9019763,"[0.5, -0.4514303418035292, 0.33488892701589157, 0.0, 0.0, 0.0]"
1722286620.9019873,"[0.5, -0.45220516445207143, 0.34131647380648356, 0.0, 0.0, 0.0]"
1722286620.9019973,"[0.5, -0.45383272576237443, 0.3453555327353659, 0.0, 0.0, 0.0]"
1722286620.9020107,"[0.5, -0.45460180314403015, 0.3523940562892023, 0.0, 0.0, 0.0]"
1722286620.902022,"[0.5, -0.4560407897377243, 0.35711089145463987, 0.0, 0.0, 0.0]"
1722286620.9020436,"[0.5, -0.45719166711856407, 0.36022303610831363, 0.0, 0.0, 0.0]"
1722286620.9020553,"[0.5, -0.4584625174144021, 0.3611372741266826, 0.0, 0.0, 0.0]"
1722286620.9020689,"[0.5, -0.46081812318262416, 0.36233091375759957, 0.0, 0.0, 0.0]"
1722286620.9020798,"[0.5, -0.4630846353259866, 0.36350599968842406, 0.0, 0.0, 0.0]"
1722286620.9021344,"[0.5, -0.464306797758402, 0.36369524078682175, 0.0, 0.0, 0.0]"
1722286620.911845,"[0.5, -0.46473852007021826, 0.3540567192158134, 0.0, 0.0, 0.0]"
1722286620.9191234,"[0.5, -0.4650036312108815, 0.3474717933313505, 0.0, 0.0, 0.0]"
1722286620.929344,"[0.5, -0.4652699816059525, 0.345176732066417, 0.0, 0.0, 0.0]"
1722286620.9459705,"[0.5, -0.4658750448888185, 0.3451677735922407, 0.0, 0.0, 0.0]"
1722286620.9496737,"[0.5, -0.39343861017118614, 0.5, 0.0, 0.0, 0.0]"
1722286620.94977,"[0.5, -0.39619635743874115, 0.5, 0.0, 0.0, 0.0]"
1722286620.9604778,"[0.5, -0.39550385129576365, 0.5, 0.0, 0.0, 0.0]"
1722286620.970022,"[0.5, -0.3970686135731405, 0.5, 0.0, 0.0, 0.0]"
1722286620.972112,"[0.5, -0.3817996827874857, 0.5, 0.0, 0.0, 0.0]"
1722286620.979132,"[0.5, -0.3844758487883326, 0.5, 0.0, 0.0, 0.0]"
1722286620.991532,"[0.5, -0.37709615843447797, 0.5, 0.0, 0.0, 0.0]"
1722286621.0035229,"[0.5, -0.37841407749808736, 0.5, 0.0, 0.0, 0.0]"
1722286621.0102816,"[0.5, -0.3790774608873446, 0.5, 0.0, 0.0, 0.0]"
1722286621.0194275,"[0.5, -0.37904465921860897, 0.5, 0.0, 0.0, 0.0]"
1722286621.0290685,"[0.5, -0.37705219141350105, 0.5, 0.0, 0.0, 0.0]"
1722286621.0409305,"[0.5, -0.35352662883828606, 0.5, 0.0, 0.0, 0.0]"
1722286621.0489035,"[0.5, -0.35293724934278137, 0.5, 0.0, 0.0, 0.0]"
1722286621.059124,"[0.5, -0.3497095812754075, 0.5, 0.0, 0.0, 0.0]"
1722286621.0694106,"[0.5, -0.34982530957144936, 0.5, 0.0, 0.0, 0.0]"
1722286621.0794766,"[0.5, -0.3469383178394055, 0.5, 0.0, 0.0, 0.0]"
1722286621.0893695,"[0.5, -0.3463137809476467, 0.5, 0.0, 0.0, 0.0]"
1722286621.0990238,"[0.5, -0.3431427705122325, 0.5, 0.0, 0.0, 0.0]"
1722286621.109005,"[0.5, -0.34120610317913336, 0.5, 0.0, 0.0, 0.0]"
1722286621.1190877,"[0.5, -0.3382880377198722, 0.5, 0.0, 0.0, 0.0]"
1722286621.1295547,"[0.5, -0.33601550803582836, 0.5, 0.0, 0.0, 0.0]"
1722286621.1390994,"[0.5, -0.3339503646156001, 0.5, 0.0, 0.0, 0.0]"
1722286621.1488962,"[0.5, -0.3296582108424073, 0.5, 0.0, 0.0, 0.0]"
1722286621.1598957,"[0.5, -0.32696293817871924, 0.5, 0.0, 0.0, 0.0]"
1722286621.1722388,"[0.5, -0.3177918822533742, 0.5, 0.0, 0.0, 0.0]"
1722286621.1747286,"[0.5, -0.31340218269948555, 0.5, 0.0, 0.0, 0.0]"
