layout,data,timestamp
"dim: []
data_offset: 0","(2.70016549095103, -0.5431916077495347, 1.4049504403761262, 0.013567707357823344, 0.008595381687998789, -0.015286922447123756, 1.0, 3.0, 0.0, 0.0, 0.0, 2.5510787963867188e-05, 1722286620.7103057)",1722286620.901407
"dim: []
data_offset: 0","(2.70016549095103, -0.5431916077495347, 1.4049504403761262, 0.013567707357823344, 0.008595381687998789, -0.015286922447123756, 1.0, 4.0, 0.0, 0.0, 0.0, 2.8848648071289062e-05, 1722286620.7354152)",1722286620.902161
"dim: []
data_offset: 0","(2.70016549095103, -0.5431916077495347, 1.4049504403761262, 0.013567707357823344, 0.008595381687998789, -0.015286922447123756, 1.0, 5.0, 0.0, 0.0, 0.0, 3.0994415283203125e-05, 1722286620.7605462)",1722286620.9021773
"dim: []
data_offset: 0","(2.684491314345944, -0.5498707255429978, 1.3796687464010566, 0.010801308034515433, 0.007885750880753856, -0.04094943419972806, 1.0, 0.0, 0.0, 0.0, 0.0, 0.016838550567626953, 1722286620.803491)",1722286620.9021897
"dim: []
data_offset: 0","(2.684491314345944, -0.5498707255429978, 1.3796687464010566, 0.010801308034515433, 0.007885750880753856, -0.04094943419972806, 1.0, 1.0, 0.0, 0.0, 0.0, 2.4318695068359375e-05, 1722286620.810935)",1722286620.9022024
"dim: []
data_offset: 0","(2.684491314345944, -0.5498707255429978, 1.3796687464010566, 0.010801308034515433, 0.007885750880753856, -0.04094943419972806, 1.0, 2.0, 0.0, 0.0, 0.0, 2.7894973754882812e-05, 1722286620.8354588)",1722286620.902214
"dim: []
data_offset: 0","(2.684491314345944, -0.5498707255429978, 1.3796687464010566, 0.010801308034515433, 0.007885750880753856, -0.04094943419972806, 1.0, 3.0, 0.0, 0.0, 0.0, 3.123283386230469e-05, 1722286620.8616338)",1722286620.9022272
"dim: []
data_offset: 0","(2.684491314345944, -0.5498707255429978, 1.3796687464010566, 0.010801308034515433, 0.007885750880753856, -0.04094943419972806, 1.0, 4.0, 0.0, 0.0, 0.0, 2.8371810913085938e-05, 1722286620.8857615)",1722286620.902238
"dim: []
data_offset: 0","(2.684491314345944, -0.5498707255429978, 1.3796687464010566, 0.010801308034515433, 0.007885750880753856, -0.04094943419972806, 1.0, 5.0, 0.0, 0.0, 0.0, 2.6226043701171875e-05, 1722286620.9107113)",1722286620.911877
"dim: []
data_offset: 0","(2.6656303367445724, -0.5462980642513582, 1.3940397103236457, 0.002793958154761718, 0.026033593508190487, -0.02521497126530606, 1.0, 0.0, 0.0, 0.0, 0.0, 0.017488718032836914, 1722286620.953035)",1722286620.9535673
"dim: []
data_offset: 0","(2.6588879448731344, -0.5323528758429507, 1.4188390606137924, 0.0023415988509364618, 0.04054523907650194, -0.0028360220349308496, 1.0, 1.0, 0.0, 0.0, 0.0, 0.018846750259399414, 1722286620.980209)",1722286620.981061
"dim: []
data_offset: 0","(2.6588879448731344, -0.5323528758429507, 1.4188390606137924, 0.0023415988509364618, 0.04054523907650194, -0.0028360220349308496, 1.0, 1.0, 0.0, 0.0, 0.0, 3.170967102050781e-05, 1722286620.985506)",1722286620.9860463
"dim: []
data_offset: 0","(2.6588879448731344, -0.5323528758429507, 1.4188390606137924, 0.0023415988509364618, 0.04054523907650194, -0.0028360220349308496, 1.0, 2.0, 0.0, 0.0, 0.0, 2.47955322265625e-05, 1722286621.010502)",1722286621.0110335
"dim: []
data_offset: 0","(2.647787856332052, -0.5383556736106963, 1.4449152871717539, -0.011081604787901727, 0.05287082755434604, 0.0035868534031939427, 1.0, 2.0, 0.0, 0.0, 0.0, 0.03409886360168457, 1722286621.069889)",1722286621.0704813
"dim: []
data_offset: 0","(2.647787856332052, -0.5383556736106963, 1.4449152871717539, -0.011081604787901727, 0.05287082755434604, 0.0035868534031939427, 1.0, 2.0, 0.0, 0.0, 0.0, 2.47955322265625e-05, 1722286621.0709584)",1722286621.071377
"dim: []
data_offset: 0","(2.647787856332052, -0.5383556736106963, 1.4449152871717539, -0.011081604787901727, 0.05287082755434604, 0.0035868534031939427, 1.0, 2.0, 0.0, 0.0, 0.0, 3.0040740966796875e-05, 1722286621.085361)",1722286621.0859923
