timestamp,data
1722278388.3326883,"[0.022812300301630443, -0.04349840491493271, 0.12234515640664217, 0.0, 0.0, 0.0]"
1722278388.3392344,"[0.026341621243497818, -0.04413645253894581, 0.12327655328890215, 0.0, 0.0, 0.0]"
1722278388.349217,"[0.027924441696005962, -0.04443157485108435, 0.12369780303135934, 0.0, 0.0, 0.0]"
1722278388.3554056,"[0.03286994739264871, -0.05970137630341667, 0.12794276910504138, 0.0, 0.0, 0.0]"
1722278388.3595665,"[0.03310034422016727, -0.060119843894328465, 0.12883956421559073, 0.0, 0.0, 0.0]"
1722278388.3690972,"[0.034267926699156515, -0.06064608758014886, 0.12880658061241482, 0.0, 0.0, 0.0]"
1722278388.3804643,"[0.03562409098810153, -0.061154807743593345, 0.12879991038208888, 0.0, 0.0, 0.0]"
1722278388.3828745,"[0.046882769622880266, -0.07186898421700888, 0.14930763902014127, 0.0, 0.0, 0.0]"
1722278388.3897636,"[0.0483400372939856, -0.07256437555660251, 0.1495268548767788, 0.0, 0.0, 0.0]"
1722278388.399485,"[0.04961610973925044, -0.07605229123703981, 0.14727004299368218, 0.0, 0.0, 0.0]"
1722278388.4093072,"[0.05096749819651742, -0.07763636938430732, 0.14670289111014273, 0.0, 0.0, 0.0]"
1722278388.4107602,"[0.04995923777881996, -0.07610151159873203, 0.14359795637178607, 0.0, 0.0, 0.0]"
1722278388.4212875,"[0.051419698717244076, -0.07712643982815635, 0.1435452111795329, 0.0, 0.0, 0.0]"
1722278388.4226913,"[0.056355375684577075, -0.09167387519824283, 0.15926575423829334, 0.0, 0.0, 0.0]"
1722278388.430554,"[0.056658065352354355, -0.09312200470761679, 0.15884394464575957, 0.0, 0.0, 0.0]"
1722278388.4394672,"[0.05770307615852026, -0.09439043064311084, 0.15879687354295616, 0.0, 0.0, 0.0]"
1722278388.4508493,"[0.05878240051837794, -0.09581661285403233, 0.15860802611547878, 0.0, 0.0, 0.0]"
1722278388.459504,"[0.06047218018914471, -0.0973789402141722, 0.1588128162653402, 0.0, 0.0, 0.0]"
1722278388.461083,"[0.045495112797357525, -0.10338623857209271, 0.15997057216917854, 0.0, 0.0, 0.0]"
1722278388.471058,"[0.04648169987118666, -0.10427923234071897, 0.1589879161770101, 0.0, 0.0, 0.0]"
1722278388.4792616,"[0.04764176861888514, -0.10590665998391377, 0.15907304448512016, 0.0, 0.0, 0.0]"
1722278388.4811494,"[0.04731596231137672, -0.10517573078526388, 0.15795864320350558, 0.0, 0.0, 0.0]"
1722278388.49246,"[0.047536592208346606, -0.10671524711738564, 0.15852228207917446, 0.0, 0.0, 0.0]"
1722278388.4994361,"[0.04767797658493904, -0.10822274476036413, 0.1589820105421265, 0.0, 0.0, 0.0]"
1722278388.5093079,"[0.0483201929824325, -0.10967002514715785, 0.15916184558741034, 0.0, 0.0, 0.0]"
1722278388.5131593,"[0.04732811578042589, -0.1074417789333034, 0.15585241671718456, 0.0, 0.0, 0.0]"
1722278388.5192585,"[0.048423096040492775, -0.11014472823783587, 0.1560318875105201, 0.0, 0.0, 0.0]"
1722278388.5297189,"[0.049603735219042946, -0.11297210799162405, 0.15617929436997832, 0.0, 0.0, 0.0]"
1722278388.5305989,"[0.05331572371557126, -0.12669939812613348, 0.15180052716608064, 0.0, 0.0, 0.0]"
1722278388.5392447,"[0.054305857454115564, -0.12868349592971626, 0.15178587111718975, 0.0, 0.0, 0.0]"
1722278388.5514119,"[0.05512705605979012, -0.1302322026533603, 0.15163515103292838, 0.0, 0.0, 0.0]"
1722278388.5531943,"[0.05437531863344055, -0.12844836049801608, 0.14951466708972797, 0.0, 0.0, 0.0]"
1722278388.5590968,"[0.05497049232996285, -0.13007700051091878, 0.150334272856148, 0.0, 0.0, 0.0]"
1722278388.5691984,"[0.05555054717013002, -0.1316543985271427, 0.15051175866945513, 0.0, 0.0, 0.0]"
1722278388.5792186,"[0.056059563490149365, -0.13309534469028333, 0.15039997714404346, 0.0, 0.0, 0.0]"
1722278388.5807493,"[0.049595857167232874, -0.13599300499542966, 0.14972225725957916, 0.0, 0.0, 0.0]"
1722278388.5894694,"[0.04998955986650539, -0.13772495759122813, 0.14910393150486578, 0.0, 0.0, 0.0]"
1722278388.6007352,"[0.049766922215167014, -0.13730252790863615, 0.14690238631017408, 0.0, 0.0, 0.0]"
1722278388.6092496,"[0.04998519612933376, -0.13997862588504187, 0.14449532173078944, 0.0, 0.0, 0.0]"
1722278388.6192677,"[0.049949781370272436, -0.14047539534870176, 0.14494746041415804, 0.0, 0.0, 0.0]"
1722278388.6303687,"[0.050295012884577356, -0.14144646017342258, 0.1459491812358784, 0.0, 0.0, 0.0]"
1722278388.6320884,"[0.05961227896091682, -0.15945901813045127, 0.15183615931653224, 0.0, 0.0, 0.0]"
1722278388.6394556,"[0.05999598206828288, -0.1607764298190312, 0.15225531420211366, 0.0, 0.0, 0.0]"
1722278388.6502428,"[0.06026735174666336, -0.1623896229276602, 0.15173293539576713, 0.0, 0.0, 0.0]"
1722278388.6518815,"[0.06732394609568391, -0.18374400861117463, 0.1571262364017209, 0.0, 0.0, 0.0]"
1722278388.6592784,"[0.06605072002292978, -0.18484190007026421, 0.15681849782943716, 0.0, 0.0, 0.0]"
1722278388.669358,"[0.06651038467155947, -0.18612849335140624, 0.15790997314980018, 0.0, 0.0, 0.0]"
1722278388.67918,"[0.06596811844691562, -0.18788134586240718, 0.15545742454714073, 0.0, 0.0, 0.0]"
1722278388.6816475,"[0.057120364363000366, -0.20140450060099555, 0.15462987631535305, 0.0, 0.0, 0.0]"
1722278388.68931,"[0.05691585554746546, -0.20283473498192411, 0.1550667742469525, 0.0, 0.0, 0.0]"
1722278388.6989222,"[0.05731199208364591, -0.20424657858841475, 0.15614609377947852, 0.0, 0.0, 0.0]"
