layout,data,timestamp
"dim: []
data_offset: 0","(1.4983250202667977, 0.06326151612817381, 1.4614753570394448, 0.0, 0.0, 0.0, 3.0, 46.0, -2.1910990138568063, 0.11450302600860596, 1.349053144454956, 0.0917654037475586, 1724780828.1586082, 0.06326151612817381, 0.0, 1.4614753570394448, 0.0)",1724780828.160819
"dim: []
data_offset: 0","(1.4983250202667977, 0.06326151612817381, 1.4614753570394448, 0.0, 0.0, 0.0, 3.0, 46.0, 0.0, 0.0, 0.0, 0.0016009807586669922, 1724780828.1614459, 0.06326151612817381, 0.0, 1.4614753570394448, 0.0)",1724780828.162264
"dim: []
data_offset: 0","(1.4983250202667977, 0.06326151612817381, 1.4614753570394448, 0.0, 0.0, 0.0, 3.0, 47.0, 0.0, 0.0, 0.0, 0.0011286735534667969, 1724780828.1860657, 0.06326151612817381, 0.0, 1.4614753570394448, 0.0)",1724780828.186898
"dim: []
data_offset: 0","(1.4983250202667977, 0.06326151612817381, 1.4614753570394448, 0.0, 0.0, 0.0, 3.0, 48.0, 0.0, 0.0, 0.0, 0.0010521411895751953, 1724780828.2110393, 0.06326151612817381, 0.0, 1.4614753570394448, 0.0)",1724780828.2114396
"dim: []
data_offset: 0","(1.4983250202667977, 0.06326151612817381, 1.4614753570394448, 0.0, 0.0, 0.0, 3.0, 49.0, 0.0, 0.0, 0.0, 0.0010845661163330078, 1724780828.2360587, 0.06326151612817381, 0.0, 1.4614753570394448, 0.0)",1724780828.2367296
"dim: []
data_offset: 0","(1.4983250202667977, 0.06326151612817381, 1.4614753570394448, 0.0, 0.0, 0.0, 3.0, 50.0, 0.0, 0.0, 0.0, 0.0037741661071777344, 1724780828.2638123, 0.06326151612817381, 0.0, 1.4614753570394448, 0.0)",1724780828.264544
"dim: []
data_offset: 0","(1.4983250202667977, 0.06326151612817381, 1.4614753570394448, 0.0, 0.0, 0.0, 3.0, 50.0, 0.0, 0.0, 0.0, 0.001434326171875, 1724780828.286494, 0.06326151612817381, 0.0, 1.4614753570394448, 0.0)",1724780828.2873616
"dim: []
data_offset: 0","(1.4983250202667977, 0.06326151612817381, 1.4614753570394448, 0.0, 0.0, 0.0, 3.0, 51.0, 0.0, 0.0, 0.0, 0.00241851806640625, 1724780828.3128622, 0.06326151612817381, 0.0, 1.4614753570394448, 0.0)",1724780828.313695
"dim: []
data_offset: 0","(1.4983250202667977, 0.06326151612817381, 1.4614753570394448, 0.0, 0.0, 0.0, 3.0, 52.0, 0.0, 0.0, 0.0, 0.0015904903411865234, 1724780828.3368127, 0.06326151612817381, 0.0, 1.4614753570394448, 0.0)",1724780828.3379278
"dim: []
data_offset: 0","(1.4983250202667977, 0.06326151612817381, 1.4614753570394448, 0.0, 0.0, 0.0, 3.0, 53.0, 0.0, 0.0, 0.0, 0.0015702247619628906, 1724780828.3615146, 0.06326151612817381, 0.0, 1.4614753570394448, 0.0)",1724780828.3623927
"dim: []
data_offset: 0","(1.4983250202667977, 0.06326151612817381, 1.4614753570394448, 0.0, 0.0, 0.0, 3.0, 54.0, 0.0, 0.0, 0.0, 0.0014302730560302734, 1724780828.3863347, 0.06326151612817381, 0.0, 1.4614753570394448, 0.0)",1724780828.386916
"dim: []
data_offset: 0","(1.5066258689180592, 0.13633264459771544, 0.9368100792668478, 0.012711641529527667, -0.03450062229756064, 0.04774611116881824, 4.0, 0.0, 0.0, 0.0, 0.0, 0.04948711395263672, 1724780828.459402, 0.05412190034985542, 0.015781618654727936, 1.466504454612732, -3.625954195740633e-05)",1724780828.4601285
"dim: []
data_offset: 0","(1.4840277657792196, 0.14218160933218213, 0.8926443009580893, -0.002234826256383566, 0.04191633870502353, -0.06072389965721002, 1.0, 0.0, -2.2095344304312134, 0.018513083457946777, 1.194101095199585, 0.06668448448181152, 1724780828.5265095, 0.05176335573196411, 0.019680604338645935, 1.4485119581222534, -0.003792481729760766)",1724780828.5274334
"dim: []
data_offset: 0","(1.4586323693666308, 0.15224365558378547, 0.9145004674102389, -0.01802520960561308, 0.054809367652309496, -0.06749821961650904, 1.0, 0.0, -2.218513563807445, 0.24922513961791992, 0.7701797485351562, 0.047631025314331055, 1724780828.5745664, 0.061260465532541275, 0.023561114445328712, 1.4145433902740479, -0.010224714875221252)",1724780828.577007
"dim: []
data_offset: 0","(1.4586323693666308, 0.15224365558378547, 0.9145004674102389, -0.01802520960561308, 0.054809367652309496, -0.06749821961650904, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0009467601776123047, 1724780828.5782244, 0.061260465532541275, 0.023561114445328712, 1.4145433902740479, -0.010224714875221252)",1724780828.5796986
"dim: []
data_offset: 0","(1.4586323693666308, 0.15224365558378547, 0.9145004674102389, -0.01802520960561308, 0.054809367652309496, -0.06749821961650904, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0009698867797851562, 1724780828.5795753, 0.061260465532541275, 0.023561114445328712, 1.4145433902740479, -0.010224714875221252)",1724780828.5805414
"dim: []
data_offset: 0","(1.4586323693666308, 0.15224365558378547, 0.9145004674102389, -0.01802520960561308, 0.054809367652309496, -0.06749821961650904, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0009958744049072266, 1724780828.6031275, 0.061260465532541275, 0.023561114445328712, 1.4145433902740479, -0.010224714875221252)",1724780828.604107
"dim: []
data_offset: 0","(1.4586323693666308, 0.15224365558378547, 0.9145004674102389, -0.01802520960561308, 0.054809367652309496, -0.06749821961650904, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0010449886322021484, 1724780828.6281729, 0.061260465532541275, 0.023561114445328712, 1.4145433902740479, -0.010224714875221252)",1724780828.6288743
"dim: []
data_offset: 0","(1.4586323693666308, 0.15224365558378547, 0.9145004674102389, -0.01802520960561308, 0.054809367652309496, -0.06749821961650904, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0010602474212646484, 1724780828.6532216, 0.061260465532541275, 0.023561114445328712, 1.4145433902740479, -0.010224714875221252)",1724780828.6538668
