timestamp,data
1724780828.1508589,"[-1.0, 0.05393756804496019, 0.49392046653211014, 0.0, 0.0, 0.0]"
1724780828.152222,"[-1.0, 0.054315635110695884, 0.4973825258769614, 0.0, 0.0, 0.0]"
1724780828.1642077,"[-1.0, 0.05448830643468411, 0.5009863694627348, 0.0, 0.0, 0.0]"
1724780828.1762266,"[-1.0, 0.054939797907231455, 0.5046380622539768, 0.0, 0.0, 0.0]"
1724780828.1880953,"[-1.0, 0.05531426039753417, 0.5080880307179596, 0.0, 0.0, 0.0]"
1724780828.1922653,"[-1.0, 0.055606414311174315, 0.5116165970652147, 0.0, 0.0, 0.0]"
1724780828.2046862,"[-1.0, 0.05607669864667212, 0.5154577350654018, 0.0, 0.0, 0.0]"
1724780828.2185464,"[-1.0, 0.056553053365547896, 0.5185668677659635, 0.0, 0.0, 0.0]"
1724780828.2236853,"[-1.0, 0.05693094313738154, 0.5220317202722875, 0.0, 0.0, 0.0]"
1724780828.2335324,"[-1.0, 0.057620030941488175, 0.5223858838607669, 0.0, 0.0, 0.0]"
1724780828.2466543,"[-1.0, 0.058294814831321505, 0.5216616663777974, 0.0, 0.0, 0.0]"
1724780828.2592058,"[-1.0, 0.05893113018840787, 0.5192810750185105, 0.0, 0.0, 0.0]"
1724780828.2693014,"[-1.0, 0.060490623779625906, 0.5044220832164337, 0.0, 0.0, 0.0]"
1724780828.274048,"[-1.0, 0.0608827822282648, 0.5076675109520886, 0.0, 0.0, 0.0]"
1724780828.288075,"[-1.0, 0.06193125719664815, 0.5021308449811568, 0.0, 0.0, 0.0]"
1724780828.2947726,"[-1.0, 0.06273974172245307, 0.5005644579781567, 0.0, 0.0, 0.0]"
1724780828.3035693,"[-1.0, 0.06377558865421791, 0.4899582907557343, 0.0, 0.0, 0.0]"
1724780828.3213246,"[-1.0, 0.06439920150866357, 0.4849392866125751, 0.0, 0.0, 0.0]"
1724780828.3250573,"[-1.0, 0.06505650742556071, 0.48408506117637073, 0.0, 0.0, 0.0]"
1724780828.3316848,"[-1.0, 0.06509544512896079, 0.47617172867052043, 0.0, 0.0, 0.0]"
1724780828.3425465,"[-1.0, 0.0655441331651245, 0.4727386202262065, 0.0, 0.0, 0.0]"
1724780828.3549106,"[-1.0, 0.0660051307680977, 0.4762251743291292, 0.0, 0.0, 0.0]"
1724780828.3651135,"[-1.0, 0.06604557232016266, 0.4864744805375927, 0.0, 0.0, 0.0]"
1724780828.3725235,"[-1.0, 0.0660021064123914, 0.497786892918061, 0.0, 0.0, 0.0]"
1724780828.3876348,"[-1.0, 0.0662514529352481, 0.5044427005513474, 0.0, 0.0, 0.0]"
1724780828.3944163,"[-1.0, 0.06586745115684571, 0.5177369841649603, 0.0, 0.0, 0.0]"
1724780828.4121137,"[-1.0, 0.06541407930714593, 0.5309870392738925, 0.0, 0.0, 0.0]"
1724780828.4184875,"[-1.0, 0.06550231866468922, 0.5372716497088598, 0.0, 0.0, 0.0]"
1724780828.4272768,"[0.012398531715192332, -0.0018710070595099827, 0.015532405471882248, 0.0, 0.0, 0.0]"
1724780828.4330733,"[0.012485437311326857, -0.0018841215949738379, 0.015641277472853383, 0.0, 0.0, 0.0]"
1724780828.4354975,"[0.016131899437840314, -0.0021958974718933634, 0.017292513013435203, 0.0, 0.0, 0.0]"
1724780828.460609,"[0.022417657474013097, -0.002759863986554062, 0.021674634682699916, 0.0, 0.0, 0.0]"
