layout,data,timestamp
"dim: []
data_offset: 0","(0.9625219576935918, 0.0037581150232258295, 1.0622805801837094, 0.01900834046048748, 0.008103719047595385, -0.004143112135405761, 1.0, 0.0, 0.0, 0.0, 0.0, 0.06403398513793945, 1723771167.7558498)",1723771167.756292
"dim: []
data_offset: 0","(0.9747148745914322, 0.0009753794338627697, 1.0556995718349793, 0.019713274459297683, 0.011955325810762949, -0.0005009421444266355, 1.0, 0.0, 0.0, 0.0, 0.0, 0.016516447067260742, 1723771167.7745557)",1723771167.7751338
"dim: []
data_offset: 0","(0.979899799558722, 0.013635831337731255, 1.0428613844423544, 0.02160372640900426, 0.015496585041275468, -5.396018026435946e-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.01524043083190918, 1723771167.799223)",1723771167.800002
"dim: []
data_offset: 0","(0.9966751881751518, 0.02203109149265641, 1.0362653442206393, 0.0340063524376662, 0.01744360997720731, -0.0096408582361255, 1.0, 0.0, 0.0, 0.0, 0.0, 0.008663415908813477, 1723771167.8211768)",1723771167.8217962
"dim: []
data_offset: 0","(0.9941157248937158, 0.034936850616517336, 1.0263230288844083, 0.05780033894416696, 0.00929909491552161, -0.014272407466878386, 1.0, 0.0, 0.0, 0.0, 0.0, 0.01334071159362793, 1723771167.8465347)",1723771167.8472164
"dim: []
data_offset: 0","(0.9908801748335802, 0.019227949423115547, 1.008923708340552, 0.0726662910276159, 0.006842553597557734, -0.025051041780249375, 1.0, 0.0, 0.0, 0.0, 0.0, 0.009517192840576172, 1723771167.8676946)",1723771167.8682091
"dim: []
data_offset: 0","(1.0139773174202729, 0.023820860389416963, 1.0034531820513433, 0.09893644692943418, 0.013575363885466991, -0.031756201266728845, 1.0, 0.0, 0.0, 0.0, 0.0, 0.011032819747924805, 1723771167.8943906)",1723771167.8952844
"dim: []
data_offset: 0","(1.0486925890818255, 0.027638614285206517, 1.014580538710512, 0.11345790639758394, 0.012222004648111372, -0.030391910207006136, 1.0, 0.0, 0.0, 0.0, 0.0, 0.009748697280883789, 1723771167.9179368)",1723771167.918365
"dim: []
data_offset: 0","(1.0543444846926138, 0.022878619074327623, 1.0062385882108442, 0.13344727194252798, 0.010510081683692177, -0.0378472277810757, 1.0, 0.0, 0.0, 0.0, 0.0, 0.014980077743530273, 1723771167.9488683)",1723771167.9506536
"dim: []
data_offset: 0","(1.0796183068256435, 0.0093819451873847, 0.9907492203271868, 0.16059861890861105, 0.013367256588350748, -0.017731018599477084, 1.0, 0.0, 0.0, 0.0, 0.0, 0.011200904846191406, 1723771167.9703503)",1723771167.9712873
"dim: []
data_offset: 0","(1.0971761323252864, 0.034356270817859344, 0.980936506734452, 0.19180864029725, 0.01346578930742263, -0.027306360100802077, 1.0, 0.0, 0.0, 0.0, 0.0, 0.021031856536865234, 1723771168.0042288)",1723771168.0052087
"dim: []
data_offset: 0","(1.1287268361606588, 0.05541629284097198, 0.9853224955647073, 0.2508573592198807, 0.006142907458212997, -0.004271186003606511, 1.0, 0.0, 0.0, 0.0, 0.0, 0.01327061653137207, 1723771168.022194)",1723771168.0228271
"dim: []
data_offset: 0","(1.1731658680815402, 0.0650421831867618, 0.9846927670559626, 0.28332394821064966, -0.019559017111358216, 0.018485425968834294, 1.0, 0.0, 0.0, 0.0, 0.0, 0.018826723098754883, 1723771168.05205)",1723771168.0538964
"dim: []
data_offset: 0","(1.2009534942563498, 0.04924131209070025, 0.9825899999745429, 0.28675454094647423, -0.04669863404162574, 0.04559741141804267, 1.0, 0.0, 0.0, 0.0, 0.0, 0.008850574493408203, 1723771168.0690138)",1723771168.0694318
"dim: []
data_offset: 0","(1.2000602517159604, 0.025599838302787135, 1.001899488493479, 0.26062150465897266, -0.08896832227299327, 0.0989722061620685, 1.0, 0.0, 0.0, 0.0, 0.0, 0.016867399215698242, 1723771168.101831)",1723771168.1024094
"dim: []
data_offset: 0","(1.1858605273148588, 0.022101956912085018, 1.0410405401508513, 0.21186298881332055, -0.10197388954413895, 0.150418860954538, 1.0, 0.0, 0.0, 0.0, 0.0, 0.02326655387878418, 1723771168.1315684)",1723771168.1321003
"dim: []
data_offset: 0","(1.1693707835844862, 0.01130902569115621, 1.0405376488215858, 0.0975469256725675, -0.1477324412217654, 0.1304692028219826, 1.0, 0.0, 0.0, 0.0, 0.0, 0.009293079376220703, 1723771168.1426966)",1723771168.1433275
"dim: []
data_offset: 0","(1.16009716394655, 0.01928757736194118, 1.0586577033950326, 0.03783363324225586, -0.14404538951709334, 0.12798275696373324, 1.0, 0.0, 0.0, 0.0, 0.0, 0.011878728866577148, 1723771168.1700516)",1723771168.170994
"dim: []
data_offset: 0","(1.1598319410363502, 0.003523774635874761, 1.061181916303742, 0.04587293636169254, -0.19069844206327535, 0.08638773838129227, 1.0, 0.0, 0.0, 0.0, 0.0, 0.009348154067993164, 1723771168.1925256)",1723771168.1930497
"dim: []
data_offset: 0","(1.149153959263423, -0.003259907351697755, 1.0475764543804564, 0.07911413298719079, -0.15232456935565838, 0.03577424574402165, 1.0, 0.0, 0.0, 0.0, 0.0, 0.010854482650756836, 1723771168.2190413)",1723771168.2196748
"dim: []
data_offset: 0","(1.1758777530005713, -0.001242006873321585, 1.0536779953770545, 0.17036122761780337, -0.11525375867507912, 0.05904269228242147, 1.0, 0.0, 0.0, 0.0, 0.0, 0.016028881072998047, 1723771168.2491765)",1723771168.249992
"dim: []
data_offset: 0","(1.1623746050868584, -0.01220275751523173, 1.050316844147561, 0.06594341035703634, -0.1476588801673654, 0.016873582146990987, 1.0, 0.0, 0.0, 0.0, 0.0, 0.021512269973754883, 1723771168.2823997)",1723771168.2828178
"dim: []
data_offset: 0","(1.159914824038611, -0.02156454288747659, 1.0527530322867928, 0.01889616841631552, -0.1163269931342926, -0.004784926372957009, 1.0, 0.0, 0.0, 0.0, 0.0, 0.01778101921081543, 1723771168.3009777)",1723771168.3014483
"dim: []
data_offset: 0","(1.1509509880799667, -0.02656597649667964, 1.035354142099904, -0.026101764547044402, -0.08179476918708596, -0.04166747109254652, 1.0, 0.0, 0.0, 0.0, 0.0, 0.024301767349243164, 1723771168.3326352)",1723771168.3335795
"dim: []
data_offset: 0","(1.1452032042678053, -0.02080036494035878, 1.0381239782672755, -0.008629155971273563, -0.03642671807950667, -0.00582201514292853, 1.0, 0.0, 0.0, 0.0, 0.0, 0.020650148391723633, 1723771168.3538249)",1723771168.3547716
"dim: []
data_offset: 0","(1.149928251252994, -0.03131996156157185, 1.0400258347017453, 0.033803176044700296, -0.015409022818183479, 0.06490024197769532, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0171663761138916, 1723771168.3753197)",1723771168.379397
"dim: []
data_offset: 0","(1.1494788749067109, -0.02651768082679011, 1.0484967625579151, -0.004927190535598893, 0.024568915387720984, 0.09562216779350755, 1.0, 0.0, 0.0, 0.0, 0.0, 0.021455764770507812, 1723771168.4046078)",1723771168.4051125
"dim: []
data_offset: 0","(1.150147021378477, -0.015435646625387102, 1.0333485680424617, -0.04508402438752047, 0.06151255502944538, 0.07116634198918469, 1.0, 0.0, 0.0, 0.0, 0.0, 0.030280113220214844, 1723771168.4408672)",1723771168.4421017
"dim: []
data_offset: 0","(1.136933836115924, -0.010857983497457011, 1.0351141617202766, -0.08413749463349175, 0.05315046678077116, 0.11036162992449362, 1.0, 0.0, 0.0, 0.0, 0.0, 0.029704570770263672, 1723771168.471006)",1723771168.4718025
"dim: []
data_offset: 0","(1.1315043182952085, -0.015500359663719957, 1.0552074335542039, -0.08630448664257986, 0.029209428394857448, 0.16948995048842275, 1.0, 0.0, 0.0, 0.0, 0.0, 0.013462543487548828, 1723771168.484856)",1723771168.4857862
