timestamp,data
1724779887.394209,"[-0.945952192785731, -0.04096526592624856, 0.020466190801922208, 0.0, 0.0, 0.0]"
1724779887.395614,"[-0.952710029713452, -0.0402199377478392, 0.020383308504565475, 0.0, 0.0, 0.0]"
1724779887.40626,"[-0.9590218622718556, -0.03974791487684576, 0.0210547167662262, 0.0, 0.0, 0.0]"
1724779887.417524,"[-0.9655821371934342, -0.03918872462059723, 0.021305244166314904, 0.0, 0.0, 0.0]"
1724779887.426538,"[-0.9722108129461672, -0.03945751235307309, 0.021451559644528388, 0.0, 0.0, 0.0]"
1724779887.4292345,"[-0.9466116280473796, -0.04401835132381098, 0.01711332722039776, 0.0, 0.0, 0.0]"
1724779887.4363837,"[-0.9529449033723484, -0.04300766981648317, 0.017109534509696996, 0.0, 0.0, 0.0]"
1724779887.4452765,"[-0.9595779158149071, -0.0433069627835679, 0.01722862035980108, 0.0, 0.0, 0.0]"
1724779887.4545228,"[-0.96597578441132, -0.04248491891588782, 0.017194929458668604, 0.0, 0.0, 0.0]"
1724779887.4666374,"[-0.9728931732875595, -0.04184234053587077, 0.015866761251717428, 0.0, 0.0, 0.0]"
1724779887.4754565,"[-0.9810412608674941, -0.04172155950140156, 0.010696902424604013, 0.0, 0.0, 0.0]"
1724779887.4776754,"[-0.9494806138742881, -0.028285311036317387, 0.012409964228675312, 0.0, 0.0, 0.0]"
1724779887.4878116,"[-0.9561358518220051, -0.028483572562272883, 0.012496949959250138, 0.0, 0.0, 0.0]"
1724779887.4952435,"[-0.9638389509378671, -0.028136128467227444, 0.00818533458777811, 0.0, 0.0, 0.0]"
1724779887.5051532,"[-0.97119650222668, -0.02793768738712665, 0.004944861671058453, 0.0, 0.0, 0.0]"
1724779887.5156116,"[-0.9718301630738659, -0.024851346104530696, -0.01826430965941509, 0.0, 0.0, 0.0]"
1724779887.518116,"[-0.943080442356747, -0.052441804381987714, -0.0013645441289552042, 0.0, 0.0, 0.0]"
1724779887.526469,"[-0.9458836066492412, -0.051507621929747865, -0.010960642106512234, 0.0, 0.0, 0.0]"
1724779887.539224,"[-0.9485890555578892, -0.050720551236225264, -0.018555686421982583, 0.0, 0.0, 0.0]"
1724779887.5447855,"[-0.9528422133938849, -0.05025121163512965, -0.021153871005569147, 0.0, 0.0, 0.0]"
1724779887.554876,"[-0.956861178788591, -0.049712237889496406, -0.023852327306460287, 0.0, 0.0, 0.0]"
1724779887.5582452,"[-0.9330916386754043, -0.04033336603738222, -0.020824534790543088, 0.0, 0.0, 0.0]"
1724779887.5649009,"[-0.9396320006287366, -0.04061607654699004, -0.02097050115589736, 0.0, 0.0, 0.0]"
1724779887.5753853,"[-0.9397735062896966, -0.039339191292429895, -0.027723800182557976, 0.0, 0.0, 0.0]"
1724779887.5844762,"[-0.946269016446587, -0.03961097005602719, -0.02791607962731393, 0.0, 0.0, 0.0]"
1724779887.5942657,"[-0.9484669269554649, -0.03857603973559987, -0.027224719379553033, 0.0, 0.0, 0.0]"
1724779887.6062603,"[-0.9536652935391448, -0.038969752749187785, -0.008942383090391201, 0.0, 0.0, 0.0]"
1724779887.6074028,"[-0.9348433309106586, -0.0623731690221083, 0.02300069422765803, 0.0, 0.0, 0.0]"
1724779887.6167967,"[-0.9413959710805931, -0.06281036413207634, 0.023161914047010772, 0.0, 0.0, 0.0]"
