Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,0.053480,0.023420,1.456285,2307.614258,-2949.576416,1002.537720,-0.015256,-0.143548,-1.602896,2406.358154,-650.501526,1052.222656
2,0,0.055473,-0.004500,1.437625,2303.746582,-2948.224121,1004.342773,-0.002619,-0.148390,-1.608475,2405.445312,-648.875549,1051.629272
3,0,0.091538,-0.012694,1.454371,2304.491455,-2945.215088,1003.845337,-0.002134,-0.145353,-1.608827,2404.527588,-647.669983,1051.556274
4,0,0.065729,-0.011651,1.443748,2304.814697,-2943.434082,1004.522461,-0.010965,-0.131813,-1.605231,2403.400635,-646.018860,1050.470215
5,0,0.065327,-0.012408,1.441017,2305.504639,-2941.277588,1004.698303,-0.007932,-0.129853,-1.606003,2402.430176,-644.894226,1050.479492
6,0,0.062647,-0.015309,1.445376,2306.217529,-2939.141357,1004.917053,-0.006466,-0.126588,-1.605816,2401.473145,-643.743835,1050.401123
7,0,0.064260,-0.011109,1.441134,2306.721436,-2937.453857,1004.819885,-0.008770,-0.124176,-1.605831,2400.503174,-642.599487,1050.473633
8,0,0.059543,-0.010258,1.448179,2307.988037,-2935.381104,1005.407715,-0.007628,-0.122340,-1.606228,2399.537842,-641.425476,1050.440308
9,0,0.062499,-0.009298,1.448761,2308.758301,-2933.719971,1005.511292,-0.006642,-0.121147,-1.606851,2398.611816,-640.178711,1050.427490
10,0,0.058107,-0.007789,1.452419,2309.813477,-2932.020752,1005.830383,-0.008967,-0.119322,-1.606387,2397.612549,-638.849609,1050.408081
11,0,0.063504,-0.008709,1.451997,2310.708252,-2930.416260,1006.186584,-0.011188,-0.118404,-1.606433,2396.522705,-637.551819,1050.409302
12,0,0.060514,0.001571,1.453391,2311.450684,-2928.616943,1006.157410,-0.006346,-0.118199,-1.607932,2395.602783,-636.309814,1050.498169
13,0,0.064568,-0.000838,1.452801,2312.285156,-2927.003418,1006.239441,-0.006788,-0.117381,-1.608064,2394.672852,-635.067749,1050.639160
14,0,0.056517,0.006112,1.456927,2313.108887,-2925.229736,1006.450867,-0.004378,-0.118872,-1.608466,2393.810547,-633.908997,1050.781372
15,0,0.049996,0.006818,1.459164,2313.927734,-2923.985352,1006.804688,-0.007434,-0.113995,-1.607343,2392.957031,-632.817993,1051.198242
16,0,0.051684,0.009560,1.461754,2314.694580,-2922.152344,1006.955750,-0.007072,-0.111068,-1.607623,2392.056396,-631.704407,1051.459595
17,0,0.050005,0.013841,1.461431,2315.800049,-2920.936279,1007.409424,-0.008558,-0.108129,-1.607816,2391.155273,-630.574219,1051.603149
18,0,0.050089,0.015614,1.458208,2316.407227,-2919.714600,1007.265198,-0.007681,-0.106471,-1.608446,2390.294434,-629.490662,1051.812134
19,0,0.045430,0.013801,1.464707,2317.340332,-2918.010986,1007.685425,-0.005051,-0.104950,-1.609640,2389.423828,-628.434814,1052.152954
20,0,0.043478,0.020282,1.464545,2318.297363,-2916.852051,1008.029114,-0.008747,-0.103415,-1.608051,2388.505615,-627.291687,1052.255615
21,0,0.048847,0.013344,1.464350,2318.903564,-2915.610107,1007.980347,0.001647,-0.101935,-1.610288,2387.663574,-626.368408,1052.644165
22,0,0.040503,0.021490,1.467973,2319.998047,-2914.214111,1008.232239,0.003702,-0.100669,-1.609945,2386.832520,-625.382812,1052.997681
23,0,0.042621,0.023704,1.466564,2320.785889,-2913.275635,1008.527283,0.004874,-0.099209,-1.609384,2386.073730,-624.268188,1053.341797
24,0,0.038622,0.019900,1.471116,2321.413330,-2911.855957,1008.604431,0.001489,-0.098074,-1.609295,2385.195312,-623.374207,1053.798462
25,0,0.033968,0.027056,1.470132,2322.390381,-2910.897217,1008.864624,-0.000606,-0.096494,-1.608156,2384.349365,-622.287415,1054.069458
26,0,0.035068,0.029276,1.470316,2323.269775,-2909.710205,1009.047974,-0.000410,-0.095011,-1.609522,2383.656494,-621.364197,1054.358643
27,0,0.028893,0.026384,1.472396,2324.019775,-2908.800537,1009.369385,0.000789,-0.093600,-1.609119,2383.033203,-620.374207,1054.708740
28,0,0.026279,0.030289,1.470946,2324.742676,-2907.699219,1009.405151,0.005497,-0.094429,-1.610886,2382.207520,-619.445557,1055.065918
