timestamp,data
1724805320.3456802,"[0.27022094727379303, -0.07191253031796808, 0.19836243529045317, 0.0, 0.0, 0.0]"
1724805320.3457105,"[0.27211501933412335, -0.07241659010991647, 0.19975282619202178, 0.0, 0.0, 0.0]"
1724805320.3545587,"[0.275406660882357, -0.07229625587397595, 0.20077048401081363, 0.0, 0.0, 0.0]"
1724805320.364287,"[0.2779967079474382, -0.07216728189957185, 0.20183599865286764, 0.0, 0.0, 0.0]"
1724805320.3743682,"[0.28023119436532073, -0.07198131889170253, 0.20289114724428928, 0.0, 0.0, 0.0]"
1724805320.37698,"[0.27105724712330914, -0.08073609564632671, 0.19546306147350392, 0.0, 0.0, 0.0]"
1724805320.385804,"[0.27327805280770523, -0.08037611268579309, 0.19702718728406748, 0.0, 0.0, 0.0]"
1724805320.3949263,"[0.2754642365637796, -0.079978371482285, 0.19866608105252032, 0.0, 0.0, 0.0]"
1724805320.4048898,"[0.2773684102986816, -0.08053107975524103, 0.2000393842146213, 0.0, 0.0, 0.0]"
1724805320.4149015,"[0.2801670444039494, -0.07877286192979717, 0.20220770360437557, 0.0, 0.0, 0.0]"
1724805320.420407,"[0.21538672061823097, -0.05789000872188787, 0.1853004274414035, 0.0, 0.0, 0.0]"
1724805320.428794,"[0.21724741025037492, -0.05779818593722919, 0.18720795114830185, 0.0, 0.0, 0.0]"
1724805320.4346273,"[0.21923287512432196, -0.05734016372002943, 0.18906189250580227, 0.0, 0.0, 0.0]"
1724805320.4440706,"[0.22112205617611977, -0.056910744341652206, 0.19084173483823463, 0.0, 0.0, 0.0]"
1724805320.4543052,"[0.22197011749369142, -0.056700154492199874, 0.1948372792659139, 0.0, 0.0, 0.0]"
1724805320.4573216,"[0.23801179994978605, -0.04287265902823299, 0.1854819053788985, 0.0, 0.0, 0.0]"
1724805320.4645813,"[0.23955727758733053, -0.04240725899576988, 0.188253011923147, 0.0, 0.0, 0.0]"
1724805320.4741242,"[0.24135529079249807, -0.04178775985995614, 0.19036876027986288, 0.0, 0.0, 0.0]"
1724805320.483878,"[0.2423724615542409, -0.04101975203140193, 0.19501219285066443, 0.0, 0.0, 0.0]"
1724805320.496852,"[0.24346452285765666, -0.04028071077701552, 0.19825740465407635, 0.0, 0.0, 0.0]"
1724805320.49765,"[0.241896590574461, -0.07123978069786396, 0.18710533837052282, 0.0, 0.0, 0.0]"
1724805320.504064,"[0.2433791419004948, -0.07119142783065838, 0.18830953429360653, 0.0, 0.0, 0.0]"
1724805320.51496,"[0.24437689783845984, -0.0706708487650116, 0.18888123928866338, 0.0, 0.0, 0.0]"
1724805320.5239637,"[0.24504015277936161, -0.069776703541773, 0.18873541767495414, 0.0, 0.0, 0.0]"
1724805320.534042,"[0.24672212526907045, -0.07025539609448476, 0.19003079835580627, 0.0, 0.0, 0.0]"
1724805320.544643,"[0.24761902926939816, -0.06961641314901675, 0.1905944927927165, 0.0, 0.0, 0.0]"
1724805320.5512283,"[0.22065434099847658, -0.05348689088846475, 0.21187726315988878, 0.0, 0.0, 0.0]"
1724805320.5548885,"[0.2222009835755687, -0.05386179900216894, 0.21336238416334596, 0.0, 0.0, 0.0]"
1724805320.5646036,"[0.22334966551661278, -0.05142672435799084, 0.2115486272191336, 0.0, 0.0, 0.0]"
1724805320.5743036,"[0.22474846363025724, -0.05087776403678011, 0.21243702194921243, 0.0, 0.0, 0.0]"
1724805320.5839946,"[0.2257367229347939, -0.050771617040482, 0.21053300092620966, 0.0, 0.0, 0.0]"
1724805320.5866413,"[0.2215608374545695, -0.07400292116856128, 0.2524319034645667, 0.0, 0.0, 0.0]"
1724805320.593984,"[0.2224098172436799, -0.07372307029928822, 0.2528748426385427, 0.0, 0.0, 0.0]"
1724805320.6044092,"[0.2232044652594348, -0.07328707326925737, 0.25410485787024367, 0.0, 0.0, 0.0]"
1724805320.6147754,"[0.22344489825324987, -0.0729678958945558, 0.2557525975536127, 0.0, 0.0, 0.0]"
1724805320.6240892,"[0.22346978236352388, -0.07260369581858013, 0.2573440902894276, 0.0, 0.0, 0.0]"
1724805320.6341565,"[0.22499285916847367, -0.07309830842794052, 0.2590985480821467, 0.0, 0.0, 0.0]"
1724805320.637357,"[0.22457946096016485, -0.057332688349597774, 0.2372510024814212, 0.0, 0.0, 0.0]"
1724805320.6442115,"[0.2236601998463001, -0.055514765503223706, 0.23822429743052456, 0.0, 0.0, 0.0]"
1724805320.65413,"[0.22431212214782184, -0.055189065511515444, 0.24132479324962586, 0.0, 0.0, 0.0]"
1724805320.6650057,"[0.2246730154555236, -0.05457056747181717, 0.2429974490651987, 0.0, 0.0, 0.0]"
1724805320.6741357,"[0.22507033128820744, -0.054001436525178505, 0.24402482691079497, 0.0, 0.0, 0.0]"
1724805320.6865535,"[0.2258841068264585, -0.05329291674630801, 0.24556300209117635, 0.0, 0.0, 0.0]"
1724805320.6917884,"[0.21857822431952173, -0.06889471957993729, 0.23653837002046615, 0.0, 0.0, 0.0]"
1724805320.694151,"[0.21952268138213918, -0.06834224172645702, 0.23824571248259915, 0.0, 0.0, 0.0]"
1724805320.7039785,"[0.22004711579240785, -0.06785122376266721, 0.23959743421703025, 0.0, 0.0, 0.0]"
1724805320.7141244,"[0.22022800940918558, -0.06737278711624126, 0.24056977202392835, 0.0, 0.0, 0.0]"
1724805320.7245266,"[0.2202725813757938, -0.06687004686947572, 0.2413794316961683, 0.0, 0.0, 0.0]"
1724805320.7295573,"[0.23812991211588114, -0.06606939709804151, 0.24090065894986656, 0.0, 0.0, 0.0]"
1724805320.7367835,"[0.2383445210307308, -0.06553268521019648, 0.2418205211989618, 0.0, 0.0, 0.0]"
1724805320.7451534,"[0.23854682604477515, -0.06494804801248702, 0.24279652567904794, 0.0, 0.0, 0.0]"
1724805320.7546628,"[0.23868957232005816, -0.06442777534434062, 0.24421007900101224, 0.0, 0.0, 0.0]"
1724805320.7644598,"[0.23877793633068908, -0.06387392033787777, 0.24514673968325637, 0.0, 0.0, 0.0]"
1724805320.768207,"[0.1840733551059719, -0.04478406909450468, 0.2364941009427872, 0.0, 0.0, 0.0]"
1724805320.774065,"[0.1838237297223844, -0.04414381843420771, 0.23718109052791791, 0.0, 0.0, 0.0]"
1724805320.7843049,"[0.18325063641742187, -0.04383508693418485, 0.2381858978958842, 0.0, 0.0, 0.0]"
1724805320.7957945,"[0.18263057269155797, -0.04359267653460772, 0.23899679730389747, 0.0, 0.0, 0.0]"
1724805320.8041272,"[0.18212783979928612, -0.043036942438309016, 0.23958103973485828, 0.0, 0.0, 0.0]"
1724805320.8140821,"[0.18164469132186842, -0.042390753689469374, 0.2401669291917615, 0.0, 0.0, 0.0]"
1724805320.8168933,"[0.19403383971316585, -0.025913046065041155, 0.23218011966789556, 0.0, 0.0, 0.0]"
1724805320.8242705,"[0.19355268371446985, -0.025042704410305112, 0.23279594249907956, 0.0, 0.0, 0.0]"
1724805320.8342977,"[0.19305628013086423, -0.024232681600239617, 0.2332386698416284, 0.0, 0.0, 0.0]"
1724805320.8440325,"[0.1924928274184263, -0.02346519708390149, 0.23349728229988315, 0.0, 0.0, 0.0]"
1724805320.854037,"[0.19216963487736038, -0.022389473381407732, 0.23431149030621728, 0.0, 0.0, 0.0]"
1724805320.8576555,"[0.23728525674477507, -0.031041133407664102, 0.2378424676744276, 0.0, 0.0, 0.0]"
1724805320.8647544,"[0.23701525561926506, -0.03020432648090084, 0.23831163296748117, 0.0, 0.0, 0.0]"
1724805320.8741076,"[0.23673428261664747, -0.029512165972807484, 0.23863368414654615, 0.0, 0.0, 0.0]"
1724805320.8842652,"[0.2359086729805176, -0.02884811402643578, 0.23987203234032242, 0.0, 0.0, 0.0]"
1724805320.894215,"[0.23532064351795534, -0.028164125738573347, 0.240546312916487, 0.0, 0.0, 0.0]"
1724805320.8975015,"[0.18234328268694047, -0.04529863233128548, 0.22648963524036062, 0.0, 0.0, 0.0]"
1724805320.9041378,"[0.1813947656169814, -0.0447009913598339, 0.2265768686065632, 0.0, 0.0, 0.0]"
1724805320.914836,"[0.18019639814677357, -0.044063958065611766, 0.22690645765474882, 0.0, 0.0, 0.0]"
1724805320.9265819,"[0.17893700736303128, -0.043472114233001166, 0.22721407681478578, 0.0, 0.0, 0.0]"
1724805320.9298773,"[0.15665917115842676, -0.04383033842638411, 0.2191265715764604, 0.0, 0.0, 0.0]"
1724805320.9404225,"[0.1553695431990459, -0.043267771077662456, 0.21918777199243542, 0.0, 0.0, 0.0]"
1724805320.9468157,"[0.15416421200029526, -0.04275994719956007, 0.21915831130934263, 0.0, 0.0, 0.0]"
1724805320.954895,"[0.15326221844273052, -0.04207725001136796, 0.2187750736442266, 0.0, 0.0, 0.0]"
