layout,data,timestamp
"dim: []
data_offset: 0","(1.842266739562172, -0.0360217874373033, 1.3003204331030656, 0.019397039714132806, 0.0836518202626935, -0.0473732706936987, 1.0, 0.0, -2.191098786858794, 0.03649085760116577, 0.751383900642395, 0.08042645454406738, 1724797003.753195, 0.1478637158870697, 0.008529906161129475, 0.7870017290115356, -0.005689108278602362)",1724797003.7537425
"dim: []
data_offset: 0","(1.8379671465597087, -0.053681376102512626, 1.3515374849426074, 0.002129832539326965, -0.1042068589574065, 0.06155543295429928, 1.0, 0.0, -2.2095344304312134, 0.12308824062347412, 0.9725958704948425, 0.03498125076293945, 1724797003.791142, 0.1543758511543274, 0.0024715603794902563, 0.8092468976974487, -0.013291616924107075)",1724797003.7922075
"dim: []
data_offset: 0","(1.8186656458417205, -0.0658830428275885, 1.3684561953669523, -0.013661227241012167, -0.1303037245171987, 0.07829240303037466, 1.0, 0.0, -2.2185133368094325, -0.04539346694946289, 0.9099737405776978, 0.04063820838928223, 1724797003.8321753, 0.14838847517967224, 0.0028958593029528856, 0.8323479890823364, -0.026066070422530174)",1724797003.8325922
"dim: []
data_offset: 0","(1.810757647653328, -0.0743356293969432, 1.366088855309379, -0.028563665795946335, -0.14565397295371407, 0.08124501265932157, 1.0, 0.0, -2.692097927972119, 0.09195494651794434, 0.7348307371139526, 0.03255343437194824, 1724797003.8651557, 0.1489105373620987, 0.004297364503145218, 0.8664073348045349, -0.023833448067307472)",1724797003.865616
"dim: []
data_offset: 0","(1.7774830251722569, -0.07969846971795395, 1.3636845764514953, -0.04160471992343465, -0.15217031810285042, 0.07860914952900055, 1.0, 0.0, -2.1106949558969164, -0.2694106698036194, 1.0779659748077393, 0.03653383255004883, 1724797003.9024243, 0.1366240531206131, -0.006478935945779085, 0.8787179589271545, -0.02376602403819561)",1724797003.9067152
"dim: []
data_offset: 0","(1.751954330727447, -0.08396060112576753, 1.3482850354650755, -0.05141727795186907, -0.15294763486581878, 0.0720812228354448, 1.0, 0.0, -2.3587011802860056, -0.17316347360610962, 1.0326550006866455, 0.04302167892456055, 1724797003.950206, 0.13499823212623596, 0.013718427158892155, 0.8936068415641785, -0.021199464797973633)",1724797003.9506898
"dim: []
data_offset: 0","(1.7216070597361803, -0.08783482659795437, 1.3395829470271547, -0.07054569667592334, -0.1517706002927904, 0.06368628284638864, 1.0, 0.0, -2.7362163536590143, -0.4583665728569031, 1.0992892980575562, 0.0438079833984375, 1724797003.9945614, 0.11852624267339706, -0.0011751183774322271, 0.940990686416626, -0.007527440786361694)",1724797003.9953547
"dim: []
data_offset: 0","(1.7114806779048974, -0.09029151990616294, 1.3260700776935606, -0.0926378045801271, -0.14866202130457346, 0.05538810934841841, 1.0, 0.0, -2.300461435249278, -0.25971734523773193, 0.7864423990249634, 0.029421567916870117, 1724797004.0285885, 0.10312015563249588, -0.009451376274228096, 0.9567037224769592, -0.0039006781298667192)",1724797004.029078
"dim: []
data_offset: 0","(1.6824799860313515, -0.09123334710946789, 1.3205061789008254, -0.1061701306663454, -0.14213568580010552, 0.048458766930768095, 1.0, 0.0, -2.2152883760480786, -0.41295695304870605, 0.8907478451728821, 0.04206538200378418, 1724797004.0726185, 0.08414243906736374, -0.009138495661318302, 0.9842718243598938, 0.0008541313000023365)",1724797004.079164
"dim: []
data_offset: 0","(1.6333812869198927, -0.09285564387346809, 1.3248756125577577, -0.1320139461322567, -0.13464692167391537, 0.0476496615101388, 1.0, 0.0, -2.1521920085372765, -0.39675527811050415, 0.7753998637199402, 0.04856514930725098, 1724797004.1216471, 0.08952104300260544, 0.000806380354333669, 1.029342532157898, -0.0018839013064280152)",1724797004.1220915
"dim: []
data_offset: 0","(1.588386788160763, -0.09434870126379305, 1.3311652810630532, -0.14578449457354248, -0.1284806588143477, 0.050510548095411, 1.0, 0.0, -2.8363503978577023, -0.18621879816055298, 0.9108877182006836, 0.03806257247924805, 1724797004.1604779, 0.0633392259478569, -0.0017694092821329832, 1.0349897146224976, 0.00852789357304573)",1724797004.1609964
"dim: []
data_offset: 0","(1.554660175427182, -0.09384412741842937, 1.334093850243318, -0.1930451826248838, -0.12027632495104007, 0.052470614947598436, 1.0, 0.0, -2.730701209951134, 0.014830946922302246, 0.8452440500259399, 0.050573110580444336, 1724797004.2117934, 0.03400434926152229, -0.014746299013495445, 1.0812493562698364, 0.001266289851628244)",1724797004.2122853
"dim: []
data_offset: 0","(1.5232268061975698, -0.09256224179669019, 1.3326492761329503, -0.23649104624156367, -0.1089418105841925, 0.05145195362945712, 1.0, 0.0, -2.244145725365168, -0.06844675540924072, 1.0320231914520264, 0.05303215980529785, 1724797004.2656565, 0.0007941955700516701, -0.028485871851444244, 1.1159833669662476, -0.004039580933749676)",1724797004.2683158
"dim: []
data_offset: 0","(1.4721309613828641, -0.09263058458413498, 1.3343802595039207, -0.2940343353815844, -0.09891443765557391, 0.05070454474214315, 1.0, 0.0, -2.017709533102927, -0.2667333483695984, 0.8969053030014038, 0.044281959533691406, 1724797004.3155377, -0.027316657826304436, -0.022790774703025818, 1.1802539825439453, 0.001059387344866991)",1724797004.316754
"dim: []
data_offset: 0","(1.460498868689323, -0.09314963812367189, 1.3368748755623776, -0.37017164050586204, -0.09203700606712434, 0.051254380258139366, 1.0, 0.0, -2.3989740326458016, -0.27006882429122925, 1.108679175376892, 0.04964089393615723, 1724797004.3665, -0.07257068902254105, -0.042208265513181686, 1.2262479066848755, 0.015429196879267693)",1724797004.3678617
"dim: []
data_offset: 0","(1.4388541608595062, -0.09374163106574722, 1.3349015545367477, -0.4606626176735402, -0.0863606298551498, 0.049689624387682096, 1.0, 0.0, -2.0236650529547524, 0.08956241607666016, 1.2176064252853394, 0.043070077896118164, 1724797004.4102936, -0.08630818873643875, -0.05399100482463837, 1.246107578277588, 0.008648399263620377)",1724797004.4110425
"dim: []
data_offset: 0","(1.4034584401427335, -0.09333760405639431, 1.3337792410131766, -0.5489535183407857, -0.08000146144562847, 0.047307396391538484, 1.0, 0.0, -2.708998610985077, 0.09007251262664795, 1.0267701148986816, 0.0420994758605957, 1724797004.4533746, -0.1276555061340332, -0.05559912696480751, 1.2534769773483276, 0.002133474452421069)",1724797004.4541469
