layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, -0.03822214887111135, -0.02085424714759285, 0.8694532341962159, 0.010518693228868559, -0.04809646252838355, 1.3787548103776848, 1.233794921875, 2.351361328125, 0.97025, 1724797003.7785916)",1724797003.7790666
"dim: []
data_offset: 0","(0.0, 1.0, -0.034416433830987185, -0.022839620314435604, 0.867634626089212, -0.004126511862629259, -0.06931787600433943, 1.369351107878279, 1.238638916015625, 2.348212646484375, 0.96971630859375, 1724797003.8084342)",1724797003.8094518
"dim: []
data_offset: 0","(0.0, 1.0, -0.02948486842964315, -0.02399466203497633, 0.8686966473060654, 0.005470799620082508, -0.060447361189512216, 1.350315010007372, 1.238638916015625, 2.348212646484375, 0.96971630859375, 1724797003.8483727)",1724797003.8507888
"dim: []
data_offset: 0","(0.0, 1.0, -0.02472295093399606, -0.026018211759168422, 0.8695700297701237, -0.0056982079567501585, -0.09926744461513355, 1.3547414966771758, 1.238638916015625, 2.348212646484375, 0.96971630859375, 1724797003.8882906)",1724797003.8890562
"dim: []
data_offset: 0","(0.0, 1.0, -0.021746864627667294, -0.02622758388914065, 0.8701478479172259, -0.025959310085945684, -0.09269893427800593, 1.3301449921032613, 1.246223876953125, 2.343806640625, 0.9686453247070312, 1724797003.930036)",1724797003.9308069
"dim: []
data_offset: 0","(0.0, 1.0, -0.019221031402150358, -0.027347503131523773, 0.8708494364424637, -0.006900905162056856, -0.12445989414309747, 1.327549573965887, 1.24986083984375, 2.341998779296875, 0.9695322265625, 1724797003.9783726)",1724797003.978942
"dim: []
data_offset: 0","(0.0, 1.0, -0.017705479341338627, -0.027309485586454633, 0.8728803556595836, -0.03951653168046435, -0.10587690427903329, 1.306207950480187, 1.2528697509765625, 2.340613037109375, 0.9724545288085937, 1724797004.0177822)",1724797004.0182815
"dim: []
data_offset: 0","(0.0, 1.0, -0.016135599881152853, -0.02743342096455867, 0.8774808776268348, -0.040433338009953836, -0.12141201124297697, 1.3086969267639925, 1.2545654296875, 2.3398330078125, 0.9763855590820313, 1724797004.047886)",1724797004.0483446
"dim: []
data_offset: 0","(0.0, 1.0, -0.016273908302671204, -0.028162686049228138, 0.8893506865981203, -0.04566144142843055, -0.12166904830435918, 1.3158191479932329, 1.2545654296875, 2.3398330078125, 0.9763855590820313, 1724797004.0978632)",1724797004.0984287
"dim: []
data_offset: 0","(0.0, 1.0, -0.016676517991983383, -0.02810692077129076, 0.9002528441856725, -0.0468076284499592, -0.10201780845003565, 1.3259785753414186, 1.2558726806640625, 2.339193115234375, 0.9840757446289062, 1724797004.1381555)",1724797004.1390069
