Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,,,,,,,0.424980,-0.609986,-1.595015,2670.615234,-1332.143311,1023.695923
2,0,,,,,,,0.445447,-0.632765,-1.590953,2670.999023,-1333.062256,1022.460815
3,0,,,,,,,0.452673,-0.642007,-1.589249,2670.994141,-1333.992798,1021.836060
4,0,1.653436,0.300715,1.257862,2496.759766,-3012.905273,1038.479004,0.430749,-0.624629,-1.593185,2670.047363,-1334.699463,1022.399902
5,0,1.639506,0.300294,1.263707,2497.894043,-3015.327148,1038.486206,0.432503,-0.628231,-1.592117,2669.706543,-1335.373901,1022.019531
6,0,1.631644,0.308321,1.269589,2498.713379,-3017.538574,1038.712524,0.445977,-0.643921,-1.587360,2669.773193,-1336.408569,1021.334412
7,0,0.893004,0.510658,1.849839,2489.813232,-3011.869629,1041.750000,0.005884,-0.167475,-1.599702,2659.549072,-1337.890015,1045.622803
8,0,0.881508,0.508446,1.850435,2490.957520,-3014.266357,1042.005737,0.005420,-0.169782,-1.599878,2659.127197,-1338.530640,1045.349731
9,0,0.852590,0.510050,1.858622,2492.033936,-3016.142334,1042.047485,-0.002628,-0.172038,-1.598343,2658.739014,-1339.235718,1045.260010
10,0,0.879173,0.513861,1.851820,2492.635498,-3018.274902,1042.139038,-0.004984,-0.174194,-1.598121,2658.322510,-1339.870605,1045.071167
11,0,0.842563,0.507147,1.862066,2494.166748,-3020.881348,1042.595947,-0.003987,-0.175258,-1.598631,2657.837646,-1340.431152,1044.822144
12,0,0.849392,0.510832,1.861949,2494.589111,-3022.572266,1042.617676,-0.003518,-0.176447,-1.599008,2657.311279,-1340.999634,1044.566406
13,0,0.851054,0.512029,1.862672,2495.225586,-3024.546143,1042.587524,-0.007414,-0.177791,-1.598460,2656.750244,-1341.682373,1044.448730
14,0,0.815222,0.503843,1.871878,2496.915771,-3027.264160,1043.013916,-0.012304,-0.178175,-1.598245,2656.172119,-1342.343384,1044.399292
15,0,0.829818,0.507840,1.869706,2497.205811,-3028.840088,1042.818115,-0.013453,-0.179127,-1.598599,2655.578613,-1342.962524,1044.240967
16,0,-0.018763,0.054611,1.486025,2521.850098,-3050.252686,1062.277588,-0.014029,-0.179328,-1.598145,2654.948975,-1343.509033,1043.997192
17,0,-0.025021,0.062523,1.489355,2522.322754,-3051.884277,1062.223389,-0.010677,-0.179569,-1.599679,2654.351562,-1344.203003,1043.739502
18,0,-0.020513,0.061699,1.487366,2523.016357,-3053.793213,1062.161255,-0.009654,-0.179404,-1.598583,2653.616211,-1344.687256,1043.533203
19,0,-0.028776,0.065520,1.491227,2523.637451,-3055.516357,1062.144287,-0.011499,-0.179171,-1.597247,2652.922363,-1345.254761,1043.448730
20,0,-0.030295,0.067504,1.493223,2524.330322,-3057.156982,1062.169922,-0.011062,-0.178521,-1.596949,2652.235352,-1345.872192,1043.158447
21,0,-0.029124,0.064151,1.493433,2524.890381,-3058.936035,1062.222656,-0.010832,-0.177512,-1.596955,2651.550781,-1346.407959,1042.925659
22,0,-0.026194,0.068272,1.491505,2525.284912,-3060.789551,1062.045532,-0.011129,-0.176045,-1.597199,2650.821777,-1346.839966,1042.658569
23,0,-0.028957,0.064280,1.496086,2525.916748,-3062.281982,1062.303345,-0.010695,-0.175766,-1.598776,2650.115479,-1347.410645,1042.497192
24,0,-0.026206,0.067080,1.495782,2526.286377,-3064.081787,1062.260986,-0.011140,-0.174590,-1.599990,2649.392822,-1347.768677,1042.219971
25,0,-0.026462,0.062990,1.495919,2526.713379,-3065.567627,1062.196045,-0.012231,-0.173983,-1.600039,2648.637207,-1348.098999,1042.020874
26,0,-0.038091,0.066001,1.499708,2526.891357,-3067.049805,1062.073486,-0.012921,-0.172132,-1.599200,2647.756348,-1348.333496,1041.911621
27,0,-0.036226,0.060619,1.503165,2527.309814,-3068.606934,1062.300049,-0.015538,-0.171916,-1.598816,2647.011230,-1348.754517,1041.889893
28,0,-0.038438,0.059516,1.501888,2527.616455,-3070.012207,1062.344727,-0.017160,-0.170385,-1.598677,2646.273682,-1349.028931,1041.891113
29,0,-0.033123,0.055008,1.500158,2527.782227,-3071.555176,1062.020020,-0.011897,-0.168716,-1.599081,2645.295898,-1349.080200,1041.765015
30,0,-0.038982,0.051547,1.505675,2528.023193,-3072.997559,1062.234375,-0.016424,-0.168458,-1.598431,2644.455566,-1349.338013,1041.836426
31,0,-0.040394,0.056468,1.505517,2528.428711,-3074.246826,1062.394287,-0.011344,-0.168093,-1.600525,2643.637451,-1349.643921,1041.785767
32,0,-0.040257,0.054518,1.508944,2528.516357,-3075.658203,1062.436646,-0.011529,-0.168097,-1.600274,2642.750000,-1349.760254,1041.871338
33,0,-0.031575,0.047691,1.506478,2528.710938,-3077.295898,1062.272705,-0.012490,-0.166998,-1.599932,2641.830566,-1349.810303,1041.942505
34,0,-0.036262,0.051835,1.509752,2529.003418,-3078.469482,1062.529907,-0.019935,-0.164757,-1.598323,2641.012451,-1349.920654,1041.996094
35,0,-0.038098,0.052923,1.509681,2529.073975,-3079.574707,1062.540894,-0.016428,-0.163785,-1.599785,2640.157227,-1350.007568,1042.011230
36,0,-0.033135,0.048578,1.510478,2528.889160,-3080.888672,1062.559814,-0.021005,-0.162441,-1.599784,2639.336914,-1350.072632,1042.023804
37,0,-0.025059,0.042752,1.510158,2529.048584,-3082.291016,1062.627319,-0.024125,-0.160080,-1.598714,2638.428467,-1349.968628,1041.984985
38,0,-0.028801,0.045761,1.511079,2529.138428,-3083.348633,1062.677612,-0.025708,-0.158720,-1.598038,2637.517334,-1349.898682,1042.101562
39,0,-0.025498,0.043240,1.511683,2528.962402,-3084.676270,1062.826050,-0.026777,-0.157499,-1.598101,2636.694824,-1349.894165,1042.196533
40,0,-0.017941,0.035484,1.510786,2528.776611,-3085.879639,1062.537842,-0.026089,-0.155616,-1.597505,2635.747070,-1349.726929,1042.417236
41,0,-0.018308,0.030892,1.512959,2528.662354,-3087.128662,1062.789795,-0.027389,-0.154940,-1.597845,2634.889893,-1349.730225,1042.564941
42,0,-0.021496,0.032703,1.514703,2528.357666,-3087.967529,1062.440796,-0.031843,-0.154155,-1.598161,2634.120117,-1349.726440,1042.755371
43,0,-0.016222,0.030743,1.514877,2528.206055,-3089.166016,1062.348022,-0.031510,-0.153950,-1.597840,2633.145020,-1349.535278,1042.934814
44,0,-0.009696,0.023931,1.512834,2528.021973,-3090.656738,1062.418091,-0.033347,-0.153138,-1.597153,2632.218018,-1349.284058,1042.982544
45,0,-0.002403,0.023920,1.512363,2527.717041,-3091.587646,1062.222412,-0.034064,-0.152223,-1.597613,2631.368896,-1349.077271,1043.152588
46,0,-0.002535,0.023624,1.516319,2527.334961,-3092.520020,1062.128296,-0.033566,-0.150901,-1.597788,2630.494629,-1348.876221,1043.307495
47,0,0.003721,0.018478,1.516181,2527.010010,-3093.642090,1062.015015,-0.035488,-0.149817,-1.597068,2629.623779,-1348.556641,1043.417969
48,0,0.006628,0.020982,1.514953,2526.585205,-3094.893311,1061.965820,-0.036432,-0.148829,-1.597084,2628.727295,-1348.258911,1043.577271
49,0,-0.013697,0.021964,1.504631,2526.253418,-3096.308350,1062.493774,-0.035261,-0.148847,-1.597938,2627.876709,-1347.983643,1043.733765
50,0,-0.013075,0.022036,1.507307,2525.826904,-3097.266113,1062.471436,-0.030237,-0.149074,-1.598568,2626.881592,-1347.524292,1043.668579
51,0,-0.011728,0.024918,1.507118,2525.305420,-3098.381592,1062.282593,-0.029237,-0.149486,-1.598434,2625.983643,-1347.122681,1043.781738
52,0,-0.006847,0.026731,1.508183,2524.766602,-3099.443359,1062.169434,-0.034779,-0.149901,-1.596750,2625.186279,-1346.776001,1043.929443
53,0,-0.005711,0.027717,1.509214,2524.267822,-3100.413086,1062.187500,-0.032893,-0.150153,-1.596942,2624.166504,-1346.195312,1043.921753
54,0,-0.004642,0.029966,1.511126,2523.720703,-3101.257080,1062.050415,-0.033362,-0.150317,-1.597484,2623.330078,-1345.787476,1043.905640
55,0,0.000252,0.028422,1.509338,2523.158936,-3102.545410,1062.105835,-0.032886,-0.150471,-1.598235,2622.544189,-1345.402344,1043.875488
56,0,0.003255,0.033012,1.510187,2522.741455,-3103.600830,1062.080200,-0.034619,-0.150465,-1.597233,2621.677002,-1344.893555,1043.879272
57,0,0.006872,0.034735,1.508921,2522.144775,-3104.634766,1062.078125,-0.032333,-0.150241,-1.598403,2620.885010,-1344.305176,1043.659424
58,0,0.009270,0.037940,1.508694,2521.526855,-3105.521484,1061.818604,-0.033054,-0.149650,-1.597957,2620.117676,-1343.708740,1043.586182
59,0,0.009074,0.039579,1.509396,2520.784668,-3106.552490,1061.791260,-0.031605,-0.149345,-1.598409,2619.337402,-1343.196289,1043.628418
60,0,0.010486,0.042549,1.510049,2520.283936,-3107.582275,1061.934448,-0.030502,-0.148253,-1.598539,2618.587402,-1342.615967,1043.577026
61,0,0.015797,0.043394,1.507275,2519.566650,-3108.765869,1061.873413,-0.032187,-0.147012,-1.598688,2617.912354,-1342.000610,1043.521851
62,0,0.014040,0.047264,1.510369,2518.861572,-3109.425537,1061.787354,-0.034109,-0.145751,-1.598106,2617.242188,-1341.313110,1043.422729
63,0,0.012000,0.048974,1.508642,2518.156982,-3110.511719,1061.784546,-0.039070,-0.143388,-1.598094,2616.706055,-1340.702271,1043.323730
64,0,0.011738,0.050570,1.510634,2517.448730,-3111.401367,1061.841309,-0.041842,-0.142142,-1.598527,2616.150635,-1339.975586,1043.042480
65,0,0.015924,0.048508,1.508305,2516.734131,-3112.308105,1061.860962,-0.042228,-0.140379,-1.598004,2615.534668,-1339.135986,1042.779663
66,0,0.013913,0.053634,1.508199,2516.256104,-3113.424316,1061.995728,-0.045072,-0.137402,-1.595711,2614.944824,-1338.235962,1042.528809
67,0,0.011551,0.055764,1.508334,2515.475342,-3114.160645,1061.876465,-0.045449,-0.136563,-1.596436,2614.504639,-1337.584717,1042.381348
68,0,0.009526,0.056361,1.507648,2514.856689,-3115.089111,1061.886841,-0.044743,-0.135447,-1.596884,2614.024170,-1336.824707,1042.239868
69,0,0.010296,0.058018,1.506179,2514.209473,-3116.152832,1061.949951,-0.046217,-0.134958,-1.596646,2613.519287,-1335.882446,1041.968262
70,0,0.010365,0.058283,1.505954,2513.515381,-3116.984863,1061.914185,-0.046509,-0.135345,-1.597234,2613.005615,-1334.916016,1041.655029
71,0,0.008776,0.060521,1.505175,2512.976074,-3117.838379,1061.972656,-0.045218,-0.135145,-1.597576,2612.513916,-1333.994019,1041.378784
72,0,0.006189,0.061316,1.500072,2512.346924,-3118.815430,1061.985962,-0.045471,-0.135051,-1.597197,2611.982178,-1332.946167,1041.240601
73,0,0.000433,0.066923,1.503286,2511.461914,-3119.432373,1061.944824,-0.044727,-0.134790,-1.597189,2611.509521,-1331.981567,1041.084961
74,0,0.000743,0.062867,1.501542,2510.896729,-3120.375244,1061.993042,-0.048182,-0.134504,-1.596436,2611.060059,-1331.023315,1040.906738
75,0,-0.001038,0.064547,1.500526,2510.361084,-3121.201416,1062.037476,-0.047823,-0.134380,-1.596263,2610.644043,-1329.994019,1040.657471
76,0,-0.001478,0.063891,1.498634,2509.648682,-3121.962891,1061.984619,-0.047513,-0.133837,-1.594632,2610.252441,-1328.869507,1040.348022
77,0,-0.007494,0.065581,1.498768,2508.937988,-3122.596924,1061.871704,-0.044490,-0.134191,-1.595173,2609.983643,-1327.916016,1040.220581
78,0,-0.004271,0.060882,1.495964,2508.190674,-3123.636963,1061.718384,-0.042886,-0.133746,-1.596044,2609.775879,-1326.923340,1040.060547
79,0,-0.009416,0.062886,1.499897,2507.627930,-3124.069336,1061.805054,-0.036800,-0.133214,-1.597734,2609.519531,-1325.834473,1039.782227
80,0,-0.011649,0.066599,1.493013,2506.967529,-3125.058350,1061.655151,-0.038272,-0.131495,-1.596450,2609.325439,-1324.791748,1039.700439
81,0,-0.016454,0.062593,1.493837,2506.448242,-3125.622314,1061.874512,-0.040402,-0.129701,-1.595222,2609.199951,-1323.766968,1039.614990
82,0,-0.015833,0.058820,1.489746,2505.769531,-3126.437744,1061.848877,-0.037525,-0.126503,-1.594713,2609.062500,-1322.658569,1039.523560
83,0,-0.016995,0.055211,1.491559,2504.872314,-3127.018311,1061.598877,-0.034019,-0.124879,-1.596329,2608.972412,-1321.707764,1039.392212
84,0,-0.019852,0.054749,1.490733,2504.127197,-3127.507812,1061.474243,-0.032158,-0.123898,-1.596045,2608.923828,-1320.748047,1039.405029
85,0,-0.023791,0.057641,1.488624,2503.302490,-3128.343750,1061.342896,-0.026351,-0.122149,-1.596886,2608.766602,-1319.668335,1039.334717
86,0,-0.023141,0.053946,1.490070,2502.750244,-3128.647949,1061.250732,-0.027383,-0.120419,-1.595972,2608.728027,-1318.663330,1039.505249
87,0,-0.025892,0.052306,1.490851,2502.009521,-3129.256104,1061.051514,-0.025834,-0.117204,-1.595999,2608.800293,-1317.640625,1039.603394
88,0,-0.025488,0.051350,1.487936,2501.349854,-3129.691406,1060.818359,-0.025096,-0.115599,-1.595733,2608.882812,-1316.492798,1039.669189
89,0,-0.027610,0.052599,1.487087,2500.596436,-3130.321289,1060.524658,-0.024900,-0.113987,-1.595509,2609.039551,-1315.412231,1039.731079
90,0,-0.026630,0.051663,1.487377,2499.904297,-3130.685547,1060.302734,-0.024652,-0.112705,-1.595977,2609.122803,-1314.423950,1039.922241
91,0,-0.025547,0.050928,1.485564,2499.134277,-3131.317871,1060.041992,-0.024260,-0.110972,-1.596919,2609.380127,-1313.243408,1040.067017
92,0,-0.024064,0.052497,1.486769,2498.432617,-3131.595459,1059.627686,-0.022095,-0.110389,-1.598496,2609.575439,-1312.207642,1040.497559
93,0,-0.022973,0.052345,1.485973,2497.860840,-3132.073975,1059.578125,-0.020632,-0.108896,-1.598990,2609.758789,-1311.112793,1040.936157
94,0,0.000950,0.051030,1.498479,2497.115234,-3131.980713,1058.761353,-0.018680,-0.106481,-1.598525,2609.935059,-1310.053345,1041.305664
95,0,0.003449,0.047072,1.498249,2496.278076,-3132.243896,1058.436768,-0.015786,-0.105724,-1.600004,2610.164307,-1309.068726,1041.671387
96,0,0.001483,0.050128,1.496815,2495.452881,-3132.607666,1058.125977,-0.015093,-0.105042,-1.599722,2610.404053,-1308.004761,1042.159302
97,0,0.000559,0.048157,1.496999,2494.707520,-3133.141357,1058.106079,-0.012120,-0.104557,-1.600506,2610.745117,-1307.062012,1042.655518
98,0,0.001310,0.046910,1.498067,2493.882080,-3133.376953,1057.932251,-0.010929,-0.102882,-1.601336,2611.098877,-1306.063354,1043.115845
99,0,0.004234,0.044796,1.497076,2493.248047,-3133.867676,1057.911133,-0.009742,-0.101983,-1.603054,2611.527100,-1305.194946,1043.515381
100,0,-0.009414,0.043648,1.482582,2492.484863,-3134.854980,1058.188721,-0.007308,-0.100040,-1.604569,2611.946533,-1304.242310,1043.877441
101,0,-0.010607,0.044794,1.482560,2491.697998,-3134.837891,1057.955811,-0.008867,-0.098448,-1.604939,2612.482422,-1303.303589,1044.314941
102,0,-0.007751,0.048143,1.482968,2490.870117,-3134.909424,1057.505371,-0.007634,-0.096687,-1.605562,2612.881348,-1302.263428,1044.717285
103,0,-0.003146,0.048985,1.480226,2490.101318,-3135.281006,1057.426025,-0.004075,-0.094801,-1.605727,2613.411377,-1301.332886,1045.036011
104,0,-0.003464,0.048177,1.481956,2489.243652,-3135.229248,1057.112915,-0.006710,-0.092547,-1.604703,2613.999268,-1300.419678,1045.548218
105,0,-0.003326,0.048923,1.480921,2488.444336,-3135.493896,1056.960693,-0.008951,-0.090717,-1.605395,2614.588379,-1299.627319,1046.063477
