layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, 0.8976699295996847, -0.19684036896929266, 1.2096236510036513, 0.9128687481390035, -0.28984294264468013, 1.2270517586319925, 2.285497802734375, 0.5417867431640625, 1.3819976806640626, 1722290885.093671)",1722290885.0957687
"dim: []
data_offset: 0","(0.0, 1.0, 0.9067007019516462, -0.1977084678373837, 1.2094302142192803, 0.9116138757763577, -0.2986358558437714, 1.2056117791128533, 2.285497802734375, 0.5417867431640625, 1.3819976806640626, 1722290885.123616)",1722290885.124993
"dim: []
data_offset: 0","(0.0, 1.0, 0.9121421144000618, -0.19716971413736667, 1.2128042666642573, 0.902976585953629, -0.30651714539074215, 1.1899253894647692, 2.293544921875, 0.5361897583007813, 1.3842900390625, 1722290885.1437483)",1722290885.144655
"dim: []
data_offset: 0","(0.0, 1.0, 0.9159149851587473, -0.19648770902218446, 1.216299727989562, 0.8973462780047758, -0.31339982279676326, 1.181305541187742, 2.3021826171875, 0.5297106323242188, 1.3857061767578125, 1722290885.1738045)",1722290885.1744924
"dim: []
data_offset: 0","(0.0, 1.0, 0.9176023177139047, -0.19696064345122685, 1.2166368203310691, 0.897346278004776, -0.31339982279676326, 1.181305541187742, 2.3021826171875, 0.5297106323242188, 1.3857061767578125, 1722290885.1944745)",1722290885.195055
"dim: []
data_offset: 0","(0.0, 1.0, 0.9225880114424829, -0.19693195215569154, 1.214703368846272, 0.8950322494794487, -0.3225918129593972, 1.1674075305486074, 2.31015478515625, 0.5237763061523437, 1.3857203369140625, 1722290885.224124)",1722290885.2263596
"dim: []
data_offset: 0","(0.0, 1.0, 0.9267823921720604, -0.19772770933019493, 1.2122038663629902, 0.8728085865687589, -0.3357694624955262, 1.1504003779188343, 2.31015478515625, 0.5237763061523437, 1.3857203369140625, 1722290885.2436008)",1722290885.244334
"dim: []
data_offset: 0","(0.0, 1.0, 0.9314475059466343, -0.20064030072327124, 1.2072474010732144, 0.8756962874497519, -0.35188313659382947, 1.1374016495814956, 2.317369384765625, 0.5195706787109375, 1.38362060546875, 1722290885.273694)",1722290885.2752159
"dim: []
data_offset: 0","(0.0, 1.0, 0.9326332978949154, -0.20089391528234973, 1.2063587183614268, 0.8735949099651861, -0.3505708170026745, 1.1398238178406865, 2.317369384765625, 0.5195706787109375, 1.38362060546875, 1722290885.2970724)",1722290885.2984414
"dim: []
data_offset: 0","(0.0, 1.0, 0.9348326391373089, -0.20397573404015698, 1.2047789648527554, 0.8710838729965341, -0.3612427769932131, 1.1396566078791395, 2.321798828125, 0.5168253784179687, 1.380927734375, 1722290885.3156312)",1722290885.3166363
"dim: []
data_offset: 0","(0.0, 1.0, 0.9384531240007892, -0.2066244389251848, 1.20613889415642, 0.864179674042771, -0.3744426923796831, 1.1499567824040802, 2.321798828125, 0.5168253784179687, 1.380927734375, 1722290885.3436902)",1722290885.3445954
"dim: []
data_offset: 0","(0.0, 1.0, 0.9385011933124678, -0.20924079120867617, 1.2058843919721247, 0.8671383280271122, -0.3880323339725747, 1.1497725434352701, 2.32511083984375, 0.5136951293945312, 1.376710693359375, 1722290885.3747597)",1722290885.3752606
"dim: []
data_offset: 0","(0.0, 1.0, 0.9387924227695418, -0.21074787247132368, 1.203266542716796, 0.8671744593874944, -0.386775022679943, 1.1515315571699105, 2.32511083984375, 0.5136951293945312, 1.376710693359375, 1722290885.3978379)",1722290885.3983445
