header,t,pose,velocity,acceleration,acc_bias,gyr_bias,jerk,snap,motors,timestamp
"seq: 5804
stamp: 
  secs: 1724025231
  nsecs: 880983829
frame_id: ""world""",1724025231.8809838,"position: 
  x: -0.030393198177757107
  y: -0.02355618394006312
  z: 0.9399584661794983
orientation: 
  x: -0.007375317682203239
  y: 0.011045739407798622
  z: -0.004864497975773039
  w: 0.999899961490881","linear: 
  x: -0.1238737430671968
  y: 0.04504899118135662
  z: 0.006222007415920535
angular: 
  x: -0.03289599320653342
  y: 0.010761458613958838
  z: -0.002867132863117768","linear: 
  x: -0.36624575967647177
  y: 0.2291120254111848
  z: 0.014405356565329167
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025231.88597
"seq: 5805
stamp: 
  secs: 1724025231
  nsecs: 887585163
frame_id: ""world""",1724025231.8875852,"position: 
  x: -0.03115432652257236
  y: -0.023084967182881878
  z: 0.9399226135003927
orientation: 
  x: -0.007453856456891215
  y: 0.010975494902531536
  z: -0.004874570356902606
  w: 0.9999001035600509","linear: 
  x: -0.12438299242290012
  y: 0.05155073515475355
  z: 0.0040346387749593425
angular: 
  x: -0.030126827732379662
  y: 0.0011313897237200715
  z: -0.003045601499832975","linear: 
  x: -0.3525319167749905
  y: 0.2649641912315738
  z: -0.001995995283319233
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025231.8915355
"seq: 5806
stamp: 
  secs: 1724025231
  nsecs: 892964363
frame_id: ""world""",1724025231.8929644,"position: 
  x: -0.03171815867337513
  y: -0.022777027436102732
  z: 0.9399253267851121
orientation: 
  x: -0.0074957001529067846
  y: 0.01096170128093909
  z: -0.004901641962741373
  w: 0.9998998097261117","linear: 
  x: -0.12283921834733058
  y: 0.0538116569034367
  z: 0.003432797856866592
angular: 
  x: -0.026290624869015608
  y: -0.0005012175929025123
  z: -0.004930848102714688","linear: 
  x: -0.3274067378803107
  y: 0.271067263303561
  z: -0.006313176723982182
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025231.9013724
"seq: 5807
stamp: 
  secs: 1724025231
  nsecs: 909512997
frame_id: ""world""",1724025231.909513,"position: 
  x: -0.03331667723051098
  y: -0.0220741649561988
  z: 0.9400174218096058
orientation: 
  x: -0.007546229335488066
  y: 0.011516535688241942
  z: -0.004725534053004389
  w: 0.9998940409645773","linear: 
  x: -0.11340572706178854
  y: 0.05133048971265887
  z: 0.0044489003661628895
angular: 
  x: -0.013728747599084826
  y: 0.0426394382471327
  z: 0.012126147121201296","linear: 
  x: -0.21932803645523485
  y: 0.2203670894885078
  z: 0.0018415200847626233
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025231.915907
"seq: 5808
stamp: 
  secs: 1724025231
  nsecs: 916793823
frame_id: ""world""",1724025231.9167938,"position: 
  x: -0.03457670792450757
  y: -0.021577454455664315
  z: 0.9399005909704914
orientation: 
  x: -0.007372019692742953
  y: 0.011922725534163202
  z: -0.004649943431540643
  w: 0.999890934036093","linear: 
  x: -0.12798209589003845
  y: 0.056482962946714586
  z: -5.887910267193566e-05
angular: 
  x: 0.007122101204767014
  y: 0.06631422787422661
  z: 0.015556553012249624","linear: 
  x: -0.31320310769287796
  y: 0.2460284041425017
  z: -0.030858310292305773
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025231.9212844
"seq: 5809
stamp: 
  secs: 1724025231
  nsecs: 922796965
frame_id: ""world""",1724025231.922797,"position: 
  x: -0.03548411316417548
  y: -0.021217061189837554
  z: 0.9398647565116258
orientation: 
  x: -0.007168831545909274
  y: 0.012380029103456692
  z: -0.00463382050333148
  w: 0.9998869288280586","linear: 
  x: -0.1340472268139844
  y: 0.0584893410612621
  z: -0.001339216251910778
angular: 
  x: 0.02468790426561209
  y: 0.09169538619805086
  z: 0.013121879103914087","linear: 
  x: -0.3437967632870945
  y: 0.2498988040455127
  z: -0.03886389938204396
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025231.9265525
"seq: 5810
stamp: 
  secs: 1724025231
  nsecs: 931468725
frame_id: ""world""",1724025231.9314687,"position: 
  x: -0.03660546505051551
  y: -0.020755031777000856
  z: 0.9398811269481429
orientation: 
  x: -0.006982151976402869
  y: 0.01340120386776989
  z: -0.004539242244135636
  w: 0.9998755185364436","linear: 
  x: -0.13523715316092905
  y: 0.05884602989404155
  z: -0.0006994275700968297
angular: 
  x: 0.03147422427243956
  y: 0.14938237535684948
  z: 0.01750071485109845","linear: 
  x: -0.33049886141054935
  y: 0.2364600328352748
  z: -0.031612862286446754
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025231.9460015
"seq: 5811
stamp: 
  secs: 1724025231
  nsecs: 947582960
frame_id: ""world""",1724025231.947583,"position: 
  x: -0.03858916827935957
  y: -0.01989780813765303
  z: 0.9398900549391948
orientation: 
  x: -0.00678447715044712
  y: 0.015495422106776091
  z: -0.004353533995686017
  w: 0.9998474431158367","linear: 
  x: -0.13344642267417972
  y: 0.05902323875342879
  z: -0.00048352453780296475
angular: 
  x: 0.026191393825561085
  y: 0.21774276811407006
  z: 0.022268483618320192","linear: 
  x: -0.27933425011288976
  y: 0.21033900787409252
  z: -0.026398094447735568
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025231.9511418
"seq: 5812
stamp: 
  secs: 1724025231
  nsecs: 953299999
frame_id: ""world""",1724025231.9533,"position: 
  x: -0.03847129771952601
  y: -0.01948142668842145
  z: 0.9387359429166408
orientation: 
  x: -0.00691574167003528
  y: 0.016242392070965568
  z: -0.004496951361821038
  w: 0.9998340535535964","linear: 
  x: -0.10579408435154551
  y: 0.06272023097766243
  z: -0.03865708980716464
angular: 
  x: 0.0043752248350164835
  y: 0.2308928364471015
  z: 0.0008365156529698726","linear: 
  x: -0.06216950960045367
  y: 0.2288595246381086
  z: -0.30870150798099133
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025231.95819
"seq: 5813
stamp: 
  secs: 1724025231
  nsecs: 962065697
frame_id: ""world""",1724025231.9620657,"position: 
  x: -0.03913857240527123
  y: -0.01894268059214837
  z: 0.93804378532697
orientation: 
  x: -0.007009307790774637
  y: 0.017429285178059216
  z: -0.0045030543691961045
  w: 0.9998133886500141","linear: 
  x: -0.09811768477100213
  y: 0.06410512198084828
  z: -0.052057943264772956
angular: 
  x: -0.007027077943251552
  y: 0.2477547933989789
  z: 0.0005455392811318454","linear: 
  x: -0.002065192746498336
  y: 0.2243179218869106
  z: -0.38688904907761196
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025231.9747164
"seq: 5814
stamp: 
  secs: 1724025231
  nsecs: 977989912
frame_id: ""world""",1724025231.97799,"position: 
  x: -0.04081959100519273
  y: -0.01800703913567791
  z: 0.9373907408919715
orientation: 
  x: -0.007362049861946449
  y: 0.019724720347914036
  z: -0.004203978311968203
  w: 0.9997695045336097","linear: 
  x: -0.10170061297183969
  y: 0.06426777604066021
  z: -0.051467678019391915
angular: 
  x: -0.031103226724342115
  y: 0.27231182543009536
  z: 0.02397296979357372","linear: 
  x: -0.027652197700785967
  y: 0.1997443580182484
  z: -0.33822984098339354
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025231.9815125
"seq: 5815
stamp: 
  secs: 1724025231
  nsecs: 983870745
frame_id: ""world""",1724025231.9838707,"position: 
  x: -0.0412549458839912
  y: -0.01869101938029442
  z: 0.9361292152831766
orientation: 
  x: -0.007319092469701467
  y: 0.020205545629167054
  z: -0.0042498278670335555
  w: 0.9997600240929562","linear: 
  x: -0.09647663103747713
  y: 0.030279928323481937
  z: -0.08491026574127011
angular: 
  x: -0.017554354790822867
  y: 0.23980479648120034
  z: 0.012552680820564389","linear: 
  x: 0.012325900987945441
  y: -0.06122366638289756
  z: -0.5716705529746134
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025231.9880297
"seq: 5816
stamp: 
  secs: 1724025231
  nsecs: 991783142
frame_id: ""world""",1724025231.9917831,"position: 
  x: -0.042017923666222645
  y: -0.018750839678724367
  z: 0.9353230142385927
orientation: 
  x: -0.007308631987929519
  y: 0.021030530075575937
  z: -0.004304804811071156
  w: 0.9997428516167266","linear: 
  x: -0.09637917281163864
  y: 0.020339125979248782
  z: -0.09313555264522902
angular: 
  x: -0.00998455516870731
  y: 0.22774601969364064
  z: 0.0029001372985329784","linear: 
  x: 0.012325393002047838
  y: -0.13064047611142188
  z: -0.5988459931650556
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.0062895
"seq: 5817
stamp: 
  secs: 1724025232
  nsecs:   9034872
frame_id: ""world""",1724025232.0090349,"position: 
  x: -0.04391486587162493
  y: -0.01809908437812206
  z: 0.9346816267552305
orientation: 
  x: -0.00734094560960847
  y: 0.022144216540748215
  z: -0.004250817931151894
  w: 0.9997187978318052","linear: 
  x: -0.1030928079521574
  y: 0.027483285775995528
  z: -0.07252829531029845
angular: 
  x: -0.006458582748698903
  y: 0.16473922962889534
  z: 0.005586271906694667","linear: 
  x: -0.03722366709568616
  y: -0.06340965326669797
  z: -0.3775193492023097
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.0151076
"seq: 5818
stamp: 
  secs: 1724025232
  nsecs:  16288757
frame_id: ""world""",1724025232.0162888,"position: 
  x: -0.044859472141334386
  y: -0.017826966590484595
  z: 0.9347080295368435
orientation: 
  x: -0.007458850643852837
  y: 0.02207077554626358
  z: -0.0039586546098227034
  w: 0.9997207487431374","linear: 
  x: -0.10945168208935308
  y: 0.029337710915624277
  z: -0.05777649016345945
angular: 
  x: -0.015588351997718583
  y: 0.10358529463615486
  z: 0.029990088702623405","linear: 
  x: -0.08161161471085343
  y: -0.04653767342631041
  z: -0.2500146576780132
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.0206125
"seq: 5819
stamp: 
  secs: 1724025232
  nsecs:  24594307
frame_id: ""world""",1724025232.0245943,"position: 
  x: -0.04581468147199762
  y: -0.01731067172190301
  z: 0.9348371513210094
orientation: 
  x: -0.007538031394953121
  y: 0.0217132356035787
  z: -0.0038803712508499247
  w: 0.9997282911877947","linear: 
  x: -0.11155219554472329
  y: 0.037953633516884654
  z: -0.03957834184608817
angular: 
  x: -0.01703424164833808
  y: 0.025090382524982822
  z: 0.02495623667873687","linear: 
  x: -0.09215427209801623
  y: 0.020174026959367895
  z: -0.09977135256947034
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.0398333
"seq: 5820
stamp: 
  secs: 1724025232
  nsecs:  41173220
frame_id: ""world""",1724025232.0411732,"position: 
  x: -0.047548871801419236
  y: -0.016280087927607607
  z: 0.9352239827108207
orientation: 
  x: -0.007564194974122509
  y: 0.020754659708718
  z: -0.00400061100607857
  w: 0.9997479793259634","linear: 
  x: -0.10919684028718699
  y: 0.05039050894186108
  z: -0.00914682749210099
angular: 
  x: -0.0070802644279135424
  y: -0.07025183681402569
  z: -0.00241473705162589","linear: 
  x: -0.06405040635616903
  y: 0.10776336979290888
  z: 0.13244334359106663
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.0466444
"seq: 5821
stamp: 
  secs: 1724025232
  nsecs:  48292160
frame_id: ""world""",1724025232.0482922,"position: 
  x: -0.04785255033022922
  y: -0.01567549042733093
  z: 0.9372537748003921
orientation: 
  x: -0.007477265302242323
  y: 0.020332664119529022
  z: -0.003985414082790394
  w: 0.9997573654382303","linear: 
  x: -0.09392312881888798
  y: 0.059204017355776066
  z: 0.061012804051167935
angular: 
  x: 0.004924629848334991
  y: -0.08841476448131896
  z: -3.656014322838886e-05","linear: 
  x: 0.052839585747662315
  y: 0.16755716957336161
  z: 0.6468051764309648
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.0640996
"seq: 5822
stamp: 
  secs: 1724025232
  nsecs:  65351009
frame_id: ""world""",1724025232.065351,"position: 
  x: -0.04929626896817982
  y: -0.014413097110799076
  z: 0.9389063117107872
orientation: 
  x: -0.0073836190355396425
  y: 0.019312389177366485
  z: -0.003661211121818564
  w: 0.9997795303602297","linear: 
  x: -0.08837637644898591
  y: 0.0690870984643132
  z: 0.08799023163913539
angular: 
  x: 0.009124884629259382
  y: -0.1111916022346306
  z: 0.02701862621106966","linear: 
  x: 0.0866158644314354
  y: 0.21863380601187796
  z: 0.7627309362526196
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.0705538
"seq: 5823
stamp: 
  secs: 1724025232
  nsecs:  74994326
frame_id: ""world""",1724025232.0749943,"position: 
  x: -0.050191148941856716
  y: -0.01364535782642613
  z: 0.9395570745599485
orientation: 
  x: -0.007073306762421484
  y: 0.01899789264338356
  z: -0.0034980889402450757
  w: 0.9997883834993891","linear: 
  x: -0.08914274962180152
  y: 0.07393160339743128
  z: 0.08764824409116836
angular: 
  x: 0.03432841339422805
  y: -0.08783374027923012
  z: 0.029646088778880735","linear: 
  x: 0.07460003927809208
  y: 0.2383623527502966
  z: 0.7055994790991618
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.0781453
"seq: 5824
stamp: 
  secs: 1724025232
  nsecs:  84843874
frame_id: ""world""",1724025232.0848439,"position: 
  x: -0.0510070393709909
  y: -0.012908296057875964
  z: 0.9408335270730618
orientation: 
  x: -0.007050229974994175
  y: 0.0191820351540469
  z: -0.003438374576113049
  w: 0.9997852376210218","linear: 
  x: -0.08584001744902482
  y: 0.07615390199478062
  z: 0.11012543139717598
angular: 
  x: 0.01778718017460917
  y: -0.0243262913916288
  z: 0.02069649617969891","linear: 
  x: 0.09497508636159474
  y: 0.23735534944041553
  z: 0.8270408475099853
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.087953
"seq: 5825
stamp: 
  secs: 1724025232
  nsecs:  94845533
frame_id: ""world""",1724025232.0948455,"position: 
  x: -0.051830959309568096
  y: -0.012190563823381363
  z: 0.942047782717208
orientation: 
  x: -0.0070909384579320184
  y: 0.01947395422514007
  z: -0.0034210360683144913
  w: 0.9997793657656886","linear: 
  x: -0.08401394672064233
  y: 0.07656389835807338
  z: 0.12006861987575806
angular: 
  x: 0.004937699513711796
  y: 0.016714757486875075
  z: 0.012455711092898968","linear: 
  x: 0.10121867469643851
  y: 0.22256234347065776
  z: 0.8379167938510367
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.098654
"seq: 5826
stamp: 
  secs: 1724025232
  nsecs: 104873419
frame_id: ""world""",1724025232.1048734,"position: 
  x: -0.052810512759431744
  y: -0.011483801004671158
  z: 0.9425211999813076
orientation: 
  x: -0.007322224255663955
  y: 0.019936621365884363
  z: -0.003411942242834789
  w: 0.9997686106347782","linear: 
  x: -0.08797696613338676
  y: 0.07629112244066125
  z: 0.10146380754172096
angular: 
  x: -0.02036660832677862
  y: 0.05395618010092783
  z: 0.00720756571659633","linear: 
  x: 0.06376519527140458
  y: 0.2037673655527978
  z: 0.6348276987227214
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.1086683
"seq: 5827
stamp: 
  secs: 1724025232
  nsecs: 114868641
frame_id: ""world""",1724025232.1148686,"position: 
  x: -0.05405348748021511
  y: -0.010959509770690214
  z: 0.9423691678640749
orientation: 
  x: -0.00742831678111928
  y: 0.020292268881219874
  z: -0.003357999256297195
  w: 0.9997608552921277","linear: 
  x: -0.10048516901215382
  y: 0.06930221775532938
  z: 0.0657191175996407
angular: 
  x: -0.021360916693181867
  y: 0.059046816019921226
  z: 0.009525405347323795","linear: 
  x: -0.03586103377170399
  y: 0.1351160915022892
  z: 0.3175483135131252
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.1192894
"seq: 5828
stamp: 
  secs: 1724025232
  nsecs: 124869823
frame_id: ""world""",1724025232.1248698,"position: 
  x: -0.05533021818564303
  y: -0.010424252543947752
  z: 0.9421631665921004
orientation: 
  x: -0.00758150892626284
  y: 0.02071170492999468
  z: -0.0033237707332780054
  w: 0.9997512183285433","linear: 
  x: -0.10989325948681532
  y: 0.06520066839203846
  z: 0.03900680112881267
angular: 
  x: -0.025808220659554088
  y: 0.07178428934468269
  z: 0.008382456842804777","linear: 
  x: -0.10323751774541873
  y: 0.0946580050360128
  z: 0.09411095494242824
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.1287117
"seq: 5829
stamp: 
  secs: 1724025232
  nsecs: 134848833
frame_id: ""world""",1724025232.1348488,"position: 
  x: -0.0564365594310064
  y: -0.009712845939820193
  z: 0.9422371378629714
orientation: 
  x: -0.007575938705841788
  y: 0.021314370018919903
  z: -0.0032905677272226717
  w: 0.999738703335754","linear: 
  x: -0.1109934778151342
  y: 0.06814189846071785
  z: 0.02914169807868528
angular: 
  x: -0.012228865857017008
  y: 0.09590901593154247
  z: 0.007939335759113072","linear: 
  x: -0.10357869461219306
  y: 0.10978828340105794
  z: 0.01344479553625277
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.1383543
"seq: 5830
stamp: 
  secs: 1724025232
  nsecs: 144872189
frame_id: ""world""",1724025232.1448722,"position: 
  x: -0.05746392470503758
  y: -0.008909834209136472
  z: 0.9424581533012079
orientation: 
  x: -0.007338713190965649
  y: 0.021814792084202984
  z: -0.0032171435965573677
  w: 0.999729917588797","linear: 
  x: -0.1088886162321353
  y: 0.07319696977873014
  z: 0.02688520586856456
angular: 
  x: 0.01729468789427767
  y: 0.09754446027714571
  z: 0.01268450221746246","linear: 
  x: -0.07990727166650134
  y: 0.13951473739535297
  z: -0.004346853934430089
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.1490676
"seq: 5831
stamp: 
  secs: 1724025232
  nsecs: 154881716
frame_id: ""world""",1724025232.1548817,"position: 
  x: -0.05852118465359982
  y: -0.008218391769927676
  z: 0.9411165598855888
orientation: 
  x: -0.00718203260541729
  y: 0.022172205550687805
  z: -0.0030521436203281085
  w: 0.9997237098958862","linear: 
  x: -0.10836441714238988
  y: 0.07303849029744229
  z: -0.027438166504983798
angular: 
  x: 0.020552659534478507
  y: 0.08695415910775808
  z: 0.022816626557027018","linear: 
  x: -0.06983316017508903
  y: 0.1280558152997221
  z: -0.4095915360791843
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.1589038
"seq: 5832
stamp: 
  secs: 1724025232
  nsecs: 164858341
frame_id: ""world""",1724025232.1648583,"position: 
  x: -0.059510725049284195
  y: -0.00741170323107173
  z: 0.9406962633471441
orientation: 
  x: -0.007360464426574199
  y: 0.02277542120755651
  z: -0.00302876375283712
  w: 0.9997089228082208","linear: 
  x: -0.10576920662028114
  y: 0.0768208234707389
  z: -0.03535840841054628
angular: 
  x: -0.006798007611818785
  y: 0.10352223954667474
  z: 0.013344319163766563","linear: 
  x: -0.04506601632137995
  y: 0.14694998669914053
  z: -0.43731881235153436
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.1685584
"seq: 5833
stamp: 
  secs: 1724025232
  nsecs: 174858093
frame_id: ""world""",1724025232.174858,"position: 
  x: -0.06047831341883541
  y: -0.006583587194131567
  z: 0.9407329850113553
orientation: 
  x: -0.0073508845898497925
  y: 0.023434362147984524
  z: -0.0031541545447788173
  w: 0.9996933762287172","linear: 
  x: -0.10304262585555772
  y: 0.0800870926940739
  z: -0.02537878223818144
angular: 
  x: -0.0020988068216121506
  y: 0.11889389237152259
  z: -0.005442810392891752","linear: 
  x: -0.021205012728307812
  y: 0.1604176998105234
  z: -0.3291740749511197
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.1800148
"seq: 5834
stamp: 
  secs: 1724025232
  nsecs: 184880018
frame_id: ""world""",1724025232.18488,"position: 
  x: -0.061788218426687226
  y: -0.0058309218455295
  z: 0.9400183460196452
orientation: 
  x: -0.007401251734100685
  y: 0.024233832688548087
  z: -0.003245009384811868
  w: 0.999673653118899","linear: 
  x: -0.11368038358616755
  y: 0.07948781940347965
  z: -0.04637070910646064
angular: 
  x: -0.006908406160883854
  y: 0.13736884621984222
  z: -0.010537451529696849","linear: 
  x: -0.1014316236847086
  y: 0.1434021938079929
  z: -0.46712665227972894
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.1881418
"seq: 5835
stamp: 
  secs: 1724025232
  nsecs: 194858789
frame_id: ""world""",1724025232.1948588,"position: 
  x: -0.06316670005160732
  y: -0.005054403339168866
  z: 0.9391770418752466
orientation: 
  x: -0.007537348299253856
  y: 0.025025259749606323
  z: -0.003126738552708473
  w: 0.9996535141043138","linear: 
  x: -0.12266918071534741
  y: 0.08017761999491554
  z: -0.06259463717361506
angular: 
  x: -0.017677177545096966
  y: 0.14927934560895428
  z: 0.007662187712373968","linear: 
  x: -0.1608109077756543
  y: 0.138000332571617
  z: -0.5525633334104082
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1724025232.2005777
