timestamp,data
1724025233.0547125,"[0.6853143980837532, -0.11656767041918062, 0.003706281859934205, 0.0, 0.0, 0.0]"
1724025233.0569065,"[0.6898200603447848, -0.11721991453978385, 0.003745086677562414, 0.0, 0.0, 0.0]"
1724025233.066685,"[0.6943138929103667, -0.11775325485443612, 0.004381179944377587, 0.0, 0.0, 0.0]"
1724025233.075928,"[0.6991132534485218, -0.11856718207808262, 0.004411524333293889, 0.0, 0.0, 0.0]"
1724025233.0855331,"[0.7031758505834003, -0.11897963187521556, 0.0047102305875162415, 0.0, 0.0, 0.0]"
1724025233.0954604,"[0.7077313065521513, -0.11983763593582909, 0.004603274298731416, 0.0, 0.0, 0.0]"
1724025233.1069844,"[0.711536754363436, -0.12025065991678799, 0.004812302525300137, 0.0, 0.0, 0.0]"
1724025233.1103373,"[0.6711661828701591, -0.11840056088123871, -0.0007915055827578552, 0.0, 0.0, 0.0]"
1724025233.1169713,"[0.6758706187313984, -0.11923047135470533, -0.0007970535190855971, 0.0, 0.0, 0.0]"
1724025233.1260302,"[0.6798257743184744, -0.11961172475294968, -5.91984854888441e-05, 0.0, 0.0, 0.0]"
1724025233.1388063,"[0.6851759241884275, -0.12014871321464782, 0.003062913261434675, 0.0, 0.0, 0.0]"
1724025233.1473799,"[0.6905056363383282, -0.12046462044206219, 0.006503845048221536, 0.0, 0.0, 0.0]"
1724025233.1567237,"[0.6952137706886331, -0.12128578842768435, 0.006549361839803793, 0.0, 0.0, 0.0]"
1724025233.1608112,"[0.6643087467768615, -0.11776395751422701, 0.0013607161628223343, 0.0, 0.0, 0.0]"
1724025233.16692,"[0.6683454251592035, -0.11782716300891434, 0.015568605233698957, 0.0, 0.0, 0.0]"
1724025233.1772776,"[0.6721117143255617, -0.11852986123406847, 0.01931151202890282, 0.0, 0.0, 0.0]"
1724025233.1892343,"[0.6544655890481036, -0.11863393254403197, 0.026780758089434996, 0.0, 0.0, 0.0]"
1724025233.1960392,"[0.6576079350889267, -0.11917027166074155, 0.032601645009205406, 0.0, 0.0, 0.0]"
1724025233.2068012,"[0.6621851820010628, -0.11999974870796999, 0.032828845449031016, 0.0, 0.0, 0.0]"
1724025233.2154906,"[0.6632170418011748, -0.12019445416381755, 0.04197857557741464, 0.0, 0.0, 0.0]"
1724025233.2258718,"[0.6677694378690677, -0.12101948187746155, 0.042268317113188084, 0.0, 0.0, 0.0]"
1724025233.2363062,"[0.6697036014926379, -0.12100982671490484, 0.03979704647775482, 0.0, 0.0, 0.0]"
1724025233.2460067,"[0.6680457836295827, -0.12026559354000003, 0.038777501182302006, 0.0, 0.0, 0.0]"
1724025233.2585213,"[0.6683921171123026, -0.12019649621249293, 0.03854108349628016, 0.0, 0.0, 0.0]"
1724025233.2620966,"[0.5835428649734289, -0.1178767482227225, 0.29325751417321044, 0.0, 0.0, 0.0]"
1724025233.2657623,"[0.5875618421844705, -0.11923167783372057, 0.2830999846976031, 0.0, 0.0, 0.0]"
1724025233.276083,"[0.5916515963091763, -0.12006162249921806, 0.28506992237078504, 0.0, 0.0, 0.0]"
1724025233.2858303,"[0.5900015022109842, -0.12023254717957903, 0.27779365390918237, 0.0, 0.0, 0.0]"
1724025233.2883308,"[0.5923861980244282, -0.12127563268332027, 0.2713232968302246, 0.0, 0.0, 0.0]"
1724025233.2961,"[0.5965384377302069, -0.1221256955292314, 0.27322509563978226, 0.0, 0.0, 0.0]"
1724025233.305951,"[0.5967163388949707, -0.12217326285892147, 0.2715124780581621, 0.0, 0.0, 0.0]"
1724025233.31591,"[0.591995050008056, -0.1213599840207879, 0.26716063269938073, 0.0, 0.0, 0.0]"
1724025233.3266168,"[0.5960574298333167, -0.12219280238843949, 0.2689934404397899, 0.0, 0.0, 0.0]"
1724025233.3293643,"[0.5788991969186498, -0.12107990648932465, 0.2384756797648874, 0.0, 0.0, 0.0]"
1724025233.3361497,"[0.5795533239431834, -0.12288302191539359, 0.24019897697923978, 0.0, 0.0, 0.0]"
1724025233.3456957,"[0.5835871717419583, -0.12373840274003418, 0.24187089813678334, 0.0, 0.0, 0.0]"
1724025233.3562434,"[0.5800797095785266, -0.12464304860075796, 0.2420710805099288, 0.0, 0.0, 0.0]"
1724025233.3592887,"[0.5469197768505518, -0.12653482899695825, 0.21869781037722522, 0.0, 0.0, 0.0]"
1724025233.3656404,"[0.5507533266882894, -0.12742175536843225, 0.22023073895463566, 0.0, 0.0, 0.0]"
1724025233.3767896,"[0.552404898448301, -0.1282683039234477, 0.22230380650366238, 0.0, 0.0, 0.0]"
