layout,data,timestamp
"dim: []
data_offset: 0","(0.0, 1.0, -0.06982916737925599, 0.04667302443901093, 0.9472220530778692, 0.7142434761606495, -0.0916453878054268, 0.9462973970232456, 2.364695068359375, -1.4917872314453124, 1.191078857421875, 1724025233.1061075)",1724025233.107323
"dim: []
data_offset: 0","(0.0, 1.0, -0.07044558222351008, 0.045215943131600024, 0.9387112650928694, 0.7056160378429169, -0.0923587735906278, 0.9403008867784095, 2.3635244140625, -1.4959969482421875, 1.190898193359375, 1724025233.1560922)",1724025233.1564898
"dim: []
data_offset: 0","(0.0, 1.0, -0.06751240797255956, 0.04375425108353481, 0.9133337792311287, 0.6970501960555988, -0.09483679160809133, 0.9446197115785995, 2.36167822265625, -1.50644970703125, 1.1894849853515626, 1724025233.1852357)",1724025233.189272
"dim: []
data_offset: 0","(0.0, 1.0, -0.046548832549707764, 0.038841414761757884, 0.9016433701643425, 0.6351601218585037, -0.09886506680684318, 1.2442339241050089, 2.359367919921875, -1.5184317626953125, 1.187119140625, 1724025233.2579427)",1724025233.2584827
"dim: []
data_offset: 0","(0.0, 1.0, -0.039760135425519046, 0.03868916094919938, 0.926712621255506, 0.652279815537598, -0.10298798003598786, 1.2436790895151142, 2.35705419921875, -1.5279033203125, 1.1875550537109374, 1724025233.2853136)",1724025233.2858706
"dim: []
data_offset: 0","(0.0, 1.0, -0.01820407728191191, 0.03460833432189378, 0.9418156859206679, 0.6580800312679126, -0.10684015456750418, 1.2204087697581532, 2.352955322265625, -1.5485537109375, 1.1927978515625, 1724025233.325673)",1724025233.3266692
"dim: []
data_offset: 0","(0.0, 1.0, -0.003603001034795287, 0.036361180452851666, 0.9389877866137145, 0.6353219719214568, -0.11145988145948277, 1.1944758828487907, 2.352955322265625, -1.5485537109375, 1.1927978515625, 1724025233.3556213)",1724025233.3562772
"dim: []
data_offset: 0","(0.0, 1.0, 0.009938370836840345, 0.035157669111053606, 0.9384136066894047, 0.6400598413505585, -0.11144671783381263, 1.2038871543941527, 2.349992431640625, -1.5665294189453125, 1.1960296630859375, 1724025233.3856096)",1724025233.3882306
"dim: []
data_offset: 0","(0.0, 1.0, 0.0202688909886256, 0.033878685183320136, 0.940044549414531, 0.605010267983955, -0.10844848120693473, 1.212037545409537, 2.349992431640625, -1.5665294189453125, 1.1960296630859375, 1724025233.40605)",1724025233.406783
"dim: []
data_offset: 0","(0.0, 1.0, 0.03567699598781775, 0.03412736933731829, 0.9478083118097902, 0.6193281207631635, -0.11142961212263092, 1.2194483728724035, 2.34559619140625, -1.590807373046875, 1.197302001953125, 1724025233.4351451)",1724025233.4361403
"dim: []
data_offset: 0","(0.0, 1.0, 0.04686619045846284, 0.03312504975212747, 0.9528198576306637, 0.6251723309447407, -0.11170012519678962, 1.2210951804970769, 2.34559619140625, -1.590807373046875, 1.197302001953125, 1724025233.4552937)",1724025233.4571407
"dim: []
data_offset: 0","(0.0, 1.0, 0.05169369241612003, 0.032268818318756054, 0.9545684186398034, 0.6193281207631633, -0.11142961212263092, 1.2194483728724035, 2.341921630859375, -1.6114044189453125, 1.19745458984375, 1724025233.4660501)",1724025233.4664042
"dim: []
data_offset: 0","(0.0, 1.0, 0.05851574930219435, 0.031499404033558324, 0.9558901788856619, 0.6035577119316589, -0.11217971828667969, 1.206128620186286, 2.341921630859375, -1.6114044189453125, 1.19745458984375, 1724025233.4856324)",1724025233.4875302
"dim: []
data_offset: 0","(0.0, 1.0, 0.07739108946080434, 0.02921085967024488, 0.957545435905346, 0.646987679809286, -0.11790993676698815, 1.1843086911204792, 2.341921630859375, -1.6114044189453125, 1.19745458984375, 1724025233.5054123)",1724025233.5065064
"dim: []
data_offset: 0","(0.0, 1.0, 0.09548767261248314, 0.02648702570589477, 0.9534197148001576, 0.6337191221623975, -0.12246921339740104, 1.1136541249562146, 2.33685498046875, -1.640657470703125, 1.1975523681640625, 1724025233.5351145)",1724025233.5356526
"dim: []
data_offset: 0","(0.0, 1.0, 0.10913768600430165, 0.0247336428080652, 0.9543165514282245, 0.6337191221623975, -0.12246921339740105, 1.1136541249562146, 2.33685498046875, -1.640657470703125, 1.1975523681640625, 1724025233.555907)",1724025233.5593832
"dim: []
data_offset: 0","(0.0, 1.0, 0.12823022431852993, 0.0205060832606463, 0.9534794416867627, 0.6213717865325262, -0.12439774951696218, 1.076666386331589, 2.331368896484375, -1.67306884765625, 1.19744384765625, 1724025233.5852692)",1724025233.5867786
"dim: []
data_offset: 0","(0.0, 1.0, 0.14673393784847738, 0.015527347947422082, 0.9559054799832809, 0.6069043175061574, -0.12666219061044987, 1.069174275132716, 2.326826171875, -1.6993162841796876, 1.1976549072265625, 1724025233.6056747)",1724025233.6064613
"dim: []
data_offset: 0","(0.0, 1.0, 0.167962005323851, 0.01329316880923588, 0.9619085656213118, 0.6137188918211336, -0.13100643189508676, 1.0548606545946013, 2.326826171875, -1.6993162841796876, 1.1976549072265625, 1724025233.6360822)",1724025233.636725
"dim: []
data_offset: 0","(0.0, 1.0, 0.17524349411350668, 0.012359117167776285, 0.9636679925861292, 0.6137188918211337, -0.13100643189508676, 1.0548606545946013, 2.320515625, -1.732649169921875, 1.19894189453125, 1724025233.655985)",1724025233.6566353
"dim: []
data_offset: 0","(0.0, 1.0, 0.2027562104311441, 0.011083096968533558, 0.9719163272247558, 0.5911474730093444, -0.1325104065242162, 1.014014917999752, 2.320515625, -1.732649169921875, 1.19894189453125, 1724025233.6852527)",1724025233.6857312
"dim: []
data_offset: 0","(0.0, 1.0, 0.22059343015219496, 0.007856950503157448, 0.9736359705680208, 0.6074846973037826, -0.1338392270084408, 0.9618480845603223, 2.313696533203125, -1.766443115234375, 1.2015545654296875, 1724025233.7157927)",1724025233.7163098
"dim: []
data_offset: 0","(0.0, 1.0, 0.2343191049933059, 0.005659567364750712, 0.9747112705366808, 0.5743090827189119, -0.13180433504189926, 0.918655127841649, 2.313696533203125, -1.766443115234375, 1.2015545654296875, 1724025233.7354774)",1724025233.7360396
"dim: []
data_offset: 0","(0.0, 1.0, 0.2529907180863991, 0.0023564791737102344, 0.9739011682648994, 0.5639188076530385, -0.13305396599812194, 0.8887466246264996, 2.307879150390625, -1.7933330078125, 1.2038389892578125, 1724025233.765478)",1724025233.7659874
"dim: []
data_offset: 0","(0.0, 1.0, 0.2664775368497401, -0.00018643613321153436, 0.9736146901555316, 0.5581464449641076, -0.13210791727213875, 0.8880804046643851, 2.307879150390625, -1.7933330078125, 1.2038389892578125, 1724025233.785209)",1724025233.787609
"dim: []
data_offset: 0","(0.0, 1.0, 0.27729371126532193, -0.0033569822371301273, 0.9728884316458162, 0.5407478620108637, -0.13258936423342982, 0.8554589103814216, 2.300074462890625, -1.8267574462890626, 1.206011474609375, 1724025233.8054354)",1724025233.8079605
"dim: []
data_offset: 0","(0.0, 1.0, 0.29434291470121815, -0.008284031622230209, 0.9751518173719114, 0.5093871783444377, -0.1296123474386005, 0.837435499753742, 2.29192529296875, -1.85824267578125, 1.207186279296875, 1724025233.8410857)",1724025233.8416362
"dim: []
data_offset: 0","(0.0, 1.0, 0.3062507311348579, -0.011098086392197722, 0.9767302628507489, 0.517734066923782, -0.13280702869336475, 0.8358446216537249, 2.29192529296875, -1.85824267578125, 1.207186279296875, 1724025233.8603601)",1724025233.8608873
"dim: []
data_offset: 0","(0.0, 1.0, 0.3231677259659191, -0.016099312665118153, 0.9797543607332447, 0.5172364934102571, -0.13307982203081684, 0.8350491415853233, 2.28502734375, -1.88133935546875, 1.207389892578125, 1724025233.8852124)",1724025233.88566
"dim: []
data_offset: 0","(0.0, 1.0, 0.3395482593172697, -0.021700878889491376, 0.9802489471468914, 0.5258070618217088, -0.13625250155473384, 0.8272563072492568, 2.28502734375, -1.88133935546875, 1.207389892578125, 1724025233.916494)",1724025233.9169621
"dim: []
data_offset: 0","(0.0, 1.0, 0.3502469082868908, -0.026057684095242853, 0.9784568565045713, 0.48847458207823585, -0.13075308327809754, 0.804907563652654, 2.27616357421875, -1.908108154296875, 1.206553955078125, 1724025233.934772)",1724025233.93539
"dim: []
data_offset: 0","(0.0, 1.0, 0.36540687514005776, -0.03269405355911778, 0.9750367016942447, 0.47627793737107227, -0.131893482442446, 0.7808784308293739, 2.27616357421875, -1.908108154296875, 1.206553955078125, 1724025233.967229)",1724025233.9677737
"dim: []
data_offset: 0","(0.0, 1.0, 0.3749863005188732, -0.037315756063632556, 0.9723632980689179, 0.45564476816677907, -0.12992910887626832, 0.7620585242502494, 2.266840576171875, -1.9318779296875, 1.203282470703125, 1724025233.9879117)",1724025233.988393
"dim: []
data_offset: 0","(0.0, 1.0, 0.38622710797700344, -0.04515023462500849, 0.9685481389601724, 0.45134860896843043, -0.12789788552004683, 0.7631377516562872, 2.266840576171875, -1.9318779296875, 1.203282470703125, 1724025234.0181162)",1724025234.0201719
"dim: []
data_offset: 0","(0.0, 1.0, 0.3891161309350355, -0.04723574312135006, 0.9671552994136405, 0.43859756399492933, -0.12715012022667765, 0.748693593362904, 2.25762353515625, -1.9525479736328124, 1.197754150390625, 1724025234.029752)",1724025234.0327244
"dim: []
data_offset: 0","(0.0, 1.0, 0.4023681129420394, -0.057581828614453295, 0.9596789659649947, 0.43529406877620863, -0.12901652924540943, 0.7308247417109051, 2.25762353515625, -1.9525479736328124, 1.197754150390625, 1724025234.067868)",1724025234.0683973
"dim: []
data_offset: 0","(0.0, 1.0, 0.40751037862295464, -0.06239111936411884, 0.9558850859764575, 0.4069098225909276, -0.12294004567784997, 0.7204019450254263, 2.2490791015625, -1.96984912109375, 1.190852783203125, 1724025234.0884182)",1724025234.0888467
"dim: []
data_offset: 0","(0.0, 1.0, 0.41396135336607365, -0.07050772495126668, 0.9495398015448911, 0.3997046752219866, -0.11736274222209551, 0.7148281553918794, 2.2490791015625, -1.96984912109375, 1.190852783203125, 1724025234.1165786)",1724025234.1171768
"dim: []
data_offset: 0","(0.0, 1.0, 0.4202732433736271, -0.07812409924290044, 0.9425024887134734, 0.4014984667432411, -0.11196476980627133, 0.7086105589106768, 2.24072216796875, -1.9833619384765624, 1.1831773681640625, 1724025234.1468112)",1724025234.1473231
"dim: []
data_offset: 0","(0.0, 1.0, 0.4236061187706153, -0.08300696350622168, 0.9392750029371231, 0.4035207598297574, -0.11483554926218688, 0.7073273751158901, 2.23438818359375, -1.9911795654296875, 1.176871826171875, 1724025234.163168)",1724025234.163658
"dim: []
data_offset: 0","(0.0, 1.0, 0.42786884085191473, -0.08983932158404943, 0.9353522461492746, 0.4012512686228252, -0.10712612872186277, 0.7096339224863807, 2.23438818359375, -1.9911795654296875, 1.176871826171875, 1724025234.1973376)",1724025234.2053397
"dim: []
data_offset: 0","(0.0, 1.0, 0.4289439776215166, -0.09189140027727602, 0.9340654938225759, 0.3990111845899239, -0.10400821806418514, 0.714070104614516, 2.23438818359375, -1.9911795654296875, 1.176871826171875, 1724025234.2051575)",1724025234.2074263
"dim: []
data_offset: 0","(0.0, 1.0, 0.4307817881704292, -0.09682661210813437, 0.9308550277173453, 0.3975853236062023, -0.1002614616391228, 0.71583708402772, 2.228928466796875, -1.996278564453125, 1.1703455810546874, 1724025234.2363586)",1724025234.2370114
"dim: []
data_offset: 0","(0.0, 1.0, 0.4305711902512545, -0.09940487818105218, 0.9283984658167821, 0.3975853236062023, -0.1002614616391228, 0.71583708402772, 2.228928466796875, -1.996278564453125, 1.1703455810546874, 1724025234.2550912)",1724025234.2559178
"dim: []
data_offset: 0","(0.0, 1.0, 0.428870042384611, -0.10268101106458748, 0.9238100825647945, 0.38644301979594375, -0.09154115100979893, 0.7188450737058916, 2.2232138671875, -1.9988345947265624, 1.1620260009765624, 1724025234.2836647)",1724025234.2841387
"dim: []
data_offset: 0","(0.0, 1.0, 0.4260091865984944, -0.1036604549584874, 0.9172143941100344, 0.38847821978336006, -0.08431787586191615, 0.7189809056709512, 2.218493408203125, -1.9975487060546875, 1.152749267578125, 1724025234.3165088)",1724025234.3187613
"dim: []
data_offset: 0","(0.0, 1.0, 0.42264439983808216, -0.10235063084701011, 0.9128029193188659, 0.3923239397429628, -0.07891220909496788, 0.7141981877982347, 2.218493408203125, -1.9975487060546875, 1.152749267578125, 1724025234.3455453)",1724025234.3460531
"dim: []
data_offset: 0","(0.0, 1.0, 0.41631353570580354, -0.10070722830918649, 0.9026147851638944, 0.38149643582341225, -0.07105232889901074, 0.7073975370590604, 2.215862060546875, -1.9940595703125, 1.144517333984375, 1724025234.3655226)",1724025234.370457
"dim: []
data_offset: 0","(0.0, 1.0, 0.41631353570580354, -0.10070722830918649, 0.9026147851638944, 0.38344782279051204, -0.07261922773887892, 0.711030815346231, 2.215862060546875, -1.9940595703125, 1.144517333984375, 1724025234.3855755)",1724025234.3859835
"dim: []
data_offset: 0","(0.0, 1.0, 0.4052287580591492, -0.09740325980441647, 0.8877575819850171, 0.3847404441948897, -0.06694898086561947, 0.7089171408520956, 2.215862060546875, -1.9940595703125, 1.144517333984375, 1724025234.4059284)",1724025234.407952
"dim: []
data_offset: 0","(0.0, 1.0, 0.39965573994421627, -0.09412511168265912, 0.8770689286784136, 0.3847404441948896, -0.06694898086561947, 0.7089171408520956, 2.214078125, -1.9874263916015624, 1.133216064453125, 1724025234.4362433)",1724025234.4386737
"dim: []
data_offset: 0","(0.0, 1.0, 0.39496744572484505, -0.09296722471879107, 0.869956686582734, 0.3795835516818263, -0.0573308764816853, 0.6990937958162963, 2.2136123046875, -1.9789091796875, 1.1217396240234374, 1724025234.4554071)",1724025234.4558516
"dim: []
data_offset: 0","(0.0, 1.0, 0.38827977276006415, -0.09108455979926007, 0.8594703549433255, 0.3904001509383747, -0.04684455449772201, 0.7163989792484757, 2.2136123046875, -1.9789091796875, 1.1217396240234374, 1724025234.4860954)",1724025234.4905019
"dim: []
data_offset: 0","(0.0, 1.0, 0.3805853406879879, -0.09022728505927456, 0.8507583302875591, 0.4018917414547237, -0.040503217746689094, 0.7459980365068418, 2.213970458984375, -1.9707314453125, 1.11293505859375, 1724025234.5079708)",1724025234.508459
"dim: []
data_offset: 0","(0.0, 1.0, 0.37070180279460246, -0.08812203383284585, 0.8480341179627168, 0.40759211264321293, -0.03466784516683093, 0.7776911357555932, 2.21535498046875, -1.9581768798828125, 1.10306982421875, 1724025234.54141)",1724025234.5417612
"dim: []
data_offset: 0","(0.0, 1.0, 0.36450508891186506, -0.08702615348711337, 0.8476335552917944, 0.4090335116656738, -0.031138875037230007, 0.811588273581336, 2.21535498046875, -1.9581768798828125, 1.10306982421875, 1724025234.5627723)",1724025234.563437
