Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1,0,-0.051183,0.075015,3.196918,-1943.285645,-2218.957764,1088.930786,-0.068410,0.076874,0.029110,-3260.164551,-2269.903076,1030.691284
2,0,-0.057121,0.145207,3.195824,-1940.565918,-2219.932373,1085.877930,-0.069699,0.075888,0.028621,-3260.617920,-2271.177002,1030.839844
3,0,-0.062602,0.196350,3.192918,-1937.779907,-2221.004395,1083.197754,-0.068302,0.076160,0.027892,-3261.164795,-2272.399902,1030.751587
4,0,-0.075157,-0.136761,3.194334,-1935.107422,-2220.946777,1090.873047,-0.068968,0.081134,0.025868,-3261.746338,-2273.336182,1030.328857
5,0,-0.080891,-0.141702,3.193787,-1932.528198,-2221.811035,1089.725342,-0.071278,0.087938,0.026559,-3262.034668,-2274.523682,1030.488037
6,0,-0.092812,-0.138296,3.194008,-1929.822144,-2222.661621,1088.528320,-0.071128,0.084377,0.025287,-3262.353760,-2275.686523,1030.621826
7,0,-0.104649,-0.135198,3.192801,-1927.255615,-2223.568359,1087.305786,-0.071441,0.088256,0.022795,-3263.020020,-2277.061768,1030.639160
8,0,-0.108145,-0.141756,3.193720,-1924.568481,-2224.565430,1086.373779,-0.072047,0.082844,0.024098,-3263.127441,-2277.745605,1030.399536
9,0,-0.118741,-0.139391,3.191599,-1921.958618,-2225.558838,1085.313477,-0.070546,0.083262,0.023147,-3263.543701,-2278.769287,1030.256104
10,0,-0.125020,-0.138304,3.193012,-1919.358643,-2226.566406,1084.319702,-0.068166,0.086748,0.023671,-3263.875977,-2279.599854,1030.127197
11,0,-0.131266,-0.142812,3.191235,-1916.773193,-2227.602051,1083.241089,-0.067387,0.088949,0.021884,-3263.987549,-2280.627441,1030.012207
12,0,-0.141834,-0.137808,3.192597,-1914.214722,-2228.713867,1082.309326,-0.066753,0.089077,0.020964,-3264.270508,-2281.614258,1029.907837
13,0,-0.146864,-0.142556,3.192244,-1911.786255,-2229.740967,1081.162720,-0.065628,0.089110,0.020959,-3264.259766,-2282.270752,1029.715454
14,0,-0.159199,-0.135876,3.191079,-1909.330078,-2230.979492,1080.229858,-0.064375,0.090346,0.020288,-3264.394775,-2283.057861,1029.519287
15,0,-0.165353,-0.137706,3.191071,-1906.942139,-2232.075195,1079.241943,-0.065368,0.088877,0.019704,-3264.477295,-2283.822998,1029.352051
16,0,-0.171080,-0.138356,3.190614,-1904.579956,-2233.387451,1078.427002,-0.064428,0.089836,0.020151,-3264.540771,-2284.604004,1029.202515
17,0,-0.175523,-0.140117,3.190737,-1902.305542,-2234.724121,1077.783325,-0.063282,0.089380,0.018612,-3264.444336,-2285.214355,1028.949951
18,0,-0.186779,-0.130697,3.190857,-1900.023804,-2235.926270,1076.903809,-0.062947,0.088064,0.018189,-3264.526367,-2285.811523,1028.728760
19,0,-0.190642,-0.133310,3.190484,-1897.862427,-2237.258545,1076.376831,-0.062353,0.084093,0.017212,-3264.361572,-2286.502930,1028.683594
20,0,-0.196264,-0.127864,3.191327,-1895.733887,-2238.497803,1075.865234,-0.062737,0.086219,0.017708,-3264.382324,-2286.922607,1028.231079
21,0,-0.199501,-0.129953,3.190385,-1893.807861,-2239.806641,1075.422852,-0.062903,0.083990,0.017200,-3264.329834,-2287.426514,1028.003052
22,0,-0.207034,-0.123257,3.188420,-1891.997925,-2241.216064,1075.071167,-0.062366,0.082365,0.016613,-3264.219238,-2287.968994,1027.747681
23,0,-0.208289,-0.121774,3.190559,-1890.078857,-2242.381592,1074.645020,-0.060692,0.079539,0.016066,-3264.025635,-2288.447510,1027.486938
24,0,-0.209632,-0.119501,3.191220,-1888.304688,-2243.386963,1074.075195,-0.059874,0.078189,0.015531,-3263.831543,-2288.862793,1027.254639
25,0,-0.218384,-0.113801,3.191077,-1886.680054,-2245.070068,1074.057861,-0.058739,0.076106,0.015248,-3263.615479,-2289.286377,1026.963013
26,0,-0.225398,-0.109037,3.190396,-1885.032349,-2246.498291,1073.911621,-0.057871,0.071031,0.014547,-3263.414795,-2289.761475,1026.816650
27,0,-0.230736,-0.107793,3.190966,-1883.654053,-2247.907471,1073.582520,-0.058102,0.070575,0.011470,-3263.288574,-2290.320801,1026.680908
28,0,-0.240753,-0.104043,3.188860,-1882.356812,-2249.607910,1073.694580,-0.055972,0.068123,0.014190,-3262.828857,-2290.357178,1026.151489
29,0,-0.230055,-0.114791,3.192130,-1880.952271,-2250.701416,1073.305542,-0.056315,0.064535,0.013658,-3262.544189,-2290.636475,1025.733887
30,0,-0.238499,-0.109142,3.190258,-1879.632446,-2252.656982,1073.712646,-0.053732,0.062277,0.012852,-3262.101074,-2291.010498,1025.633789
31,0,-0.241553,-0.108659,3.189879,-1878.526733,-2254.402832,1073.989136,-0.053462,0.060482,0.013060,-3261.760498,-2291.243408,1025.375244
32,0,-0.231257,-0.114823,3.194025,-1877.304565,-2255.578613,1073.923462,-0.051507,0.059538,0.013115,-3261.393555,-2291.397217,1024.936890
33,0,-0.236165,-0.108784,3.193021,-1876.264160,-2257.393799,1074.396973,-0.048973,0.057300,0.012784,-3260.795898,-2291.702881,1024.749878
34,0,-0.234153,-0.108120,3.193456,-1875.257080,-2258.908203,1074.722900,-0.047664,0.062062,0.014099,-3260.564453,-2291.893311,1024.355591
35,0,-0.235641,-0.099493,3.193205,-1874.458618,-2260.299072,1075.039307,-0.047477,0.055104,0.012900,-3260.096191,-2292.053223,1024.166870
36,0,-0.236178,-0.091956,3.194180,-1873.602173,-2261.787842,1075.487915,-0.046037,0.053659,0.011185,-3259.467773,-2292.135742,1023.836243
37,0,-0.231200,-0.090152,3.195614,-1872.999756,-2263.268311,1076.125366,-0.046263,0.053781,0.011557,-3258.987549,-2292.213623,1023.486877
38,0,-0.230052,-0.085735,3.194138,-1872.497192,-2264.799072,1076.785767,-0.047318,0.050935,0.012216,-3258.595215,-2292.401611,1023.211365
39,0,-0.232183,-0.075124,3.194448,-1872.021118,-2266.157715,1077.426147,-0.045953,0.052612,0.011739,-3257.913818,-2292.289062,1022.607666
40,0,-0.227934,-0.074969,3.194343,-1871.770996,-2267.616699,1078.167480,-0.045314,0.052954,0.012199,-3257.351807,-2292.232910,1022.165405
